date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2015.03.02,-62.000000000006494,49.00000000001015,55.999999999997385,-43.999999999999595,15.999999999993797,-133.99999999998968,-26.999999999999247,-139.00000000001,-24.000000000001798,-39.00000000000014,-29.000000000001247,36.999999999998145,31.00000000000591,78.00000000000028,126.99999999998823,60.99999999999994,-47.000000000011255,13.00000000000523,-20.0000000000089,,-97.00000000002936
2015.03.02,-53.999999999998494,5.000000000010552,10.99999999999568,-83.9999999999952,34.000000000000696,-133.99999999998968,32.999999999994145,-64.00000000000716,-11.00000000000545,-46.00000000000159,2.000000000002,4.999999999999449,-75.9999999999934,43.999999999999595,72.99999999998974,95.00000000000064,15.999999999991132,8.000000000009777,-10.000000000010001,,-153.00000000000767
2015.03.02,-112.000000000001,-120.99999999999334,-81.00000000000307,-130.99999999999224,-123.00000000000644,-59.99999999999339,91.99999999998099,-23.000000000010346,-39.00000000000014,57.99999999999139,56.0000000000005,12.999999999996348,-30.000000000001137,-48.000000000003595,207.00000000000162,148.99999999999915,-100.00000000000853,64.00000000000716,69.9999999999923,,-159.0000000000438
2015.03.02,-118.00000000000699,-204.00000000000418,-131.00000000000023,-164.99999999999292,-184.00000000000637,-19.999999999997797,158.99999999999804,27.000000000001023,0.999999999995449,176.99999999999383,31.999999999998696,-18.0000000000069,-50.99999999998772,-110.99999999999443,218.00000000000708,-42.0000000000087,-130.00000000000966,-36.000000000001364,-6.0000000000060005,,-602.0000000000292
2015.03.02,-207.00000000000162,-147.99999999999258,-208.00000000001262,-157.00000000000713,-106.00000000000608,-184.99999999999073,17.999999999984695,13.999999999995794,-75.9999999999983,2.999999999997449,-63.00000000000195,-4.000000000004,-212.99999999999386,-51.99999999998539,141.99999999999767,46.999999999997044,18.999999999991246,-83.99999999998897,6.999999999990347,,-1253.000000000029
2015.03.02,-202.9999999999976,-141.99999999999767,-159.00000000000603,-177.00000000000495,-216.0000000000051,-182.99999999999983,7.999999999985796,-42.00000000000159,-72.0000000000054,84.99999999999064,2.999999999997449,7.0000000000014495,-128.99999999999068,-19.999999999997797,360.0000000000048,173.99999999998528,-151.00000000001046,19.000000000005457,61.999999999995396,,-776.0000000000507
2015.03.02,-207.00000000000162,-134.99999999999625,-115.99999999999966,-99.00000000000463,-153.00000000000313,-163.00000000000205,0.0,-94.0000000000083,-134.0000000000008,12.999999999996348,-56.99999999999594,25.999999999992696,-28.999999999996362,-95.00000000000064,249.99999999999466,68.00000000000139,-109.00000000000887,-18.000000000000682,48.99999999999905,,-1003.0000000000348
2015.03.02,-200.00000000000017,-82.00000000000429,-99.00000000000375,-99.00000000000463,-133.00000000000534,-185.99999999999727,-39.00000000001125,-99.00000000000375,-126.99999999999933,2.999999999997449,-44.99999999999504,41.9999999999976,-50.00000000001137,-29.999999999996696,275.9999999999874,157.99999999999147,-99.00000000000375,4.0000000000048885,56.99999999999594,,-748.0000000000618
2015.03.02,-231.99999999999886,-39.999999999995595,-164.00000000000148,-58.99999999998684,-203.00000000000873,-188.9999999999947,-107.99999999999699,-73.99999999999807,-177.00000000000495,48.99999999999905,36.0000000000027,93.99999999999409,-92.99999999998931,-24.000000000001798,466.9999999999952,422.9999999999956,-135.00000000000512,84.00000000000318,223.99999999999088,,-121.00000000000179
2015.03.02,-258.9999999999981,-96.00000000000719,-165.00000000000625,-120.99999999999334,-328.0000000000061,-127.99999999999478,-87.99999999999919,-97.00000000000841,-155.00000000000514,146.99999999999713,97.9999999999981,104.99999999999955,30.000000000001137,-24.999999999986144,624.9999999999867,512.0000000000014,-286.00000000000136,186.00000000000705,280.9999999999979,,235.999999999983
2015.03.02,-209.9999999999991,-62.99999999999084,-153.0000000000058,-95.00000000000064,-323.0000000000066,-59.000000000009045,-66.00000000001049,-46.00000000000648,-134.0000000000008,179.99999999999127,102.99999999999754,119.99999999999788,40.99999999999682,-14.999999999987246,652.9999999999925,488.9999999999839,-288.0000000000109,154.00000000001057,258.9999999999981,,546.9999999999405
