date,USDCHF,AUDUSD,NZDUSD,GBPCHF,EURCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.07.20,27.999999999994696,-58.99999999999794,28.000000000005798,-57.99999999998029,55.000000000005045,-18.0000000000069,-51.9999999999925,-74.0000000000407,-191.00000000000784,-2.0000000000131024,4.000000000004,-49.000000000006594,60.000000000002274,32.999999999994145,81.9999999999821,,-213.00000000005787
2015.07.20,5.999999999994898,-39.999999999995595,19.00000000000235,-29.999999999996696,72.0000000000054,-6.0000000000060005,-195.99999999999795,-237.00000000004275,-330.9999999999924,-87.99999999999919,5.000000000010552,9.000000000000341,82.99999999999841,92.99999999999864,71.99999999998319,,-569.0000000000368
2015.07.20,-33.000000000005244,6.0000000000060005,80.99999999999774,-57.99999999998029,8.999999999992347,57.99999999999139,-236.99999999999477,-238.0000000000049,-343.0000000000266,-140.0000000000068,-78.00000000000028,45.99999999999227,137.00000000000045,105.99999999999498,51.99999999998539,,-632.0000000000582
2015.07.20,-29.999999999996696,-0.999999999995449,100.99999999999554,-31.999999999987594,34.000000000000696,51.99999999999649,-177.99999999999727,-241.00000000002453,-324.9999999999975,-130.0000000000079,9.999999999998899,18.999999999991246,156.0000000000059,141.99999999999767,95.00000000000064,,-328.00000000002
2015.07.20,21.999999999999797,-62.99999999999084,34.99999999999615,-129.00000000000134,31.000000000003247,38.99999999998904,-271.99999999999136,-356.00000000002296,-538.0000000000163,-108.00000000001918,-65.00000000000395,-22.00000000000557,102.00000000000387,102.99999999999754,68.00000000000139,,-1153.0000000000605
2015.07.20,129.00000000000134,-92.99999999999864,-17.000000000000348,-259.9999999999936,-55.000000000005045,70.99999999999883,-234.00000000000887,-338.00000000003826,-572.0000000000169,-103.00000000000864,-164.99999999999292,-50.00000000001137,45.000000000001705,52.99999999999194,26.999999999999247,,-1562.0000000000814
2015.07.20,46.00000000000159,-86.99999999999264,-26.999999999999247,-149.9999999999835,35.00000000000725,-7.0000000000014495,-211.00000000001273,-380.00000000000256,-584.0000000000067,-120.00000000000898,-198.99999999999363,-68.00000000001205,12.000000000000455,44.99999999999504,2.999999999997449,,-1692.0000000000118
2015.07.20,41.9999999999976,-51.000000000001044,48.000000000003595,-153.9999999999875,18.0000000000069,67.9999999999903,-225.9999999999991,-326.0000000000041,-499.00000000002717,-101.00000000001774,-55.99999999998939,-26.00000000001046,100.00000000000853,107.99999999999699,66.99999999999484,,-988.0000000000376
2015.07.20,73.00000000000084,-93.99999999999409,116.00000000000499,-114.99999999999844,45.99999999999049,156.99999999999602,-147.99999999999613,-286.00000000000847,-487.99999999999955,-70.0000000000145,222.99999999999542,-58.000000000006935,203.00000000000296,227.99999999999488,246.99999999999721,,33.9999999999647
2015.07.20,111.00000000000554,-251.99999999999667,-24.999999999997247,-95.999999999985,43.999999999999595,48.99999999999905,-90.00000000000341,-172.0000000000166,-832.0000000000327,-16.000000000016,-70.99999999999883,-231.99999999999932,46.00000000000648,45.99999999999049,246.99999999999721,,-1243.0000000000473
2015.07.20,182.00000000000438,-188.9999999999947,90.0000000000012,-238.99999999998923,-68.00000000000139,205.99999999999508,-121.00000000000932,-202.00000000003547,-703.9999999999935,-50.0000000000167,161.99999999999548,-164.00000000000148,180.99999999999739,187.9999999999993,353.99999999998766,,-374.0000000000611
2015.07.20,163.99999999999747,-383.0,-71.99999999999429,-139.00000000000023,-31.000000000003247,35.999999999991594,-58.9999999999975,-213.00000000001873,-1141.0000000000143,-107.00000000001265,-214.00000000000307,-382.000000000005,3.0000000000001137,31.999999999998696,373.99999999998545,,-2132.000000000076
2015.07.20,182.00000000000438,-383.0,-39.00000000000014,-210.99999999998343,-51.000000000001044,83.9999999999952,-129.99999999999545,-270.99999999999903,-1225.0000000000316,-103.00000000000864,-141.99999999999767,-380.00000000000966,40.00000000000625,64.99999999999284,425.99999999999307,,-2138.000000000035
2015.07.20,195.9999999999962,-395.0000000000009,-26.999999999999247,-236.99999999999832,-39.00000000001125,97.9999999999981,-146.99999999999136,-272.00000000000557,-1259.9999999999945,-69.00000000000794,-62.000000000006494,-389.00000000001,67.00000000000728,81.9999999999932,465.99999999998863,,-1988.0000000000418
2015.07.20,207.00000000000162,-270.99999999999903,297.00000000000284,-247.99999999998158,-87.99999999999919,417.99999999999613,-69.99999999999318,-225.00000000000853,-884.0000000000181,-91.00000000001884,705.0000000000001,-266.00000000000534,438.0000000000024,487.99999999999955,831.9999999999883,,1241.9999999999673
2015.07.20,178.99999999999582,-192.99999999999872,465.0000000000043,-255.99999999998957,-103.00000000000864,561.9999999999958,-134.9999999999909,-186.0000000000195,-743.000000000027,-60.000000000015596,1063.9999999999982,-175.00000000001137,641.9999999999959,655.9999999999899,1000.0000000000009,,2716.9999999999195
2015.07.20,192.00000000000327,-184.99999999999073,485.99999999999756,-265.99999999998846,-83.9999999999952,590.999999999997,-168.00000000000637,-155.00000000003843,-705.0000000000001,-7.0000000000014495,1171.000000000011,-142.00000000001012,688.0000000000024,674.9999999999923,1024.0000000000027,,3114.9999999999754
2015.07.20,212.99999999999653,-151.00000000000114,526.0000000000042,-303.9999999999932,-133.00000000000534,635.9999999999922,-147.99999999999613,-119.00000000002464,-615.9999999999943,-6.000000000017103,1215.9999999999948,-109.00000000000887,719.9999999999989,702.9999999999981,1039.9999999999966,,3467.99999999994
2015.07.20,217.99999999999596,-34.000000000000696,651.999999999997,-349.99999999998363,-164.99999999999292,768.9999999999975,-181.99999999998795,-26.000000000037105,-333.0000000000055,44.99999999998394,1483.9999999999964,27.000000000001023,875.0,810.9999999999951,1061.000000000001,,4851.99999999996
2015.07.20,139.00000000000023,136.99999999999824,790.0000000000018,-383.99999999998437,-171.99999999999437,855.9999999999901,-364.0000000000043,-140.000000000029,-66.0000000000327,-7.0000000000014495,1689.0000000000073,226.99999999998965,1040.0000000000064,952.9999999999927,1051.9999999999864,,5749.999999999926
2015.07.20,2.999999999997449,84.0000000000063,622.0000000000003,-136.99999999998712,-116.00000000000499,600.999999999996,-265.99999999999113,-112.00000000002319,-161.99999999999548,-140.0000000000068,1140.0000000000077,137.00000000000045,805.0000000000068,735.9999999999923,849.9999999999952,,4044.9999999999936
2015.07.20,-56.0000000000005,146.00000000000168,683.9999999999957,26.0000000000149,-160.00000000000458,617.9999999999964,-257.000000000005,111.99999999997878,113.99999999999189,-181.00000000000892,1137.0000000000102,253.0000000000001,915.9999999999968,753.9999999999991,879.9999999999919,,4985.999999999959
2015.07.20,141.99999999999767,-1.999999999990898,536.0000000000032,-113.99999999999189,-266.0000000000107,609.9999999999994,-234.00000000000887,7.999999999963592,-71.00000000002105,-285.00000000000193,912.0000000000017,161.00000000000136,817.0000000000073,719.9999999999984,827.0,,3760.9999999999472
2015.07.20,107.00000000000153,4.000000000004,563.9999999999978,93.00000000000975,-215.99999999999397,605.9999999999955,-40.99999999999682,226.9999999999772,150.99999999996783,-243.99999999999977,1005.9999999999958,162.9999999999967,847.999999999999,730.9999999999927,872.9999999999905,,4871.999999999938
2015.07.20,246.00000000000176,-79.99999999999119,539.0000000000006,125.00000000001954,-201.00000000000674,680.9999999999983,278.99999999999636,383.99999999998437,278.00000000000045,-153.00000000000313,1210.0,69.99999999999318,825.0000000000028,788.9999999999952,952.9999999999816,,5944.999999999974
2015.07.20,204.00000000000418,-51.000000000001044,580.9999999999982,79.00000000000685,-205.00000000001074,683.9999999999957,141.9999999999959,238.99999999996703,204.00000000000418,-228.00000000000597,1231.0000000000043,100.99999999999909,879.0000000000049,846.9999999999977,985.999999999998,,5692.999999999958
2015.07.20,144.99999999999514,-4.999999999999449,651.0000000000016,144.0000000000108,-134.99999999999625,719.9999999999984,140.99999999999113,118.99999999998023,292.9999999999655,-265.0000000000041,1428.000000000007,141.9999999999959,948.9999999999981,970.9999999999997,1034.999999999986,,6332.999999999929
2015.07.20,133.00000000000534,-12.999999999996348,636.0000000000032,136.00000000000279,-141.00000000001333,697.9999999999986,109.00000000000887,203.99999999995975,215.99999999999397,-207.00000000000162,1347.0000000000093,126.99999999999534,926.0000000000019,896.9999999999923,1010.9999999999841,,6078.999999999944
2015.07.20,151.9999999999966,-13.999999999991797,604.0000000000045,229.00000000001253,-156.00000000000057,678.9999999999962,319.9999999999932,250.9999999999568,407.99999999996396,-286.00000000000847,1282.0000000000055,107.99999999998988,868.9999999999998,909.9999999999997,960.9999999999897,,6316.999999999908
2015.07.20,85.00000000000173,19.00000000000235,595.0000000000011,292.00000000000335,-161.99999999999548,631.9999999999992,248.99999999999523,313.9999999999699,429.9999999999749,-314.00000000001427,1119.0000000000034,152.00000000000102,862.000000000009,845.9999999999912,898.9999999999832,,6017.999999999925
2015.07.20,170.00000000000347,77.00000000000485,712.0000000000015,64.0000000000196,-297.9999999999983,797.9999999999987,60.000000000002274,390.9999999999858,469.99999999997044,-221.00000000000452,1360.0000000000057,251.99999999999534,1034.000000000006,884.9999999999914,1012.9999999999973,,6766.999999999979
2015.07.20,190.00000000000128,1.0000000000065512,599.0000000000051,67.00000000001705,-280.9999999999979,707.9999999999975,91.99999999998454,188.9999999999947,292.9999999999655,-352.000000000019,1141.9999999999986,170.99999999999227,903.9999999999964,871.999999999995,939.0000000000009,,5533.999999999939
2015.07.20,263.99999999999756,-68.99999999999685,483.0000000000001,-53.999999999998494,-283.99999999999534,644.9999999999956,9.999999999990905,246.99999999997502,89.00000000000574,-205.00000000001074,954.9999999999948,119.99999999999034,789.0000000000015,691.9999999999926,844.0000000000003,,4525.999999999943
2015.07.20,327.99999999999494,-271.9999999999945,324.00000000000205,-99.99999999998899,-313.00000000000773,531.9999999999991,27.999999999991587,-114.0000000000363,-423.0000000000178,-445.0000000000065,629.9999999999973,-109.00000000000887,612.9999999999995,669.9999999999928,873.999999999997,,2222.9999999999136
2015.07.20,187.9999999999993,-109.99999999999899,483.99999999999557,21.00000000000435,-344.00000000001097,595.9999999999966,151.9999999999868,-97.00000000001374,-86.99999999999264,-588.0000000000107,743.0000000000048,-24.00000000000091,709.0000000000032,814.9999999999991,895.9999999999857,,3353.9999999999472
2015.07.20,124.99999999999733,-26.999999999999247,526.0000000000042,-133.99999999998968,-373.00000000000114,591.9999999999925,-247.99999999999045,83.99999999997299,-211.00000000000563,-355.0000000000164,686.0000000000089,108.99999999999466,787.0000000000061,644.0000000000001,859.9999999999941,,3064.999999999968
2015.07.20,161.99999999999548,48.99999999999905,594.0000000000057,-153.9999999999875,-275.000000000003,682.9999999999892,-241.00000000001387,8.999999999970143,53.999999999998494,-256.00000000001177,1080.9999999999986,223.99999999998954,890.0000000000006,788.9999999999952,852.9999999999926,,4461.999999999918
2015.07.20,199.00000000000472,20.0000000000089,544.0,-207.99999999998596,-317.0000000000117,655.9999999999899,-176.9999999999925,-34.000000000000696,-16.000000000016,-293.0000000000099,957.0000000000078,162.9999999999967,808.9999999999975,748.9999999999997,809.9999999999997,,3861.999999999988
2015.07.20,190.99999999999673,31.000000000003247,505.99999999999534,-200.00000000000017,-341.00000000001353,616.9999999999898,-168.00000000000637,11.999999999989797,11.999999999989797,-299.00000000000483,812.999999999997,170.0000000000017,752.0000000000095,674.9999999999923,733.9999999999902,,3504.999999999931
2015.07.20,226.00000000000398,-7.9999999999968985,511.0000000000059,-187.99999999998818,-273.0000000000121,642.9999999999936,-162.00000000000614,-77.00000000001594,-12.999999999996348,-277.00000000001614,988.9999999999955,159.9999999999966,790.0000000000063,753.9999999999991,794.9999999999901,,3869.999999999959
2015.07.20,268.0000000000016,8.000000000008,546.9999999999975,-190.00000000000128,-293.99999999999426,703.9999999999935,-68.00000000001205,-78.0000000000225,119.99999999998678,-306.00000000000625,1112.0000000000018,168.99999999999693,828.000000000003,830.9999999999928,834.0000000000014,,4484.999999999947
2015.07.20,270.0000000000036,-13.999999999991797,527.9999999999951,-170.99999999998784,-259.0000000000092,683.9999999999957,-51.9999999999925,-73.00000000003415,77.99999999997809,-270.99999999999903,1127.0000000000114,146.99999999999136,807.0000000000022,817.9999999999965,831.9999999999883,,4450.999999999947
2015.07.20,270.0000000000036,48.99999999999905,585.9999999999976,-235.99999999999176,-273.0000000000121,738.9999999999897,-91.00000000000819,-28.000000000005798,178.99999999997362,-207.00000000000162,1242.999999999994,204.9999999999983,862.000000000009,839.9999999999964,834.9999999999858,,4972.999999999927
2015.07.20,317.9999999999961,-32.999999999994145,561.0000000000003,-212.99999999999653,-239.99999999999577,754.9999999999945,-21.99999999999136,-112.00000000002319,75.99999999996498,-239.00000000001143,1330.0000000000089,131.00000000000023,858.0000000000041,900.9999999999962,927.9999999999955,,4998.999999999949
2015.07.20,280.00000000000244,-0.999999999995449,590.0000000000016,-51.000000000001044,-232.99999999999432,754.9999999999945,80.0000000000125,118.99999999998023,314.9999999999764,-216.00000000001617,1347.9999999999936,184.99999999998806,903.0000000000058,896.9999999999923,933.9999999999905,,5904.999999999931
