date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.02.03,-265.99999999999955,510.00000000001046,235.99999999999176,83.9999999999952,-92.99999999999864,85.00000000000173,-83.00000000001084,-60.000000000002274,-176.99999999999383,145.9999999999906,-282.99999999999994,352.9999999999802,539.0000000000006,-148.9999999999867,-265.0000000000041,-527.9999999999951,-102.00000000000209,4.9999999999954525,-197.00000000000273,49.99999999999449,331.999999999999,,136.99999999996362
2020.02.03,-205.99999999999508,638.0000000000052,180.0000000000024,90.99999999999665,-148.99999999999915,31.000000000003247,2.999999999997449,-147.00000000000557,-118.99999999999133,125.99999999999278,-481.9999999999935,548.0000000000018,692.9999999999881,-118.99999999999977,-253.99999999999866,-617.9999999999852,-83.9999999999952,-15.000000000000568,-263.0000000000021,0.0,324.9999999999975,,179.00000000001918
2020.02.03,-179.99999999999127,889.0000000000065,165.9999999999995,66.00000000001049,-160.00000000000458,26.000000000003798,-8.000000000008,-110.00000000001364,-119.99999999999788,170.99999999999892,-612.9999999999969,881.0000000000002,1064.9999999999827,-113.99999999999011,-251.00000000000122,-609.9999999999994,-35.00000000000725,0.0,-270.0000000000036,-17.000000000000348,313.00000000000773,,1088.999999999996
2020.02.03,-170.99999999999892,957.0000000000078,208.00000000000819,38.0000000000047,-121.00000000000443,0.0,-1.0000000000065512,-55.00000000000682,-117.00000000000044,124.99999999999733,-583.9999999999957,938.999999999993,1192.9999999999995,-63.99999999999295,-289.9999999999903,-567.9999999999907,75.99999999998718,10.000000000005116,-197.99999999999818,-16.0000000000049,222.99999999999542,,1584.0000000000082
2020.02.03,-200.99999999999562,994.000000000006,225.99999999999287,15.999999999993797,-131.00000000000333,4.999999999999449,13.999999999980695,-49.000000000006594,-150.99999999999002,149.99999999999457,-582.9999999999891,973.9999999999895,1288.9999999999845,-34.99999999999659,-346.0000000000019,-648.0000000000041,69.9999999999923,-22.00000000000557,-192.99999999999872,-13.00000000000745,248.00000000000378,,1613.9999999999386
2020.02.03,-208.99999999999253,1051.0000000000018,272.99999999998994,22.0000000000109,-156.00000000000057,-22.999999999995246,30.999999999981043,-72.00000000000273,-153.99999999999858,195.9999999999962,-620.9999999999937,1061.9999999999834,1326.9999999999893,-19.99999999999602,-370.00000000000364,-719.000000000003,187.00000000000384,-51.9999999999925,-221.00000000000452,-36.0000000000027,248.99999999998812,,1744.9999999999588
2020.02.03,-185.99999999999727,1079.0000000000077,242.99999999999324,4.000000000004,-209.9999999999991,-43.00000000000415,31.999999999987594,-113.00000000001376,-143.9999999999997,183.99999999999528,-587.9999999999997,1078.9999999999793,1418.9999999999925,-25.99999999999625,-354.9999999999942,-809.9999999999997,224.000000000002,-58.9999999999975,-285.00000000000193,-57.00000000000705,289.0000000000059,,1676.999999999958
2020.02.03,-120.99999999999334,1059.9999999999943,241.00000000000233,-34.000000000000696,-192.00000000000327,-61.999999999995396,91.99999999998099,-161.00000000000136,-124.99999999999733,189.99999999999017,-600.999999999996,1054.000000000002,1452.9999999999932,-45.99999999999227,-401.00000000000693,-760.9999999999894,259.9999999999936,-93.99999999999409,-246.00000000000176,-68.00000000000139,269.00000000000813,,1706.9999999999918
2020.02.03,-198.99999999999363,1052.9999999999927,239.99999999999577,-21.00000000000435,-192.99999999999872,-51.000000000001044,11.999999999989797,-149.0000000000009,-178.99999999999582,181.9999999999933,-632.9999999999947,987.9999999999995,1410.9999999999845,-84.99999999999375,-387.99999999998835,-764.9999999999934,221.00000000000452,-108.99999999999466,-236.99999999999832,-54.00000000000959,262.00000000000665,,1305.9999999999995
2020.02.03,-205.99999999999508,1102.000000000003,252.99999999999213,5.999999999994898,-173.9999999999964,-22.999999999995246,5.999999999994898,-143.00000000000068,-178.99999999999582,170.99999999999892,-605.9999999999955,1032.999999999987,1390.9999999999866,-75.9999999999934,-381.99999999999346,-739.0000000000008,185.99999999999727,-81.00000000000307,-253.0000000000032,-53.00000000000304,278.00000000000045,,1510.9999999999793
2020.02.03,-198.99999999999363,1100.9999999999964,269.9999999999925,49.00000000001015,-138.00000000000477,-4.999999999999449,66.99999999999484,-136.0000000000099,-122.99999999999534,163.99999999999747,-687.9999999999998,1072.999999999979,1393.999999999984,-41.99999999998738,-391.000000000008,-760.9999999999894,161.99999999999548,-33.00000000000125,-241.99999999999778,-57.00000000000705,272.99999999998994,,1737.999999999946
2020.02.03,-340.9999999999913,1340.000000000008,360.0000000000048,15.999999999993797,-201.00000000000674,-48.99999999999905,24.999999999986144,-61.00000000000705,-275.99999999999847,204.99999999999963,-703.9999999999935,1207.9999999999984,1679.9999999999927,2.0000000000095497,-591.9999999999925,-1075.9999999999882,322.00000000000006,-168.00000000000637,-285.9999999999974,-71.00000000000995,287.9999999999994,,1621.000000000002
2020.02.03,-434.9999999999965,1415.999999999995,408.00000000000836,-4.999999999988347,-239.0000000000003,-93.99999999999409,-9.000000000014552,-160.0000000000108,-322.9999999999955,229.99999999999687,-721.9999999999893,1139.9999999999864,1768.9999999999984,-177.99999999999727,-712.0000000000015,-1167.9999999999914,316.99999999998954,-260.9999999999957,-311.00000000000574,-107.00000000000153,278.00000000000045,,833.9999999999925
2020.02.03,-373.00000000000114,1506.9999999999916,309.0000000000037,117.00000000001154,-131.00000000000333,4.999999999999449,-53.00000000001415,-158.00000000000125,-217.99999999999596,241.99999999999778,-803.9999999999936,1188.999999999993,1632.9999999999955,-171.99999999999704,-428.9999999999905,-859.9999999999941,160.99999999998892,-155.00000000000114,-341.0000000000024,-153.00000000000313,265.0000000000041,,1580.9999999999873
2020.02.03,-343.9999999999999,1536.000000000004,306.9999999999906,262.00000000000665,-148.99999999999915,-14.000000000002899,-77.00000000001594,-104.00000000001342,-121.99999999999989,245.99999999999068,-860.9999999999895,1317.0000000000073,1593.9999999999843,-199.99999999998863,-171.99999999999437,-780.9999999999873,212.99999999999653,-173.99999999999238,-395.0000000000009,-204.00000000000418,259.0000000000092,,2137.0000000000005
2020.02.03,-318.99999999999153,1605.000000000012,249.99999999999466,388.0000000000106,-87.99999999999919,29.000000000001247,-75.00000000000284,-47.000000000011255,-44.99999999999504,119.99999999999788,-907.9999999999977,1492.999999999995,1289.9999999999911,-105.99999999999454,4.000000000004,-617.9999999999852,52.99999999999194,-69.00000000000261,-475.99999999999864,-348.00000000000387,202.9999999999976,,2336.000000000013
2020.02.03,-290.9999999999968,1645.0000000000075,243.99999999999977,565.9999999999999,-58.99999999999794,60.00000000000449,-101.00000000001774,-41.00000000001103,65.99999999999939,148.99999999999915,-1019.9999999999986,1594.9999999999989,1427.0000000000005,-160.99999999998715,231.0000000000034,-448.9999999999883,-46.0000000000127,-31.999999999996476,-458.9999999999983,-282.0000000000045,241.00000000000233,,3283.000000000006
2020.02.03,-334.00000000000097,1624.0000000000032,280.9999999999979,493.0000000000101,-63.00000000000195,39.999999999995595,-116.00000000000499,-42.00000000000159,6.0000000000060005,173.9999999999964,-972.9999999999906,1468.999999999994,1515.999999999984,-148.9999999999867,106.00000000000608,-540.9999999999915,12.999999999996348,-78.00000000000296,-441.0000000000025,-284.0000000000065,234.00000000000088,,2935.000000000001
2020.02.03,-313.99999999999204,1597.0000000000039,269.00000000000813,453.99999999999886,-70.99999999999883,48.99999999999905,-98.0000000000203,-53.00000000001148,-0.999999999995449,193.99999999999417,-944.9999999999958,1454.999999999984,1507.9999999999982,-161.99999999999193,104.99999999999955,-531.9999999999991,41.000000000002146,-54.000000000002046,-456.00000000000085,-272.00000000000557,263.99999999999756,,2977.9999999999723
2020.02.03,-348.9999999999993,1720.9999999999948,283.000000000011,561.0000000000115,-85.99999999999719,39.999999999995595,-126.0000000000039,-36.000000000001364,21.00000000000435,234.99999999999633,-1014.9999999999992,1596.0000000000036,1535.9999999999818,-166.99999999998738,214.00000000000307,-560.9999999999893,104.99999999999955,-72.00000000000273,-516.0000000000053,-326.0000000000041,262.00000000000665,,3320.0000000000186
2020.02.03,-322.9999999999955,1737.0000000000107,273.9999999999965,602.999999999998,-85.99999999999719,34.000000000000696,-114.0000000000141,-47.000000000011255,63.00000000000195,212.99999999999653,-1004.9999999999892,1597.9999999999848,1516.9999999999907,-180.99999999999739,276.9999999999939,-563.0000000000024,38.99999999998904,-69.99999999999318,-514.0000000000033,-345.0000000000064,228.99999999999034,,3335.9999999999436
2020.02.03,-318.99999999999153,1693.9999999999955,253.99999999999866,574.0000000000078,-75.9999999999983,0.999999999995449,-134.00000000001188,-67.00000000000728,49.00000000001015,205.99999999999508,-988.0,1537.0000000000061,1502.9999999999877,-208.99999999998897,246.99999999999721,-509.99999999998823,117.99999999999588,-117.999999999995,-504.00000000000443,-355.0000000000053,171.00000000001003,,3074.000000000008
2020.02.03,-341.99999999999784,1706.9999999999918,266.999999999995,581.9999999999936,-70.99999999999883,21.00000000000435,-128.000000000017,-78.00000000000296,41.000000000002146,214.99999999999852,-950.9999999999908,1506.0000000000002,1495.9999999999861,-214.9999999999892,229.99999999999687,-541.9999999999981,137.9999999999937,-114.00000000000432,-487.0000000000041,-337.0000000000095,188.9999999999947,,3126.9999999999445
2020.02.03,-363.99999999999767,1761.9999999999968,310.0000000000103,601.000000000007,-65.99999999999939,36.999999999998145,-126.0000000000039,-81.00000000000307,34.000000000000696,234.00000000000088,-975.9999999999991,1532.999999999987,1566.999999999985,-223.99999999998954,235.99999999999176,-558.9999999999984,158.99999999999804,-118.99999999999977,-490.999999999997,-326.0000000000041,232.00000000000998,,3372.9999999999936
2020.02.03,-334.00000000000097,1727.9999999999961,306.00000000000625,553.0000000000035,-75.00000000000284,34.000000000000696,-107.00000000001265,-49.000000000006594,29.000000000001247,229.99999999999687,-952.9999999999927,1570.999999999998,1553.9999999999886,-170.99999999999227,195.00000000001182,-563.0000000000024,160.99999999998892,-94.99999999999886,-494.00000000000557,-325.00000000000864,231.0000000000034,,3425.999999999972
2020.02.03,-334.00000000000097,1689.9999999999916,293.99999999999426,493.0000000000101,-97.9999999999981,34.99999999999615,-113.00000000000753,-56.000000000011596,8.000000000008,222.99999999999542,-933.9999999999905,1513.0000000000052,1520.9999999999945,-181.99999999998795,127.00000000001043,-628.9999999999907,110.99999999999443,-90.99999999999397,-492.999999999999,-287.0000000000039,251.00000000000122,,3049.000000000016
2020.02.04,-309.99999999999915,1763.0000000000034,306.9999999999906,492.0000000000035,-92.99999999999864,60.00000000000449,-85.00000000000173,-100.00000000000853,23.00000000000635,191.99999999999218,-949.9999999999953,1611.9999999999948,1649.999999999996,-174.99999999999716,93.00000000000975,-661.9999999999848,157.99999999999147,-78.99999999999352,-483.0000000000001,-255.00000000000523,251.00000000000122,,3409.0000000000095
2020.02.04,-291.99999999999227,1737.999999999995,297.9999999999983,527.9999999999951,-92.00000000000318,48.99999999999905,-87.00000000001484,-13.00000000000523,50.0000000000056,209.9999999999991,-958.9999999999987,1591.9999999999845,1578.999999999997,-150.99999999999625,161.00000000001114,-624.0000000000023,126.99999999998823,-66.0000000000025,-490.00000000000153,-270.0000000000036,252.0000000000078,,3539.99999999996
2020.02.04,-291.99999999999227,1727.9999999999961,286.99999999999284,544.9999999999955,-87.99999999999919,45.000000000006146,-79.00000000000685,-34.000000000006025,57.00000000000705,187.9999999999993,-961.9999999999961,1590.9999999999798,1559.9999999999836,-134.9999999999909,167.00000000000603,-567.9999999999907,96.99999999999153,-64.99999999999773,-495.000000000001,-298.0000000000094,236.99999999999832,,3485.9999999999663
2020.02.04,-296.9999999999917,1713.0000000000089,276.9999999999939,575.9999999999987,-95.99999999999609,48.99999999999905,-89.00000000000574,-35.0000000000108,67.00000000000594,223.99999999999088,-945.9999999999912,1608.000000000004,1539.0000000000014,-140.99999999999113,248.00000000000378,-553.9999999999878,17.999999999984695,-37.9999999999967,-509.00000000000387,-290.00000000000136,293.0000000000099,,3617.000000000025
2020.02.04,-326.9999999999995,1732.0000000000002,278.00000000000045,578.9999999999961,-85.99999999999719,70.99999999999883,-117.00000000001154,-27.000000000001023,46.00000000000159,202.9999999999976,-995.9999999999969,1646.9999999999914,1549.0000000000005,-148.9999999999867,239.99999999999577,-551.9999999999969,-127.99999999999478,-22.999999999996135,-489.0000000000061,-262.00000000000665,302.0000000000023,,3490.9999999999914
2020.02.04,-317.0000000000006,1766.000000000001,293.99999999999426,585.9999999999976,-41.000000000002146,133.00000000000534,-99.00000000000463,-24.00000000000091,58.000000000002494,165.9999999999995,-988.0,1652.9999999999916,1579.9999999999814,-135.99999999999568,241.00000000000233,-463.9999999999977,-167.00000000000603,37.00000000000614,-441.0000000000025,-186.00000000000838,326.0000000000041,,3976.9999999999677
2020.02.04,-352.9999999999922,1778.9999999999973,286.99999999999284,577.0000000000052,-72.0000000000054,109.00000000000354,-128.000000000017,-27.000000000001023,25.00000000000835,109.99999999999899,-1026.999999999989,1615.9999999999854,1573.9999999999866,-169.9999999999875,221.00000000000452,-546.9999999999864,-192.00000000001438,-12.000000000000455,-500.9999999999959,-228.00000000000597,289.9999999999903,,3330.999999999978
2020.02.04,-396.9999999999918,1778.9999999999973,265.0000000000041,541.0000000000136,-131.00000000000333,55.000000000005045,-190.00000000000128,-7.000000000005002,-21.999999999999797,239.0000000000003,-1024.9999999999982,1590.0000000000034,1635.999999999993,-205.99999999998886,202.9999999999976,-658.0000000000031,-32.0000000000098,-73.99999999999807,-543.0000000000045,-275.000000000003,329.00000000000153,,3077.0000000000077
2020.02.04,-400.00000000000034,1795.9999999999975,303.0000000000088,561.9999999999958,-101.00000000000664,78.00000000000028,-174.00000000000747,17.99999999998647,-15.999999999993797,243.99999999999977,-999.9999999999898,1618.9999999999998,1664.9999999999832,-183.9999999999975,161.99999999999548,-622.9999999999958,-35.00000000000725,-54.99999999999261,-504.00000000000443,-237.00000000000944,300.99999999999574,,3418.9999999999586
2020.02.04,-405.9999999999952,1768.9999999999984,322.00000000000006,540.0000000000072,-92.00000000000318,85.99999999999719,-164.00000000000858,46.999999999997044,-33.9999999999896,273.000000000001,-951.9999999999973,1625.0,1644.9999999999854,-131.9999999999908,133.00000000000534,-661.9999999999848,4.999999999988347,-31.00000000000591,-489.0000000000061,-219.00000000000253,336.00000000000296,,3599.999999999999
2020.02.04,-404.99999999999983,1760.000000000006,309.0000000000037,561.0000000000115,-56.99999999999594,109.99999999999899,-157.00000000000713,38.99999999998727,-13.999999999991797,208.99999999999253,-951.9999999999973,1603.999999999985,1555.9999999999795,-134.00000000000034,184.99999999999073,-622.9999999999958,-70.99999999999883,10.000000000005116,-480.99999999999807,-226.00000000000398,276.00000000000955,,3498.9999999999814
2020.02.04,-431.99999999999903,1679.0000000000082,317.9999999999961,514.0000000000144,-416.00000000000523,-26.999999999999247,-187.00000000000384,-14.000000000010004,-67.9999999999903,198.99999999999363,-922.999999999996,1415.9999999999968,1539.999999999986,-237.99999999999955,113.99999999999189,-1444.000000000001,-11.00000000000545,-219.99999999999886,-895.9999999999968,-362.00000000000676,273.9999999999965,,815.9999999999712
2020.02.04,-392.9999999999989,1617.0000000000018,304.9999999999997,540.0000000000072,-392.9999999999989,-5.999999999994898,-164.00000000000858,-49.000000000006594,-20.999999999993246,514.9999999999987,-897.9999999999987,1341.9999999999845,1471.9999999999845,-247.99999999999045,161.99999999999548,-1334.9999999999973,191.99999999999218,-188.0000000000024,-870.9999999999995,-334.00000000000097,607.0000000000019,,1851.999999999976
2020.02.04,-391.9999999999924,1558.9999999999993,297.9999999999983,526.0000000000042,-407.0000000000018,-36.0000000000027,-175.99999999999838,-60.000000000002274,-32.999999999994145,544.0,-866.9999999999956,1274.000000000001,1381.9999999999943,-268.99999999999125,167.00000000000603,-1358.999999999999,218.99999999999142,-206.99999999999363,-889.0000000000065,-374.0000000000077,598.999999999994,,1499.0000000000023
2020.02.04,-396.9999999999918,1540.9999999999923,296.9999999999917,544.0000000000111,-353.99999999999875,-7.9999999999968985,-186.0000000000195,-55.00000000000682,-24.999999999997247,501.99999999999136,-866.9999999999956,1263.9999999999816,1360.99999999999,-259.00000000000034,184.00000000000637,-1245.9999999999916,184.99999999999073,-189.99999999999773,-822.9999999999959,-340.00000000000693,583.0000000000002,,1710.9999999999561
2020.02.04,-450.9999999999903,1471.0,273.9999999999965,516.0000000000053,-377.0000000000051,-26.999999999999247,-225.00000000000853,-106.00000000000875,-66.99999999999484,556.9999999999964,-822.9999999999959,1127.999999999986,1301.999999999981,-348.99999999998954,151.9999999999966,-1310.9999999999955,251.99999999998556,-245.9999999999951,-850.0000000000063,-349.0000000000104,594.0000000000057,,1064.999999999954
2020.02.04,-480.99999999999807,1502.0000000000034,280.9999999999979,547.999999999993,-373.00000000000114,-5.999999999994898,-285.00000000000193,-85.00000000000796,-75.9999999999983,561.0000000000003,-820.999999999994,1121.9999999999857,1275.9999999999882,-360.99999999999,181.9999999999933,-1290.9999999999977,227.99999999998377,-236.0000000000042,-856.0000000000013,-345.0000000000064,605.9999999999955,,1089.999999999945
2020.02.04,-524.9999999999977,1527.9999999999961,270.99999999999903,514.9999999999987,-429.99999999999704,-60.00000000000449,-304.00000000001535,-85.00000000000796,-134.99999999999625,596.9999999999919,-927.9999999999955,1122.9999999999905,1308.9999999999825,-427.99999999999727,140.99999999999113,-1448.0000000000048,239.99999999999577,-353.9999999999992,-907.0000000000023,-397.0000000000029,604.0000000000045,,326.99999999992934
2020.02.04,-508.9999999999928,1741.999999999999,317.9999999999961,502.00000000000244,-416.00000000000523,-48.000000000003595,-294.0000000000165,-74.00000000001228,-129.9999999999968,606.9999999999909,-1088.9999999999955,1290.9999999999968,1636.9999999999995,-406.9999999999965,32.0000000000098,-1425.9999999999939,367.99999999999056,-329.9999999999983,-904.0000000000048,-389.000000000006,578.9999999999961,,1059.99999999996
2020.02.04,-552.9999999999924,2025.9999999999945,381.99999999999346,502.00000000000244,-343.9999999999999,-4.000000000004,-253.00000000001432,-86.00000000001273,-164.99999999999292,583.9999999999957,-1210.0,1674.0000000000066,2058.9999999999886,-367.999999999995,8.999999999992347,-1346.999999999987,278.00000000000045,-278.99999999999636,-785.9999999999978,-312.00000000000114,584.0000000000067,,2390.999999999988
2020.02.04,-654.9999999999944,1977.999999999991,320.00000000000915,385.99999999999744,-489.0000000000061,-90.0000000000012,-398.00000000000944,-100.00000000000853,-293.99999999999426,618.9999999999918,-1190.9999999999977,1356.9999999999993,2094.99999999998,-536.9999999999919,-59.000000000009045,-1639.999999999997,278.9999999999848,-466.99999999999875,-895.9999999999968,-347.0000000000084,600.0000000000006,,470.99999999994077
