date,USDCHF,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,NZDJPY,AUDNZD,empty,sum
2020.01.20,19.999999999997797,32.999999999994145,-82.00000000000429,-107.00000000000153,-94.99999999998954,65.99999999998829,100.99999999999909,-12.000000000000899,-173.00000000000182,-182.0000000000155,-208.99999999999253,-146.0000000000008,-175.00000000001404,106.00000000000875,119.00000000000244,,-736.0000000000305
2020.01.20,30.000000000007798,26.999999999999247,-83.00000000001084,-108.00000000000809,-114.99999999999844,66.99999999999484,65.00000000001194,-14.000000000002899,-188.0000000000166,-185.99999999999727,-192.99999999999872,-141.00000000000534,-155.00000000001623,112.99999999999955,102.99999999998644,,-778.0000000000546
2020.01.20,67.00000000000594,34.000000000000696,-76.99999999999375,-103.00000000000864,-115.99999999999389,93.99999999999409,58.000000000006935,16.0000000000049,-180.00000000000682,-168.0000000000126,-200.99999999998454,-118.00000000000921,-59.000000000009045,142.00000000001012,89.00000000000574,,-521.9999999999902
2020.01.20,36.999999999998145,18.0000000000069,-76.99999999999375,-107.00000000000153,-115.99999999999389,75.00000000000284,75.00000000000284,2.999999999997449,-176.00000000001614,-177.00000000000495,-248.99999999998812,-123.00000000000466,-46.0000000000127,145.00000000001023,89.00000000000574,,-628.9999999999916
2020.01.20,34.000000000000696,-34.99999999998504,-70.99999999999883,-109.99999999999899,-108.99999999999244,68.00000000000139,103.9999999999992,4.000000000004,-164.0000000000157,-127.00000000001043,-288.99999999998374,-133.00000000000978,-53.00000000001415,160.0000000000108,95.00000000000064,,-625.9999999999923
2020.01.20,53.00000000000304,-51.99999999998539,-66.00000000001049,-133.00000000000534,-115.99999999999389,80.99999999999774,60.000000000002274,12.999999999996348,-122.0000000000141,-90.00000000001229,-394.9999999999898,-147.00000000000557,-67.00000000001705,151.00000000001046,97.9999999999981,,-732.0000000000259
2020.01.20,60.00000000000449,-68.99999999998573,-42.0000000000087,-135.00000000000733,-125.99999999999278,129.99999999998568,55.00000000000682,41.9999999999976,-94.00000000002251,-32.999999999994145,-447.99999999998175,-159.00000000000603,-99.00000000000463,148.00000000001035,124.99999999999733,,-645.0000000000014
2020.01.20,65.99999999999939,-129.00000000000134,-18.999999999991246,-142.00000000000878,-128.99999999999022,146.99999999998602,30.000000000001137,63.00000000000195,-78.00000000000296,32.999999999994145,-468.9999999999861,-164.00000000000148,-103.00000000000864,151.00000000001046,120.99999999999334,,-622.0000000000043
2020.01.20,55.000000000005045,-170.99999999998784,2.999999999997449,-153.00000000000313,-135.99999999999167,123.99999999999079,49.000000000006594,53.999999999998494,-127.00000000000955,-9.999999999998899,-572.9999999999791,-168.99999999999693,-110.00000000001009,139.00000000001,123.99999999999079,,-900.9999999999778
2020.01.20,29.000000000001247,-238.99999999998923,-76.99999999999375,-118.00000000000699,-95.99999999999609,65.99999999998829,38.000000000010914,2.999999999997449,36.99999999997772,156.99999999998494,-547.999999999993,-142.00000000001012,-164.00000000000858,58.000000000006935,113.99999999999189,,-882.0000000000382
2020.01.20,28.000000000005798,-286.99999999999284,-119.00000000000244,-46.00000000000159,-59.99999999999339,49.99999999999449,-9.999999999990905,4.999999999999449,106.99999999999932,92.99999999998754,-413.99999999998107,-76.99999999999818,-253.99999999999866,1.0000000000047748,92.00000000000318,,-890.9999999999645
2020.01.20,67.00000000000594,-265.99999999998846,-104.99999999999955,-33.000000000005244,-34.99999999999615,51.000000000001044,-15.999999999991132,14.000000000002899,66.99999999997885,75.99999999998718,-372.9999999999789,-72.00000000000273,-273.9999999999965,7.000000000005002,110.99999999999443,,-780.9999999999833
2020.01.20,92.99999999999864,-366.999999999984,-123.00000000000644,-7.0000000000014495,8.000000000008,45.000000000006146,-39.99999999999204,31.999999999998696,192.99999999998363,188.9999999999947,-461.0000000000003,-11.00000000000989,-319.0000000000026,-45.99999999999227,122.99999999998423,,-691.000000000015
2020.01.20,53.00000000000304,-334.9999999999964,-93.99999999999409,8.999999999992347,-3.999999999992898,28.999999999990145,10.000000000005116,9.00000000000345,69.99999999999318,99.00000000000463,-392.9999999999989,-55.999999999997385,-255.00000000000523,-15.000000000000568,104.99999999999955,,-767.9999999999941
2020.01.20,57.00000000000705,-217.0000000000005,-109.00000000000354,19.999999999997797,-2.999999999997449,29.999999999996696,0.0,16.0000000000049,72.00000000000273,63.99999999999739,-188.9999999999947,-31.00000000000591,-236.00000000001398,5.000000000009663,55.99999999998939,,-465.0000000000105
2020.01.20,108.00000000000809,-167.9999999999904,-121.99999999999989,49.99999999999449,19.00000000000235,34.99999999998504,-46.999999999997044,39.00000000000014,-4.000000000019099,-29.999999999996696,-28.999999999990145,-11.00000000000989,-334.9999999999964,-43.99999999999693,53.999999999998494,,-485.00000000000784
2020.01.20,114.99999999999844,-156.99999999998494,-117.99999999999588,56.0000000000005,7.0000000000014495,75.99999999998718,-49.99999999999716,56.0000000000005,-91.00000000000819,-92.00000000000318,52.000000000007596,-25.000000000005684,-363.0000000000022,-46.999999999997044,42.999999999993044,,-538.0000000000056
2020.01.20,112.000000000001,-55.000000000005045,-89.00000000000574,52.99999999999194,-4.999999999999449,65.00000000000395,-24.999999999991473,46.00000000000159,-161.00000000000136,-156.00000000000057,91.00000000001884,-27.000000000001023,-232.00000000000998,11.00000000000989,22.999999999995246,,-348.9999999999922
2020.01.20,135.00000000000733,-133.00000000000534,-96.99999999999153,68.99999999999685,32.0000000000098,78.99999999998464,-18.999999999991246,70.99999999999883,-98.00000000001319,-82.00000000000429,126.0000000000039,-19.000000000005457,-358.9999999999982,-51.00000000000193,49.99999999999449,,-296.00000000001535
2020.01.20,131.00000000000333,-102.99999999998644,-127.99999999999478,88.99999999999464,68.00000000000139,61.99999999998429,-30.9999999999917,51.99999999999649,-78.00000000000296,-82.00000000000429,145.00000000001734,-25.000000000005684,-388.0000000000106,-66.0000000000025,90.99999999999665,,-263.00000000000483
2020.01.20,114.99999999999844,-107.99999999999699,-130.0000000000079,96.99999999999153,87.00000000000374,26.999999999999247,-6.999999999990791,36.0000000000027,-147.00000000001978,-158.0000000000137,161.00000000001114,-2.0000000000095497,-494.00000000001666,-109.99999999999943,89.99999999999008,,-543.0000000000579
2020.01.20,97.9999999999981,-26.999999999999247,-93.00000000000975,106.99999999999044,86.0000000000083,25.999999999992696,-3.0000000000001137,48.99999999999905,-213.00000000002228,-215.99999999999397,301.0000000000179,3.0000000000001137,-407.0000000000018,-83.99999999998897,80.99999999999774,,-292.0000000000118
2020.01.20,131.99999999999878,-31.000000000003247,-73.99999999999629,97.9999999999981,77.00000000000485,51.000000000001044,-59.99999999998806,82.99999999999974,-136.0000000000241,-127.99999999999478,269.00000000000813,18.000000000000682,-356.00000000000074,-61.99999999999761,85.00000000000173,,-33.999999999991786
2020.01.20,125.00000000000844,-86.99999999999264,-42.0000000000087,101.99999999999099,67.00000000000594,46.999999999997044,-42.999999999992156,92.00000000000318,-109.00000000000887,-53.999999999998494,224.000000000002,13.999999999995794,-346.0000000000019,-64.99999999999773,75.00000000000284,,5.7411853049416095e-12
2020.01.20,125.00000000000844,-137.9999999999937,-49.00000000001015,74.99999999999174,99.00000000000463,45.99999999999049,-53.999999999987836,85.99999999999719,-100.99999999999909,-18.0000000000069,115.00000000002063,39.00000000000148,-487.0000000000152,-143.99999999999125,62.99999999999084,,-342.99999999999864
2020.01.20,114.99999999999844,-161.99999999999548,1.0000000000065512,54.999999999993946,123.00000000000644,39.999999999995595,-140.00000000000057,110.99999999999443,-86.00000000001273,17.999999999984695,125.00000000001954,48.00000000000182,-483.0000000000112,-158.00000000000125,158.99999999999804,,-234.00000000002174
2020.01.20,164.00000000000858,-35.999999999991594,-12.999999999996348,37.99999999999359,95.00000000000064,78.99999999998464,-109.99999999999943,131.99999999999878,-104.00000000001342,-28.000000000005798,96.00000000000719,30.9999999999917,-434.000000000001,-114.99999999999488,208.99999999999253,,3.999999999975131
2020.01.20,134.0000000000008,-25.999999999992696,-1.999999999990898,37.99999999999359,87.00000000000374,61.99999999998429,-63.99999999999295,124.99999999999733,-87.00000000001751,-7.0000000000014495,99.00000000000463,24.00000000000091,-385.99999999999744,-92.99999999998931,187.00000000000384,,91.00000000000696
2020.01.20,119.99999999999788,-24.999999999986144,78.00000000000028,5.999999999994898,56.0000000000005,60.99999999999994,-21.000000000000796,161.99999999999548,-124.00000000002365,119.00000000000244,42.0000000000087,6.000000000000227,-377.0000000000051,-70.99999999999795,180.0000000000024,,211.9999999999891
2020.01.20,135.00000000000733,-14.000000000002899,92.00000000000318,0.999999999995449,55.000000000005045,75.99999999998718,-42.999999999992156,180.99999999999784,-143.00000000000068,100.99999999999554,42.0000000000087,-3.0000000000001137,-317.9999999999961,-34.99999999999659,164.99999999999292,,292.0000000000048
2020.01.20,150.00000000000568,-15.999999999993797,86.99999999999264,27.999999999994696,56.0000000000005,72.99999999998974,-40.99999999999682,187.00000000000384,-117.00000000001864,92.00000000000318,72.0000000000054,30.9999999999917,-406.00000000001745,-95.99999999998943,141.99999999999767,,241.99999999996885
2020.01.20,82.00000000000429,-12.999999999996348,99.99999999998899,15.999999999993797,52.000000000007596,35.999999999991594,-32.99999999998704,78.99999999999574,-117.00000000001864,121.99999999999989,57.00000000001815,-39.00000000000148,-395.99999999999636,-90.99999999999397,148.99999999999915,,4.000000000005343
2020.01.20,95.00000000000064,-17.000000000000348,104.99999999999955,-7.0000000000014495,25.00000000000835,68.00000000000139,-3.0000000000001137,149.99999999999457,-110.00000000001364,116.99999999998934,19.00000000001345,-39.00000000000148,-328.00000000001717,-18.999999999991246,136.00000000000279,,191.99999999998465
2020.01.20,90.0000000000012,5.000000000010552,119.00000000000244,-8.000000000008,-1.999999999990898,79.99999999999119,4.0000000000048885,139.99999999999568,-141.00000000001955,79.99999999999119,19.00000000001345,-39.00000000000148,-300.99999999999574,0.0,105.99999999998388,,151.99999999997883
2020.01.20,67.00000000000594,25.00000000000835,114.99999999999844,0.999999999995449,-6.999999999990347,83.9999999999952,7.000000000005002,133.00000000000534,-138.00000000000523,92.00000000000318,57.00000000001815,-76.99999999999818,-280.9999999999979,16.000000000005343,99.00000000000463,,193.0000000000534
2020.01.20,35.00000000000725,39.00000000001125,104.99999999999955,-21.999999999999797,-24.999999999997247,80.99999999999774,28.000000000005798,119.99999999999788,-176.00000000001614,38.99999999998904,49.00000000001015,-109.99999999999943,-269.00000000000813,35.0000000000108,80.99999999999774,,10.000000000006438
2020.01.20,29.000000000001247,62.000000000006494,116.00000000000499,-35.00000000000725,-57.99999999999139,83.9999999999952,-61.99999999999761,92.00000000000318,-201.99999999999818,26.999999999999247,26.0000000000149,-111.0000000000042,-236.00000000001398,42.00000000000159,60.99999999999994,,-164.99999999998585
2020.01.20,28.000000000005798,79.00000000000685,120.00000000000898,-34.000000000000696,-39.999999999995595,82.99999999998863,19.000000000005457,83.9999999999952,-246.00000000000932,-17.000000000000348,54.0000000000207,-115.99999999999966,-324.0000000000132,1.0000000000047748,28.000000000005798,,-280.99999999997664
2020.01.21,28.000000000005798,68.00000000000139,116.00000000000499,-21.00000000000435,1.0000000000065512,65.00000000000395,-68.9999999999884,68.99999999999685,-225.00000000002274,-21.00000000000435,23.00000000001745,-111.0000000000042,-330.0000000000081,-0.999999999990564,89.99999999999008,,-317.9999999999957
2020.01.21,19.999999999997797,70.99999999999883,114.99999999999844,-21.00000000000435,15.00000000000945,63.99999999999739,-69.99999999999318,75.9999999999983,-207.00000000002206,12.999999999996348,49.00000000001015,-114.00000000000432,-390.0000000000015,-3.0000000000001137,143.99999999998857,,-238.00000000003024
2020.01.21,30.000000000007798,46.999999999997044,114.99999999999844,-47.00000000000814,-2.999999999997449,65.00000000000395,23.000000000010346,94.00000000000519,-205.0000000000125,29.999999999996696,-17.000000000000348,-109.99999999999943,-360.0000000000048,2.0000000000095497,164.99999999999292,,-171.00000000000065
2020.01.21,82.99999999999974,36.999999999998145,130.0000000000079,-43.999999999999595,11.00000000000545,116.00000000000499,18.000000000000682,144.99999999999514,-167.0000000000016,89.00000000000574,-39.999999999995595,-112.99999999999955,-387.000000000004,1.0000000000047748,175.99999999999838,,55.00000000002066
2020.01.21,84.0000000000063,12.999999999996348,110.99999999999443,-73.00000000000084,-9.999999999998899,120.99999999999334,30.000000000001137,143.9999999999997,-165.00000000002046,92.00000000000318,-146.99999999998602,-118.00000000000921,-387.000000000004,-7.999999999995566,204.99999999998852,,-108.00000000003206
2020.01.21,104.00000000000409,-2.999999999997449,79.00000000000685,-64.0000000000085,-9.999999999998899,114.99999999999844,20.000000000010232,136.00000000000279,-183.00000000002115,70.99999999999883,-113.99999999999189,-123.00000000000466,-385.99999999999744,-3.0000000000001137,197.99999999998707,,-163.0000000000118
2020.01.21,48.000000000003595,-35.999999999991594,48.000000000003595,0.0,51.000000000001044,38.0000000000047,-125.0,92.00000000000318,-141.9999999999959,65.99999999998829,-22.999999999995246,-105.00000000000398,-443.0000000000156,-183.9999999999975,133.99999999998968,,-581.0000000000058
2020.01.21,21.00000000000435,-24.999999999986144,18.0000000000069,78.00000000000028,82.99999999999974,9.999999999998899,-162.9999999999967,43.999999999999595,62.99999999998818,2.999999999997449,201.00000000000674,81.99999999999363,-583.0000000000002,-274.0000000000009,112.000000000001,,-329.99999999998727
2020.01.21,16.0000000000049,0.0,8.000000000008,105.99999999999498,79.00000000000685,17.000000000000348,-123.99999999999523,29.000000000001247,57.999999999992724,-42.0000000000087,349.0000000000215,75.00000000000284,-581.0000000000093,-242.999999999995,82.00000000000429,,-170.99999999997058
2020.01.21,-17.000000000000348,0.0,-25.00000000000835,118.99999999999133,82.00000000000429,7.999999999985796,-150.99999999999625,-2.000000000002,84.99999999997954,-85.00000000000173,392.00000000001455,121.99999999999989,-605.9999999999955,-290.9999999999968,9.999999999998899,,-359.00000000002666
2020.01.21,-27.999999999994696,59.000000000009045,2.999999999997449,59.99999999999339,21.00000000000435,8.999999999992347,-71.99999999998852,-5.999999999994898,-13.00000000000523,-157.00000000000713,272.00000000000557,49.99999999999716,-524.9999999999977,-198.99999999999807,38.0000000000047,,-487.9999999999823
2020.01.21,9.999999999998899,53.999999999998494,21.999999999988695,56.0000000000005,-2.999999999997449,41.99999999998649,-92.99999999998931,33.000000000005244,-30.000000000001137,-164.00000000000858,317.0000000000117,67.99999999999784,-443.0000000000156,-164.99999999999204,11.00000000000545,,-285.00000000001074
2020.01.21,-4.999999999999449,97.00000000001374,14.000000000002899,78.99999999999574,11.00000000000545,25.999999999992696,-111.99999999999477,19.999999999997797,-7.000000000005002,-160.00000000000458,417.0000000000007,92.99999999998931,-433.0000000000167,-167.0000000000016,-22.0000000000109,,-149.00000000003467
2020.01.21,-7.0000000000014495,120.00000000000898,15.999999999993797,78.00000000000028,32.0000000000098,26.999999999999247,-102.99999999999443,19.00000000000235,-1.0000000000047748,-168.99999999999693,420.00000000002035,87.99999999999386,-439.0000000000116,-165.99999999999682,5.999999999994898,,-78.99999999998236
2020.01.21,12.000000000000899,147.00000000000824,15.00000000000945,84.99999999999064,40.00000000000669,66.99999999999484,-106.99999999999932,26.000000000003798,-109.00000000000887,-270.00000000001467,466.00000000001086,78.99999999999352,-458.00000000000284,-150.99999999999625,48.000000000003595,,-109.99999999999942
2020.01.21,19.999999999997797,140.0000000000068,-21.00000000000435,84.99999999999064,50.0000000000056,55.99999999998939,-138.9999999999958,16.0000000000049,-85.00000000000796,-266.999999999995,507.000000000013,86.99999999998909,-513.0000000000078,-212.99999999999386,51.000000000001044,,-226.00000000000657
2020.01.21,-8.999999999992347,95.00000000000064,-34.000000000000696,78.99999999999574,49.00000000001015,29.999999999996696,-146.99999999999136,-4.000000000004,-10.000000000019327,-255.00000000000523,384.00000000000654,115.99999999999966,-522.0000000000002,-213.99999999999864,60.99999999999994,,-381.00000000000244
2020.01.21,19.00000000000235,66.00000000001049,-66.00000000001049,71.99999999999429,27.00000000001035,38.0000000000047,-177.99999999999727,-14.999999999998348,30.000000000001137,-258.0000000000027,376.00000000002075,117.999999999995,-563.0000000000024,-253.99999999999068,28.999999999990145,,-558.9999999999726
2020.01.21,0.0,24.000000000001798,-100.99999999999554,136.99999999999824,101.00000000000664,14.999999999987246,-158.99999999999181,-34.000000000000696,48.00000000000182,-239.99999999999577,493.0000000000101,114.99999999999488,-656.9999999999965,-277.9999999999916,35.999999999991594,,-499.99999999997954
2020.01.21,4.000000000004,26.0000000000149,-100.0000000000112,137.9999999999937,107.00000000000153,9.999999999998899,-137.99999999999102,-29.000000000001247,24.999999999977263,-265.0000000000041,470.00000000001484,78.99999999999352,-680.9999999999983,-298.9999999999924,79.99999999999119,,-573.0000000000084
2020.01.21,-25.999999999992696,-31.000000000003247,-174.00000000000747,156.00000000000057,141.00000000000225,-9.999999999998899,-140.99999999999113,-70.0000000000034,13.999999999981583,-300.99999999999574,556.0000000000009,116.99999999999022,-723.0000000000069,-341.99999999999875,0.0,,-834.0000000000227
2020.01.21,29.000000000001247,53.00000000001415,-174.00000000000747,197.99999999999818,138.00000000000477,25.999999999992696,-236.99999999999477,-31.000000000003247,-63.0000000000166,-455.0000000000054,756.0000000000011,128.99999999999068,-723.0000000000069,-319.0000000000026,5.999999999994898,,-667.0000000000393
2020.01.21,29.000000000001247,92.00000000000318,-184.00000000000637,205.99999999999508,147.00000000000824,7.0000000000014495,-250.99999999999056,-68.99999999999685,-54.000000000002046,-443.99999999999994,741.0000000000139,135.99999999999568,-659.0000000000095,-298.9999999999924,41.99999999998649,,-559.9999999999925
2020.01.21,40.00000000000669,114.99999999999844,-180.0000000000024,178.00000000000037,118.00000000000699,45.000000000006146,-239.99999999999488,-36.0000000000027,-326.9999999999982,-807.0000000000022,856.0000000000123,164.00000000000148,-697.9999999999986,-323.99999999999807,21.999999999988695,,-1073.9999999999761
2020.01.21,-39.999999999995595,394.00000000000546,-127.99999999999478,146.99999999999713,74.00000000000739,48.000000000003595,-174.99999999999716,-73.00000000000084,-399.0000000000009,-815.9999999999945,1075.0000000000036,3.0000000000001137,-672.0000000000059,-243.99999999999977,19.999999999997797,,-785.9999999999743
2020.01.21,-74.99999999999174,363.0000000000022,-96.99999999999153,136.99999999999824,68.00000000000139,46.999999999997044,-47.99999999998761,-87.99999999999919,-391.00000000001955,-746.0000000000023,969.0000000000199,-27.000000000001023,-703.0000000000092,-203.00000000000296,17.000000000000348,,-776.999999999986
2020.01.21,-54.999999999993946,388.0000000000106,-86.0000000000083,93.99999999999409,49.00000000001015,73.99999999999629,-12.999999999991019,-68.00000000000139,-597.0000000000084,-868.000000000002,991.0000000000085,-121.99999999999989,-685.0000000000023,-188.0000000000024,52.99999999999194,,-1032.999999999998
2020.01.21,-48.99999999999905,533.0000000000057,-99.00000000000463,56.99999999999594,37.00000000000925,95.999999999985,-15.999999999991132,-68.99999999999685,-635.0000000000193,-924.0000000000136,978.0000000000122,-115.99999999999966,-639.0000000000118,-125.99999999999056,49.99999999999449,,-922.000000000024
2020.01.21,-22.999999999995246,548.0000000000151,-65.00000000000395,47.9999999999925,51.000000000001044,109.99999999998789,-40.99999999999682,-21.999999999999797,-676.0000000000161,-886.000000000009,1002.000000000014,-97.00000000000841,-644.0000000000001,-156.99999999999648,82.99999999998863,,-769.0000000000268
2020.01.21,-41.9999999999976,473.99999999999665,-28.000000000005798,66.99999999999484,69.00000000000794,107.99999999999699,-44.999999999987494,-31.999999999998696,-618.0000000000234,-831.000000000004,909.0000000000042,-112.00000000000898,-720.0000000000095,-171.99999999999704,117.99999999999588,,-855.0000000000362
2020.01.21,-136.99999999999824,497.99999999999847,-46.999999999997044,-24.000000000001798,-44.99999999999504,89.00000000000574,47.000000000011255,-80.99999999999774,-856.9999999999993,-1096.0000000000082,972.0000000000173,-203.00000000000296,-675.0000000000034,-131.9999999999908,72.0000000000054,,-1618.9999999999563
2020.01.21,-100.99999999999554,705.0000000000001,-82.00000000000429,-2.000000000002,-20.999999999993246,117.99999999999588,74.00000000001228,-73.99999999999629,-802.0000000000209,-1083.9999999999961,1067.000000000018,-204.9999999999983,-621.0000000000049,-52.99999999999727,48.000000000003595,,-1032.999999999979
2020.01.21,-57.99999999999139,617.0000000000009,-55.000000000005045,24.999999999997247,-14.999999999998348,133.99999999998968,71.00000000001216,-51.99999999999649,-824.0000000000123,-1051.0000000000018,1005.0000000000115,-213.00000000000807,-611.000000000006,-51.9999999999925,52.99999999999194,,-1026.0000000000086
2020.01.21,-25.999999999992696,530.0000000000082,2.999999999997449,25.999999999992696,-19.999999999997797,95.999999999985,-41.99999999998738,17.000000000000348,-719.9999999999989,-819.9999999999985,1015.0000000000103,-222.99999999999898,-592.0000000000148,-105.99999999999454,17.000000000000348,,-844.9999999999893
2020.01.21,-24.000000000001798,497.0000000000141,-82.00000000000429,76.99999999999375,-14.999999999998348,34.000000000000696,-120.99999999999511,-48.99999999999905,-591.0000000000082,-855.0000000000058,1082.0000000000052,-22.00000000000557,-462.0000000000068,-189.99999999999773,-56.99999999999594,,-778.0000000000049
2020.01.21,-5.999999999994898,483.0000000000112,-147.00000000000824,123.99999999999079,-25.999999999992696,22.999999999995246,-195.99999999999795,-38.0000000000047,-461.00000000001273,-917.9999999999966,1155.000000000017,113.99999999999011,-431.0000000000036,-228.9999999999992,-106.00000000000608,,-659.0000000000125
2020.01.21,-14.999999999998348,502.00000000000244,-143.00000000000423,123.99999999999079,-26.999999999999247,42.999999999993044,-163.99999999998727,-56.99999999999594,-472.0000000000084,-971.0000000000107,1233.0000000000175,122.99999999999045,-391.000000000008,-170.99999999999227,-106.00000000000608,,-492.00000000001614
2020.01.21,53.00000000000304,407.0000000000018,-146.00000000000168,178.99999999999582,20.0000000000089,92.00000000000318,-228.9999999999992,-31.000000000003247,-451.9999999999982,-926.0000000000045,1205.0000000000116,119.99999999999034,-418.0000000000073,-180.99999999999739,-131.00000000001444,,-438.00000000001125
2020.01.21,50.0000000000056,429.00000000001273,-127.99999999999478,203.99999999999307,26.000000000003798,72.0000000000054,-182.99999999999272,-4.000000000004,-368.9999999999998,-828.0000000000065,1222.000000000012,129.99999999999545,-387.000000000004,-167.0000000000016,-143.00000000000423,,-75.99999999997956
2020.01.21,77.00000000000485,434.000000000001,-107.99999999999699,208.99999999999253,39.00000000000014,75.99999999998718,-206.99999999999363,9.00000000000345,-352.00000000000387,-771.0000000000106,1255.0000000000061,176.00000000000193,-429.99999999999704,-210.99999999999852,-126.0000000000039,,69.99999999999258
2020.01.21,21.999999999999797,469.0000000000083,-106.00000000000608,198.99999999999363,68.00000000000139,36.999999999998145,-260.9999999999957,-7.0000000000014495,-384.00000000001455,-912.0000000000017,1289.0000000000068,208.99999999998897,-462.0000000000068,-284.9999999999966,-93.99999999999409,,-218.0000000000199
2020.01.21,13.00000000000745,554.00000000001,-119.00000000000244,205.99999999999508,56.0000000000005,22.999999999995246,-304.9999999999926,-26.999999999999247,-319.0000000000168,-922.0000000000006,1409.0000000000157,280.00000000000114,-504.0000000000156,-326.9999999999982,-110.99999999999443,,-92.99999999999477
2020.01.21,14.000000000002899,527.0000000000108,-167.00000000000603,239.99999999999577,101.00000000000664,19.999999999997797,-316.99999999999307,-48.99999999999905,-249.00000000002365,-947.000000000009,1462.0000000000077,325.9999999999934,-622.9999999999958,-381.9999999999908,-82.00000000000429,,-126.00000000000657
2020.01.21,38.0000000000047,497.99999999999847,-173.00000000000094,273.000000000001,145.00000000000622,55.99999999998939,-350.9999999999991,-58.99999999999794,-195.0000000000216,-927.0000000000111,1517.0000000000127,331.00000000000307,-733.0000000000059,-429.00000000000205,-53.00000000001415,,-62.00000000003711
2020.01.21,52.000000000007596,460.000000000016,-171.99999999999437,256.0000000000007,143.9999999999997,66.99999999999484,-329.9999999999983,-29.000000000001247,-217.00000000001296,-870.9999999999995,1453.0000000000155,296.99999999999704,-690.0000000000128,-384.9999999999909,-58.000000000002494,,-22.999999999981462
2020.01.21,72.0000000000054,439.0000000000116,-205.00000000001074,261.99999999999557,160.00000000000458,58.000000000002494,-358.99999999999466,-34.000000000000696,-176.00000000001614,-879.0000000000075,1411.0000000000066,342.9999999999893,-645.0000000000067,-388.9999999999958,-60.99999999999994,,-3.0000000000165414
2020.01.21,86.0000000000083,422.9999999999956,-208.00000000000819,282.99999999999994,154.0000000000097,41.99999999998649,-352.99999999999443,-34.000000000000696,-153.00000000002,-856.0000000000123,1432.0000000000111,375.99999999999056,-601.000000000007,-393.99999999999125,-85.00000000000173,,111.9999999999661
