date,USDCHF,GBPUSD,EURUSD,USDJPY,CADCHF,GBPJPY,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.07.18,-108.99999999999244,-34.000000000000696,-53.999999999998494,-143.00000000000068,-103.99999999999298,-678.0000000000257,-202.00000000001327,-31.999999999996476,-108.00000000000809,-131.00000000001444,,-1595.0000000000432
2016.07.18,-135.99999999999167,48.000000000003595,-32.999999999994145,-138.9999999999958,-125.99999999999278,-14.000000000010004,1.999999999990898,-9.000000000000341,-146.00000000000168,-87.99999999999919,,-640.9999999999911
2016.07.18,-189.99999999999017,182.99999999999983,-5.000000000010552,-670.0000000000017,-225.99999999999287,229.99999999998977,14.999999999987246,46.00000000000648,-303.0000000000088,-80.00000000001339,,-1000.0000000000341
2016.07.18,-234.99999999999633,374.0000000000077,19.999999999997797,-501.99999999999534,-256.0000000000007,506.0000000000002,-28.000000000005798,126.00000000000477,-234.00000000000088,-65.00000000000395,,-293.99999999999244
2016.07.18,-224.9999999999974,472.00000000000574,43.999999999999595,-373.9999999999952,-241.00000000000233,634.9999999999909,38.99999999998904,88.00000000000807,524.9999999999977,837.9999999999832,,1800.9999999999793
2016.07.18,-250.9999999999901,28.999999999990145,15.00000000000945,-248.99999999999523,-164.99999999999292,-41.00000000002524,86.99999999999264,-72.99999999999329,614.9999999999989,971.9999999999951,,938.9999999999894
2016.07.18,-258.9999999999981,401.00000000000693,17.000000000000348,-210.00000000000796,-163.99999999999747,342.9999999999893,184.99999999999073,-61.99999999999761,619.9999999999983,844.9999999999847,,1715.999999999969
2016.07.18,-232.99999999999432,442.9999999999934,46.999999999997044,-213.99999999999864,-152.99999999999204,512.0000000000005,173.99999999998528,-42.999999999992156,490.999999999997,841.9999999999872,,1865.9999999999832
2016.07.18,-243.99999999999977,475.99999999998755,41.000000000002146,-460.9999999999985,-129.00000000000134,553.9999999999736,254.999999999983,-48.99999999999238,545.9999999999909,820.9999999999828,,1809.9999999999281
2016.07.18,-167.9999999999904,659.999999999994,157.00000000000713,-445.0000000000074,-161.00000000000003,900.999999999982,389.99999999997925,111.0000000000042,487.99999999999955,732.9999999999836,,2665.999999999952
2016.07.18,-204.99999999999963,563.0000000000024,124.99999999999733,-405.00000000000114,-190.99999999999673,808.9999999999975,258.99999999998704,137.00000000000045,475.99999999999864,739.0000000000008,,2306.999999999987
2016.07.18,-197.99999999999818,388.9999999999949,107.99999999999699,-332.9999999999984,-203.99999999999307,523.9999999999725,238.99999999998923,61.00000000000705,550.9999999999903,841.9999999999872,,1978.9999999999486
2016.07.18,-198.99999999999363,401.99999999999125,120.99999999999334,-271.0000000000008,-185.99999999999727,552.9999999999973,245.99999999999068,75.00000000000284,507.9999999999973,794.9999999999901,,2043.9999999999714
2016.07.18,-197.99999999999818,360.0000000000048,130.0000000000079,-254.99999999999545,-192.99999999999872,513.9999999999816,261.9999999999845,123.00000000000466,431.99999999999903,740.9999999999917,,1915.9999999999818
2016.07.18,-197.99999999999818,255.99999999998957,117.99999999999588,-210.00000000000796,-193.99999999999417,307.9999999999927,205.99999999999508,45.000000000001705,415.99999999999415,695.9999999999856,,1442.9999999999545
2016.07.18,-195.00000000000074,307.99999999999716,116.99999999998934,-168.99999999999693,-183.99999999999528,396.99999999999136,224.99999999998633,73.0000000000075,430.9999999999925,681.9999999999826,,1684.9999999999538
2016.07.18,-182.99999999999983,391.000000000008,127.99999999999478,-159.00000000000603,-202.9999999999976,335.9999999999843,197.99999999998707,13.00000000000523,397.99999999999835,685.9999999999866,,1604.999999999961
2016.07.18,-181.9999999999933,411.0000000000058,130.0000000000079,-129.99999999999545,-207.99999999999707,426.9999999999925,212.99999999999653,58.9999999999975,377.9999999999894,630.9999999999816,,1728.9999999999852
2016.07.18,-236.99999999999832,286.00000000000847,55.99999999998939,-293.00000000000637,-236.99999999999832,533.9999999999918,109.99999999998789,137.00000000000045,343.9999999999999,618.9999999999918,,1318.9999999999668
2016.07.18,-266.999999999995,256.99999999999613,11.999999999989797,-375.0,-236.99999999999832,549.999999999983,214.99999999998744,82.00000000000784,291.99999999999227,503.99999999999335,,1032.9999999999566
2016.07.18,-308.9999999999926,317.9999999999961,-18.0000000000069,-513.0000000000052,-331.999999999999,573.9999999999839,-25.00000000000835,129.0000000000049,201.99999999999108,456.9999999999963,,482.99999999996015
