date,USDCHF,EURUSD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2020.02.03,0.0,-32.999999999994145,-2.000000000002,0.0,-46.00000000000648,-1.0000000000065512,-8.000000000008,-41.000000000002146,-81.00000000001728,-93.00000000000975,-143.00000000000423,-46.999999999997044,-30.000000000001137,-19.000000000005457,-17.000000000000348,-5.000000000010552,,-566.0000000000651
2020.02.03,15.999999999993797,-86.0000000000083,9.999999999998899,57.00000000001815,17.99999999998647,-1.0000000000065512,-4.000000000004,-78.00000000000028,37.00000000000614,-118.00000000001809,-177.99999999998929,26.999999999999247,15.000000000000568,132.000000000005,14.999999999998348,133.99999999998968,,-4.000000000030212
2020.02.03,-7.0000000000014495,-68.00000000000139,7.0000000000014495,-2.999999999997449,-100.00000000000853,-39.00000000000014,-12.000000000000899,-71.00000000000995,-94.99999999999886,-243.99999999999977,-258.0000000000027,-35.00000000000725,-102.99999999999443,66.0000000000025,6.0000000000060005,161.99999999999548,,-794.0000000000174
2020.02.03,12.000000000000899,-22.999999999995246,68.00000000000139,45.000000000006146,-78.00000000000296,-4.999999999999449,51.99999999999649,-58.000000000002494,-75.9999999999934,-226.00000000001506,-48.000000000003595,109.99999999998789,-99.00000000000375,70.99999999999795,107.99999999999699,269.9999999999925,,122.9999999999643
2020.02.03,39.00000000000014,-49.99999999999449,56.99999999999594,53.999999999998494,-59.00000000001171,3.999999999992898,71.99999999999429,-60.99999999999994,-104.00000000001342,-219.00000000001364,-75.00000000000284,106.00000000000608,-132.000000000005,93.00000000000352,121.00000000000443,347.0000000000084,,192.99999999996317
2020.02.03,95.00000000000064,-107.99999999999699,114.00000000000298,95.00000000000064,-100.00000000000853,45.99999999999049,134.99999999999625,-98.0000000000092,-246.00000000000932,-217.0000000000005,100.99999999999554,285.99999999998624,-274.0000000000009,-10.000000000005116,192.00000000000327,347.0000000000084,,357.9999999999539
2020.02.03,57.99999999999139,-103.99999999999298,85.99999999999719,55.000000000005045,-102.00000000000387,17.000000000000348,96.99999999999153,-77.00000000000485,-177.00000000002092,-203.00000000001984,26.999999999999247,191.99999999999218,-239.99999999999488,7.000000000005002,156.99999999999602,373.00000000000114,,165.9999999999418
2020.02.03,65.99999999999939,-93.99999999999409,112.99999999999643,73.00000000001194,-124.00000000000944,32.999999999994145,124.99999999999733,-90.0000000000012,-280.00000000000114,-205.00000000001074,76.0000000000094,241.99999999998667,-320.0000000000074,-37.00000000000614,187.9999999999993,384.00000000000654,,149.99999999997092
2020.02.03,83.9999999999952,-95.00000000000064,7.9999999999968985,51.000000000001044,-153.0000000000058,15.999999999993797,36.999999999998145,-69.00000000000794,-233.0000000000041,-229.00000000001253,-141.99999999999767,53.999999999998494,-256.0000000000002,-10.000000000005116,80.00000000000229,304.9999999999997,,-552.0000000000484
2020.02.03,79.99999999999119,-104.99999999999955,73.00000000000084,42.0000000000087,-141.00000000000534,15.999999999993797,100.00000000000009,-75.00000000000284,-194.99999999999318,-199.00000000001583,48.000000000003595,228.99999999999034,-198.99999999999807,-3.0000000000001137,145.00000000000622,279.00000000000705,,94.99999999998684
