date,USDCHF,USDCAD,EURCHF,CHFJPY,GBPAUD,empty,sum
2016.01.25,117.99999999999588,-28.000000000005798,-73.99999999999629,-63.00000000000239,148.000000000037,,101.00000000002841
2016.01.25,167.9999999999904,-5.000000000010552,-100.99999999999554,-59.00000000001171,267.0000000000172,,269.9999999999898
2016.01.25,140.0000000000068,-42.0000000000087,-72.99999999998974,-54.000000000002046,41.000000000002146,,12.000000000008455
2016.01.25,143.00000000000423,18.999999999991246,-119.00000000000244,65.99999999998829,141.00000000003553,,250.00000000001685
2016.01.25,95.00000000000064,-52.000000000007596,-11.999999999989797,1.9999999999953388,275.00000000002524,,308.0000000000238
2016.01.25,62.000000000006494,38.99999999998904,-19.999999999997797,-54.000000000002046,551.0000000000126,,578.0000000000083
2016.01.25,21.999999999988695,217.0000000000005,-45.99999999999049,-75.00000000000284,811.0000000000284,,929.0000000000243
2016.01.25,-34.000000000000696,99.99999999998899,0.0,-277.000000000001,804.000000000027,,593.0000000000142
2016.01.25,-29.00000000001235,-85.00000000000173,1.0000000000065512,-346.00000000000364,560.0000000000272,,101.00000000001603
2016.01.25,-51.000000000001044,5.999999999994898,-45.99999999999049,-346.00000000000364,734.0000000000124,,297.0000000000121
2016.01.25,-62.000000000006494,-84.0000000000174,-43.999999999999595,-402.000000000001,509.00000000000387,,-83.00000000002069
2016.01.25,-86.99999999999264,-82.00000000000429,-32.0000000000098,-338.0000000000081,478.00000000002285,,-60.99999999999193
2016.01.25,-66.99999999999484,-62.000000000006494,-46.999999999997044,-310.0000000000023,356.00000000002296,,-129.99999999997772
2016.01.25,-89.00000000000574,-78.00000000000028,-7.0000000000014495,-367.00000000000443,217.0000000000005,,-324.0000000000114
2016.01.25,-86.99999999999264,-121.99999999999989,-42.0000000000087,-358.0000000000041,177.00000000000495,,-432.0000000000004
2016.01.25,-100.99999999999554,-6.000000000017103,-52.99999999999194,-361.0000000000042,264.00000000004195,,-256.9999999999669
2016.01.25,-100.0000000000112,-73.00000000001194,-19.999999999997797,-430.0000000000068,258.0000000000027,,-365.00000000002507
2016.01.25,-25.00000000000835,42.999999999993044,-42.0000000000087,-308.00000000000693,324.00000000003536,,-7.999999999995566
