date,EURUSD,AUDJPY,NZDCAD,empty,sum
2017.10.16,-123.00000000000644,-235.99999999999,-644.0000000000001,,-1002.9999999999966
2017.10.16,-156.00000000000057,-265.00000000000057,-586.0000000000088,,-1007.0000000000099
2017.10.16,28.000000000005798,-274.0000000000009,-513.0000000000078,,-759.000000000003
2017.10.16,-32.0000000000098,-324.99999999998863,-521.0000000000048,,-878.0000000000032
2017.10.16,-19.999999999997797,-289.0000000000015,-568.0000000000018,,-877.0000000000011
2017.10.16,-14.000000000002899,-253.0000000000001,-520.0000000000093,,-787.0000000000123
2017.10.16,-78.00000000000028,-158.99999999999181,-434.000000000001,,-670.9999999999932
2017.10.16,-63.99999999999739,-194.99999999999318,-416.00000000000523,,-674.9999999999958
2017.10.16,-137.00000000000932,-107.99999999998988,-317.0000000000006,,-561.9999999999998
2017.10.16,-205.00000000001074,-68.9999999999884,-299.00000000000483,,-573.000000000004
2017.10.16,-205.00000000001074,-82.99999999999841,-322.00000000000006,,-610.0000000000092
2017.10.16,-197.00000000000273,-77.99999999998875,-312.00000000000114,,-586.9999999999926
2017.10.16,-147.99999999999258,-90.99999999999397,-308.00000000000824,,-546.9999999999948
2017.10.16,-168.0000000000126,-60.99999999999284,-273.000000000001,,-502.0000000000065
2017.10.17,-141.99999999999767,-76.99999999999818,-348.00000000000387,,-566.9999999999998
2017.10.17,-154.0000000000097,-57.00000000000216,-555.0000000000055,,-766.0000000000173
2017.10.17,-187.00000000000384,-60.000000000002274,-543.0000000000045,,-790.0000000000107
2017.10.17,-201.00000000000674,-88.99999999999864,-513.0000000000078,,-803.0000000000132
2017.10.17,-205.99999999999508,-97.99999999999898,-542.0000000000091,,-846.0000000000032
2017.10.17,-174.99999999999181,-128.0000000000001,-522.0000000000002,,-824.9999999999922
2017.10.17,-235.99999999999176,-79.9999999999983,-521.0000000000048,,-836.9999999999948
2017.10.17,-258.0000000000027,-137.99999999999102,-597.9999999999985,,-993.9999999999923
2017.10.17,-295.0000000000008,-177.99999999999727,-448.000000000004,,-921.000000000002
2017.10.17,-358.00000000001387,-289.99999999999204,-399.0000000000049,,-1047.000000000011
2017.10.17,-334.00000000001205,-212.99999999999386,-355.0000000000053,,-902.0000000000111
2017.10.17,-287.9999999999994,-137.99999999999102,-424.00000000000216,,-849.9999999999925
2017.10.17,-317.0000000000117,-155.9999999999917,-368.00000000000165,,-841.000000000005
2017.10.17,-330.0000000000081,-165.99999999999682,-336.9999999999984,,-833.0000000000033
2017.10.17,-322.00000000000006,-140.99999999999113,-338.00000000000495,,-800.9999999999961
2017.10.17,-344.99999999999534,-158.00000000000125,-304.00000000000426,,-807.0000000000009
2017.10.17,-364.00000000000875,-57.00000000000216,-350.00000000000585,,-771.0000000000168
2017.10.17,-425.0000000000087,-119.99999999999034,-383.0,,-927.9999999999991
2017.10.17,-500.9999999999959,-202.99999999998875,-404.99999999999983,,-1108.9999999999845
2017.10.17,-547.999999999993,-123.99999999999523,-416.00000000000523,,-1087.9999999999934
2017.10.17,-463.0000000000134,-64.99999999999773,-455.0000000000054,,-983.0000000000166
2017.10.17,-398.9999999999938,5.000000000009663,-570.0000000000039,,-963.999999999988
2017.10.17,-402.9999999999978,16.000000000005343,-592.0000000000036,,-978.9999999999961
2017.10.17,-470.9999999999992,-9.999999999990905,-524.0000000000023,,-1004.9999999999924
2017.10.17,-564.000000000009,-42.00000000000159,-584.0000000000067,,-1190.0000000000173
2017.10.17,-534.0000000000123,-64.99999999999773,-534.0000000000011,,-1133.0000000000111
2017.10.17,-456.00000000001194,-123.99999999999523,-514.9999999999987,,-1095.000000000006
2017.10.17,-519.0000000000028,-125.0,-569.0000000000084,,-1213.0000000000114
2017.10.17,-553.0000000000035,-144.99999999999602,-601.000000000007,,-1299.0000000000066
2017.10.17,-492.0000000000035,-116.99999999999022,-573.0000000000013,,-1181.999999999995
2017.10.17,-490.0000000000126,-134.00000000000034,-509.00000000000387,,-1133.0000000000168
2017.10.17,-605.9999999999955,-42.00000000000159,-360.0000000000048,,-1008.0000000000018
2017.10.17,-626.9999999999998,-94.99999999999886,-387.99999999999943,,-1109.9999999999982
2017.10.17,-659.0000000000095,-113.99999999999011,-358.0000000000028,,-1131.0000000000025
2017.10.17,-682.0000000000048,-164.00000000000148,-401.00000000000693,,-1247.0000000000132
2017.10.17,-612.0000000000125,-149.0000000000009,-561.0000000000003,,-1322.0000000000136
2017.10.17,-591.9999999999925,-152.9999999999916,-538.0000000000051,,-1282.999999999989
2017.10.17,-585.9999999999976,-167.99999999999216,-605.0,,-1358.9999999999898
2017.10.17,-592.9999999999991,-134.00000000000034,-553.0000000000035,,-1280.000000000003
2017.10.17,-662.000000000007,-128.99999999999068,-504.00000000000443,,-1295.0000000000023
2017.10.17,-612.0000000000125,-118.99999999999977,-463.0000000000023,,-1194.0000000000146
2017.10.17,-480.00000000001376,-115.99999999999966,-464.00000000000887,,-1060.0000000000223
2017.10.17,-378.999999999996,-134.00000000000034,-479.0000000000072,,-992.0000000000036
2017.10.17,-405.9999999999952,-108.99999999999466,-464.00000000000887,,-978.9999999999987
2017.10.17,-425.99999999999307,-99.99999999999432,-390.0000000000015,,-915.9999999999889
2017.10.17,-436.9999999999985,-93.99999999999409,-359.0000000000093,,-890.0000000000019
2017.10.17,-449.9999999999948,-117.999999999995,-325.00000000000864,,-892.9999999999984
2017.10.17,-461.0000000000003,-107.99999999998988,-307.0000000000017,,-875.9999999999919
2017.10.18,-455.0000000000054,-98.99999999998954,-348.00000000000387,,-901.9999999999989
2017.10.18,-466.00000000001086,-110.99999999999,-350.00000000000585,,-927.0000000000068
2017.10.18,-442.9999999999934,-150.99999999999625,-336.9999999999984,,-930.9999999999881
2017.10.18,-439.0000000000116,-159.9999999999966,-304.00000000000426,,-903.0000000000125
2017.10.18,-431.0000000000036,-99.99999999999432,-223.00000000000654,,-754.0000000000045
2017.10.18,-409.99999999999926,-46.999999999997044,-226.00000000000398,,-683.0000000000002
2017.10.18,-356.00000000000074,-54.99999999999261,-170.00000000000347,,-580.9999999999968
2017.10.18,-394.00000000000546,-109.99999999999943,-101.00000000000664,,-605.0000000000115
2017.10.18,-439.99999999999596,-98.99999999998954,-116.00000000000499,,-654.9999999999905
2017.10.18,-426.9999999999996,-52.99999999999727,-55.000000000005045,,-535.0000000000019
2017.10.18,-391.9999999999924,-24.00000000000091,-96.00000000000719,,-512.0000000000005
2017.10.18,-397.0000000000029,-46.999999999997044,-111.00000000000554,,-555.0000000000055
2017.10.18,-409.99999999999926,32.00000000001069,-85.00000000000173,,-462.99999999999034
2017.10.18,-422.00000000001125,0.0,-64.0000000000085,,-486.0000000000198
2017.10.18,-455.0000000000054,-15.000000000000568,-20.0000000000089,,-490.0000000000149
2017.10.18,-480.99999999999807,-28.999999999996362,13.999999999991797,,-496.0000000000026
2017.10.18,-492.0000000000035,0.0,-48.000000000003595,,-540.0000000000072
2017.10.18,-469.99999999999267,-37.9999999999967,-34.000000000000696,,-541.9999999999901
2017.10.18,-435.9999999999919,11.00000000000989,30.999999999992145,,-393.9999999999899
2017.10.18,-581.9999999999936,33.00000000000125,76.99999999999375,,-471.99999999999864
2017.10.18,-472.00000000000574,-33.999999999991815,30.999999999992145,,-475.0000000000054
2017.10.18,-507.9999999999973,8.000000000009777,196.99999999999162,,-302.9999999999959
2017.10.18,-534.9999999999966,31.00000000000591,180.99999999999784,,-322.99999999999284
2017.10.18,-663.999999999998,27.000000000001023,205.99999999999508,,-431.0000000000018
2017.10.18,-703.9999999999935,55.00000000000682,200.00000000000017,,-448.9999999999865
2017.10.18,-699.0000000000052,52.00000000000671,184.99999999999073,,-462.0000000000078
2017.10.18,-621.0000000000049,132.000000000005,132.99999999999423,,-356.0000000000057
2017.10.18,-595.0000000000122,145.00000000001023,144.99999999999514,,-305.0000000000068
2017.10.18,-625.9999999999932,187.00000000001182,127.99999999999478,,-310.9999999999866
2017.10.18,-669.0000000000085,189.00000000000716,173.00000000000094,,-307.00000000000045
2017.10.18,-546.000000000002,204.9999999999983,198.99999999999363,,-142.00000000001012
2017.10.18,-472.00000000000574,290.00000000000625,268.0000000000016,,86.0000000000021
2017.10.18,-456.9999999999963,272.00000000000557,162.99999999999093,,-21.9999999999998
2017.10.18,-475.0000000000032,298.0000000000018,365.99999999999966,,188.9999999999983
2017.10.18,-439.0000000000116,355.000000000004,268.0000000000016,,183.99999999999397
2017.10.18,-348.9999999999993,397.00000000000557,383.0,,431.00000000000625
2017.10.18,-429.00000000001273,352.00000000000387,368.00000000000165,,290.9999999999928
2017.10.18,-388.0000000000106,384.00000000000034,424.9999999999976,,420.9999999999874
2017.10.18,-232.99999999999432,456.00000000000307,302.9999999999977,,526.0000000000065
2017.10.18,-252.99999999999213,398.00000000001035,232.99999999999432,,378.0000000000125
2017.10.18,-266.999999999995,397.00000000000557,305.99999999999517,,436.00000000000574
2017.10.18,-265.0000000000041,439.00000000000716,361.9999999999957,,535.9999999999987
2017.10.18,-97.00000000001374,463.0000000000081,351.0000000000013,,716.9999999999957
2017.10.18,-87.99999999999919,472.0000000000084,412.00000000000125,,796.0000000000105
2017.10.18,-127.99999999999478,451.0000000000076,344.99999999999534,,668.0000000000082
2017.10.18,-182.99999999999983,466.0000000000082,305.99999999999517,,589.0000000000035
2017.10.18,-185.99999999999727,492.00000000000443,297.9999999999983,,604.0000000000055
2017.10.18,-248.00000000000378,481.00000000000875,339.0000000000004,,572.0000000000053
2017.10.19,-212.99999999999653,498.00000000000466,318.99999999999153,,603.9999999999997
2017.10.19,-204.00000000000418,519.0000000000055,269.9999999999925,,584.9999999999937
2017.10.19,-182.99999999999983,548.0000000000018,254.99999999999412,,619.9999999999961
2017.10.19,-170.00000000000347,582.9999999999984,285.9999999999974,,698.9999999999923
2017.10.19,-124.00000000001299,567.0000000000073,229.00000000000142,,671.9999999999957
2017.10.19,-177.00000000000495,507.000000000005,259.9999999999936,,589.9999999999936
2017.10.19,-87.99999999999919,477.00000000000387,214.99999999999852,,604.0000000000032
2017.10.19,-9.999999999998899,697.0000000000027,234.00000000000088,,921.0000000000048
2017.10.19,-75.00000000000284,638.0000000000052,313.99999999999204,,876.9999999999944
2017.10.19,-75.00000000000284,674.0000000000066,407.99999999999727,,1007.000000000001
2017.10.19,-113.99999999999189,593.0000000000035,467.9999999999906,,947.0000000000023
2017.10.19,-131.99999999999878,561.000000000007,476.9999999999941,,906.0000000000024
2017.10.19,-109.00000000000354,582.0000000000078,509.9999999999993,,983.0000000000036
2017.10.19,-124.00000000001299,550.0000000000114,613.9999999999924,,1039.999999999991
2017.10.19,-85.00000000000173,573.9999999999981,766.9999999999955,,1255.9999999999918
2017.10.19,-96.00000000000719,584.0000000000032,1017.9999999999967,,1505.9999999999927
2017.10.19,-124.99999999999733,665.0000000000063,831.9999999999994,,1372.0000000000082
2017.10.19,-141.99999999999767,579.9999999999983,1275.9999999999993,,1714.0
2017.10.19,-126.0000000000039,762.0000000000005,1374.999999999993,,2010.9999999999895
2017.10.19,93.99999999999409,810.0000000000023,1705.9999999999964,,2609.9999999999927
2017.10.19,-8.999999999992347,676.0000000000019,1594.999999999991,,2262.0000000000005
2017.10.19,17.000000000000348,585.9999999999985,1600.9999999999968,,2203.9999999999955
2017.10.19,-312.00000000000114,386.0000000000099,1529.999999999998,,1604.0000000000068
2017.10.19,-56.99999999999594,433.00000000000693,1822.9999999999968,,2199.0000000000077
2017.10.19,-95.00000000000064,478.00000000000864,1795.9999999999975,,2179.0000000000055
2017.10.19,11.999999999989797,502.00000000000955,1769.9999999999939,,2283.999999999993
2017.10.19,154.99999999999403,404.0000000000106,1794.9999999999911,,2353.9999999999955
2017.10.19,119.00000000000244,411.00000000000136,1857.999999999993,,2387.999999999997
2017.10.19,177.00000000000495,385.0000000000051,1880.9999999999993,,2443.000000000009
2017.10.19,226.99999999999943,411.00000000000136,1971.0000000000005,,2609.0000000000014
2017.10.19,261.0000000000001,320.99999999999795,1822.9999999999968,,2404.999999999995
2017.10.19,181.9999999999933,378.0000000000001,1851.9999999999982,,2411.999999999992
2017.10.19,245.0000000000063,362.99999999999955,1888.0000000000007,,2496.0000000000064
2017.10.19,329.00000000000153,344.0000000000083,1783.0000000000014,,2456.000000000011
2017.10.19,303.9999999999932,442.0000000000073,1727.9999999999961,,2473.9999999999964
2017.10.19,404.0000000000044,556.0000000000116,1913.9999999999934,,2874.000000000009
2017.10.19,303.9999999999932,527.000000000001,1847.999999999994,,2678.999999999988
2017.10.19,306.9999999999906,515.0000000000006,1744.9999999999966,,2566.9999999999877
2017.10.19,275.9999999999874,534.000000000006,1795.9999999999975,,2605.999999999991
2017.10.19,228.00000000000597,518.0000000000007,1871.999999999996,,2618.0000000000027
2017.10.19,232.99999999999432,493.9999999999998,1903.9999999999945,,2630.9999999999886
2017.10.19,241.99999999998667,460.00000000000796,1856.9999999999975,,2558.9999999999923
2017.10.19,204.00000000000418,445.0000000000074,1864.9999999999945,,2514.0000000000064
2017.10.19,170.00000000000347,445.99999999999795,1859.999999999995,,2475.9999999999964
2017.10.19,194.0000000000053,445.0000000000074,1866.9999999999964,,2506.000000000009
2017.10.19,283.99999999999534,481.9999999999993,1822.9999999999968,,2588.9999999999914
2017.10.19,401.00000000000693,545.0000000000017,1722.9999999999968,,2669.0000000000055
2017.10.19,387.99999999998835,486.0000000000042,1700.999999999997,,2574.9999999999895
2017.10.20,354.9999999999942,539.0000000000015,1706.9999999999918,,2600.9999999999873
2017.10.20,340.00000000000693,540.0000000000063,1710.999999999996,,2591.000000000009
2017.10.20,374.0000000000077,562.0000000000118,1713.9999999999934,,2650.0000000000127
2017.10.20,346.9999999999862,570.0000000000074,1735.9999999999932,,2652.999999999987
2017.10.20,367.99999999999056,605.000000000004,1752.9999999999934,,2725.999999999988
2017.10.20,364.9999999999931,605.000000000004,1713.9999999999934,,2683.9999999999905
2017.10.20,346.9999999999862,569.0000000000026,1952.9999999999936,,2868.9999999999827
2017.10.20,377.0000000000051,618.0000000000092,1988.9999999999964,,2984.000000000011
2017.10.20,333.0000000000055,603.0000000000086,2094.9999999999914,,3031.0000000000055
2017.10.20,109.99999999998789,634.0000000000003,2163.999999999999,,2907.9999999999873
2017.10.20,73.99999999999629,611.0000000000042,2108.999999999994,,2793.9999999999945
2017.10.20,-25.00000000000835,591.9999999999987,2128.999999999992,,2695.9999999999823
2017.10.20,19.999999999997797,621.0000000000093,2045.9999999999923,,2686.9999999999995
2017.10.20,66.99999999999484,646.0000000000008,1988.9999999999964,,2701.999999999992
2017.10.20,62.99999999999084,668.0000000000064,1949.0000000000007,,2679.9999999999977
2017.10.20,28.999999999990145,677.0000000000067,2019.9999999999995,,2725.9999999999964
2017.10.20,-15.999999999993797,680.0000000000068,2018.999999999993,,2683.000000000006
2017.10.20,-36.999999999998145,660.0000000000108,1928.9999999999918,,2552.0000000000045
2017.10.20,38.99999999998904,682.0000000000022,1991.9999999999939,,2712.999999999985
2017.10.20,41.99999999998649,749.0000000000094,2022.0000000000016,,2812.9999999999973
2017.10.20,-137.9999999999937,768.0000000000007,2025.9999999999945,,2656.000000000002
2017.10.20,-66.99999999999484,841.9999999999987,2106.9999999999923,,2881.9999999999964
2017.10.20,-107.99999999999699,795.0000000000017,2089.999999999992,,2776.9999999999964
2017.10.20,-87.99999999999919,751.0000000000048,2077.999999999991,,2740.9999999999964
2017.10.20,-103.00000000000864,758.0000000000098,2071.999999999996,,2726.9999999999973
2017.10.20,-5.000000000010552,799.0000000000066,2190.9999999999986,,2984.9999999999945
2017.10.20,-83.00000000001084,819.0000000000026,2280.9999999999995,,3016.9999999999914
2017.10.20,-52.99999999999194,740.9999999999997,2291.999999999994,,2980.000000000002
2017.10.20,4.000000000004,724.0000000000038,2138.999999999991,,2866.9999999999986
2017.10.20,35.999999999991594,749.0000000000094,1998.9999999999952,,2783.9999999999964
2017.10.20,80.99999999999774,779.0000000000106,2123.9999999999927,,2984.000000000001
2017.10.20,-110.00000000001009,639.00000000001,1632.0000000000002,,2161.0
2017.10.20,-153.00000000000313,648.0000000000103,1683.0000000000011,,2178.000000000008
2017.10.20,-246.99999999999721,663.0000000000109,1702.9999999999989,,2119.0000000000127
2017.10.20,-180.0000000000024,578.000000000003,1724.9999999999989,,2122.9999999999995
2017.10.20,-256.99999999999613,544.0000000000111,1693.0,,1980.000000000015
2017.10.20,-282.0000000000045,582.9999999999984,1678.9999999999973,,1979.9999999999911
2017.10.20,-425.0000000000087,528.0000000000058,1654.9999999999955,,1757.9999999999925
2017.10.20,-371.99999999999454,563.0000000000024,1616.9999999999907,,1807.9999999999986
2017.10.20,-285.00000000000193,573.9999999999981,1573.9999999999977,,1862.9999999999939
2017.10.20,-309.0000000000037,562.0000000000118,1588.999999999996,,1842.000000000004
2017.10.20,-263.00000000001324,611.0000000000042,1547.9999999999939,,1895.9999999999848
2017.10.20,-333.0000000000055,630.0000000000097,1537.999999999995,,1834.999999999999
2017.10.20,-341.99999999999784,563.0000000000024,1498.9999999999948,,1719.9999999999993
2017.10.20,-353.0000000000033,573.0000000000075,1550.9999999999914,,1770.9999999999955
2017.10.20,-394.00000000000546,585.000000000008,1598.9999999999948,,1789.9999999999973
2017.10.20,-347.0000000000084,579.0000000000077,1539.9999999999968,,1771.9999999999961
2017.10.20,-309.0000000000037,484.99999999999943,1578.0000000000016,,1753.9999999999973
