date,USDCHF,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.02.26,54.999999999993946,-1189.0000000000177,-197.00000000000273,-180.99999999999784,-1263.9999999999984,-375.9999999999986,367.99999999999056,-220.99999999999343,-228.00000000000597,2052.9999999999936,922.999999999985,-594.9999999999989,78.00000000000028,68.00000000000139,298.0000000000018,-346.9999999999942,-331.00000000000307,-773.9999999999969,-738.0000000000053,-52.000000000007596,,-2650.0000000000546
2019.02.26,48.000000000003595,-1391.0000000000089,-202.0000000000022,-204.00000000000418,-1516.9999999999907,-417.0000000000007,337.99999999999386,-253.99999999999866,-272.00000000000557,2378.9999999999977,1140.999999999992,-609.9999999999994,70.99999999999883,52.000000000007596,277.000000000001,-367.999999999995,-365.0000000000091,-783.0000000000003,-765.0000000000045,-49.99999999999449,,-2892.000000000019
2019.02.26,105.99999999999498,-1693.0000000000111,-210.99999999999451,-214.00000000000307,-1855.999999999991,-469.0000000000083,312.9999999999966,-286.99999999999284,-307.0000000000017,2658.999999999989,1427.9999999999848,-620.9999999999951,38.0000000000047,-9.999999999998899,278.0000000000058,-381.0000000000002,-390.00000000000057,-798.9999999999942,-792.0000000000039,-41.000000000002146,,-3249.0000000000214
2019.02.26,131.99999999999878,-1463.0000000000143,-197.00000000000273,-211.00000000000563,-1662.9999999999923,-468.00000000000176,318.99999999999153,-273.000000000001,-306.00000000000625,2542.0,1254.9999999999839,-582.9999999999984,1.999999999990898,-48.99999999998794,280.00000000000114,-366.9999999999902,-390.00000000000057,-800.0000000000007,-783.0000000000003,-45.99999999999049,,-3069.0000000000264
2019.02.26,153.9999999999875,-1451.0000000000023,-149.99999999999457,-162.0000000000066,-1668.0000000000027,-468.00000000000176,329.999999999997,-256.99999999999613,-289.0000000000059,2717.999999999998,1485.9999999999873,-603.9999999999992,143.99999999998857,93.99999999999409,346.00000000000364,-305.9999999999974,-338.0000000000081,-775.9999999999989,-792.0000000000039,-19.999999999997797,,-2009.0000000000593
2019.02.26,141.99999999999767,-1613.00000000002,-190.00000000000128,-209.00000000000364,-1883.9999999999968,-526.0000000000042,318.99999999999153,-307.99999999999716,-348.00000000000387,2756.9999999999873,1445.9999999999918,-594.9999999999989,90.99999999999665,22.999999999995246,346.9999999999942,-343.0000000000035,-371.9999999999999,-839.9999999999964,-851.0000000000017,-8.000000000008,,-2962.000000000081
2019.02.26,174.00000000000747,-1662.000000000008,-173.9999999999964,-221.99999999999997,-1923.000000000008,-543.0000000000045,300.99999999999574,-295.0000000000008,-368.00000000000165,2529.0000000000036,1273.9999999999973,-609.9999999999994,133.99999999998968,-1.0000000000065512,334.0000000000032,-322.00000000000273,-383.0000000000098,-806.999999999991,-839.0000000000009,15.00000000000945,,-3388.0000000000227
2019.02.26,177.00000000000495,-1406.0000000000184,-156.00000000000057,-178.00000000000037,-1696.0000000000086,-493.0000000000101,334.9999999999964,-298.9999999999937,-328.0000000000061,2568.999999999999,1288.0000000000002,-605.9999999999945,48.99999999998794,-7.999999999985796,343.9999999999941,-308.9999999999975,-347.999999999999,-830.9999999999928,-846.0000000000023,-4.000000000004,,-2746.000000000031
2019.02.26,112.99999999999643,-1270.0000000000155,-241.00000000000233,-258.9999999999981,-1506.9999999999916,-523.0000000000068,341.99999999999784,-319.0000000000026,-358.0000000000028,2632.9999999999964,1046.999999999998,-500.0,68.00000000000139,-7.999999999985796,403.0000000000058,-299.99999999999716,-320.0000000000074,-979.999999999992,-972.0000000000061,-11.999999999989797,,-2963.0000000000027
2019.02.26,129.00000000000134,-1131.9999999999998,-231.0000000000034,-250.00000000000577,-1340.9999999999923,-510.00000000001046,391.9999999999924,-310.9999999999946,-358.0000000000028,2479.999999999993,956.0000000000013,-496.9999999999999,12.999999999996348,-100.99999999999554,466.99999999999875,-289.99999999999204,-344.0000000000083,-963.9999999999982,-977.0000000000057,-1.999999999990898,,-2871.0000000000164
2019.02.26,143.00000000000423,-1180.0000000000032,-217.0000000000005,-226.99999999999943,-1435.9999999999927,-502.00000000000244,328.9999999999904,-317.0000000000006,-341.0000000000024,2475.9999999999895,1034.0000000000016,-510.9999999999957,4.000000000004,-24.000000000001798,397.00000000000557,-310.0000000000023,-328.00000000000296,-891.9999999999928,-914.9999999999991,-35.999999999991594,,-2852.999999999992
2019.02.26,202.9999999999976,-1162.0000000000186,-200.99999999999562,-192.99999999999872,-1434.000000000002,-475.0000000000032,242.99999999999324,-370.9999999999991,-367.0000000000062,2168.9999999999986,821.9999999999894,-438.0000000000024,-120.99999999999334,-113.99999999999189,304.00000000000205,-349.9999999999943,-331.00000000000307,-834.0000000000014,-812.0000000000016,-120.99999999999334,,-3583.000000000024
2019.02.26,160.99999999998892,-1758.9999999999995,-407.0000000000018,-272.00000000000557,-1974.9999999999934,-502.00000000000244,182.99999999999983,-512.9999999999968,-401.00000000000693,2317.9999999999977,975.9999999999991,-454.9999999999983,-540.0000000000072,-292.9999999999877,272.99999999999613,-509.00000000000034,-371.0000000000093,-976.9999999999945,-790.9999999999973,-217.0000000000005,,-6071.000000000021
2019.02.26,85.99999999999719,-2153.000000000005,-492.0000000000035,-336.00000000000296,-2279.999999999993,-500.00000000001154,179.99999999999127,-541.0000000000026,-409.99999999999926,3012.999999999999,1417.0000000000016,-534.000000000006,-499.000000000005,-221.00000000000452,206.99999999999363,-576.9999999999982,-433.00000000000693,-991.9999999999928,-797.9999999999987,-268.0000000000016,,-6131.00000000005
2019.02.26,109.00000000000354,-2030.0000000000207,-465.9999999999998,-302.0000000000023,-2184.9999999999927,-556.0000000000009,128.99999999999022,-544.0,-400.00000000000034,2898.0000000000005,1466.9999999999961,-614.0000000000043,-490.999999999997,-173.00000000000094,144.99999999999602,-582.9999999999984,-409.000000000006,-979.999999999992,-748.9999999999997,-297.9999999999983,,-6032.000000000027
2019.02.26,102.99999999999754,-1848.0000000000052,-473.0000000000012,-290.00000000000136,-2001.9999999999927,-530.9999999999926,147.99999999999258,-530.9999999999926,-373.99999999999653,2759.9999999999845,1349.0000000000002,-620.9999999999951,-405.0000000000109,-42.999999999993044,156.99999999999648,-597.999999999999,-402.000000000001,-917.9999999999966,-663.999999999998,-290.9999999999968,,-5474.000000000002
2019.02.26,97.9999999999981,-1840.0000000000193,-443.99999999999994,-263.0000000000021,-1991.0000000000093,-550.000000000006,191.99999999999218,-504.9999999999999,-343.00000000000443,2910.999999999997,1394.9999999999907,-605.000000000004,-330.0000000000081,51.000000000001044,192.99999999999784,-560.9999999999928,-362.99999999999955,-934.0000000000015,-692.0000000000038,-297.9999999999983,,-4879.000000000074
2019.02.26,98.99999999999353,-1868.000000000003,-434.9999999999965,-251.00000000000122,-2015.9999999999957,-557.9999999999918,195.9999999999962,-491.99999999999244,-324.00000000000205,2963.999999999989,1465.0000000000052,-603.9999999999992,-285.00000000000193,97.9999999999981,231.99999999999932,-521.0000000000008,-320.99999999999795,-923.9999999999915,-668.9999999999974,-307.99999999999716,,-4521.999999999987
2019.02.26,119.00000000000244,-1928.0000000000186,-424.9999999999976,-258.0000000000027,-2093.0000000000114,-581.9999999999936,207.99999999999707,-495.9999999999964,-343.9999999999999,3051.999999999988,1553.9999999999886,-566.9999999999931,-279.00000000000705,120.99999999999334,265.00000000000057,-495.9999999999951,-305.9999999999974,-947.9999999999933,-707.9999999999975,-313.00000000000773,,-4424.00000000004
2019.02.26,31.999999999998696,-1966.0000000000011,-470.9999999999992,-287.9999999999994,-2105.0000000000014,-609.9999999999994,223.99999999999088,-490.00000000000153,-336.00000000000296,3214.000000000006,1612.9999999999977,-611.0000000000042,-214.00000000000307,139.00000000000023,302.99999999999727,-486.0000000000042,-304.00000000000205,-1014.9999999999992,-746.9999999999976,-292.00000000000335,,-4410.000000000028
2019.02.26,-14.999999999998348,-2198.000000000011,-595.0000000000011,-417.0000000000007,-2197.0000000000045,-644.0000000000001,173.00000000000094,-573.9999999999967,-401.00000000000693,3086.9999999999955,1439.9999999999968,-543.9999999999969,-337.99999999999386,53.00000000001415,307.9999999999927,-528.9999999999964,-325.00000000000284,-1015.9999999999947,-751.9999999999972,-326.0000000000041,,-5810.0000000000055
2019.02.26,15.999999999993797,-2061.000000000002,-583.9999999999957,-390.99999999999693,-2098.0,-618.0000000000074,100.00000000000009,-583.0000000000002,-407.99999999999727,2871.9999999999854,1370.9999999999889,-608.9999999999947,-367.0000000000062,18.0000000000069,171.99999999999704,-584.0000000000032,-379.0000000000049,-1007.9999999999978,-748.9999999999997,-316.99999999998954,,-6207.000000000024
2019.02.26,46.999999999997044,-1953.0000000000048,-558.9999999999984,-384.00000000000654,-2028.0000000000075,-653.999999999999,123.99999999999079,-583.9999999999957,-419.9999999999982,2854.000000000001,1300.9999999999966,-561.9999999999976,-357.00000000000733,15.999999999993797,227.00000000000387,-557.0000000000022,-347.999999999999,-949.9999999999953,-707.000000000002,-300.00000000001137,,-5794.000000000042
2019.02.26,87.00000000000374,-1901.0000000000193,-536.9999999999986,-356.9999999999962,-2025.0000000000102,-656.0000000000122,125.99999999999278,-578.0000000000007,-409.0000000000038,2885.9999999999886,1332.999999999984,-554.000000000002,-322.00000000000006,51.000000000001044,260.9999999999957,-531.9999999999965,-338.0000000000081,-957.9999999999922,-712.9999999999969,-283.99999999999534,,-5420.000000000066
2019.02.26,78.99999999999574,-1878.0000000000018,-529.9999999999972,-343.9999999999999,-2014.0000000000048,-653.999999999999,102.99999999999754,-585.9999999999976,-411.0000000000058,2794.999999999992,1236.9999999999993,-557.0000000000022,-358.9999999999982,65.00000000000395,227.99999999999443,-531.9999999999965,-329.00000000000773,-951.9999999999973,-692.0000000000038,-377.0000000000051,,-5708.000000000035
2019.02.27,19.00000000000235,-1857.0000000000198,-539.0000000000006,-307.99999999999716,-1991.0000000000093,-665.0000000000044,112.99999999999643,-595.9999999999966,-383.0,2764.9999999999955,1254.9999999999839,-548.9999999999924,-378.999999999996,127.99999999999478,257.000000000005,-521.9999999999914,-286.00000000000136,-936.999999999999,-634.0000000000013,-365.99999999999966,,-5475.000000000031
2019.02.27,-4.000000000004,-1864.0000000000211,-592.0000000000036,-358.9999999999982,-2049.9999999999964,-669.0000000000085,81.9999999999932,-630.9999999999927,-417.0000000000007,2831.99999999999,1160.9999999999898,-567.9999999999978,-429.99999999999704,36.0000000000138,262.00000000000045,-587.0000000000033,-341.0000000000082,-1015.9999999999947,-697.9999999999986,-377.9999999999894,,-6231.0000000000255
2019.02.27,56.0000000000005,-1902.0000000000036,-636.9999999999986,-370.00000000000364,-2049.9999999999964,-679.9999999999917,95.99999999999609,-664.9999999999934,-421.0000000000047,2858.9999999999895,1119.9999999999877,-561.9999999999976,-500.00000000001154,26.999999999999247,242.999999999995,-609.9999999999994,-343.0000000000035,-1034.0000000000016,-690.9999999999972,-412.9999999999967,,-6477.000000000032
2019.02.27,80.00000000000229,-1912.0000000000025,-595.9999999999966,-356.9999999999962,-2054.0000000000005,-680.9999999999983,93.99999999999409,-639.9999999999961,-419.9999999999982,2842.9999999999955,1218.9999999999923,-575.0000000000028,-418.9999999999916,70.99999999999883,231.99999999999932,-584.9999999999937,-329.9999999999983,-985.999999999998,-663.0000000000025,-398.9999999999938,,-6077.999999999987
2019.02.27,68.00000000000139,-1930.0000000000095,-605.9999999999955,-404.0000000000044,-2048.9999999999895,-683.9999999999957,102.99999999999754,-644.0000000000001,-458.00000000000284,2866.9999999999973,1191.9999999999932,-572.0000000000027,-442.9999999999934,-45.000000000006146,237.99999999999955,-590.0000000000034,-382.000000000005,-1012.0000000000018,-739.0000000000008,-357.00000000000733,,-6447.00000000003
2019.02.27,73.99999999999629,-1897.9999999999998,-583.9999999999957,-385.99999999999744,-2021.0000000000061,-669.9999999999928,117.99999999999588,-617.9999999999964,-446.00000000000193,2831.99999999999,1242.999999999994,-558.9999999999975,-405.9999999999952,-28.000000000005798,260.0000000000051,-570.999999999998,-370.00000000000455,-991.9999999999928,-738.0000000000053,-296.0000000000074,,-6056.000000000016
2019.02.27,73.00000000000084,-1917.0000000000132,-504.00000000000443,-370.9999999999991,-2059.000000000011,-665.0000000000044,74.99999999999174,-568.0000000000018,-456.00000000000085,2742.0,1378.9999999999968,-534.9999999999966,-304.9999999999997,-52.000000000007596,206.99999999999363,-480.000000000004,-344.99999999999886,-887.9999999999999,-702.0000000000026,-245.99999999999068,,-5617.000000000053
2019.02.27,109.00000000000354,-1835.0000000000089,-495.000000000001,-361.0000000000002,-2027.000000000001,-668.0000000000019,45.99999999999049,-573.9999999999967,-448.9999999999994,2719.0000000000045,1373.9999999999864,-548.9999999999924,-310.9999999999946,-45.000000000006146,188.0000000000024,-494.99999999999034,-356.00000000000875,-861.0000000000007,-672.0000000000059,-251.00000000000122,,-5513.000000000021
2019.02.27,129.00000000000134,-1840.0000000000193,-480.99999999999807,-346.0000000000019,-2035.9999999999934,-649.999999999995,68.99999999999685,-548.9999999999995,-436.9999999999985,2719.0000000000045,1388.999999999996,-534.9999999999966,-272.00000000000557,-7.999999999985796,219.99999999999886,-484.99999999999943,-352.00000000000387,-861.0000000000007,-685.0000000000023,-234.00000000000088,,-5245.000000000003
2019.02.27,140.99999999999113,-1828.0000000000075,-493.99999999999443,-331.999999999999,-2019.9999999999995,-635.9999999999922,79.99999999999119,-573.9999999999967,-428.00000000000614,2766.9999999999864,1334.9999999999973,-492.999999999995,-334.9999999999964,-4.000000000004,237.99999999999955,-488.9999999999901,-313.0000000000024,-896.9999999999923,-680.9999999999983,-289.9999999999903,,-5252.999999999997
2019.02.27,141.99999999999767,-1805.000000000012,-475.99999999999864,-334.00000000000097,-1995.9999999999977,-618.9999999999918,98.99999999999353,-556.0000000000009,-434.9999999999965,2787.0000000000064,1366.999999999985,-457.9999999999984,-310.9999999999946,-38.99999999998904,266.00000000000534,-459.0000000000032,-322.00000000000273,-886.9999999999934,-694.0000000000057,-259.9999999999936,,-4989.99999999999
2019.02.27,147.99999999999258,-1804.0000000000057,-526.9999999999997,-321.0000000000046,-2008.999999999994,-635.0000000000077,78.99999999999574,-615.9999999999943,-428.00000000000614,2727.9999999999973,1205.999999999996,-475.9999999999991,-431.0000000000036,-9.999999999998899,240.99999999999966,-536.0000000000014,-320.99999999999795,-934.9999999999969,-663.0000000000025,-337.99999999999386,,-5648.0000000000255
2019.02.27,136.00000000000279,-1800.0000000000016,-492.0000000000035,-295.0000000000008,-1991.9999999999939,-598.999999999994,90.99999999999665,-568.9999999999973,-392.00000000000347,2780.0000000000045,1333.9999999999907,-475.9999999999991,-374.0000000000077,29.00000000001235,222.99999999999898,-512.999999999991,-307.00000000000216,-897.9999999999987,-636.9999999999986,-307.99999999999716,,-5058.999999999983
2019.02.27,144.99999999999514,-1811.000000000007,-502.9999999999979,-302.0000000000023,-2008.999999999994,-594.0000000000057,83.9999999999952,-583.9999999999957,-399.0000000000049,2774.999999999994,1315.9999999999839,-480.000000000004,-407.0000000000018,2.999999999997449,212.0000000000033,-521.9999999999914,-317.0000000000073,-913.9999999999926,-631.9999999999992,-347.0000000000084,,-5286.000000000041
2019.02.27,144.99999999999514,-1764.00000000001,-556.9999999999964,-348.00000000000387,-1981.9999999999948,-591.0000000000082,65.99999999999939,-634.9999999999967,-448.000000000004,2668.999999999988,1127.9999999999957,-439.9999999999977,-520.0000000000093,-107.99999999999699,225.9999999999991,-555.9999999999974,-338.99999999999864,-939.9999999999964,-656.000000000001,-347.0000000000084,,-5997.000000000041
2019.02.27,143.99999999998857,-1794.0000000000066,-575.9999999999987,-360.0000000000048,-1994.0000000000068,-607.0000000000019,41.9999999999976,-654.9999999999944,-461.0000000000003,2638.9999999999914,1045.9999999999914,-441.99999999999307,-561.9999999999958,-131.99999999999878,201.99999999999818,-570.999999999998,-346.00000000000364,-956.0000000000013,-665.0000000000044,-344.00000000001097,,-6392.000000000053
2019.02.27,140.0000000000068,-1790.0000000000027,-548.9999999999995,-348.00000000000387,-1994.0000000000068,-584.0000000000067,45.99999999999049,-632.9999999999947,-453.99999999999886,2550.9999999999923,1038.0000000000057,-411.00000000000136,-517.0000000000119,-131.99999999999878,212.0000000000033,-539.999999999992,-331.00000000000307,-908.9999999999932,-655.0000000000056,-330.9999999999924,,-6191.000000000011
2019.02.27,98.99999999999353,-1742.0000000000214,-520.9999999999936,-341.0000000000024,-1916.0000000000066,-561.9999999999958,73.99999999999629,-602.0000000000025,-441.0000000000025,2604.9999999999905,1160.9999999999898,-335.9999999999985,-479.99999999999153,-119.00000000000244,275.0000000000057,-477.00000000000387,-293.00000000000637,-895.0000000000014,-675.0000000000034,-296.9999999999917,,-5483.000000000048
2019.02.27,60.99999999999994,-1875.0000000000045,-478.0000000000006,-334.00000000000097,-1988.9999999999964,-513.9999999999923,127.99999999999478,-525.9999999999932,-409.99999999999926,2719.0000000000045,1317.999999999997,-286.9999999999919,-384.9999999999909,-121.99999999999989,332.9999999999984,-394.999999999996,-260.0000000000051,-884.9999999999914,-692.0000000000038,-232.00000000000998,,-4824.999999999981
2019.02.27,27.999999999994696,-1970.000000000005,-495.9999999999964,-343.9999999999999,-2018.999999999993,-507.9999999999973,156.99999999999602,-495.000000000001,-379.0000000000071,2889.9999999999927,1475.000000000004,-248.00000000000466,-383.0,-87.99999999999919,390.00000000000057,-340.999999999994,-198.99999999999807,-880.9999999999984,-690.0000000000017,-263.99999999999756,,-4365.0000000000055
2019.02.27,-151.00000000000114,-2159.0,-451.9999999999969,-302.9999999999977,-2096.000000000009,-512.0000000000014,164.99999999999292,-451.0000000000014,-324.00000000000205,2898.999999999985,1594.999999999991,-367.999999999995,-282.0000000000045,17.000000000000348,304.00000000000205,-298.9999999999924,-156.99999999999648,-827.0,-626.0000000000043,-251.00000000000122,,-4278.000000000031
2019.02.27,-156.99999999999602,-2187.0000000000055,-410.9999999999947,-265.0000000000041,-2059.999999999995,-439.0000000000116,181.9999999999933,-317.9999999999961,-201.00000000000674,2920.999999999996,1916.999999999991,-421.99999999999704,-86.0000000000083,208.00000000000819,272.00000000000557,-296.99999999999704,-144.00000000000546,-683.9999999999957,-489.0000000000061,-295.0000000000008,,-2955.0000000000255
2019.02.27,-153.99999999999858,-2141.9999999999995,-346.9999999999973,-177.00000000000495,-1946.0000000000032,-434.000000000001,205.99999999999508,-247.99999999999267,-90.0000000000012,2844.0000000000023,1954.9999999999957,-411.00000000000136,103.99999999999298,473.99999999999665,292.0000000000016,-210.99999999999852,-24.00000000000091,-622.0000000000003,-392.9999999999989,-336.00000000000296,,-1660.0000000000166
2019.02.27,-207.00000000000162,-2139.000000000002,-365.99999999999966,-185.00000000000182,-1957.9999999999932,-445.99999999999085,183.99999999999528,-273.000000000001,-99.00000000000463,2879.9999999999936,2031.9999999999893,-435.0000000000023,68.00000000000139,473.0000000000123,221.00000000000364,-230.00000000000398,-45.000000000001705,-618.9999999999918,-365.99999999999966,-327.99999999999494,,-1837.9999999999932
2019.02.27,-211.00000000000563,-2260.0000000000177,-351.0000000000013,-182.99999999999983,-1976.0,-390.0000000000015,197.99999999999818,-185.00000000000182,-58.000000000002494,2872.9999999999923,2188.9999999999964,-441.99999999999307,133.00000000000534,500.9999999999959,206.99999999999363,-215.99999999999397,-51.00000000000193,-559.9999999999939,-336.00000000000296,-275.000000000003,,-1393.000000000038
2019.02.27,-241.00000000000233,-2357.000000000009,-361.9999999999957,-216.0000000000051,-2078.0000000000023,-391.9999999999924,173.00000000000094,-185.99999999999727,-63.00000000000195,2933.9999999999923,2302.999999999988,-460.9999999999985,147.00000000000824,493.99999999999443,153.99999999999636,-227.00000000000387,-84.00000000000318,-557.9999999999918,-355.0000000000053,-286.99999999999284,,-1662.0000000000214
2019.02.27,-270.0000000000036,-2514.0000000000164,-339.0000000000004,-180.99999999999784,-2188.9999999999964,-360.0000000000048,161.00000000000003,-164.99999999999292,-41.000000000002146,2943.999999999991,2420.999999999984,-534.9999999999966,185.99999999999727,527.0000000000108,131.00000000000023,-215.0000000000034,-55.00000000000682,-443.99999999999994,-241.99999999999778,-367.99999999999056,,-1548.0000000000255
2019.02.27,-258.0000000000027,-2680.000000000016,-353.0000000000033,-97.00000000000264,-2361.9999999999973,-367.0000000000062,187.9999999999993,-156.00000000000057,64.99999999999284,3271.999999999986,2688.999999999986,-545.0000000000017,175.99999999999838,753.0000000000036,114.00000000000432,-257.99999999999557,3.0000000000001137,-501.99999999999136,-173.9999999999964,-425.0000000000087,,-917.0000000000528
2019.02.27,-245.0000000000063,-2521.0000000000177,-368.00000000000165,-114.99999999999844,-2212.999999999998,-326.0000000000041,153.99999999999858,-185.00000000000182,31.999999999998696,3168.9999999999995,2576.999999999985,-519.0000000000055,80.99999999999774,626.9999999999998,55.999999999997385,-301.9999999999925,-37.9999999999967,-480.99999999999807,-180.99999999999784,-417.0000000000007,,-1215.0000000000437
2019.02.27,-201.00000000000674,-2620.0,-287.0000000000039,-82.00000000000429,-2367.000000000008,-300.00000000001137,178.99999999999582,-125.99999999999278,43.999999999999595,3208.999999999995,2688.0000000000014,-471.00000000000364,201.00000000000674,659.0000000000095,115.99999999999966,-216.99999999999875,-8.000000000009777,-443.99999999999994,-172.00000000000549,-327.00000000001063,,-526.0000000000477
2019.02.27,-190.00000000000128,-2591.00000000001,-224.9999999999974,-60.99999999999994,-2368.999999999999,-363.0000000000022,130.99999999999224,-91.99999999999208,29.999999999996696,3227.9999999999864,2922.0000000000023,-554.9999999999926,282.0000000000045,652.9999999999925,48.99999999999238,-194.00000000000261,-37.9999999999967,-343.9999999999999,-136.00000000000279,-279.00000000000705,,-142.00000000003644
2019.02.27,-155.00000000000514,-2626.0000000000173,-271.9999999999945,-90.0000000000012,-2446.999999999999,-401.00000000000693,7.9999999999968985,-164.99999999999292,2.999999999997449,3085.9999999999886,2908.9999999999836,-736.9999999999948,232.99999999999432,636.0000000000143,-159.00000000000603,-304.00000000000205,-102.00000000000387,-373.00000000000114,-175.00000000000293,-334.9999999999964,,-1466.0000000000489
2019.02.27,-185.00000000000182,-2617.0000000000027,-207.99999999999707,-14.000000000002899,-2387.000000000006,-357.99999999999164,34.000000000000696,-90.0000000000012,66.99999999999484,3048.9999999999905,2970.9999999999905,-753.0000000000001,324.9999999999975,770.000000000004,-121.99999999999989,-289.0000000000015,-81.00000000000307,-240.99999999999122,-4.000000000004,-331.999999999999,,-465.00000000002456
2019.02.27,-143.00000000000423,-2658.000000000005,-185.00000000000182,9.999999999998899,-2561.9999999999977,-442.9999999999934,37.99999999999359,-83.9999999999952,87.99999999999919,3211.9999999999927,3193.0000000000014,-768.0000000000007,432.9999999999945,893.9999999999948,-123.99999999999523,-271.0000000000008,-64.00000000000716,-235.99999999999176,14.999999999998348,-371.00000000001023,,-26.00000000002956
2019.02.27,-43.00000000000415,-2614.000000000005,-68.99999999999685,124.99999999999733,-2598.999999999996,-480.99999999999807,58.99999999999794,-32.999999999994145,131.99999999999878,3461.000000000003,3488.9999999999864,-807.0000000000022,575.9999999999987,1053.9999999999993,-112.99999999999955,-188.99999999999295,15.000000000000568,-181.9999999999933,82.99999999999974,-346.0000000000019,,1517.9999999999984
2019.02.27,-73.00000000000084,-2815.000000000012,-107.00000000000153,112.99999999999643,-2763.0000000000045,-516.0000000000053,27.999999999994696,-41.9999999999976,136.99999999999824,3376.9999999999854,3517.999999999999,-938.0000000000024,577.9999999999897,1055.000000000006,-207.9999999999984,-271.99999999999136,-37.9999999999967,-171.99999999999437,78.99999999999574,-401.99999999999125,,538.9999999999696
2019.02.27,-65.99999999999939,-2721.0000000000177,-85.99999999999719,85.99999999999719,-2675.000000000005,-520.0000000000093,-26.000000000003798,-53.999999999998494,107.00000000000153,3242.999999999996,3454.0000000000014,-897.0000000000056,560.0000000000049,970.0000000000042,-198.99999999999807,-268.99999999999125,-81.00000000000307,-164.99999999999292,63.00000000000195,-344.99999999999534,,378.99999999999113
2019.02.27,126.0000000000039,-2512.000000000003,-9.999999999998899,207.99999999999707,-2733.999999999992,-523.9999999999911,-62.000000000006494,-102.99999999999754,80.99999999999774,3295.0000000000036,3483.999999999998,-769.999999999996,550.000000000006,1051.0000000000018,-162.00000000000614,-204.9999999999983,27.000000000001023,-124.99999999999733,146.00000000000168,-365.99999999999966,,1395.0000000000255
2019.02.27,133.99999999998968,-2501.00000000002,2.000000000002,197.99999999999818,-2706.000000000008,-540.0000000000072,-60.00000000000449,-102.00000000000209,100.99999999999554,3285.0000000000045,3458.0000000000055,-748.9999999999952,574.9999999999922,1079.0000000000077,-168.00000000000637,-203.99999999999352,27.999999999991587,-83.9999999999952,178.99999999999582,-375.9999999999986,,1548.9999999999518
2019.02.27,180.0000000000024,-2381.000000000011,-2.999999999997449,214.00000000000307,-2642.9999999999955,-557.9999999999918,-102.00000000000209,-120.99999999999334,70.99999999999883,3088.9999999999864,3291.9999999999836,-743.9999999999998,551.9999999999969,1103.0000000000095,-194.00000000000261,-210.99999999999852,36.000000000001364,-88.99999999999464,204.00000000000418,-385.99999999999744,,1309.0000000000025
2019.02.27,190.00000000000128,-2453.0000000000164,-39.999999999995595,188.9999999999947,-2744.9999999999973,-618.0000000000074,-111.00000000000554,-173.00000000000094,60.99999999999994,3173.0000000000036,3352.9999999999836,-846.0000000000036,533.99999999999,1130.0000000000089,-219.99999999999886,-283.9999999999918,-16.000000000005343,-134.99999999999625,170.99999999999892,-407.0000000000018,,752.9999999999609
2019.02.27,194.0000000000053,-2437.0000000000005,-58.000000000002494,193.99999999999417,-2703.9999999999955,-622.0000000000115,-102.00000000000209,-186.99999999999272,68.00000000000139,3229.9999999999995,3266.9999999999977,-832.9999999999984,507.9999999999973,1156.0000000000014,-210.00000000000796,-275.99999999999625,4.9999999999954525,-152.99999999999204,178.00000000000037,-425.0000000000087,,792.9999999999857
2019.02.27,194.0000000000053,-2439.000000000013,-41.9999999999976,204.00000000000418,-2702.0000000000045,-615.00000000001,-91.00000000000774,-180.0000000000024,75.00000000000284,3241.9999999999895,3300.999999999998,-837.0000000000033,487.99999999999955,1140.0000000000077,-218.9999999999941,-301.00000000000193,-1.0000000000047748,-157.99999999999147,180.0000000000024,-434.000000000001,,804.9999999999771
2019.02.27,205.99999999999508,-2422.000000000013,-56.99999999999594,192.99999999999872,-2700.9999999999977,-600.0000000000006,-123.00000000000644,-191.99999999999218,58.99999999999794,3125.0,3214.000000000006,-868.9999999999998,452.99999999999227,1097.999999999999,-268.0000000000007,-334.99999999999375,-37.00000000000614,-175.99999999999838,166.99999999999494,-436.9999999999985,,297.99999999998124
2019.02.27,218.00000000000708,-2419.0000000000155,-53.999999999998494,183.99999999999528,-2732.000000000001,-592.9999999999991,-92.00000000000318,-187.9999999999993,42.999999999993044,3254.0000000000014,3316.9999999999923,-849.9999999999943,465.0000000000043,1059.00000000001,-221.9999999999942,-319.9999999999932,-45.000000000001705,-178.00000000000037,151.00000000000114,-428.9999999999905,,569.0000000000139
2019.02.27,201.99999999999108,-2409.000000000017,-43.999999999999595,175.99999999999838,-2699.000000000007,-598.999999999994,-76.0000000000094,-178.00000000000037,36.999999999998145,3303.999999999996,3322.0000000000027,-820.999999999998,493.99999999999443,1066.9999999999957,-203.00000000000296,-289.0000000000015,-34.000000000006025,-166.99999999999494,117.00000000000044,-367.99999999999056,,831.9999999999562
2019.02.27,212.99999999999653,-2391.00000000001,-48.000000000003595,141.00000000000225,-2683.9999999999973,-611.000000000006,-68.00000000000139,-180.99999999999784,17.000000000000348,3316.9999999999923,3305.0000000000023,-843.9999999999941,489.0000000000061,1009.9999999999998,-183.00000000000693,-299.99999999999716,-67.99999999999784,-205.99999999999508,66.99999999999484,-364.9999999999931,,609.999999999992
