date,USDCHF,GBPUSD,USDCAD,CHFJPY,AUDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,AUDCAD,empty,sum
2021.06.07,55.000000000005045,117.99999999999588,-168.99999999999693,-54.000000000002046,-356.9999999999962,-178.00000000000037,-318.00000000001205,-198.0000000000075,-588.9999999999951,0.0,-441.0000000000025,,-2131.000000000012
2021.06.07,73.00000000000084,123.99999999999079,-124.99999999999733,36.99999999999193,-334.9999999999964,-204.00000000000418,-231.99999999999932,-32.00000000001069,-546.000000000002,121.99999999999989,-397.0000000000029,,-1515.0000000000293
2021.06.07,143.00000000000423,202.9999999999976,-43.999999999999595,97.99999999999898,-316.0000000000052,-194.0000000000053,-187.99999999998818,15.999999999991132,-513.9999999999923,130.99999999999224,-382.00000000000455,,-1047.000000000011
2021.06.07,160.00000000000458,234.00000000000088,44.99999999998394,131.00000000000023,-319.0000000000026,-197.00000000000273,-149.0000000000009,43.00000000000637,-452.99999999999227,113.99999999999189,-341.99999999999784,,-733.0000000000084
2021.06.07,134.0000000000008,243.99999999999977,42.999999999993044,120.99999999999511,-334.9999999999964,-155.00000000000514,-109.00000000000887,40.99999999999682,-409.99999999999926,99.00000000000463,-341.99999999999784,,-669.0000000000173
2021.06.07,104.99999999999955,262.00000000000665,48.000000000003595,70.99999999999795,-356.00000000000074,-143.9999999999997,-90.00000000000341,28.999999999996362,-380.00000000000256,93.00000000000975,-326.9999999999995,,-688.999999999992
2021.06.07,94.00000000000519,299.00000000000483,31.000000000003247,55.999999999997385,-356.00000000000074,-119.00000000000244,-58.9999999999975,20.000000000010232,-443.99999999999994,99.00000000000463,-336.00000000000296,,-714.9999999999781
2021.06.07,153.00000000000313,331.999999999999,-1.0000000000065512,99.00000000000375,-322.00000000000006,-123.00000000000644,-74.00000000001228,25.000000000005684,-482.00000000000466,137.9999999999937,-373.00000000000114,,-628.0000000000259
2021.06.07,148.0000000000037,302.0000000000023,-26.999999999999247,88.99999999999864,-324.9999999999975,-121.00000000000443,-92.99999999998931,-2.999999999985903,-490.0000000000126,117.99999999999588,-373.00000000000114,,-774.9999999999897
2021.06.07,143.00000000000423,263.99999999999756,-63.000000000013046,78.00000000000296,-297.00000000000284,-138.00000000000477,-146.000000000015,-7.000000000005002,-513.0000000000078,168.99999999999693,-365.0000000000042,,-875.000000000051
2021.06.07,148.99999999999915,285.00000000000193,-141.00000000001333,79.9999999999983,-295.0000000000008,-126.99999999999933,-132.000000000005,-8.99999999998613,-615.00000000001,167.9999999999904,-419.9999999999982,,-1057.000000000023
2021.06.07,122.99999999999534,255.99999999998957,-104.00000000001519,70.99999999999795,-297.9999999999983,-126.0000000000039,-137.00000000000045,-7.000000000005002,-571.9999999999948,157.00000000000713,-399.0000000000049,,-1036.0000000000325
2021.06.07,107.00000000000153,219.99999999999798,-138.0000000000159,-13.999999999995794,-287.9999999999994,-135.00000000000733,-180.00000000000682,-38.99999999998727,-561.0000000000115,181.00000000000892,-397.0000000000029,,-1244.0000000000186
2021.06.08,117.00000000000044,209.9999999999991,-133.00000000000534,-33.00000000000125,-295.99999999999625,-112.000000000001,-306.99999999998795,-75.9999999999934,-553.0000000000035,-35.00000000000725,-399.0000000000049,,-1617.0000000000014
2021.06.08,129.00000000000134,215.99999999999397,-136.00000000000279,-19.000000000005457,-270.0000000000036,-109.00000000000354,-205.0000000000125,-46.999999999997044,-568.9999999999973,171.99999999999437,-375.0000000000031,,-1213.0000000000357
2021.06.08,126.99999999999933,252.99999999999213,-173.00000000000094,-4.9999999999954525,-290.00000000000136,-125.00000000000844,-152.9999999999916,-36.000000000001364,-612.9999999999969,156.00000000000057,-421.0000000000047,,-1280.0000000000086
2021.06.08,114.00000000000298,226.99999999999943,-180.0000000000024,49.99999999999716,-299.00000000000483,-131.00000000000333,-164.0000000000157,-25.000000000005684,-624.0000000000023,165.9999999999995,-443.0000000000045,,-1309.0000000000396
2021.06.08,109.99999999999899,235.99999999999176,-175.00000000001404,48.00000000000182,-304.00000000000426,-138.00000000000477,-146.99999999999136,-8.000000000009777,-632.0000000000103,187.00000000000384,-436.00000000000307,,-1259.0000000000414
2021.06.08,97.9999999999981,219.99999999999798,-182.0000000000155,48.99999999999238,-312.00000000000114,-140.0000000000068,-153.99999999999636,-12.000000000000455,-625.9999999999932,177.00000000000495,-438.00000000000506,,-1320.000000000025
2021.06.08,89.00000000000574,211.00000000000563,-184.00000000000637,10.000000000005116,-341.99999999999784,-139.00000000000023,-205.0000000000125,-69.99999999999318,-621.0000000000049,102.00000000000209,-456.00000000000085,,-1604.9999999999975
2021.06.08,65.00000000000395,126.0000000000039,-150.00000000000568,111.0000000000042,-319.0000000000026,-150.00000000000568,-92.99999999998931,46.999999999997044,-522.0000000000002,133.00000000000534,-396.00000000000745,,-1147.9999999999966
2021.06.08,80.00000000000229,167.9999999999904,-141.00000000001333,150.99999999999625,-295.0000000000008,-143.9999999999997,-52.99999999999727,68.00000000001205,-523.0000000000068,158.99999999999804,-380.00000000000256,,-910.0000000000214
2021.06.08,100.99999999999554,146.00000000000168,-168.99999999999693,198.99999999999807,-283.99999999999534,-153.99999999999858,-37.00000000000614,98.99999999998954,-561.9999999999958,165.9999999999995,-385.99999999999744,,-881.0000000000059
2021.06.08,117.00000000000044,140.0000000000068,-191.00000000000784,182.99999999999272,-246.00000000000176,-151.00000000000114,-86.00000000001273,44.999999999987494,-580.0000000000027,224.000000000002,-378.00000000000057,,-923.0000000000374
2021.06.08,119.00000000000244,106.00000000000608,-198.00000000000927,161.00000000000136,-226.00000000000398,-160.00000000000458,-170.99999999999227,6.000000000000227,-554.00000000001,245.99999999999068,-341.99999999999784,,-1013.0000000000172
2021.06.08,95.99999999999609,48.99999999998794,-216.00000000001617,170.0000000000017,-216.0000000000051,-169.00000000000804,-181.99999999998795,3.0000000000143245,-561.9999999999958,249.00000000001032,-334.00000000000097,,-1112.0000000000036
2021.06.08,83.9999999999952,53.999999999998494,-199.00000000001583,182.99999999999272,-228.00000000000597,-165.00000000000404,-147.99999999999613,32.00000000001069,-527.0000000000108,235.00000000000742,-329.00000000000153,,-1008.0000000000298
2021.06.08,70.0000000000034,28.000000000005798,-207.00000000000162,167.0000000000016,-224.9999999999974,-167.00000000000603,-146.000000000015,28.999999999996362,-497.99999999999847,249.99999999999466,-312.00000000000114,,-1011.0000000000178
2021.06.08,70.99999999999883,26.999999999999247,-199.00000000001583,161.99999999999193,-243.00000000000432,-178.00000000000037,-186.00000000000705,21.000000000015007,-497.99999999999847,229.99999999999687,-328.0000000000061,,-1121.0000000000302
2021.06.08,85.99999999999719,28.999999999990145,-177.00000000000495,194.99999999999318,-207.99999999999707,-182.99999999999983,-153.99999999999636,48.00000000000182,-489.0000000000061,293.0000000000099,-280.00000000000244,,-840.0000000000146
2021.06.08,56.99999999999594,-63.000000000013046,-200.00000000000017,206.99999999999363,-221.99999999999997,-214.99999999999852,-165.99999999999682,72.00000000000273,-490.999999999997,296.9999999999917,-279.00000000000705,,-1003.0000000000285
2021.06.08,56.0000000000005,-29.00000000001235,-202.9999999999976,197.00000000000273,-243.99999999999977,-207.00000000000162,-175.00000000001137,79.00000000000773,-513.0000000000078,241.00000000000233,-302.9999999999977,,-1101.000000000015
2021.06.08,48.000000000003595,-5.999999999994898,-167.00000000000603,179.9999999999926,-268.0000000000016,-201.00000000000674,-158.99999999999181,56.99999999998795,-465.0000000000043,181.00000000000892,-331.999999999999,,-1132.0000000000114
2021.06.08,-17.999999999995797,-222.99999999999542,-259.0000000000092,161.00000000000136,-277.000000000005,-251.00000000000122,-299.0000000000066,-18.000000000000682,-456.9999999999963,134.99999999999625,-338.00000000000495,,-1844.0000000000177
2021.06.08,9.999999999998899,-204.00000000000418,-243.99999999999977,182.99999999999272,-241.99999999999778,-263.99999999999756,-293.00000000000637,16.999999999995907,-451.0000000000014,167.9999999999904,-326.9999999999995,,-1647.0000000000286
2021.06.08,26.000000000003798,-248.00000000000378,-255.00000000000523,242.999999999995,-234.00000000000088,-275.99999999999847,-307.9999999999927,49.000000000006594,-459.99999999999375,182.99999999999983,-311.00000000000574,,-1590.9999999999955
2021.06.08,87.99999999999919,-219.00000000001364,-250.00000000001688,307.00000000000216,-189.00000000000583,-270.0000000000036,-287.00000000000614,61.00000000000705,-459.0000000000094,171.00000000001003,-321.0000000000046,,-1368.0000000000416
2021.06.08,153.99999999999858,-143.00000000000423,-182.0000000000155,387.00000000000045,-146.00000000000168,-251.00000000000122,-242.999999999995,58.9999999999975,-435.9999999999919,182.99999999999983,-296.0000000000074,,-914.0000000000206
2021.06.08,148.0000000000037,-178.99999999999582,-200.00000000000017,421.99999999999704,-116.00000000000499,-258.9999999999981,-200.9999999999934,85.00000000000796,-432.9999999999945,212.99999999999653,-253.0000000000032,,-772.999999999985
2021.06.08,151.00000000000114,-222.00000000001108,-198.00000000000927,370.00000000000455,-90.0000000000012,-291.0000000000079,-390.99999999999113,0.0,-442.00000000000904,327.00000000001063,-223.00000000000654,,-1009.0000000000198
2021.06.08,204.99999999999963,-212.00000000001216,-199.00000000001583,368.9999999999998,-75.00000000000284,-301.0000000000068,-418.00000000000637,16.999999999995907,-500.9999999999959,293.99999999999426,-240.00000000000688,,-1061.000000000057
2021.06.08,224.000000000002,-123.00000000000644,-119.00000000000244,430.9999999999974,-106.00000000000608,-258.9999999999981,-245.00000000000455,66.0000000000025,-425.0000000000087,232.99999999999432,-241.00000000000233,,-564.0000000000325
2021.06.08,212.00000000000108,-109.00000000000354,-116.00000000000499,414.99999999999204,-117.99999999999588,-240.00000000000688,-280.00000000000114,24.00000000000091,-384.00000000000654,177.00000000000495,-274.00000000000756,,-693.0000000000275
2021.06.08,248.99999999999923,-97.00000000001374,-97.9999999999981,378.0000000000001,-121.00000000000443,-258.9999999999981,-361.99999999999477,-20.000000000010232,-435.0000000000076,161.99999999999548,-306.00000000000625,,-909.0000000000385
2021.06.08,217.99999999999596,-143.00000000000423,-229.99999999999687,343.0000000000035,-119.00000000000244,-261.0000000000001,-395.00000000001023,-75.9999999999934,-509.00000000000387,151.00000000001222,-316.0000000000052,,-1337.0000000000048
2021.06.08,219.99999999999798,-154.99999999999403,-206.00000000001728,349.00000000000375,-97.00000000000264,-280.9999999999979,-391.9999999999959,-22.999999999996135,-503.99999999999335,253.99999999999866,-297.9999999999983,,-1132.999999999995
2021.06.08,151.00000000000114,-323.0000000000066,-282.0000000000045,305.9999999999974,-104.00000000000409,-417.0000000000007,-469.99999999999886,-18.000000000000682,-661.0000000000005,297.9999999999983,-267.00000000000614,,-1787.0000000000252
2021.06.08,192.00000000000327,-306.00000000000625,-321.0000000000157,405.9999999999917,-80.99999999999774,-402.9999999999978,-492.999999999995,98.99999999998954,-686.9999999999932,334.00000000001205,-323.0000000000066,,-1583.0000000000157
2021.06.08,180.0000000000024,-261.0000000000001,-306.00000000000625,412.9999999999967,-104.99999999999955,-387.000000000004,-365.0000000000091,122.99999999999045,-682.0000000000048,285.00000000000193,-339.0000000000004,,-1444.0000000000327
2021.06.08,217.0000000000005,-120.00000000000898,-273.9999999999965,432.00000000000216,-80.99999999999774,-275.000000000003,-241.99999999999022,87.99999999999386,-588.9999999999951,317.9999999999961,-312.9999999999966,,-838.9999999999955
2021.06.08,222.99999999999542,-80.99999999999774,-323.0000000000066,429.00000000000205,-63.99999999999739,-248.99999999999923,-225.9999999999991,88.99999999999864,-651.0000000000016,351.0000000000124,-340.00000000000693,,-842.0000000000001
2021.06.08,221.00000000000452,-99.00000000000463,-388.0000000000106,442.99999999999784,-67.00000000000594,-258.0000000000027,-212.99999999999386,110.00000000001364,-736.0000000000033,365.99999999999966,-355.0000000000053,,-976.0000000000107
2021.06.08,202.9999999999976,-62.000000000006494,-450.00000000001705,423.9999999999924,-53.999999999998494,-235.00000000000742,-163.0000000000109,110.99999999999,-821.000000000005,401.00000000000693,-421.0000000000047,,-1067.0000000000632
2021.06.08,175.99999999999838,-72.0000000000054,-445.0000000000065,411.00000000000136,-60.99999999999994,-228.00000000000597,-158.00000000001546,104.99999999998977,-761.999999999996,415.0000000000098,-387.99999999999943,,-1007.0000000000294
2021.06.08,178.00000000000037,-38.0000000000047,-434.000000000001,385.9999999999957,-75.9999999999983,-202.0000000000022,-128.99999999999068,99.99999999999432,-756.0000000000011,394.00000000000546,-384.00000000000654,,-961.0000000000086
2021.06.08,195.9999999999962,-1.0000000000065512,-428.00000000000614,420.0000000000017,-67.00000000000594,-207.00000000000162,-117.999999999995,112.99999999999955,-798.0000000000098,394.00000000000546,-402.9999999999978,,-899.0000000000198
2021.06.08,209.9999999999991,7.0000000000014495,-468.00000000000176,414.99999999999204,-73.00000000000084,-197.00000000000273,-106.99999999999932,109.00000000000887,-839.0000000000119,344.99999999999534,-446.00000000000193,,-1044.0000000000218
2021.06.08,195.9999999999962,45.000000000006146,-402.9999999999978,426.9999999999925,-97.9999999999981,-152.00000000000767,-26.00000000001046,109.00000000000887,-723.0000000000069,299.00000000000483,-419.9999999999982,,-746.0000000000107
2021.06.08,180.0000000000024,15.999999999993797,-482.00000000000466,387.00000000000045,-97.9999999999981,-148.0000000000037,-92.99999999998931,46.999999999997044,-784.0000000000069,280.9999999999979,-460.00000000000483,,-1154.000000000016
2021.06.08,190.00000000000128,-14.000000000002899,-482.00000000000466,394.00000000000546,-83.9999999999952,-165.9999999999995,-104.99999999998977,50.99999999998772,-781.0000000000094,320.00000000000915,-453.0000000000034,,-1130.0000000000011
2021.06.08,185.99999999999727,-45.000000000006146,-473.0000000000123,387.00000000000045,-72.0000000000054,-185.00000000000182,-147.99999999999613,55.00000000000682,-767.0000000000066,263.99999999999756,-419.00000000000273,,-1217.000000000029
2021.06.09,195.00000000000074,-95.00000000000064,-451.0000000000014,376.99999999999534,-68.99999999999685,-175.00000000000293,-225.9999999999991,45.99999999999227,-753.0000000000036,209.9999999999991,-389.000000000006,,-1330.0000000000232
2021.06.09,200.00000000000017,-68.00000000000139,-456.9999999999963,385.0000000000051,-70.99999999999883,-180.99999999999784,-156.0000000000059,54.000000000002046,-754.0000000000102,235.99999999999176,-421.0000000000047,,-1233.0000000000161
2021.06.09,178.00000000000037,-69.00000000000794,-477.0000000000163,387.00000000000045,-55.000000000005045,-180.0000000000024,-153.99999999999636,57.999999999992724,-754.9999999999945,344.99999999999534,-407.0000000000018,,-1129.0000000000355
2021.06.09,187.9999999999993,-49.00000000001015,-468.00000000000176,402.9999999999916,-72.0000000000054,-174.00000000000747,-141.9999999999959,60.000000000002274,-743.0000000000048,330.0000000000081,-407.0000000000018,,-1074.000000000026
2021.06.09,178.99999999999582,-43.00000000001525,-479.0000000000072,381.0000000000002,-80.99999999999774,-167.00000000000603,-146.000000000015,43.00000000000637,-748.9999999999997,316.0000000000052,-424.00000000000216,,-1170.0000000000355
2021.06.09,175.00000000000293,-51.000000000001044,-450.00000000001705,375.0,-73.99999999999629,-175.99999999999838,-170.00000000001592,37.00000000000614,-724.9999999999978,336.00000000000296,-402.00000000000233,,-1125.0000000000168
2021.06.09,173.00000000000094,-59.99999999999339,-465.0000000000043,349.9999999999943,-92.00000000000318,-187.9999999999993,-201.99999999999818,7.000000000005002,-744.9999999999957,310.9999999999946,-431.0000000000036,,-1342.0000000000027
2021.06.09,187.9999999999993,-4.000000000004,-412.9999999999967,343.0000000000035,-107.00000000000153,-170.99999999999892,-155.00000000000114,0.0,-730.9999999999927,269.00000000000813,-429.0000000000016,,-1209.9999999999857
2021.06.09,195.00000000000074,29.999999999996696,-412.00000000001234,343.0000000000035,-102.99999999999754,-148.0000000000037,-145.00000000001023,-7.000000000005002,-709.0000000000041,268.0000000000016,-438.00000000000506,,-1126.0000000000355
2021.06.09,197.99999999999818,15.999999999993797,-402.9999999999978,343.9999999999941,-97.00000000000264,-156.00000000000057,-157.0000000000107,-1.0000000000047748,-722.0000000000005,280.9999999999979,-422.00000000000017,,-1119.0000000000332
2021.06.09,221.00000000000452,39.999999999995595,-381.0000000000091,397.99999999999613,-68.99999999999685,-163.99999999999747,-100.99999999999909,63.99999999999295,-736.0000000000033,354.9999999999942,-401.00000000000693,,-774.0000000000293
2021.06.09,221.99999999999997,38.0000000000047,-395.000000000012,402.000000000001,-78.99999999999574,-175.00000000000293,-105.99999999999454,70.99999999999795,-764.0000000000091,358.9999999999982,-419.00000000000273,,-846.0000000000152
2021.06.09,246.00000000000176,95.999999999985,-409.0000000000149,420.99999999999227,-68.99999999999685,-162.0000000000066,-43.00000000000637,99.99999999999432,-794.0000000000058,374.999999999992,-412.00000000000125,,-651.0000000000664
2021.06.09,229.99999999999687,55.000000000005045,-423.0000000000178,447.00000000000273,-21.00000000000435,-169.00000000000804,-49.000000000006594,117.999999999995,-797.0000000000033,462.0000000000068,-379.0000000000071,,-526.0000000000407
2021.06.09,221.00000000000452,18.999999999991246,-421.0000000000047,432.00000000000216,-39.00000000000014,-182.99999999999983,-81.99999999999363,110.00000000001364,-780.000000000003,429.99999999999704,-380.00000000000256,,-672.9999999999952
2021.06.09,219.00000000000253,-18.0000000000069,-407.0000000000018,424.99999999999716,-61.999999999995396,-208.00000000000819,-116.99999999999022,108.00000000000409,-761.0000000000117,378.999999999996,-396.00000000000745,,-838.0000000000218
2021.06.09,212.99999999999653,-22.999999999995246,-391.000000000008,408.9999999999918,-77.00000000000485,-208.00000000000819,-132.000000000005,100.99999999999909,-736.0000000000033,354.9999999999942,-399.0000000000049,,-888.0000000000479
2021.06.09,180.99999999999784,-12.000000000012001,-389.0000000000171,397.00000000000557,-80.00000000000229,-194.0000000000053,-121.00000000000932,86.99999999998909,-730.9999999999927,354.9999999999942,-387.99999999999943,,-895.0000000000514
2021.06.09,200.00000000000017,1.999999999990898,-423.0000000000178,388.9999999999958,-75.9999999999983,-194.0000000000053,-122.99999999999045,67.00000000000728,-771.9999999999949,339.0000000000004,-419.00000000000273,,-1010.0000000000148
2021.06.09,180.99999999999784,21.999999999988695,-375.0000000000142,317.99999999999784,-139.00000000000023,-191.00000000000784,-121.00000000000932,25.000000000005684,-744.9999999999957,262.999999999991,-443.99999999999994,,-1206.0000000000462
2021.06.09,160.00000000000458,170.00000000000347,-368.00000000001273,320.99999999999795,-194.0000000000053,-86.0000000000083,32.99999999998704,36.000000000001364,-713.9999999999924,167.00000000000603,-462.0000000000068,,-937.0000000000251
2021.06.09,182.00000000000438,117.99999999999588,-301.0000000000179,362.99999999999955,-177.00000000000495,-121.99999999999989,10.99999999999568,80.0000000000125,-618.0000000000074,200.00000000000017,-426.00000000000415,,-690.0000000000261
2021.06.09,221.00000000000452,194.0000000000053,-259.0000000000092,384.00000000000034,-128.00000000000588,-107.00000000000153,31.00000000000591,86.99999999998909,-651.0000000000016,269.9999999999925,-397.99999999999835,,-356.000000000019
2021.06.09,202.0000000000022,211.00000000000563,-209.9999999999991,397.99999999999613,-136.99999999999824,-121.99999999999989,145.00000000001023,158.00000000001546,-617.0000000000009,300.00000000001137,-329.999999999997,,-1.9999999999540137
2021.06.09,224.9999999999974,249.99999999999466,-248.00000000000378,444.0000000000026,-112.000000000001,-104.99999999999955,167.0000000000016,169.00000000001114,-642.9999999999936,348.9999999999993,-339.0000000000004,,157.00000000000836
2021.06.09,253.99999999999866,156.00000000000057,-239.00000000001143,489.0000000000043,-80.99999999999774,-160.00000000000458,79.99999999998408,193.9999999999884,-652.9999999999925,367.99999999999056,-326.9999999999995,,80.99999999996083
2021.06.09,287.9999999999994,211.99999999998997,-195.00000000001182,495.9999999999951,-65.99999999999939,-146.00000000000168,99.99999999999432,175.99999999998772,-635.9999999999922,371.00000000001023,-316.0000000000052,,283.9999999999664
