date,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.10.25,-79.00000000000685,42.999999999992156,-7.0000000000014495,-102.99999999999754,-134.99999999999625,215.00000000000963,-170.00000000000347,-292.0000000000016,188.9999999999947,138.00000000000477,-231.99999999999886,-26.999999999999247,429.9999999999784,-372.00000000001677,233.00000000001654,140.99999999999113,-218.00000000000352,-92.00000000000318,-131.99999999999878,182.0000000000155,,-288.00000000002467
2021.10.25,-114.0000000000141,105.99999999999454,28.999999999990145,-111.00000000000554,-153.00000000000313,222.00000000001108,-173.00000000000094,-448.99999999999807,192.99999999999872,153.99999999999858,-224.000000000002,-24.000000000001798,525.999999999982,-357.00000000000733,243.99999999999977,175.99999999998772,-338.99999999999864,-68.00000000000139,-82.00000000000429,195.00000000001182,,-249.00000000006287
2021.10.25,-251.00000000000122,102.99999999999443,134.00000000001188,-221.99999999999997,-253.0000000000032,173.00000000000094,-200.00000000000017,-460.9999999999985,181.9999999999933,167.00000000000603,-251.99999999999667,-73.00000000000084,667.0000000000016,-326.0000000000041,202.9999999999976,286.00000000000136,-373.9999999999952,-132.0000000000099,-156.99999999999602,203.00000000001984,,-582.9999999999789
2021.10.25,-268.0000000000016,72.99999999999329,167.9999999999904,-241.99999999999778,-278.00000000000045,136.00000000000279,-188.00000000001037,-471.9999999999942,164.99999999999292,187.9999999999993,-255.00000000000523,-89.00000000000574,614.0000000000043,-336.00000000000296,199.00000000001583,266.9999999999959,-379.99999999999545,-154.0000000000097,-180.99999999999784,209.00000000001472,,-824.0000000000116
2021.10.25,-270.00000000001467,34.99999999999659,136.00000000000279,-239.0000000000003,-270.0000000000036,130.0000000000079,-171.00000000001003,-464.9999999999892,131.99999999999878,167.00000000000603,-236.00000000000287,-94.00000000000519,578.9999999999793,-375.0000000000142,197.00000000000273,215.99999999999397,-356.00000000000875,-153.00000000000313,-194.0000000000053,186.0000000000195,,-1045.0000000000496
2021.10.25,-239.99999999999577,85.99999999999852,117.99999999999588,-235.00000000000742,-279.00000000000705,160.00000000000458,-161.99999999999548,-460.9999999999985,154.99999999999403,173.00000000000094,-256.0000000000007,-55.000000000005045,637.0000000000005,-380.00000000000256,136.00000000000279,241.99999999999022,-379.99999999999545,-171.00000000001003,-209.9999999999991,175.00000000001404,,-947.0000000000155
2021.10.25,-219.99999999999798,73.99999999999807,131.99999999999878,-246.00000000000176,-284.0000000000065,154.0000000000097,-167.00000000000603,-453.00000000000296,151.9999999999966,197.99999999999818,-270.0000000000036,-60.99999999999994,598.9999999999895,-356.00000000000074,120.00000000000898,242.999999999995,-379.99999999999545,-180.0000000000024,-214.00000000000307,182.0000000000155,,-977.00000000001
2021.10.25,-217.0000000000005,9.000000000000341,119.00000000000244,-252.0000000000078,-314.0000000000032,126.0000000000039,-167.00000000000603,-399.0000000000009,161.99999999999548,182.00000000000438,-300.0000000000003,-80.00000000000229,479.99999999998977,-351.99999999999676,39.00000000001125,184.99999999998806,-364.0000000000043,-185.00000000000182,-246.99999999999721,153.00000000000313,,-1422.0000000000225
2021.10.25,-236.00000000001398,-34.99999999999659,107.99999999999699,-280.9999999999979,-309.99999999999915,113.00000000000753,-188.9999999999947,-378.9999999999907,170.99999999999892,219.00000000000253,-307.0000000000017,-95.00000000000064,376.0000000000048,-348.00000000001495,45.000000000006146,152.00000000000102,-376.99999999999534,-203.00000000000873,-251.99999999999667,147.00000000000824,,-1680.9999999999852
2021.10.25,-165.00000000001512,54.99999999999261,19.999999999997797,-218.00000000000708,-280.00000000000244,157.99999999999147,-253.99999999999866,-307.9999999999927,209.9999999999991,235.00000000000742,-350.00000000000585,-109.00000000000354,408.9999999999918,-365.99999999999966,19.999999999997797,170.0000000000017,-382.000000000005,-198.00000000000927,-236.99999999999832,156.00000000000057,,-1434.0000000000573
2021.10.25,-148.00000000001478,99.00000000000375,-18.0000000000069,-279.00000000000705,-309.99999999999915,263.00000000001324,-322.00000000000006,-328.9999999999935,182.99999999999983,240.00000000000688,-428.00000000000614,-31.000000000003247,563.999999999993,-470.9999999999992,-56.99999999999594,152.9999999999916,-468.0000000000035,-240.00000000000688,-253.0000000000032,170.00000000000347,,-1682.000000000028
2021.10.25,-262.00000000000665,54.99999999999261,134.99999999999625,-365.99999999999966,-384.00000000000654,279.00000000000705,-299.99999999998914,-350.9999999999991,254.99999999999412,362.00000000000676,-443.99999999999994,-70.99999999999883,598.9999999999895,-422.00000000001125,-133.99999999998968,254.99999999999545,-522.0000000000056,-295.0000000000008,-304.00000000000426,201.00000000000674,,-1714.000000000023
2021.10.25,-218.00000000000708,33.999999999991815,191.00000000000784,-409.0000000000038,-394.00000000000546,313.99999999999204,-314.99999999999864,-296.99999999999704,295.0000000000008,435.0000000000076,-475.99999999999864,-53.00000000000304,544.9999999999875,-340.00000000000693,-171.99999999999437,259.00000000000034,-516.9999999999959,-336.00000000000296,-297.00000000000284,228.00000000000597,,-1523.0000000000232
2021.10.25,-184.00000000000637,9.000000000000341,144.0000000000108,-392.00000000000347,-334.00000000000097,316.0000000000052,-347.0000000000084,-213.99999999999864,300.0000000000003,438.00000000000506,-438.00000000000506,-55.000000000005045,439.9999999999977,-329.00000000000153,-48.99999999998794,195.99999999999795,-400.0000000000057,-325.00000000000864,-231.0000000000034,328.00000000001717,,-1127.000000000001
2021.10.25,-119.00000000000244,10.99999999999568,5.000000000010552,-348.00000000000387,-204.00000000000418,320.9999999999935,-320.00000000000915,-112.99999999999955,324.9999999999975,441.0000000000025,-361.0000000000002,-52.000000000007596,299.99999999998295,-280.0000000000136,126.0000000000039,137.99999999999102,-262.00000000000045,-299.00000000000483,-104.99999999999955,457.00000000001853,,-339.00000000004945
2021.10.25,69.9999999999923,45.000000000001705,-90.99999999999665,-201.00000000000674,26.999999999999247,368.9999999999971,-348.9999999999993,27.000000000001023,345.99999999999073,433.0000000000056,-275.99999999999847,-31.999999999998696,183.9999999999975,-253.99999999999866,380.00000000000256,52.99999999999727,-36.000000000001364,-266.0000000000107,39.999999999995595,577.0000000000052,,1045.9999999999754
2021.10.25,105.99999999998388,63.99999999999295,-45.99999999999049,-245.0000000000063,-6.0000000000060005,412.9999999999967,-302.0000000000023,79.9999999999983,358.9999999999982,433.0000000000056,-311.00000000000574,-6.0000000000060005,254.99999999999545,-232.00000000000998,205.99999999999508,87.99999999999386,-93.00000000000352,-264.0000000000087,56.0000000000005,561.0000000000115,,1115.999999999933
2021.10.25,109.99999999998789,105.00000000000398,42.999999999993044,-280.00000000000244,-102.99999999999754,510.00000000001046,-286.00000000000847,-18.000000000000682,405.9999999999952,494.00000000000557,-375.0000000000031,82.99999999999974,400.99999999998204,-323.0000000000066,26.0000000000149,193.9999999999884,-230.00000000000398,-276.00000000000955,-41.000000000002146,500.00000000001154,,939.9999999999582
2021.10.25,112.000000000001,94.99999999999886,72.0000000000054,-309.0000000000037,-180.99999999999784,503.99999999999335,-266.0000000000107,-40.99999999999682,387.99999999999943,511.0000000000059,-409.99999999999926,117.99999999999588,538.9999999999873,-322.00000000000006,-156.00000000000057,215.99999999999397,-290.00000000000625,-303.0000000000088,-131.00000000000333,430.00000000001927,,575.9999999999729
2021.10.25,147.99999999999258,76.99999999999818,-29.999999999996696,-287.9999999999994,-163.99999999999747,431.0000000000036,-200.00000000000017,2.0000000000095497,379.9999999999915,467.0000000000063,-402.9999999999978,146.99999999999713,310.9999999999786,-316.0000000000052,-241.00000000000233,138.9999999999958,-262.00000000000045,-298.0000000000094,-119.99999999999788,422.00000000001125,,201.99999999997766
2021.10.25,287.9999999999994,94.99999999999886,-25.00000000000835,-236.99999999999832,-143.00000000000423,419.9999999999982,-150.00000000000568,-15.000000000000568,369.99999999999255,463.0000000000023,-412.00000000000125,146.99999999999713,305.9999999999832,-229.99999999999687,-346.9999999999862,137.00000000000045,-280.00000000000114,-266.0000000000107,-123.00000000000644,393.0000000000211,,390.9999999999735
2021.10.25,336.00000000000296,173.00000000000182,-104.99999999999955,-285.00000000000193,-194.0000000000053,436.9999999999985,-93.99999999999409,-69.00000000000261,374.999999999992,499.000000000005,-458.9999999999983,181.9999999999933,429.00000000000205,-270.99999999999903,-469.99999999999267,173.99999999999238,-359.99999999999943,-324.00000000000205,-192.00000000000327,377.0000000000051,,158.9999999999949
2021.10.25,246.99999999999721,155.00000000000114,-103.99999999999298,-313.00000000000773,-238.0000000000049,400.00000000000034,-89.00000000000574,-143.00000000000068,273.9999999999965,473.0000000000012,-453.99999999999886,165.9999999999995,513.9999999999816,-477.0000000000163,-485.99999999998647,144.99999999999602,-399.0000000000009,-422.00000000000017,-312.00000000000114,320.00000000000915,,-743.0000000000332
2021.10.25,246.99999999999721,40.99999999999682,-252.0000000000078,-282.0000000000045,-260.00000000000466,302.0000000000023,-80.99999999999774,-131.9999999999908,196.99999999999162,362.00000000000676,-475.99999999999864,109.99999999999899,228.999999999985,-536.0000000000032,-530.9999999999926,-41.00000000001103,-385.0000000000051,-383.0,-353.0000000000033,223.00000000001762,,-2001.0000000000227
2021.10.25,238.99999999998923,42.00000000000159,-78.00000000000028,-280.00000000000244,-268.0000000000016,371.00000000001023,-92.00000000000318,-78.99999999999352,239.99999999999577,411.0000000000058,-480.99999999999807,141.00000000000225,364.0000000000043,-475.0000000000032,-516.0000000000053,71.99999999998852,-370.00000000000455,-360.0000000000048,-328.0000000000061,212.00000000001216,,-1235.0000000000132
2021.10.25,236.99999999999832,60.000000000002274,-130.99999999999224,-311.00000000000574,-343.9999999999999,417.0000000000007,-228.00000000000597,-57.00000000000216,244.99999999999523,423.0000000000067,-641.9999999999982,161.00000000000003,408.9999999999918,-510.00000000001046,-716.0000000000056,54.99999999999261,-471.00000000000364,-447.0000000000085,-461.99999999999574,190.00000000000128,,-2122.000000000039
2021.10.25,228.99999999999034,67.99999999999784,-96.00000000000719,-336.9999999999984,-333.0000000000055,561.0000000000115,-221.00000000000452,5.000000000009663,324.9999999999975,538.0000000000051,-600.999999999996,182.99999999999983,453.9999999999793,-551.9999999999969,-638.9999999999895,73.99999999999807,-466.99999999999875,-451.0000000000014,-439.99999999999596,215.00000000000963,,-1484.9999999999957
2021.10.25,238.0000000000049,112.99999999999955,-116.99999999998934,-319.99999999999807,-307.99999999999716,588.9999999999951,-174.00000000000747,5.000000000009663,307.99999999999716,552.0000000000081,-561.0000000000003,220.99999999999343,572.0000000000027,-644.0000000000001,-587.0000000000042,94.99999999999886,-436.9999999999976,-469.0000000000083,-414.9999999999987,262.00000000000665,,-1076.9999999999852
2021.10.25,275.000000000003,128.0000000000001,-279.00000000000705,-300.0000000000003,-265.99999999999955,544.0000000000111,-171.99999999999437,19.000000000005457,248.99999999999923,550.000000000006,-546.000000000002,196.99999999999162,492.999999999995,-680.0000000000139,-553.9999999999878,-17.000000000010118,-412.00000000000614,-532.0000000000102,-463.9999999999977,289.0000000000059,,-1478.0000000000118
2021.10.25,270.99999999999903,128.0000000000001,-358.9999999999982,-289.0000000000059,-248.00000000000378,533.0000000000057,-188.00000000001037,46.999999999997044,209.9999999999991,552.0000000000081,-522.9999999999957,175.99999999999838,447.9999999999791,-774.000000000008,-500.9999999999959,-68.00000000001205,-370.9999999999951,-595.0000000000011,-511.0000000000059,301.0000000000179,,-1761.0000000000275
2021.10.25,263.99999999999756,152.9999999999916,-317.9999999999961,-297.00000000000284,-234.99999999999633,574.0000000000078,-192.99999999999872,20.000000000010232,239.0000000000003,551.0000000000015,-529.9999999999972,198.99999999999363,498.9999999999952,-738.0000000000164,-483.99999999999557,-27.000000000001023,-391.00000000000534,-572.0000000000058,-475.0000000000032,321.0000000000157,,-1440.0000000000048
2021.10.25,252.99999999999213,135.00000000000512,-261.0000000000001,-316.0000000000052,-290.00000000000136,584.0000000000067,-198.99999999999363,32.00000000001069,240.99999999999122,567.0000000000064,-570.0000000000039,193.99999999999417,542.0000000000016,-766.0,-534.9999999999966,-15.000000000000568,-427.99999999999727,-562.0000000000069,-482.00000000000466,297.0000000000139,,-1578.9999999999884
2021.10.25,211.99999999998997,81.99999999999363,-231.0000000000034,-331.999999999999,-317.9999999999961,615.9999999999943,-208.99999999999253,60.000000000002274,251.99999999999667,573.0000000000013,-577.0000000000052,212.99999999999653,551.9999999999925,-763.0000000000026,-564.9999999999933,-21.000000000000796,-438.0000000000024,-554.00000000001,-512.0000000000014,259.0000000000092,,-1701.00000000003
2021.10.25,211.99999999998997,72.99999999999329,-248.99999999998812,-331.0000000000035,-312.00000000000114,608.9999999999928,-211.00000000000563,67.99999999999784,249.99999999999466,575.0000000000033,-590.0000000000016,203.99999999999307,524.0000000000009,-761.0000000000117,-583.9999999999845,-29.000000000010573,-441.0000000000025,-567.0000000000064,-519.9999999999983,271.0000000000212,,-1809.000000000027
2021.10.25,248.00000000000378,125.0,-292.00000000000335,-317.0000000000006,-304.00000000000426,626.9999999999998,-217.0000000000005,67.00000000000728,269.9999999999925,596.0000000000076,-587.9999999999997,202.0000000000022,539.999999999992,-741.9999999999982,-583.9999999999845,-8.000000000009777,-442.0000000000073,-561.0000000000003,-512.0000000000014,269.00000000000813,,-1622.9999999999968
2021.10.25,252.99999999999213,120.00000000000455,-276.00000000000955,-291.0000000000079,-278.00000000000045,604.0000000000045,-226.99999999999943,88.00000000000807,254.99999999999412,580.0000000000027,-575.0000000000033,188.9999999999947,490.99999999998545,-719.000000000003,-536.0000000000032,-30.000000000001137,-414.0000000000015,-561.0000000000003,-492.999999999999,273.0000000000121,,-1547.0000000000302
2021.10.25,255.00000000000523,149.99999999999147,-234.00000000000088,-304.00000000000426,-307.99999999999716,628.0000000000064,-236.99999999999832,87.0000000000033,292.9999999999988,597.9999999999985,-614.9999999999989,192.99999999999872,527.9999999999916,-687.9999999999998,-622.9999999999958,21.99999999999136,-465.0000000000034,-538.0000000000051,-519.9999999999983,223.00000000001762,,-1554.9999999999986
2021.10.25,275.000000000003,141.9999999999959,-209.9999999999991,-301.0000000000068,-304.00000000000426,615.9999999999943,-232.00000000000998,97.00000000000841,292.9999999999988,582.0000000000048,-609.9999999999994,207.00000000000162,536.0000000000014,-683.0000000000114,-639.9999999999961,30.000000000001137,-462.0000000000033,-537.0000000000097,-516.0000000000053,221.00000000000452,,-1496.0000000000314
2021.10.26,285.99999999998624,123.99999999999523,-194.99999999998963,-258.9999999999981,-246.00000000000176,435.9999999999919,-217.0000000000005,49.99999999999716,169.99999999999238,370.9999999999991,-570.9999999999993,224.000000000002,471.99999999998,-651.0000000000016,-778.9999999999964,-18.000000000000682,-393.0000000000007,-475.0000000000032,-422.00000000000017,160.00000000000458,,-1933.0000000000432
2021.10.26,272.00000000000557,135.99999999999568,-160.99999999998892,-256.0000000000007,-270.0000000000036,442.9999999999934,-178.99999999999582,11.00000000000989,159.9999999999935,462.0000000000068,-544.9999999999955,234.00000000000088,520.9999999999866,-592.9999999999991,-618.9999999999918,37.9999999999967,-400.0000000000057,-459.0000000000094,-438.00000000000506,186.0000000000195,,-1456.9999999999868
2021.10.26,263.99999999999756,143.00000000000068,-185.99999999999727,-272.00000000000557,-253.0000000000032,524.9999999999977,-224.000000000002,40.99999999999682,239.99999999999577,474.00000000000773,-558.000000000003,198.99999999999363,516.9999999999959,-599.0000000000161,-594.99999999999,40.99999999999682,-394.00000000000546,-472.00000000000574,-424.00000000000216,200.00000000000017,,-1333.0000000000475
2021.10.26,279.99999999999136,152.9999999999916,-201.99999999999108,-241.00000000000233,-234.00000000000088,592.9999999999991,-219.99999999999798,90.00000000000341,291.99999999999227,519.9999999999983,-546.000000000002,196.99999999999162,504.99999999999545,-597.0000000000031,-489.99999999999045,33.999999999991815,-384.00000000000034,-449.0000000000105,-409.0000000000038,228.00000000000597,,-880.0000000000418
2021.10.26,300.99999999999574,162.9999999999967,-208.99999999999253,-236.99999999999832,-234.99999999999633,585.9999999999976,-211.99999999998997,97.99999999999898,314.99999999999864,538.0000000000051,-558.000000000003,185.99999999999727,485.99999999999,-577.0000000000052,-522.9999999999845,47.99999999998761,-382.99999999999557,-445.0000000000065,-412.00000000000125,253.00000000001432,,-816.9999999999914
2021.10.26,288.99999999998374,159.9999999999966,-192.99999999999872,-275.000000000003,-268.0000000000016,622.9999999999958,-226.99999999999943,54.000000000002046,330.9999999999924,573.0000000000013,-587.9999999999997,197.99999999999818,507.000000000005,-556.0000000000009,-563.0000000000024,55.999999999997385,-460.9999999999985,-458.00000000000284,-424.9999999999976,256.00000000001177,,-967.0000000000205
2021.10.26,278.00000000000045,167.99999999999216,-177.00000000000495,-358.0000000000028,-300.0000000000003,635.9999999999922,-241.00000000000233,58.000000000006935,340.9999999999913,602.999999999998,-643.0000000000047,203.99999999999307,536.9999999999777,-554.00000000001,-716.0000000000056,80.99999999998886,-518.0000000000007,-539.0000000000006,-443.0000000000045,277.00000000001614,,-1306.0000000000796
2021.10.26,336.9999999999873,242.999999999995,-215.00000000000963,-335.0000000000075,-294.00000000000534,669.0000000000085,-256.99999999999613,55.00000000000682,361.9999999999957,670.9999999999993,-655.0000000000056,208.99999999999253,581.9999999999936,-555.0000000000166,-680.9999999999983,112.99999999999955,-537.9999999999967,-550.000000000006,-465.0000000000043,298.00000000002046,,-1006.0000000000473
2021.10.26,286.99999999999284,269.999999999996,-190.00000000000128,-465.9999999999998,-356.9999999999962,686.9999999999932,-293.99999999999426,5.000000000009663,385.99999999999744,692.0000000000038,-704.0000000000047,208.99999999999253,626.9999999999811,-526.0000000000042,-753.9999999999881,149.0000000000009,-634.0000000000003,-610.0000000000106,-478.0000000000006,296.0000000000074,,-1405.000000000025
2021.10.26,303.9999999999932,265.99999999999113,-198.00000000000927,-443.99999999999994,-319.99999999999807,716.0000000000056,-286.00000000000847,28.000000000005798,388.9999999999949,704.0000000000047,-672.0000000000059,218.99999999999142,640.9999999999911,-584.0000000000067,-699.9999999999895,132.99999999999557,-584.0000000000032,-601.000000000007,-429.0000000000016,421.0000000000047,,-997.0000000000516
2021.10.26,307.99999999999716,265.00000000000057,-208.99999999999253,-409.99999999999926,-272.00000000000557,734.9999999999968,-279.99999999999136,52.00000000000671,375.9999999999986,700.0000000000006,-641.9999999999982,236.99999999999832,676.9999999999925,-632.0000000000103,-641.0000000000027,132.99999999999557,-518.0000000000007,-632.0000000000103,-429.0000000000016,424.00000000000216,,-758.0000000000233
2021.10.26,363.9999999999866,316.0000000000025,-208.00000000000819,-419.9999999999982,-265.0000000000041,757.0000000000076,-259.0000000000092,-7.999999999995566,385.99999999999744,745.0000000000068,-641.0000000000027,264.999999999993,764.9999999999864,-614.0000000000034,-656.9999999999965,180.99999999999739,-561.9999999999976,-635.0000000000077,-429.0000000000016,429.00000000001273,,-490.00000000003445
2021.10.26,363.9999999999866,346.00000000000364,-192.99999999999872,-430.00000000000813,-312.00000000000114,743.0000000000048,-243.99999999999977,-13.999999999995794,401.99999999999125,748.9999999999997,-685.0000000000023,266.999999999995,771.9999999999914,-575.9999999999987,-788.9999999999952,210.99999999999852,-602.0000000000039,-642.0000000000092,-495.000000000001,346.0000000000019,,-782.0000000000414
2021.10.26,367.99999999999056,349.00000000000375,-156.00000000000057,-499.000000000005,-370.00000000000364,740.9999999999917,-236.99999999999832,-15.999999999991132,417.0000000000007,767.0000000000066,-729.9999999999973,265.99999999999955,795.9999999999923,-539.0000000000006,-929.9999999999864,238.9999999999901,-674.0000000000066,-693.0000000000102,-526.0000000000042,346.0000000000019,,-1081.0000000000268
2021.10.26,354.9999999999942,331.00000000000307,-123.00000000000644,-497.99999999999847,-363.99999999999767,729.0000000000018,-245.99999999999068,-13.999999999995794,433.99999999998994,835.000000000008,-722.9999999999959,247.99999999999267,741.9999999999902,-489.0000000000061,-882.000000000005,250.0,-662.0000000000061,-693.0000000000102,-504.00000000000443,425.0000000000087,,-849.0000000000282
2021.10.26,334.9999999999964,379.99999999999545,-131.99999999999878,-531.0000000000036,-334.9999999999964,696.0000000000077,-259.9999999999936,-39.99999999999204,423.9999999999911,835.000000000008,-700.0000000000006,217.99999999999596,794.9999999999875,-467.0000000000174,-815.9999999999945,280.9999999999917,-656.0000000000059,-729.0000000000018,-468.9999999999972,458.00000000000284,,-713.0000000000254
2021.10.26,336.00000000000296,388.9999999999958,-137.9999999999937,-507.0000000000019,-348.00000000000387,716.0000000000056,-261.0000000000001,-54.000000000002046,432.9999999999945,841.9999999999983,-712.9999999999969,221.99999999999997,805.9999999999832,-468.00000000000176,-811.9999999999905,287.9999999999967,-682.0000000000022,-701.0000000000072,-480.0000000000027,461.0000000000003,,-671.0000000000255
2021.10.26,324.9999999999975,381.0000000000002,-217.0000000000005,-470.9999999999992,-323.0000000000066,693.9999999999947,-283.000000000011,-48.99999999999238,385.99999999999744,785.9999999999978,-700.0000000000006,207.00000000000162,770.9999999999866,-565.9999999999999,-767.9999999999909,227.99999999999443,-655.0000000000011,-717.000000000001,-516.0000000000053,418.0000000000073,,-1069.0000000000312
2021.10.26,312.9999999999855,319.0000000000026,-221.00000000000452,-501.000000000007,-375.0000000000031,653.999999999999,-272.00000000000557,-55.999999999997385,329.999999999997,775.9999999999989,-716.0000000000056,202.0000000000022,739.9999999999807,-634.0000000000013,-848.0000000000043,162.9999999999967,-668.9999999999969,-756.0000000000011,-573.0000000000013,389.0000000000171,,-1735.0000000000484
2021.10.26,316.0000000000052,347.999999999999,-239.99999999999577,-479.0000000000072,-378.00000000000057,748.9999999999997,-283.99999999999534,-30.9999999999917,362.99999999999113,790.9999999999973,-729.9999999999973,239.0000000000003,818.9999999999884,-819.9999999999985,-855.9999999999901,190.9999999999883,-686.9999999999976,-708.0000000000086,-563.0000000000024,371.00000000001023,,-1589.0000000000057
2021.10.26,316.0000000000052,322.00000000000273,-299.00000000000483,-475.99999999999864,-368.00000000000165,784.9999999999912,-266.0000000000107,-152.00000000000102,330.9999999999924,687.0000000000043,-726.0000000000044,280.9999999999979,902.9999999999916,-853.0000000000149,-892.9999999999883,167.0000000000016,-713.9999999999986,-713.0000000000081,-565.0000000000044,385.00000000001313,,-1848.0000000000355
2021.10.26,339.0000000000004,433.9999999999975,-296.9999999999917,-307.0000000000017,-202.0000000000022,791.0000000000084,-421.99999999998903,-106.99999999999932,363.99999999999767,674.000000000008,-699.0000000000052,265.99999999999955,920.9999999999923,-802.0000000000139,-529.0000000000017,214.9999999999892,-573.0000000000075,-565.0000000000044,-392.00000000000347,404.0000000000044,,-487.0000000000227
2021.10.26,248.00000000000378,402.9999999999916,-242.00000000000887,-392.00000000000347,-312.9999999999966,914.9999999999991,-436.9999999999985,-15.999999999991132,469.99999999999267,775.9999999999989,-716.0000000000056,253.99999999999866,967.9999999999893,-721.000000000016,-607.9999999999864,280.9999999999917,-656.9999999999965,-557.0000000000075,-436.9999999999985,351.0000000000124,,-430.00000000003115
2021.10.26,278.00000000000045,411.9999999999919,-129.00000000000134,-401.00000000000693,-307.99999999999716,966.0000000000002,-458.00000000000284,-3.9999999999906777,504.9999999999999,795.0000000000013,-768.9999999999975,263.0000000000021,1042.999999999978,-722.0000000000005,-687.9999999999998,325.9999999999934,-652.000000000001,-568.0000000000018,-428.00000000000614,360.0000000000048,,-179.00000000003376
2021.10.26,225.99999999999287,409.9999999999966,-110.99999999999443,-414.9999999999987,-312.00000000000114,966.0000000000002,-408.9999999999927,-66.99999999999307,457.99999999999176,736.9999999999987,-724.9999999999978,290.00000000000136,1129.9999999999955,-861.0000000000007,-662.9999999999914,323.99999999999807,-688.0000000000024,-565.0000000000044,-417.99999999999613,346.0000000000019,,-346.99999999999596
