date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.08.02,-246.99999999999721,-72.99999999998974,-11.00000000000545,-94.99999999999886,0.0,-547.999999999993,-113.99999999999189,-108.99999999999466,0.0,0.0,-296.9999999999917,-253.99999999999866,-127.99999999999478,-116.99999999998934,-134.99999999999625,-147.00000000000557,-260.9999999999957,0.0,,-2535.9999999999427
2021.08.02,-187.9999999999993,-10.999999999983245,-18.0000000000069,-59.00000000001171,65.00000000000395,-124.00000000001299,-81.9999999999821,-114.99999999999488,54.999999999993946,66.99999999999484,-76.99999999999375,-104.99999999999955,-130.0000000000079,-71.99999999998319,-470.9999999999992,-152.00000000000102,-265.99999999999113,19.999999999997797,,-1662.9999999999761
2021.08.02,-169.99999999999238,22.0000000000109,-11.00000000000545,-128.0000000000001,73.00000000000084,-143.00000000000423,-99.99999999998899,141.00000000000534,97.00000000000264,82.99999999999974,-32.999999999994145,-82.00000000000429,-62.000000000006494,-61.99999999998429,-8.000000000008,-218.00000000000352,-268.0000000000007,82.00000000000429,,-786.9999999999688
2021.08.02,-168.99999999999693,41.000000000002146,4.000000000004,-103.00000000000864,117.00000000000044,-160.00000000000458,-106.99999999999044,200.00000000000284,248.00000000000378,200.99999999999562,-45.000000000006146,-32.999999999994145,-68.00000000000139,7.0000000000014495,150.00000000000568,-243.0000000000092,-281.9999999999965,119.00000000000244,,-122.9999999999896
2021.08.02,-161.99999999999548,53.00000000001415,-8.999999999992347,-146.0000000000008,100.99999999999554,-171.99999999999437,-97.9999999999981,243.99999999999977,226.00000000000398,191.99999999999218,-18.0000000000069,-78.99999999998464,-59.99999999999339,-2.999999999997449,112.000000000001,-243.0000000000092,-302.99999999999727,114.00000000000298,,-250.9999999999603
2021.08.02,-164.99999999999292,24.000000000001798,-19.999999999997797,-136.0000000000099,97.9999999999981,-150.00000000000568,-97.9999999999981,206.00000000000307,251.99999999999667,196.99999999999162,-62.000000000006494,-19.999999999997797,-69.00000000000794,-7.999999999985796,104.99999999999955,-233.0000000000041,-292.0000000000016,92.99999999999864,,-278.0000000000186
2021.08.02,-185.99999999999727,9.999999999998899,-12.999999999996348,-91.00000000000819,58.000000000002494,-168.99999999999693,-116.99999999998934,132.000000000005,221.00000000000452,175.99999999999838,-58.000000000002494,-106.00000000000608,-43.999999999999595,-75.99999999998718,130.0000000000079,-207.9999999999984,-277.9999999999916,92.00000000000318,,-526.9999999999532
2021.08.02,-168.99999999999693,70.0000000000145,22.999999999995246,-43.00000000000637,131.00000000000333,-188.9999999999947,-121.99999999999989,102.99999999999443,219.99999999999798,222.99999999999542,79.99999999999119,-4.000000000004,42.999999999993044,31.000000000003247,136.00000000000279,-227.00000000000387,-251.99999999999534,182.00000000000438,,235.9999999999945
2021.08.02,-180.99999999999784,65.00000000000395,12.000000000012001,-53.00000000001148,100.00000000000009,-192.00000000001438,-120.99999999999334,112.99999999999955,212.00000000000108,200.99999999999562,104.99999999999955,-93.99999999999409,60.99999999999994,-38.99999999998904,214.00000000000307,-200.00000000000284,-208.99999999998897,156.99999999999602,,151.00000000001887
2021.08.02,-209.9999999999991,-21.999999999988695,-31.000000000003247,-118.00000000000921,34.000000000000696,-198.00000000000927,-119.99999999998678,144.99999999999602,205.99999999999508,168.00000000000148,58.000000000002494,-146.00000000000168,22.999999999995246,-112.99999999998533,293.99999999999426,-204.00000000000773,-208.99999999998897,127.99999999999478,,-315.0
2021.08.02,-219.00000000000253,-46.999999999997044,-51.000000000001044,-111.0000000000042,-11.00000000000545,-146.00000000000168,-106.99999999999044,143.00000000000068,168.99999999999693,103.99999999999298,89.00000000000574,-224.99999999998633,114.99999999999844,-221.99999999998886,394.9999999999898,-138.00000000000523,-146.99999999999136,95.99999999999609,,-312.9999999999935
2021.08.02,-156.00000000000057,3.0000000000196536,19.00000000001345,-67.00000000000728,41.000000000002146,-93.00000000000975,-91.99999999998099,174.0000000000066,180.99999999999784,130.99999999999224,59.000000000009045,-136.99999999998712,92.00000000000318,-170.99999999998784,384.00000000000654,-180.00000000000682,-188.0000000000024,100.00000000000009,,100.00000000006801
2021.08.02,-130.99999999999224,21.00000000000435,49.00000000001015,-70.99999999999795,97.00000000000264,-83.9999999999952,-99.99999999998899,233.0000000000041,170.00000000000347,168.99999999999693,63.99999999999739,-35.999999999991594,121.99999999999989,-80.99999999999774,347.0000000000084,-193.00000000001205,-201.99999999999818,165.00000000000404,,539.0000000000575
2021.08.02,-125.99999999999278,43.00000000001525,66.00000000001049,-60.000000000002274,99.00000000000463,-114.99999999999844,-106.99999999999044,215.99999999999397,190.99999999999673,166.99999999999494,62.99999999999084,-58.000000000002494,106.00000000000608,-96.99999999999153,402.9999999999978,-180.00000000000682,-173.00000000000182,146.00000000000168,,584.0000000000258
2021.08.02,-124.00000000000189,73.00000000001194,70.0000000000145,-72.00000000000273,112.99999999999643,-131.99999999999878,-109.99999999998789,218.9999999999941,202.0000000000022,179.99999999999127,82.00000000000429,-55.000000000005045,100.99999999999554,-70.99999999999883,425.99999999999307,-206.00000000000307,-173.99999999999238,158.99999999999804,,681.0000000000107
2021.08.02,-146.00000000000168,74.0000000000185,62.000000000006494,-96.00000000000364,92.00000000000318,-151.00000000001222,-122.99999999998423,224.99999999999432,209.9999999999991,174.99999999999181,76.99999999999375,-102.00000000000209,73.99999999999629,-106.99999999999044,463.9999999999977,-195.0000000000074,-173.00000000000182,121.00000000000443,,481.00000000000205
2021.08.02,-180.0000000000024,52.000000000007596,19.999999999997797,-82.00000000000784,65.00000000000395,-184.00000000000637,-136.99999999998712,141.00000000000534,202.0000000000022,163.99999999999747,102.00000000000209,-153.00000000000313,79.99999999999119,-130.99999999999224,415.99999999999415,-180.00000000000682,-162.9999999999967,117.99999999999588,,149.99999999999497
2021.08.02,-146.99999999999713,111.00000000001664,70.0000000000145,-56.000000000011596,131.00000000000333,-215.99999999999397,-137.9999999999937,180.00000000000682,224.9999999999974,207.99999999999707,110.99999999999443,-99.00000000000463,70.99999999999883,-32.999999999994145,367.0000000000062,-237.00000000000898,-194.99999999999318,170.99999999999892,,524.0000000000368
2021.08.02,-146.99999999999713,121.99999999999989,53.999999999998494,-61.00000000000705,105.99999999999498,-224.000000000002,-125.99999999998168,153.99999999999636,209.9999999999991,187.9999999999993,137.00000000000932,-158.99999999999804,62.99999999999084,-68.99999999998573,357.00000000000733,-222.0000000000084,-189.99999999999773,151.9999999999966,,345.0000000000143
2021.08.02,-205.99999999999508,81.00000000001995,1.0000000000065512,-73.0000000000075,131.00000000000333,-303.9999999999932,-184.99999999999073,117.999999999995,212.00000000000108,219.99999999999798,79.00000000000685,-79.99999999999119,-17.000000000000348,-58.99999999998684,256.99999999999613,-274.0000000000009,-225.9999999999991,161.00000000000003,,-163.9999999999379
2021.08.02,-156.99999999999602,221.00000000000452,146.00000000000168,-121.99999999999989,192.99999999999872,-397.0000000000029,-217.99999999998488,194.00000000000261,197.00000000000273,230.99999999999233,178.99999999999582,-170.00000000000347,127.99999999999478,-30.999999999981043,329.00000000000153,-365.99999999999966,-322.9999999999933,210.99999999999451,,245.00000000002794
2021.08.02,-134.0000000000008,259.0000000000092,170.00000000000347,-114.00000000000432,209.00000000000364,-354.0000000000099,-204.99999999998852,218.00000000000352,224.9999999999974,253.99999999999866,160.00000000000458,-102.99999999998644,58.000000000002494,-22.999999999995246,246.99999999999721,-362.99999999999955,-346.9999999999942,190.00000000000128,,347.0000000000425
2021.08.02,-141.99999999999767,243.00000000001543,168.99999999999693,-60.000000000002274,205.99999999999508,-380.00000000000256,-236.99999999999832,200.9999999999934,234.00000000000088,265.99999999999955,191.00000000000784,-99.99999999998899,95.00000000000064,-12.999999999996348,150.99999999999002,-340.0000000000034,-372.99999999999045,224.9999999999974,,336.00000000001717
2021.08.02,-178.99999999999582,180.0000000000024,143.00000000000423,-81.00000000000307,200.00000000000017,-388.0000000000106,-236.99999999999832,171.00000000000648,214.00000000000307,276.9999999999939,157.99999999999147,-78.99999999998464,148.99999999999915,-8.999999999992347,175.99999999999838,-341.0000000000082,-375.99999999999056,249.99999999999466,,228.00000000001035
