names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDCHF', 'GBPUSD', 'EURUSD', 'NZDCAD']",80.0,0.82,S
GBPUSD,10,"['AUDCAD', 'EURGBP', 'NZDCAD', 'CADCHF']",80.0,-0.06,B
EURUSD,10,"['AUDCAD', 'EURGBP', 'NZDCAD', 'CADCHF']",100.0,-0.16,B
USDJPY,10,"['AUDCAD', 'NZDJPY', 'CADJPY', 'NZDCHF']",100.0,0.24,S
AUDUSD,10,['EURCHF'],100.0,-1.0,B
GBPCHF,10,"['NZDJPY', 'NZDCHF']",80.0,0.10338095238095235,S
EURCHF,10,"['NZDJPY', 'NZDCHF']",80.0,0.20733333333333326,S
CHFJPY,20,"['EURGBP', 'EURCAD', 'CADCHF', 'AUDNZD']",100.0,-0.02,B
CADCHF,50,"['AUDCAD', 'NZDCAD']",80.0,-0.07502562989026847,B
AUDCHF,10,"['GBPCHF', 'AUDCAD']",80.0,-0.88,B
GBPCAD,15,"['AUDNZD', 'EURCAD', 'CHFJPY']",80.0,-0.4,B
GBPAUD,10,['EURCHF'],80.0,1.0,S
EURCAD,15,"['EURNZD', 'NZDUSD', 'EURCHF', 'AUDNZD']",100.0,-0.06,B
EURAUD,10,['EURCHF'],80.0,1.0,S
EURNZD,10,"['NZDJPY', 'NZDCHF']",100.0,-0.21528571428571433,B
AUDJPY,10,['EURCAD'],80.0,0.38646825396825407,S
NZDJPY,15,['USDCHF'],80.0,0.7572301587301585,S
AUDCAD,10,['USDCAD'],80.0,-0.894,B
