date,USDCHF,EURUSD,EURGBP,EURJPY,EURCAD,empty,sum
2015.03.23,93.99999999999409,256.00000000001177,-258.0000000000027,254.0000000000191,-191.00000000000784,,155.00000000001444
2015.03.23,-9.00000000000345,-72.0000000000054,-295.0000000000008,-55.999999999983174,-420.00000000002035,,-852.0000000000132
2015.03.23,-231.99999999999886,-177.99999999998929,-355.0000000000053,-174.99999999998295,-495.000000000001,,-1434.9999999999773
2015.03.23,-252.0000000000078,-221.00000000000452,-424.9999999999976,-228.999999999985,-478.0000000000006,,-1604.9999999999957
2015.03.23,-317.0000000000006,-343.00000000000443,-499.000000000005,-286.00000000000136,-571.0000000000103,,-2016.0000000000218
2015.03.23,-436.00000000000307,-395.99999999999636,-629.0000000000018,-390.99999999999113,-512.0000000000014,,-2363.9999999999936
2015.03.23,-575.0000000000033,-371.99999999999454,-617.0000000000009,-408.9999999999918,-371.00000000001023,,-2344.000000000001
2015.03.23,-874.0000000000081,-697.9999999999986,-661.0000000000005,-719.9999999999989,-570.0000000000039,,-3523.00000000001
2015.03.23,-921.0000000000051,-739.0000000000008,-641.0000000000027,-643.0000000000007,-560.0000000000049,,-3504.000000000014
2015.03.23,-896.000000000008,-784.9999999999912,-741.0000000000027,-687.9999999999882,-684.000000000018,,-3794.000000000008
2015.03.23,-816.0000000000056,-746.0000000000023,-724.0000000000024,-632.9999999999814,-701.0000000000183,,-3620.0000000000095
2015.03.23,-748.9999999999997,-601.9999999999915,-640.0000000000073,-539.999999999992,-545.0000000000177,,-3076.000000000008
2015.03.23,-790.0000000000018,-621.0000000000049,-665.9999999999999,-615.9999999999854,-571.0000000000103,,-3264.0000000000027
2015.03.23,-912.0000000000017,-839.9999999999964,-650.0000000000061,-772.9999999999961,-625.0000000000089,,-3800.00000000001
2015.03.23,-951.0000000000018,-758.9999999999985,-639.0000000000007,-707.9999999999984,-544.0000000000111,,-3601.00000000001
2015.03.23,-750.0000000000063,-583.0000000000002,-595.0000000000011,-620.9999999999809,-445.0000000000065,,-2993.9999999999945
2015.03.23,-926.0000000000045,-870.9999999999995,-697.9999999999986,-889.9999999999864,-639.0000000000118,,-4024.000000000001
2015.03.23,-802.0000000000027,-770.000000000004,-668.0000000000019,-924.999999999983,-504.9999999999999,,-3669.999999999992
2015.03.23,-890.0000000000019,-848.9999999999886,-695.0000000000011,-1001.0000000000048,-626.0000000000155,,-4061.000000000012
2015.03.23,-909.0000000000042,-889.9999999999908,-716.0000000000056,-1019.9999999999818,-681.0000000000205,,-4216.000000000003
2015.03.23,-1062.0000000000073,-1039.9999999999966,-726.0000000000044,-1105.9999999999945,-788.0000000000109,,-4722.000000000014
2015.03.23,-1047.000000000009,-1004.0000000000049,-702.9999999999981,-1064.9999999999977,-758.0000000000142,,-4577.000000000025
2015.03.23,-943.000000000005,-905.0000000000002,-675.0000000000034,-931.999999999988,-776.0000000000211,,-4231.000000000017
2015.03.23,-906.0000000000068,-818.9999999999919,-641.0000000000027,-844.9999999999989,-796.0000000000189,,-4007.000000000019
2015.03.23,-905.0000000000002,-807.9999999999865,-641.9999999999982,-813.999999999993,-768.0000000000131,,-3936.9999999999914
2015.03.24,-1006.0000000000069,-926.0000000000045,-658.0000000000031,-948.9999999999839,-774.000000000008,,-4313.000000000006
2015.03.24,-1001.0000000000074,-957.0000000000078,-665.9999999999999,-932.9999999999927,-791.0000000000084,,-4348.000000000016
2015.03.24,-1018.0000000000077,-1004.0000000000049,-670.9999999999993,-954.9999999999841,-784.0000000000069,,-4432.000000000003
2015.03.24,-956.0000000000013,-848.9999999999886,-646.0000000000022,-877.9999999999859,-721.000000000016,,-4049.999999999994
2015.03.24,-887.0000000000044,-838.9999999999898,-623.0000000000069,-911.0000000000014,-700.0000000000117,,-3960.000000000014
2015.03.24,-831.000000000004,-774.9999999999924,-614.0000000000034,-879.9999999999955,-603.0000000000202,,-3703.0000000000155
2015.03.24,-794.0000000000058,-730.0000000000084,-617.0000000000009,-780.0000000000011,-592.9999999999991,,-3514.0000000000155
2015.03.24,-728.0000000000064,-642.9999999999936,-585.0000000000022,-638.9999999999816,-548.9999999999995,,-3143.999999999983
2015.03.24,-728.0000000000064,-619.9999999999983,-606.0000000000065,-667.999999999978,-553.0000000000035,,-3174.9999999999927
2015.03.24,-636.0000000000032,-560.9999999999893,-589.0000000000061,-588.9999999999986,-578.0000000000118,,-2953.000000000009
2015.03.24,-661.0000000000005,-560.9999999999893,-572.0000000000058,-543.9999999999827,-560.0000000000049,,-2897.999999999983
2015.03.24,-703.0000000000092,-516.0000000000053,-504.9999999999999,-514.9999999999864,-519.0000000000028,,-2758.0000000000036
2015.03.24,-581.0000000000093,-462.0000000000068,-504.00000000000443,-447.9999999999791,-495.000000000001,,-2490.0000000000005
2015.03.24,-705.0000000000001,-564.9999999999933,-522.0000000000002,-518.0000000000007,-495.000000000001,,-2804.9999999999955
2015.03.24,-690.0000000000017,-564.9999999999933,-560.0000000000049,-471.99999999998,-524.0000000000133,,-2810.999999999993
2015.03.24,-775.9999999999989,-652.0000000000082,-592.0000000000036,-536.0000000000014,-591.0000000000082,,-3147.00000000002
2015.03.24,-944.0000000000003,-852.9999999999926,-674.000000000008,-665.9999999999968,-725.0000000000201,,-3862.0000000000177
2015.03.24,-886.000000000009,-771.9999999999949,-650.0000000000061,-614.9999999999807,-611.000000000006,,-3533.999999999997
2015.03.24,-930.0000000000086,-763.0000000000026,-631.9999999999992,-644.9999999999818,-630.0000000000194,,-3600.000000000012
2015.03.24,-1057.000000000008,-902.0000000000028,-728.0000000000064,-823.9999999999839,-840.0000000000185,,-4351.000000000019
2015.03.24,-1411.0000000000066,-1129.9999999999866,-848.0000000000043,-1001.0000000000048,-982.0000000000161,,-5372.000000000018
2015.03.24,-1539.0000000000014,-1333.0000000000064,-945.0000000000069,-1162.9999999999825,-1065.0000000000048,,-6045.000000000002
2015.03.24,-1510.0000000000002,-1266.999999999996,-946.9999999999978,-1090.9999999999798,-1006.000000000018,,-5820.999999999992
2015.03.24,-1528.000000000007,-1219.9999999999989,-1043.000000000005,-1024.9999999999773,-921.0000000000163,,-5737.000000000005
2015.03.24,-1765.0000000000055,-1212.9999999999975,-992.000000000004,-986.9999999999948,-982.0000000000161,,-5939.000000000018
2015.03.24,-1785.9999999999986,-1299.99999999999,-1141.0000000000032,-1037.9999999999825,-1064.0000000000205,,-6328.9999999999945
2015.03.24,-1806.0000000000075,-1353.9999999999886,-1140.0000000000077,-1026.9999999999868,-919.0000000000032,,-6245.9999999999945
2015.03.24,-1957.0000000000086,-1219.9999999999989,-1145.000000000007,-901.9999999999868,-755.0000000000168,,-5979.000000000018
2015.03.24,-2013.0000000000093,-1302.9999999999875,-1092.000000000004,-1003.9999999999907,-870.9999999999995,,-6282.999999999991
2015.03.24,-2107.9999999999986,-1618.9999999999927,-1074.0000000000082,-1264.9999999999864,-919.0000000000032,,-6984.999999999989
2015.03.24,-1840.0000000000082,-1140.999999999992,-957.0000000000078,-849.9999999999943,-388.0000000000106,,-5176.000000000013
2015.03.24,-1716.0000000000064,-753.0000000000036,-892.9999999999993,-592.9999999999893,-522.0000000000002,,-4476.999999999998
2015.03.24,-1941.9999999999993,-763.9999999999869,-890.9999999999974,-614.9999999999807,-598.0000000000097,,-4809.9999999999745
2015.03.24,-2024.999999999999,-631.9999999999882,-890.0000000000019,-524.9999999999773,-438.00000000000506,,-4509.999999999972
2015.03.24,-1952.0000000000093,-507.9999999999973,-829.0000000000019,-448.99999999998386,-360.0000000000048,,-4097.999999999997
2015.03.24,-1766.000000000001,-418.0000000000073,-816.0000000000056,-555.9999999999832,-225.00000000000853,,-3781.0000000000055
2015.03.24,-1712.0000000000025,-585.9999999999976,-885.0000000000025,-710.9999999999843,-208.00000000000819,,-4101.999999999995
2015.03.24,-1929.000000000003,-557.9999999999918,-863.9999999999981,-578.000000000003,-243.99999999999977,,-4172.999999999995
2015.03.24,-1958.000000000004,-662.000000000007,-945.0000000000069,-616.9999999999902,-280.0000000000136,,-4462.000000000022
2015.03.24,-1911.000000000007,-618.9999999999918,-931.0000000000041,-536.0000000000014,-194.0000000000053,,-4191.00000000001
2015.03.24,-1824.9999999999989,-587.0000000000042,-983.0000000000006,-492.999999999995,-193.00000000002092,,-4081.0000000000196
2015.03.24,-1817.000000000002,-580.0000000000027,-992.000000000004,-423.9999999999782,-200.00000000000017,,-4012.999999999987
2015.03.24,-1717.0000000000018,-638.0000000000052,-1029.9999999999975,-556.999999999988,-248.00000000000378,,-4189.999999999996
2015.03.24,-1717.0000000000018,-628.9999999999907,-1034.0000000000016,-581.9999999999936,-273.0000000000121,,-4235.0
2015.03.24,-1660.000000000006,-580.999999999987,-1014.9999999999992,-550.9999999999877,-263.00000000001324,,-4069.9999999999927
2015.03.24,-1679.0000000000082,-602.999999999998,-1012.0000000000018,-584.9999999999795,-245.0000000000063,,-4123.999999999994
2015.03.24,-1636.000000000004,-597.9999999999874,-1005.0000000000003,-599.9999999999943,-223.00000000001762,,-4062.000000000004
2015.03.24,-1617.0000000000018,-551.9999999999969,-980.9999999999985,-554.000000000002,-163.00000000000205,,-3867.000000000001
2015.03.25,-1619.9999999999993,-543.0000000000045,-992.9999999999994,-521.9999999999914,-161.00000000001114,,-3839.0000000000055
2015.03.25,-1524.9999999999986,-462.9999999999912,-960.0000000000053,-423.0000000000018,-104.00000000001519,,-3475.000000000012
2015.03.25,-1523.0000000000077,-487.99999999999955,-946.9999999999978,-490.99999999998545,-106.00000000000608,,-3554.9999999999964
2015.03.25,-1519.999999999999,-472.00000000000574,-948.9999999999999,-441.0000000000025,-90.00000000001229,,-3472.0000000000196
2015.03.25,-1572.0000000000068,-493.99999999999443,-946.9999999999978,-522.9999999999961,-145.00000000001734,,-3681.0000000000127
2015.03.25,-1602.0000000000034,-563.0000000000024,-948.0000000000044,-603.999999999985,-243.99999999999977,,-3960.9999999999955
2015.03.25,-1604.0000000000055,-541.9999999999981,-914.0000000000038,-554.9999999999784,-274.00000000001864,,-3889.000000000004
2015.03.25,-1649.0000000000005,-685.0000000000023,-948.9999999999999,-632.000000000005,-357.00000000000733,,-4272.0000000000155
2015.03.25,-1641.999999999999,-659.999999999994,-927.0,-608.0000000000041,-320.00000000000915,,-4157.000000000006
2015.03.25,-1641.999999999999,-702.0000000000026,-946.0000000000024,-578.9999999999793,-354.0000000000099,,-4222.999999999994
2015.03.25,-1651.0000000000025,-699.9999999999895,-953.9999999999993,-588.9999999999986,-357.00000000000733,,-4250.999999999997
2015.03.25,-1596.0000000000084,-696.999999999992,-963.9999999999982,-546.999999999997,-347.0000000000084,,-4151.000000000004
2015.03.25,-1589.000000000007,-696.0000000000077,-965.0000000000048,-549.999999999983,-337.0000000000095,,-4137.000000000011
2015.03.25,-1567.0000000000073,-621.0000000000049,-958.9999999999987,-483.99999999998045,-348.9999999999993,,-3979.999999999991
2015.03.25,-1530.000000000009,-571.9999999999948,-962.0000000000073,-468.9999999999941,-304.00000000001535,,-3837.0000000000205
2015.03.25,-1514.9999999999998,-602.999999999998,-961.0000000000008,-506.0000000000002,-325.0000000000197,,-3910.0000000000186
2015.03.25,-1531.0000000000045,-669.9999999999928,-958.0000000000033,-557.9999999999927,-344.00000000001097,,-4061.000000000004
2015.03.25,-1553.0000000000043,-626.9999999999998,-960.0000000000053,-600.9999999999991,-382.0000000000157,,-4123.000000000025
2015.03.25,-1660.000000000006,-692.9999999999881,-1005.0000000000003,-671.999999999997,-460.000000000016,,-4490.000000000008
2015.03.25,-1628.0000000000073,-865.999999999989,-985.0000000000025,-780.9999999999775,-525.0000000000199,,-4784.999999999996
2015.03.25,-1674.0000000000089,-1011.9999999999907,-1095.0000000000016,-977.9999999999802,-701.0000000000183,,-5459.999999999999
2015.03.25,-1755.0000000000066,-1066.9999999999957,-1197.999999999999,-997.9999999999905,-673.0000000000125,,-5691.000000000005
2015.03.25,-1746.9999999999986,-991.9999999999928,-1178.0000000000014,-953.000000000003,-636.0000000000143,,-5506.00000000001
2015.03.25,-1817.000000000002,-1008.9999999999932,-1112.9999999999973,-936.9999999999834,-636.0000000000143,,-5511.999999999991
2015.03.25,-1741.0000000000036,-899.9999999999897,-1029.000000000002,-817.9999999999836,-631.0000000000038,,-5118.999999999983
2015.03.25,-1780.0000000000039,-1105.0000000000005,-1217.0000000000014,-1008.9999999999861,-885.0000000000025,,-5995.9999999999945
2015.03.25,-1922.0000000000016,-1263.9999999999984,-1273.9999999999973,-1167.999999999978,-1120.0000000000098,,-6747.999999999985
2015.03.25,-1870.000000000005,-1242.999999999994,-1151.000000000002,-1073.9999999999839,-1160.0000000000055,,-6497.99999999999
2015.03.25,-1885.9999999999989,-1296.9999999999925,-1116.000000000006,-1112.9999999999995,-1334.000000000013,,-6746.000000000009
2015.03.25,-1919.000000000004,-1472.0000000000066,-1151.000000000002,-1114.9999999999807,-1277.000000000017,,-6934.000000000011
2015.03.25,-1823.000000000008,-1368.999999999998,-1136.0000000000036,-985.99999999999,-983.0000000000006,,-6297.0
2015.03.25,-1763.0000000000034,-1210.0,-1065.0000000000048,-909.9999999999966,-938.0000000000166,,-5886.000000000021
2015.03.25,-1622.0000000000011,-1184.9999999999916,-1114.0000000000039,-979.9999999999898,-1003.0000000000206,,-5904.000000000007
2015.03.25,-1600.0000000000014,-1073.9999999999973,-1202.9999999999984,-956.9999999999936,-1114.000000000015,,-5948.0000000000055
2015.03.25,-1631.0000000000048,-1051.0000000000018,-1150.0000000000066,-905.9999999999775,-1140.0000000000077,,-5877.999999999998
2015.03.25,-1846.9999999999986,-1252.999999999993,-1123.0000000000073,-933.9999999999975,-1282.0000000000055,,-6439.000000000002
2015.03.25,-1721.000000000006,-1218.000000000008,-1097.999999999999,-918.9999999999827,-1228.0000000000068,,-6184.000000000002
2015.03.25,-1641.0000000000036,-1080.9999999999986,-1088.0,-808.9999999999975,-1195.0000000000127,,-5814.000000000013
2015.03.25,-1518.0000000000082,-1031.000000000004,-1092.000000000004,-848.9999999999895,-1078.0000000000011,,-5568.000000000006
2015.03.25,-1414.000000000004,-1068.0000000000023,-1158.9999999999989,-882.9999999999814,-1014.0000000000038,,-5537.999999999991
2015.03.25,-1436.9999999999993,-1066.9999999999957,-1139.0000000000011,-948.9999999999839,-981.0000000000097,,-5572.99999999999
2015.03.25,-1456.0000000000018,-1019.9999999999986,-1151.000000000002,-965.9999999999798,-1000.0000000000009,,-5592.999999999984
2015.03.25,-1394.0000000000064,-990.000000000002,-1179.0000000000077,-871.9999999999857,-971.0000000000107,,-5406.000000000013
2015.03.25,-1478.0000000000016,-1041.9999999999873,-1201.0000000000077,-837.9999999999939,-997.0000000000034,,-5555.9999999999945
2015.03.25,-1490.0000000000025,-1069.9999999999932,-1202.9999999999984,-810.0000000000023,-1001.0000000000074,,-5574.000000000004
2015.03.25,-1557.0000000000084,-1089.999999999991,-1185.0000000000027,-877.9999999999859,-1018.0000000000077,,-5727.9999999999945
2015.03.25,-1527.0000000000007,-1055.000000000006,-1160.0000000000055,-858.0000000000041,-1028.0000000000066,,-5628.000000000023
2015.03.25,-1516.0000000000061,-1059.9999999999943,-1145.000000000007,-861.9999999999948,-1020.0000000000209,,-5603.000000000023
2015.03.26,-1508.0000000000093,-1052.9999999999927,-1141.9999999999986,-846.99999999998,-1011.0000000000064,,-5560.999999999986
2015.03.26,-1478.0000000000016,-977.99999999999,-1099.0000000000055,-768.0000000000007,-1044.0000000000005,,-5366.999999999998
2015.03.26,-1491.000000000009,-1011.9999999999907,-1124.9999999999982,-828.000000000003,-1044.0000000000005,,-5500.000000000002
2015.03.26,-1483.000000000001,-988.9999999999955,-1119.9999999999989,-856.9999999999993,-1058.0000000000034,,-5506.999999999998
2015.03.26,-1482.0000000000055,-990.000000000002,-1133.0000000000061,-802.9999999999973,-1055.000000000006,,-5463.000000000016
2015.03.26,-1597.9999999999993,-1092.9999999999884,-1128.0000000000068,-810.9999999999786,-1023.0000000000183,,-5652.999999999991
2015.03.26,-1636.000000000004,-1149.0,-1146.999999999998,-789.999999999992,-999.0000000000166,,-5721.00000000001
2015.03.26,-1580.0000000000036,-1055.9999999999902,-1174.0000000000084,-733.9999999999804,-1009.0000000000155,,-5552.999999999997
2015.03.26,-1635.0000000000086,-1124.9999999999982,-1190.0000000000023,-774.0000000000009,-1012.0000000000128,,-5736.000000000023
2015.03.26,-1591.000000000009,-1116.9999999999902,-1158.9999999999989,-757.000000000005,-891.0000000000196,,-5515.000000000024
2015.03.26,-1587.000000000005,-1140.0000000000077,-1157.000000000008,-745.0000000000045,-773.0000000000015,,-5402.000000000027
2015.03.26,-1587.000000000005,-1127.9999999999957,-1182.0000000000052,-721.0000000000036,-822.0000000000116,,-5440.000000000022
2015.03.26,-1570.0000000000048,-1146.0000000000025,-1202.9999999999984,-712.9999999999939,-861.0000000000007,,-5493.0
2015.03.26,-1580.0000000000036,-1246.9999999999982,-1229.0000000000023,-549.999999999983,-866.0000000000113,,-5471.999999999998
2015.03.26,-1587.000000000005,-1262.0000000000075,-1249.0,-568.9999999999884,-856.0000000000123,,-5523.000000000013
2015.03.26,-1597.9999999999993,-1256.999999999997,-1234.0000000000018,-478.999999999985,-802.0000000000139,,-5369.999999999997
2015.03.26,-1630.0000000000093,-1190.9999999999866,-1227.0000000000002,-346.99999999998,-798.0000000000098,,-5192.999999999986
2015.03.26,-1780.0000000000039,-1333.9999999999907,-1266.0000000000005,-355.99999999999454,-792.0000000000149,,-5528.000000000004
2015.03.26,-1774.0000000000089,-1305.0000000000007,-1258.0000000000036,-245.00000000000455,-785.0000000000134,,-5367.000000000031
2015.03.26,-2053.000000000005,-1480.999999999999,-1224.9999999999984,-442.99999999998363,-800.0000000000007,,-6001.999999999987
2015.03.26,-2259.0,-1848.0000000000052,-1257.0000000000082,-620.0000000000045,-956.0000000000013,,-6940.000000000019
2015.03.26,-2320.0,-1790.0000000000027,-1275.9999999999993,-611.9999999999948,-961.0000000000118,,-6959.000000000008
2015.03.26,-2482.0000000000064,-1760.000000000006,-1207.999999999998,-606.9999999999993,-867.0000000000177,,-6924.000000000027
2015.03.26,-2563.000000000004,-1757.0000000000086,-1233.0000000000064,-518.999999999977,-837.000000000021,,-6909.000000000017
2015.03.26,-2481.0,-1766.000000000001,-1257.0000000000082,-579.9999999999841,-857.0000000000189,,-6941.000000000012
2015.03.26,-2489.0000000000077,-1584.999999999992,-1229.0000000000023,-528.9999999999964,-723.0000000000069,,-6555.0000000000055
2015.03.26,-2267.0000000000077,-1436.9999999999993,-1218.000000000008,-466.99999999998454,-592.9999999999991,,-5981.999999999999
2015.03.26,-2185.0000000000036,-1336.0000000000039,-1085.9999999999982,-326.9999999999982,-411.0000000000058,,-5345.000000000009
2015.03.26,-2307.999999999999,-1549.0000000000005,-1197.999999999999,-532.999999999987,-614.0000000000034,,-6201.999999999989
2015.03.26,-2280.000000000004,-1505.0000000000007,-1199.0000000000057,-538.9999999999873,-601.000000000007,,-6124.000000000005
2015.03.26,-1940.0000000000084,-1204.000000000005,-1212.9999999999975,-537.9999999999825,-493.0000000000101,,-5388.000000000004
2015.03.26,-1970.000000000005,-1227.0000000000002,-1226.0000000000048,-520.9999999999866,-411.0000000000058,,-5355.000000000002
2015.03.26,-1784.0000000000077,-933.9999999999905,-1248.0000000000045,-263.9999999999816,-334.00000000001205,,-4563.999999999996
2015.03.26,-1685.9999999999986,-644.0000000000001,-1112.0000000000018,2.0000000000095497,-115.00000000002063,,-3555.0000000000114
2015.03.26,-1702.0000000000034,-770.9999999999884,-1117.0000000000014,-57.999999999992724,-209.9999999999991,,-3857.999999999985
2015.03.26,-1661.0000000000014,-757.0000000000076,-1024.9999999999982,-38.99999999998727,-132.00000000002098,,-3614.0000000000155
2015.03.26,-1419.0000000000036,-598.999999999994,-1027.0000000000002,233.0000000000041,105.99999999998388,,-2706.00000000001
2015.03.26,-1317.0000000000016,-560.9999999999893,-941.000000000003,278.00000000002,81.9999999999821,,-2458.9999999999914
2015.03.26,-1340.000000000008,-543.999999999989,-901.0000000000074,282.0000000000107,84.99999999997954,,-2418.000000000014
2015.03.26,-1124.0000000000027,-222.99999999999542,-753.9999999999991,487.99999999999955,455.99999999998977,,-1157.000000000008
2015.03.26,-1122.0000000000007,-150.99999999999002,-763.9999999999981,461.00000000001273,450.9999999999792,,-1124.9999999999968
2015.03.26,-1124.0000000000027,-130.0000000000079,-723.0000000000069,508.0000000000098,504.9999999999999,,-964.0000000000081
2015.03.26,-1191.0000000000086,-133.00000000000534,-718.0000000000075,491.00000000001387,573.9999999999857,,-977.000000000022
2015.03.26,-1261.000000000001,-221.00000000000452,-748.0000000000042,385.9999999999957,497.99999999999847,,-1346.0000000000155
2015.03.26,-1224.000000000003,-249.99999999999466,-763.0000000000026,448.0000000000075,494.9999999999788,,-1294.000000000014
2015.03.26,-1211.0000000000066,-208.99999999999253,-736.0000000000033,467.00000000001296,456.9999999999963,,-1231.999999999993
2015.03.26,-1170.9999999999998,-164.00000000000858,-716.0000000000056,527.0000000000152,465.99999999998863,,-1058.0000000000102
2015.03.26,-1113.0000000000084,-75.99999999998718,-667.0000000000065,584.0000000000032,535.9999999999809,,-736.0000000000182
2015.03.27,-1146.0000000000025,-102.00000000000209,-696.0000000000077,518.0000000000007,512.9999999999857,,-913.0000000000259
2015.03.27,-1145.000000000007,-123.00000000000644,-701.0000000000072,532.0000000000107,505.99999999998425,,-931.0000000000255
2015.03.27,-1155.000000000006,-174.00000000000747,-702.9999999999981,513.0000000000052,494.9999999999788,,-1024.0000000000273
2015.03.27,-1180.9999999999986,-191.99999999999218,-712.0000000000015,481.00000000002296,462.9999999999912,,-1140.9999999999782
2015.03.27,-1121.0000000000052,-177.99999999998929,-716.0000000000056,467.00000000001296,456.9999999999963,,-1090.9999999999907
2015.03.27,-1212.000000000002,-286.00000000000847,-735.0000000000078,421.0000000000207,400.00000000000034,,-1411.9999999999973
2015.03.27,-1212.000000000002,-269.9999999999925,-716.0000000000056,469.99999999999886,471.9999999999835,,-1256.0000000000177
2015.03.27,-1205.0000000000005,-219.99999999999798,-685.0000000000023,456.0000000000173,448.9999999999883,,-1204.9999999999955
2015.03.27,-1144.0000000000007,-133.00000000000534,-673.0000000000014,406.0000000000059,401.99999999999125,,-1142.00000000001
2015.03.27,-1074.0000000000082,-161.99999999999548,-702.9999999999981,399.0000000000009,371.99999999999454,,-1168.0000000000064
2015.03.27,-1097.999999999999,-177.00000000000495,-724.9999999999978,415.00000000002046,341.99999999999784,,-1242.9999999999836
2015.03.27,-1088.0,-180.0000000000024,-709.9999999999995,385.9999999999957,287.9999999999994,,-1304.0000000000068
2015.03.27,-1035.0000000000082,-140.99999999999113,-706.0000000000066,415.00000000002046,274.9999999999808,,-1192.0000000000045
2015.03.27,-1121.0000000000052,-238.99999999998923,-736.0000000000033,445.99999999999795,168.99999999999693,,-1481.0000000000027
2015.03.27,-1069.0000000000089,-269.9999999999925,-748.9999999999997,479.0000000000134,162.99999999997982,,-1446.0000000000077
2015.03.27,-1011.0000000000064,-191.99999999999218,-736.9999999999987,479.0000000000134,188.9999999999947,,-1271.999999999989
2015.03.27,-1033.0000000000061,-191.99999999999218,-758.0000000000031,487.0000000000232,192.99999999999872,,-1302.9999999999795
2015.03.27,-991.0000000000085,-205.99999999999508,-751.0000000000017,520.0000000000102,218.99999999999142,,-1209.0000000000039
2015.03.27,-943.000000000005,-148.99999999999915,-736.0000000000033,516.9999999999959,285.99999999998624,,-1025.000000000025
2015.03.27,-774.000000000008,228.00000000000597,-596.0000000000076,814.9999999999977,661.0000000000005,,333.99999999998863
2015.03.27,-777.0000000000055,425.99999999999307,-518.0000000000074,1016.9999999999959,818.9999999999919,,966.999999999968
2015.03.27,-887.0000000000044,293.99999999999426,-482.00000000000466,868.9999999999998,708.9999999999818,,502.9999999999666
2015.03.27,-797.0000000000033,431.0000000000036,-474.00000000000773,998.0000000000189,818.9999999999919,,977.0000000000033
2015.03.27,-808.0000000000088,415.99999999999415,-469.0000000000083,1045.000000000016,827.9999999999843,,1011.9999999999773
2015.03.27,-829.0000000000019,380.00000000000256,-229.00000000000142,1000.0,794.9999999999901,,1116.9999999999893
2015.03.27,-856.0000000000013,358.9999999999982,-218.00000000000708,956.0000000000173,844.9999999999847,,1085.9999999999918
2015.03.27,-931.0000000000041,148.99999999999915,-240.00000000000688,763.0000000000052,747.9999999999931,,488.99999999998647
2015.03.27,-975.9999999999991,21.00000000000435,-314.99999999999864,669.0000000000111,667.9999999999798,,66.9999999999975
2015.03.27,-1090.000000000002,-75.00000000000284,-378.00000000000057,641.9999999999959,490.999999999997,,-410.00000000001256
2015.03.27,-1348.0000000000048,-299.99999999998914,-517.0000000000008,504.99999999999545,307.99999999999716,,-1352.0000000000018
2015.03.27,-1258.999999999999,-157.99999999999147,-461.0000000000003,612.0000000000232,369.99999999998147,,-895.999999999986
2015.03.27,-1291.0000000000089,-136.99999999998712,-445.0000000000065,659.0000000000202,305.9999999999841,,-907.999999999998
2015.03.27,-1402.9999999999986,-222.99999999999542,-448.9999999999994,691.0000000000025,120.99999999999334,,-1262.9999999999977
