names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,30,"['GBPJPY', 'AUDJPY', 'CHFJPY']",80.0,0.19211658516921662,S
USDJPY,10,"['NZDJPY', 'GBPJPY', 'GBPUSD']",80.0,-1.0,B
USDCAD,20,"['USDCHF', 'USDCAD', 'CHFJPY']",100.0,0.030380952380952387,S
AUDUSD,50,"['NZDJPY', 'CADJPY', 'EURCAD', 'EURJPY', 'AUDCAD', 'AUDJPY', 'GBPAUD', 'AUDNZD', 'GBPJPY', 'GBPCAD']",100.0,1.0,S
GBPCHF,20,"['GBPUSD', 'AUDNZD']",80.0,-1.0,B
CHFJPY,10,['CADCHF'],100.0,-1.0,B
AUDCHF,10,['AUDCAD'],80.0,1.0,S
EURGBP,10,"['NZDJPY', 'GBPJPY', 'GBPUSD']",80.0,1.0,S
GBPJPY,10,['NZDJPY'],80.0,-1.0,B
GBPCAD,10,"['NZDJPY', 'CADJPY', 'EURCAD', 'EURJPY', 'AUDJPY']",80.0,-0.98,B
GBPAUD,20,"['NZDJPY', 'CADJPY', 'EURCAD', 'EURJPY', 'AUDJPY']",100.0,-0.36261688311688317,B
EURJPY,10,"['EURCHF', 'CADCHF', 'AUDCHF', 'NZDCHF']",100.0,-0.92,B
EURAUD,30,"['EURCAD', 'EURJPY']",100.0,-0.5983212343212344,B
EURNZD,30,['AUDUSD'],80.0,0.35797499026601204,S
AUDCAD,10,"['CADJPY', 'EURCAD', 'GBPCHF', 'CADCHF', 'AUDJPY']",100.0,0.9,S
NZDCAD,10,"['AUDNZD', 'NZDUSD']",100.0,-0.5566190476190478,B
