names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,['GBPAUD'],80.0,-0.2967063492063492,B
EURUSD,20,"['EURCHF', 'NZDCAD']",100.0,0.5460476190476192,S
USDJPY,20,"['USDJPY', 'GBPCHF', 'CADCHF']",100.0,-0.9239999999999999,B
USDCAD,50,"['GBPAUD', 'EURCHF', 'EURGBP', 'GBPJPY', 'GBPCAD', 'GBPCHF', 'USDJPY']",100.0,-0.6766666666666665,B
AUDUSD,15,['GBPAUD'],80.0,-0.4237687312687315,B
GBPCHF,30,"['GBPJPY', 'CHFJPY', 'GBPCAD']",100.0,0.7587215007215007,S
CHFJPY,10,"['USDCHF', 'AUDUSD', 'NZDUSD']",80.0,0.012476190476190472,S
CADCHF,50,"['EURAUD', 'GBPJPY', 'USDJPY', 'EURCHF', 'AUDCHF', 'AUDNZD', 'GBPCHF', 'GBPAUD', 'NZDCHF']",80.0,0.1,S
AUDCHF,10,"['EURAUD', 'GBPJPY']",80.0,-0.5316190476190475,B
NZDCHF,50,"['EURGBP', 'AUDNZD', 'GBPUSD', 'GBPCHF', 'USDCAD']",100.0,-0.19319841269841265,B
EURGBP,10,"['NZDCAD', 'GBPJPY']",100.0,0.9114285714285715,S
GBPJPY,10,"['USDJPY', 'AUDCAD']",80.0,-0.58,B
GBPCAD,30,"['EURAUD', 'AUDUSD', 'NZDUSD', 'EURCAD']",100.0,0.9016666666666667,S
GBPAUD,10,"['EURCHF', 'EURNZD', 'NZDCHF']",100.0,0.82,S
EURJPY,15,['GBPCHF'],100.0,-0.7744271839271839,B
EURCAD,10,['EURCAD'],100.0,1.0,S
EURAUD,10,"['EURUSD', 'EURCAD']",80.0,0.38,S
EURNZD,10,"['EURGBP', 'AUDNZD']",100.0,0.88,S
AUDJPY,15,['EURGBP'],100.0,-0.7202453102453101,B
NZDJPY,20,['GBPCHF'],100.0,-0.5032133422133425,B
AUDCAD,10,['GBPAUD'],80.0,-0.32312698412698404,B
AUDNZD,50,"['EURUSD', 'EURCAD', 'USDCHF', 'AUDUSD', 'USDJPY', 'GBPCHF', 'EURGBP', 'CADCHF']",100.0,-0.43777777777777793,B
