date,GBPUSD,USDCAD,AUDUSD,NZDUSD,NZDCHF,EURGBP,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2018.12.10,-129.00000000000134,0.0,-117.99999999999588,-34.99999999999615,-45.000000000006146,-58.99999999999794,-6.000000000017103,-167.99999999999216,-43.99999999999693,-93.99999999999409,,-697.9999999999977
2018.12.10,-131.00000000001444,66.99999999999484,-96.99999999999153,-9.00000000000345,19.999999999997797,-58.99999999999794,129.99999999998568,-117.999999999995,-1.9999999999953388,-63.99999999999739,,-263.00000000001677
2018.12.10,-195.00000000001182,10.999999999983245,-85.99999999999719,111.00000000000554,104.00000000000409,-25.999999999992696,428.9999999999905,-84.99999999999375,142.00000000001012,-37.99999999999359,,367.00000000000443
2018.12.10,-223.00000000001762,9.999999999998899,-95.00000000000064,85.00000000000173,153.99999999999858,-27.999999999994696,574.9999999999922,-15.000000000000568,216.00000000000819,-19.00000000000235,,659.9999999999836
2018.12.10,-202.00000000001327,-33.00000000001635,-63.99999999999739,153.00000000000313,195.00000000000074,-24.999999999997247,718.9999999999808,-59.99999999998806,225.00000000000853,48.000000000003595,,955.9999999999845
2018.12.10,-246.00000000001288,-95.00000000000064,-204.99999999999963,11.00000000000545,51.99999999999649,-44.99999999999504,425.99999999999307,-189.99999999999773,93.00000000000352,-85.00000000000173,,-284.0000000000091
2018.12.10,-393.0000000000211,-209.00000000001472,-330.9999999999924,-193.99999999999417,-82.00000000000429,-19.00000000000235,205.99999999999508,-212.99999999999386,-45.000000000001705,-180.99999999999784,,-1461.0000000000273
2018.12.10,-471.0000000000214,-228.00000000000597,-361.0000000000002,-217.99999999999596,-58.000000000002494,63.00000000000195,278.00000000000045,-202.99999999998875,-21.99999999999136,-217.99999999999596,,-1437.9999999999995
2018.12.10,-521.0000000000159,-229.00000000001253,-393.9999999999944,-300.99999999999574,-68.99999999999685,24.000000000001798,154.99999999999403,-187.99999999998818,-60.99999999999284,-246.00000000000176,,-1830.0000000000023
2018.12.10,-485.0000000000021,-221.00000000000452,-349.99999999999477,-248.99999999999923,-51.000000000001044,31.999999999998696,209.9999999999991,-178.99999999998784,-21.99999999999136,-203.99999999999307,,-1518.9999999999764
2018.12.10,-483.0000000000112,-233.00000000001654,-349.99999999999477,-222.99999999999542,-26.999999999999247,24.000000000001798,232.99999999999432,-197.9999999999933,-37.9999999999967,-209.9999999999991,,-1505.0000000000105
2018.12.10,-485.0000000000021,-220.00000000002018,-368.00000000000165,-270.99999999999903,-89.00000000000574,12.000000000000899,95.999999999985,-244.99999999999034,-100.99999999999909,-215.99999999999397,,-1887.0000000000264
2018.12.10,-474.0000000000189,-221.00000000000452,-366.9999999999951,-280.00000000000244,-94.00000000000519,12.000000000000899,87.99999999999919,-231.99999999999932,-105.99999999999454,-210.99999999999451,,-1885.0000000000148
2018.12.10,-423.0000000000178,-195.00000000001182,-363.0000000000022,-239.99999999999577,-94.00000000000519,23.00000000000635,108.99999999998133,-289.0000000000015,-111.99999999999477,-229.99999999999687,,-1814.000000000038
