date,AUDUSD,NZDUSD,CADJPY,NZDJPY,empty,sum
2018.09.10,-15.999999999993797,0.0,-35.99999999998715,-5.000000000009663,,-56.999999999990614
2018.09.10,12.000000000000899,15.00000000000945,-65.99999999998829,12.000000000000455,,-26.99999999997749
2018.09.10,73.00000000000084,31.000000000003247,-28.999999999996362,45.99999999999227,,121.0
2018.09.10,51.000000000001044,-19.999999999997797,-104.99999999998977,-57.00000000000216,,-130.9999999999887
2018.09.10,99.00000000000463,24.000000000001798,-157.99999999998704,-65.00000000001194,,-99.99999999999255
2018.09.10,113.00000000000753,45.000000000006146,-134.00000000000034,-30.000000000001137,,-5.999999999987807
2018.09.10,114.00000000000298,-2.999999999997449,-145.99999999998658,-73.0000000000075,,-107.99999999998855
2018.09.10,136.99999999999824,9.00000000000345,-109.99999999999943,-51.00000000000193,,-14.999999999999687
2018.09.10,86.0000000000083,-24.999999999997247,-173.99999999999238,-123.00000000000466,,-235.999999999986
2018.09.10,-9.999999999998899,-142.99999999999312,-153.99999999999636,-200.00000000000284,,-506.99999999999125
2018.09.10,18.0000000000069,-171.99999999999437,-185.99999999999284,-253.0000000000001,,-592.9999999999804
2018.09.10,24.000000000001798,-154.99999999999403,-131.9999999999908,-186.00000000000705,,-448.9999999999901
2018.09.10,38.0000000000047,-145.9999999999906,-144.99999999999602,-200.00000000000284,,-452.99999999998477
2018.09.10,14.000000000002899,-175.99999999999838,-146.99999999999136,-216.00000000000819,,-524.999999999995
2018.09.10,24.000000000001798,-149.99999999999457,-166.99999999998738,-198.0000000000075,,-490.99999999998766
2018.09.10,59.000000000009045,-135.99999999999167,-187.99999999998818,-204.00000000000773,,-468.9999999999785
2018.09.10,45.000000000006146,-124.99999999999733,-183.9999999999975,-197.00000000000273,,-460.9999999999914
2018.09.10,113.00000000000753,-47.9999999999925,-146.99999999999136,-91.99999999999875,,-173.99999999997507
2018.09.10,124.00000000000189,-20.999999999993246,-163.99999999998727,-82.99999999999841,,-143.99999999997704
2018.09.10,-34.000000000000696,-122.99999999999534,-240.99999999999966,-174.0000000000066,,-572.0000000000023
2018.09.10,25.00000000000835,-51.000000000001044,-188.99999999999295,-84.00000000000318,,-298.99999999998886
2018.09.10,187.9999999999993,28.000000000005798,-118.99999999999977,-5.000000000009663,,91.99999999999565
2018.09.10,86.0000000000083,-51.99999999999649,-87.99999999999386,-65.00000000001194,,-118.99999999999399
2018.09.10,197.00000000000273,8.000000000008,-9.999999999990905,18.999999999991246,,214.00000000001108
2018.09.10,208.00000000000819,62.000000000006494,55.00000000000682,125.99999999999056,,451.00000000001205
2018.09.10,184.00000000000637,51.000000000001044,-6.999999999990791,109.99999999999943,,338.00000000001603
2018.09.10,173.00000000000094,51.000000000001044,-77.99999999998875,100.99999999999909,,247.00000000001234
2018.09.10,230.000000000008,57.00000000000705,-93.99999999999409,103.9999999999992,,297.0000000000201
2018.09.10,196.00000000000728,31.999999999998696,-54.99999999999261,81.99999999999363,,255.000000000007
2018.09.10,153.00000000000313,55.000000000005045,-83.99999999998897,96.9999999999942,,221.00000000001342
2018.09.10,189.00000000000583,55.000000000005045,-47.99999999998761,103.9999999999992,,300.00000000002245
2018.09.10,248.99999999999923,101.00000000000664,51.00000000000193,171.99999999999704,,573.0000000000048
2018.09.10,236.00000000000287,130.0000000000079,180.00000000000682,225.9999999999991,,772.0000000000167
2018.09.10,213.00000000000762,114.00000000000298,115.0000000000091,208.99999999998897,,651.0000000000086
2018.09.10,231.99999999999886,121.00000000000443,81.00000000000307,176.9999999999925,,610.9999999999989
2018.09.10,156.00000000000057,60.99999999999994,70.00000000000739,116.99999999999022,,403.9999999999981
2018.09.10,185.00000000000182,77.00000000000485,120.00000000000455,149.99999999999147,,532.0000000000027
2018.09.10,148.0000000000037,51.000000000001044,75.00000000000284,88.99999999999864,,363.00000000000625
2018.09.10,82.99999999999974,-24.999999999997247,59.00000000001171,34.99999999999659,,152.0000000000108
2018.09.10,82.00000000000429,-13.999999999991797,106.99999999999932,40.99999999999682,,216.00000000000864
2018.09.10,52.000000000007596,-81.9999999999932,106.99999999999932,-25.000000000005684,,52.00000000000804
2018.09.10,57.00000000000705,-78.00000000000028,138.00000000000523,-20.000000000010232,,97.00000000000176
2018.09.10,53.00000000000304,-96.99999999999153,108.00000000000409,-39.00000000000148,,25.000000000014126
2018.09.10,72.0000000000054,-93.99999999999409,178.00000000001148,12.000000000000455,,168.00000000002325
2018.09.10,87.99999999999919,-98.99999999999353,173.00000000000182,7.999999999995566,,170.00000000000304
2018.09.10,98.0000000000092,-100.99999999999554,121.00000000000932,-23.000000000010346,,95.00000000001263
2018.09.10,113.00000000000753,-68.99999999999685,134.00000000000034,-8.000000000009777,,170.00000000000125
2018.09.10,97.00000000000264,-57.99999999999139,56.000000000011596,-59.00000000001171,,36.00000000001114
2018.09.11,114.99999999999844,-66.99999999999484,63.00000000000239,-39.00000000000148,,72.0000000000045
2018.09.11,109.00000000000354,-78.99999999999574,80.0000000000125,-55.00000000000682,,55.000000000013486
2018.09.11,92.99999999999864,-102.99999999999754,87.0000000000033,-58.000000000006935,,18.999999999997456
2018.09.11,104.00000000000409,-73.99999999999629,101.0000000000133,-19.000000000005457,,112.00000000001563
2018.09.11,125.00000000000844,-59.99999999999339,80.0000000000125,-28.000000000005798,,117.00000000002177
2018.09.11,60.99999999999994,-109.99999999999899,92.00000000001296,-58.000000000006935,,-14.999999999993022
2018.09.11,58.000000000002494,-95.00000000000064,140.00000000000057,-9.000000000000341,,94.00000000000207
2018.09.11,47.00000000000814,-100.00000000000009,303.0000000000115,125.99999999999056,,376.0000000000101
2018.09.11,-15.999999999993797,-113.99999999999189,237.99999999999955,88.99999999999864,,197.0000000000125
2018.09.11,70.0000000000034,-17.000000000000348,355.000000000004,259.00000000000034,,667.0000000000074
2018.09.11,68.00000000000139,-68.99999999999685,322.00000000000273,170.0000000000017,,491.000000000009
