date,NZDUSD,EURCHF,CADCHF,NZDCHF,EURGBP,CADJPY,NZDJPY,NZDCAD,empty,sum
2015.10.12,-36.999999999998145,-106.00000000000608,-48.000000000003595,-40.00000000000669,-4.000000000004,0.0,-42.00000000000159,-24.999999999997247,,-302.0000000000174
2015.10.12,-52.99999999999194,-73.99999999999629,-54.00000000000959,-38.0000000000047,-25.00000000000835,46.00000000000648,-84.99999999999375,-17.000000000000348,,-299.9999999999985
2015.10.12,-70.99999999999883,-178.00000000001148,-111.00000000000554,-84.0000000000063,-26.000000000003798,93.00000000000352,-120.99999999999511,-27.999999999994696,,-526.0000000000123
2015.10.12,-68.00000000000139,-181.9999999999933,-130.0000000000079,-96.00000000000719,-39.00000000000014,138.9999999999958,-109.99999999999943,7.0000000000014495,,-479.00000000001205
2015.10.12,-60.99999999999994,-178.99999999999582,-137.00000000000932,-103.00000000000864,-13.00000000000745,105.00000000000398,-105.99999999999454,8.000000000008,,-486.00000000000375
2015.10.12,-21.999999999999797,-187.00000000000384,-118.00000000000699,-63.00000000000195,-33.000000000005244,73.0000000000075,-42.00000000000159,24.000000000001798,,-368.00000000001006
2015.10.12,-98.99999999999353,-205.00000000001074,-111.00000000000554,-95.00000000000064,-58.000000000002494,37.00000000000614,-81.99999999999363,-5.999999999994898,,-618.9999999999952
2015.10.12,-125.99999999999278,-208.99999999999253,-140.0000000000068,-121.00000000000443,-66.00000000001049,94.0000000000083,-99.99999999999432,-0.999999999995449,,-668.9999999999885
2015.10.12,-81.9999999999932,-205.00000000001074,-186.00000000000838,-121.00000000000443,-45.000000000006146,132.99999999999557,-48.99999999999238,57.00000000000705,,-498.0000000000126
2015.10.12,-137.9999999999937,-208.00000000000819,-220.00000000000907,-174.00000000000747,-17.000000000000348,144.00000000000546,-140.00000000000057,23.00000000000635,,-730.0000000000075
2015.10.12,-239.99999999999577,-207.00000000000162,-250.00000000000577,-258.9999999999981,-31.000000000003247,230.00000000000398,-266.9999999999959,-69.9999999999923,,-1093.9999999999889
2015.10.12,-281.99999999999335,-181.9999999999933,-257.0000000000072,-252.0000000000078,-24.000000000001798,284.000000000006,-346.9999999999942,-63.99999999999739,,-1123.999999999989
2015.10.12,-241.99999999999778,-185.99999999999727,-239.0000000000003,-226.00000000000398,-31.000000000003247,299.0000000000066,-289.99999999999204,-34.99999999999615,,-949.9999999999842
2015.10.12,-251.00000000000122,-205.00000000001074,-275.000000000003,-246.00000000000176,-27.00000000001035,316.0000000000025,-302.99999999999727,-34.000000000000696,,-1025.0000000000227
2015.10.12,-230.99999999999233,-195.00000000001182,-247.00000000000833,-217.0000000000005,-27.00000000001035,299.99999999999716,-266.9999999999959,-17.999999999995797,,-902.0000000000178
