date,GBPUSD,NZDUSD,GBPAUD,EURAUD,empty,sum
2016.09.05,-127.00000000001043,-17.000000000000348,-83.9999999999952,-18.0000000000069,,-246.00000000001288
2016.09.05,-62.99999999999084,42.0000000000087,-114.99999999999844,-21.00000000000435,,-156.99999999998494
2016.09.05,-79.99999999999119,68.00000000000139,-23.999999999979593,35.999999999991594,,2.220446049250313e-11
2016.09.05,-53.999999999998494,68.00000000000139,-44.99999999998394,-32.0000000000098,,-62.99999999999084
2016.09.05,-22.999999999995246,111.00000000000554,-120.99999999999334,-130.0000000000079,,-162.99999999999096
2016.09.05,-36.999999999998145,99.00000000000463,-156.99999999998494,-157.00000000000713,,-251.9999999999856
2016.09.05,-124.99999999999733,121.99999999999989,-126.99999999998823,-141.99999999999767,,-271.99999999998334
2016.09.05,-130.0000000000079,201.00000000000674,-19.999999999997797,0.0,,51.00000000000104
2016.09.05,-75.00000000000284,191.00000000000784,-17.999999999984695,-43.999999999999595,,54.00000000002071
2016.09.05,-87.99999999999919,243.99999999999977,114.0000000000141,106.99999999999044,,377.0000000000051
2016.09.05,-124.99999999999733,260.00000000000466,150.00000000000568,174.99999999999181,,460.00000000000483
2016.09.05,-228.99999999999034,338.00000000000495,245.0000000000063,245.99999999999068,,600.0000000000116
2016.09.05,-245.99999999999068,422.00000000000017,271.0000000000212,315.99999999998295,,763.0000000000136
2016.09.05,-215.00000000000963,387.99999999999943,236.00000000001398,282.9999999999888,,691.9999999999925
2016.09.05,-252.99999999999213,442.00000000000904,245.0000000000063,320.9999999999935,,755.0000000000167
2016.09.05,-341.99999999999784,503.000000000009,224.000000000002,322.9999999999844,,707.9999999999975
2016.09.05,-350.9999999999902,536.0000000000032,291.00000000001904,309.99999999998806,,786.00000000002
2016.09.05,-326.0000000000041,541.0000000000026,370.00000000000364,278.9999999999848,,863.999999999987
2016.09.05,-329.00000000000153,512.0000000000014,290.00000000001245,244.9999999999841,,717.9999999999964
2016.09.05,-302.0000000000023,482.00000000000466,306.00000000000625,268.9999999999859,,754.9999999999945
2016.09.05,-197.00000000000273,455.0000000000054,429.00000000001273,251.99999999998556,,939.000000000001
2016.09.05,-123.00000000000644,395.0000000000009,485.0000000000021,224.99999999998633,,981.999999999983
2016.09.05,-418.9999999999916,477.0000000000052,235.00000000000742,276.9999999999939,,570.000000000015
2016.09.05,-828.9999999999909,452.00000000000796,-412.9999999999967,210.99999999998343,,-578.9999999999962
2016.09.05,-734.9999999999968,423.0000000000067,-255.99999999998957,380.9999999999869,,-186.99999999999272
2016.09.05,-577.9999999999897,417.0000000000007,-61.99999999998429,298.9999999999826,,76.00000000000935
2016.09.05,-418.0000000000073,336.00000000000296,-56.99999999999594,228.99999999999034,,89.99999999999008
2016.09.05,-394.9999999999898,352.00000000000784,-70.99999999999883,207.00000000000162,,93.0000000000208
2016.09.05,-425.0000000000087,333.0000000000055,-109.99999999998789,248.00000000000378,,46.000000000012705
2016.09.05,-370.00000000000364,331.0000000000035,8.000000000008,254.999999999983,,223.9999999999909
2016.09.05,-507.9999999999973,301.0000000000068,-149.9999999999835,281.99999999998226,,-74.9999999999917
2016.09.05,-380.00000000000256,280.00000000000244,-130.99999999999224,255.99999999998957,,24.999999999997215
2016.09.05,-361.9999999999957,186.00000000000838,-216.99999999997831,261.9999999999845,,-130.99999999998113
