date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.04.12,-141.00000000000225,-17.000000000000348,-100.99999999999909,-108.99999999999244,-157.00000000000713,-193.99999999998306,-104.99999999999955,0.0,-250.0,0.0,-162.00000000000614,-35.00000000000725,-347.999999999999,-252.00000000000955,0.0,-198.99999999999363,,-2069.9999999999995
2021.04.12,-131.99999999999878,12.000000000012001,-134.9999999999909,-109.99999999999899,-5.999999999994898,-173.00000000000094,-143.00000000000423,87.00000000000374,-193.9999999999884,133.99999999998968,-209.00000000000318,114.99999999999844,-390.00000000000057,-267.0000000000101,-92.99999999999864,-234.00000000000088,,-1737.9999999999868
2021.04.12,-124.00000000000189,80.99999999999774,-102.99999999999443,-124.99999999999733,-36.999999999998145,-166.99999999998383,-121.99999999999989,163.00000000000205,-216.00000000000819,330.9999999999924,-254.99999999999545,177.99999999998929,-396.0000000000008,-284.000000000006,-39.999999999995595,-205.99999999999508,,-1321.9999999999952
2021.04.12,-126.0000000000039,95.00000000000064,-147.99999999999613,-162.99999999999093,-42.0000000000087,-163.9999999999864,-134.99999999999625,180.0000000000024,-299.0000000000066,393.99999999998323,-307.00000000001637,268.9999999999859,-445.99999999999795,-359.00000000000887,41.000000000002146,-205.99999999999508,,-1416.000000000033
2021.04.12,-116.00000000000499,101.00000000001774,-149.99999999999147,-201.99999999999108,-49.00000000001015,-168.99999999999693,-134.99999999999625,180.99999999999784,-299.0000000000066,365.99999999999966,-313.0000000000166,276.9999999999939,-451.9999999999982,-394.00000000000546,67.00000000000594,-173.00000000000094,,-1460.0000000000036
2021.04.12,-151.9999999999966,78.00000000000028,-128.0000000000001,-218.99999999999142,-96.00000000000719,-185.99999999999727,-146.99999999999713,156.99999999999602,-286.00000000000136,359.99999999998255,-292.0000000000016,278.9999999999848,-429.00000000000205,-396.0000000000008,99.00000000000463,-173.00000000000094,,-1531.0000000000282
2021.04.12,-158.0000000000026,62.000000000006494,-134.00000000000034,-173.00000000000094,-107.00000000001265,-184.99999999999073,-146.99999999999713,149.99999999999457,-278.99999999999636,427.99999999998397,-251.00000000000477,275.9999999999874,-412.00000000000614,-355.000000000004,28.000000000005798,-180.0000000000024,,-1437.0000000000396
2021.04.12,-165.00000000000404,89.00000000000574,-159.9999999999966,-131.99999999999878,-117.99999999999588,-207.99999999998596,-146.99999999999713,158.99999999999804,-320.99999999999795,502.00000000000244,-313.0000000000166,299.99999999998914,-430.9999999999974,-311.00000000000705,31.000000000003247,-200.99999999998454,,-1425.9999999999832
2021.04.12,-182.00000000000438,29.999999999996696,-164.00000000000148,-100.00000000000009,-117.99999999999588,-209.9999999999991,-150.00000000000568,156.00000000000057,-317.0000000000073,583.0000000000002,-296.0000000000207,304.9999999999997,-427.99999999999727,-302.0000000000067,-6.999999999990347,-163.9999999999864,,-1364.0000000000182
2021.04.12,-190.99999999999673,-17.000000000000348,-132.99999999999557,-46.999999999997044,-60.99999999999994,-177.99999999998929,-99.00000000000463,175.99999999999838,-186.00000000000705,625.9999999999932,-203.00000000000296,343.00000000000443,-331.00000000000307,-213.99999999999864,-39.00000000000014,-163.00000000000205,,-717.0000000000014
2021.04.12,-178.99999999999582,-26.999999999999247,17.000000000010118,-7.9999999999968985,48.000000000003595,-132.99999999998312,-65.99999999999939,212.00000000000108,133.00000000000978,632.9999999999947,3.9999999999906777,363.0000000000022,-185.99999999999284,-49.000000000006594,-88.99999999999464,-148.99999999999915,,524.0000000000446
2021.04.12,-177.00000000000495,-17.999999999984695,52.99999999999727,-32.999999999994145,63.99999999999739,-146.00000000000168,-46.999999999997044,221.99999999999997,219.99999999999886,588.9999999999951,60.000000000002274,387.99999999998835,-123.99999999999523,-65.00000000001194,-66.99999999999484,-107.99999999999699,,810.9999999999977
2021.04.12,-178.99999999999582,-4.999999999988347,67.00000000000728,-90.0000000000012,63.99999999999739,-156.99999999998494,-41.9999999999976,237.99999999999378,235.00000000001364,529.0000000000017,62.99999999998818,424.99999999998647,-105.00000000000398,-106.00000000000875,18.0000000000069,-93.99999999999409,,861.0000000000205
2021.04.12,-178.00000000000037,26.0000000000149,61.99999999999761,-134.0000000000008,41.99999999998649,-170.00000000000347,-41.9999999999976,244.99999999999523,195.99999999999795,506.9999999999908,25.000000000005684,461.99999999998465,-103.9999999999992,-182.00000000000216,65.00000000000395,-39.999999999995595,,779.999999999978
2021.04.12,-210.99999999999451,0.0,18.000000000000682,-135.99999999999167,-15.00000000000945,-185.99999999999727,-58.000000000002494,209.00000000000364,106.99999999999932,509.99999999998823,-2.0000000000095497,452.99999999999227,-135.99999999999568,-184.0000000000117,84.0000000000063,-71.99999999998319,,380.9999999999948
2021.04.12,-221.00000000000452,-8.999999999992347,24.00000000000091,-115.99999999999389,-32.0000000000098,-194.99999999998963,-58.000000000002494,205.99999999999508,104.99999999998977,520.9999999999936,-1.0000000000047748,466.9999999999952,-137.00000000000045,-187.00000000001182,69.00000000000794,-52.99999999999194,,382.9999999999809
2021.04.12,-239.0000000000003,-38.99999999998904,23.000000000010346,-83.9999999999952,55.99999999998939,-193.99999999998306,-38.0000000000047,264.999999999993,288.0000000000109,432.9999999999945,50.99999999998772,504.9999999999999,-75.00000000000284,-140.00000000000057,42.0000000000087,-36.999999999998145,,817.0000000000205
2021.04.12,-246.00000000000176,-37.99999999998249,31.00000000000591,-105.99999999999498,-58.000000000002494,-207.00000000000162,-40.00000000000669,203.99999999999307,139.00000000001,516.9999999999897,26.999999999986812,509.99999999998823,-72.99999999999329,-159.00000000000603,41.000000000002146,-47.99999999998139,,494.00000000000506
2021.04.12,-231.99999999999886,-19.999999999997797,-6.000000000000227,-139.99999999999568,-124.00000000001299,-204.00000000000418,-23.00000000000635,107.00000000000153,-72.00000000000273,499.9999999999893,-46.999999999997044,483.99999999999557,-120.00000000000455,-219.0000000000083,108.00000000000809,-73.99999999999629,,-82.0000000000305
2021.04.12,-195.00000000000074,-28.999999999990145,-3.9999999999906777,-173.9999999999964,-144.99999999999514,-144.99999999999514,-17.000000000000348,70.99999999999883,-74.99999999998863,618.9999999999918,7.000000000005002,466.9999999999952,-114.99999999999488,-213.99999999999864,139.00000000000023,-62.99999999999084,,127.00000000004962
2021.04.12,-253.99999999999866,-136.99999999998712,25.000000000005684,-154.99999999999403,-334.9999999999964,-147.99999999999258,-53.00000000000304,-73.00000000000084,-215.0000000000034,730.9999999999927,54.9999999999784,373.99999999998545,-117.999999999995,-213.00000000000807,164.00000000000858,-133.99999999998968,,-485.99999999999807
2021.04.12,-266.999999999995,-160.99999999998892,63.00000000000239,-147.99999999999258,-419.0000000000138,-107.99999999999699,-51.000000000001044,-163.00000000000205,-201.99999999999818,834.9999999999858,217.9999999999893,336.9999999999873,-36.000000000001364,-146.0000000000008,175.00000000000293,-148.99999999999915,,-222.0000000000223
2021.04.12,-141.00000000000225,-168.99999999999693,147.00000000000557,-112.000000000001,-391.000000000008,9.999999999998899,26.999999999999247,-221.99999999999997,-260.9999999999957,895.9999999999857,308.9999999999975,333.9999999999899,13.999999999995794,-79.00000000000773,195.00000000000074,-184.99999999999073,,371.9999999999706
2021.04.12,-134.0000000000008,-124.99999999999733,128.0000000000001,-139.99999999999568,-378.999999999996,-41.99999999998649,17.999999999995797,-197.99999999999818,-323.0000000000075,953.9999999999882,180.99999999998317,365.99999999999966,-37.00000000000614,-132.000000000005,208.00000000000819,-184.99999999999073,,159.9999999999912
2021.04.12,-117.00000000000044,-43.999999999999595,131.00000000000023,-207.99999999999707,-371.99999999999454,-75.00000000000284,24.999999999997247,-161.00000000000003,-318.9999999999884,834.0000000000014,128.99999999999068,397.0000000000029,-43.99999999999693,-133.00000000000978,207.00000000000162,-217.0000000000005,,33.000000000003894
2021.04.12,-5.999999999994898,136.00000000000279,243.0000000000092,-236.99999999999832,-287.000000000015,-83.9999999999952,48.000000000003595,-57.00000000000705,-222.0000000000084,580.999999999987,90.99999999997976,515.9999999999832,-24.00000000000091,-155.00000000000114,286.00000000000847,-204.99999999998852,,623.9999999999646
2021.04.12,-7.0000000000014495,124.99999999999733,255.00000000000966,-226.99999999999943,-235.00000000000742,-60.99999999999994,49.99999999999449,-40.00000000000669,-173.00000000000182,585.9999999999976,121.99999999998568,485.0000000000021,-37.9999999999967,-134.00000000000034,250.00000000000577,-219.99999999999798,,737.999999999981
2021.04.12,17.000000000000348,158.0000000000137,227.00000000000387,-278.9999999999959,-285.00000000000193,-68.99999999998573,34.000000000000696,-67.00000000000594,-343.9999999999941,805.9999999999956,8.99999999998613,456.9999999999963,-108.99999999999466,-188.0000000000024,172.00000000000549,-207.00000000000162,,332.0000000000198
2021.04.12,21.00000000000435,182.0000000000155,213.00000000000807,-276.9999999999939,-371.00000000001023,-100.99999999999554,4.999999999999449,-116.00000000000499,-432.9999999999927,842.9999999999937,24.00000000000091,424.99999999998647,-129.0000000000049,-192.00000000000728,170.00000000000347,-160.99999999998892,,103.00000000001342
