date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.11.07,-413.99999999998107,-520.0000000000093,-34.99999999999615,-374.0000000000077,-99.00000000000463,-286.00000000000847,-626.0000000000048,-228.00000000000597,94.00000000000519,-332.99999999999443,-378.00000000001165,478.9999999999992,-552.9999999999812,-207.00000000000162,-875.0000000000035,305.9999999999974,-418.99999999999693,-117.00000000000044,448.9999999999883,,-4136.000000000018
2016.11.07,-522.9999999999845,-558.9999999999984,-9.999999999998899,-449.0000000000105,-201.99999999999108,-249.00000000001032,-635.0000000000051,-289.0000000000059,90.99999999999665,-414.00000000000324,-381.0000000000091,477.00000000000387,-628.9999999999907,-219.99999999999798,-1063.0000000000139,286.00000000000136,-475.9999999999991,-114.99999999999844,482.999999999989,,-4877.000000000026
2016.11.07,-557.9999999999918,-534.0000000000123,7.0000000000014495,-462.0000000000068,-224.000000000002,-249.99999999999466,-656.0000000000059,-233.00000000000543,136.00000000000279,-454.9999999999943,-274.00000000001864,486.99999999999477,-498.9999999999828,-60.99999999999994,-984.000000000007,325.9999999999934,-572.9999999999933,-64.99999999999284,624.9999999999867,,-4247.000000000029
2016.11.07,-690.9999999999972,-573.0000000000013,27.999999999994696,-386.0000000000086,-313.99999999999204,-273.9999999999965,-602.9999999999944,-197.00000000000273,224.000000000002,-524.9999999999977,-6.000000000017103,441.0000000000025,-506.9999999999908,-35.00000000000725,-836.0000000000146,307.9999999999927,-562.9999999999882,-121.99999999999989,573.9999999999857,,-4057.000000000032
2016.11.07,-707.9999999999975,-580.0000000000027,21.00000000000435,-391.000000000008,-296.0000000000074,-269.00000000000813,-646.0000000000008,-194.0000000000053,202.9999999999976,-483.99999999999557,-52.000000000007596,551.9999999999925,-459.99999999999375,11.999999999989797,-797.0000000000033,381.9999999999908,-595.9999999999894,-134.0000000000008,551.9999999999969,,-3885.0000000000487
2016.11.07,-684.9999999999801,-652.0000000000082,-19.00000000000235,-404.99999999999983,-306.00000000000625,-270.00000000001467,-644.0000000000055,-260.00000000000466,139.00000000000023,-522.0000000000002,-97.9999999999981,616.9999999999902,-630.9999999999816,-151.00000000001222,-927.0000000000111,349.9999999999943,-571.9999999999885,-156.00000000000057,493.99999999999443,,-4698.000000000035
2016.11.07,-753.9999999999881,-770.000000000004,-27.999999999994696,-451.0000000000014,-472.9999999999901,-279.00000000000705,-706.0000000000031,-435.0000000000076,9.999999999998899,-648.9999999999995,-490.0000000000126,599.0000000000038,-919.9999999999875,-327.00000000001063,-1114.9999999999993,188.99999999999295,-453.9999999999935,-234.00000000000088,487.99999999999955,,-6799.0000000000055
2016.11.07,-418.9999999999916,-706.999999999991,19.00000000000235,-329.00000000000153,-296.9999999999917,-243.99999999999977,-759.0000000000003,-419.9999999999982,34.99999999999615,-439.99999999999596,-575.9999999999987,611.9999999999948,-869.999999999993,-266.999999999995,-951.000000000013,216.99999999999875,-464.9999999999892,-378.999999999996,407.0000000000018,,-5832.999999999961
2016.11.07,-423.99999999997993,-646.9999999999976,-4.000000000004,-299.00000000000483,-334.9999999999964,-180.0000000000024,-748.0000000000047,-392.00000000000347,-4.999999999999449,-431.99999999999903,-419.9999999999982,536.0000000000014,-803.9999999999825,-234.00000000000088,-826.0000000000156,275.99999999999625,-440.9999999999883,-300.99999999999574,375.9999999999986,,-5303.999999999976
2016.11.07,-434.000000000001,-551.9999999999969,-2.999999999997449,-311.00000000000574,-300.99999999999574,-167.00000000000603,-650.9999999999962,-343.9999999999999,12.000000000000899,-378.00000000000057,-360.0000000000048,426.9999999999925,-630.9999999999816,-228.00000000000597,-812.0000000000127,224.99999999999432,-356.9999999999993,-201.99999999999108,410.99999999998363,,-4656.000000000023
2016.11.07,-405.9999999999952,-544.0000000000111,-7.0000000000014495,-308.00000000000824,-292.00000000000335,-133.00000000000534,-638.9999999999958,-386.0000000000086,7.9999999999968985,-371.99999999999454,-433.0000000000167,402.9999999999916,-676.9999999999943,-234.00000000000088,-829.0000000000131,188.99999999999295,-324.99999999998863,-256.0000000000007,420.9999999999825,,-4820.000000000075
2016.11.07,-364.9999999999931,-497.99999999999847,48.99999999999905,-271.0000000000101,-347.0000000000084,-121.99999999999989,-725.9999999999991,-390.0000000000015,-14.000000000002899,-368.00000000000165,-405.0000000000109,444.0000000000026,-673.9999999999968,-204.00000000000418,-787.0000000000043,222.99999999999898,-384.00000000000034,-217.99999999999596,417.0000000000007,,-4640.0000000000255
2016.11.07,-351.99999999999676,-534.9999999999966,63.00000000000195,-261.0000000000001,-363.0000000000022,-19.00000000001345,-727.9999999999944,-414.00000000000324,-17.999999999995797,-324.00000000000205,-456.00000000001194,409.9999999999966,-593.9999999999834,-87.99999999999919,-670.000000000015,221.9999999999942,-381.9999999999908,-261.99999999999557,407.99999999998613,,-4363.000000000022
2016.11.07,-354.9999999999942,-523.0000000000068,78.99999999999574,-230.000000000008,-360.0000000000048,31.999999999987594,-798.0000000000018,-409.99999999999926,2.999999999997449,-295.99999999999625,-470.00000000001484,420.99999999999227,-537.9999999999941,-15.999999999993797,-608.0000000000085,256.9999999999908,-490.99999999999966,-300.0000000000003,419.9999999999982,,-4183.00000000006
2016.11.07,-446.9999999999974,-513.0000000000078,175.00000000000293,-242.00000000000887,-394.00000000000546,8.999999999992347,-826.9999999999982,-399.0000000000049,97.9999999999981,-371.99999999999454,-500.00000000001154,427.99999999999727,-491.99999999998136,185.99999999999727,-605.0000000000111,275.99999999999625,-620.9999999999951,-307.99999999999716,492.9999999999879,,-4055.0000000000423
2016.11.07,-727.9999999999953,-466.9999999999952,227.99999999999488,-299.00000000000483,-587.9999999999885,1.999999999990898,-823.9999999999981,-358.9999999999982,178.99999999999582,-480.0000000000027,-150.00000000000568,450.9999999999934,-479.99999999999153,266.999999999995,-655.0000000000056,327.99999999998875,-750.0,-180.99999999999784,672.9999999999902,,-3833.0000000000355
2016.11.07,-773.0000000000015,-475.0000000000032,205.99999999999508,-309.0000000000037,-520.9999999999936,15.999999999993797,-789.0000000000015,-262.00000000000665,288.9999999999948,-446.9999999999974,136.99999999998712,366.9999999999902,-276.9999999999939,486.00000000000864,-556.0000000000009,427.99999999999727,-740.9999999999997,-149.99999999999457,687.9999999999998,,-2683.00000000003
2016.11.07,-770.9999999999884,-631.0000000000038,173.9999999999964,-300.0000000000003,-446.9999999999974,7.999999999985796,-718.0000000000035,-313.00000000000773,268.0000000000016,-387.000000000004,-114.0000000000141,299.99999999999716,-323.99999999999096,480.99999999999807,-377.0000000000051,286.00000000000136,-709.9999999999937,-279.99999999999136,598.999999999994,,-3256.0000000000255
2016.11.07,-674.9999999999811,-727.9999999999953,149.99999999999457,-300.0000000000003,-509.00000000000387,72.99999999998974,-900.0000000000057,-412.00000000000125,195.9999999999962,-334.9999999999964,-364.00000000000875,382.99999999999557,-461.0000000000003,417.0000000000007,-433.0000000000167,310.99999999999284,-724.9999999999943,-307.99999999999716,622.9999999999958,,-3997.000000000036
2016.11.07,-574.9999999999922,-554.9999999999944,210.99999999999451,-225.00000000000853,-500.9999999999959,129.00000000000134,-960.9999999999985,-358.9999999999982,207.00000000000162,-307.0000000000017,-200.00000000000017,450.9999999999934,-285.99999999998624,526.0000000000042,-286.00000000000847,402.000000000001,-774.9999999999915,-312.9999999999966,573.9999999999857,,-2842.999999999991
2016.11.07,-708.9999999999818,-475.0000000000032,229.00000000000142,-201.00000000000674,-608.9999999999928,180.99999999998673,-911.9999999999919,-333.0000000000055,205.99999999999508,-360.0000000000048,68.99999999998573,411.00000000000136,-156.00000000000057,587.0000000000042,-194.0000000000053,444.9999999999932,-759.0000000000003,-274.9999999999919,574.9999999999922,,-2280.000000000025
2016.11.07,-739.9999999999851,-486.999999999993,209.9999999999991,-212.00000000000108,-639.9999999999961,194.99999999998963,-888.0000000000052,-353.0000000000033,188.9999999999947,-348.9999999999993,-5.000000000010552,308.9999999999975,-214.99999999998744,598.999999999994,-216.00000000001617,370.9999999999951,-707.9999999999984,-300.99999999999574,584.9999999999911,,-2656.00000000003
2016.11.07,-725.9999999999823,-466.9999999999952,299.00000000000483,-212.00000000000108,-600.0000000000006,170.00000000000347,-831.0000000000031,-364.00000000000875,248.99999999999923,-380.999999999998,-53.999999999998494,331.99999999999363,-222.99999999999542,672.0000000000059,-234.00000000000088,368.9999999999998,-756.9999999999908,-296.9999999999917,655.9999999999899,,-2398.99999999997
2016.11.07,-693.9999999999947,-407.0000000000018,300.0000000000003,-214.00000000000307,-609.9999999999994,192.99999999999872,-891.0000000000053,-304.00000000000426,270.0000000000036,-361.9999999999957,173.00000000000094,341.99999999999875,-88.99999999998354,706.999999999991,-243.99999999999977,451.9999999999982,-813.999999999993,-208.99999999999253,680.9999999999983,,-1719.999999999984
2016.11.07,-634.9999999999856,-334.00000000001205,370.9999999999991,-194.0000000000053,-618.9999999999918,232.99999999999432,-941.9999999999931,-316.0000000000052,297.00000000000284,-341.99999999999784,180.99999999998673,390.00000000000057,-47.99999999998139,808.0000000000088,-213.00000000001873,487.99999999999955,-914.999999999992,-212.00000000000108,727.9999999999953,,-1273.9999999999968
2016.11.07,-681.9999999999826,-290.00000000001245,407.99999999999727,-197.00000000000273,-676.9999999999943,258.99999999998704,-1036.9999999999918,-307.0000000000017,307.99999999999716,-348.9999999999993,271.99999999998334,420.0000000000017,25.00000000000835,892.0000000000039,-212.00000000001216,551.9999999999925,-925.9999999999877,-139.00000000000023,815.9999999999945,,-864.0000000000196
2016.11.07,-583.0000000000002,-293.0000000000099,400.00000000000034,-184.00000000000637,-658.0000000000031,276.9999999999939,-1015.0000000000006,-353.99999999999875,251.00000000000122,-314.0000000000032,156.00000000000057,423.9999999999924,-57.99999999998029,808.0000000000088,-246.00000000001288,509.9999999999909,-929.9999999999926,-161.00000000000003,783.9999999999848,,-1186.0000000000348
2016.11.07,-543.999999999989,-371.99999999999454,399.0000000000049,-164.00000000000858,-689.9999999999907,309.99999999998806,-1034.000000000006,-417.0000000000007,226.99999999999943,-329.00000000000153,71.99999999998319,414.99999999999204,-148.99999999999915,766.0,-270.00000000001467,472.999999999999,-897.9999999999961,-337.99999999999386,706.999999999991,,-1836.0000000000364
2016.11.07,-591.9999999999925,-334.00000000001205,443.99999999999994,-91.00000000000774,-712.0000000000015,316.99999999998954,-1045.0000000000018,-375.9999999999986,278.9999999999959,-334.00000000000097,159.99999999998238,406.9999999999965,-93.99999999999409,873.999999999997,-93.00000000000975,480.99999999999454,-964.9999999999892,-456.00000000000085,626.9999999999998,,-1503.0000000000534
2016.11.07,-619.9999999999983,-322.00000000000006,514.9999999999987,-43.00000000000415,-727.9999999999953,299.00000000000483,-1000.0,-365.99999999999966,378.00000000000057,-341.0000000000024,224.000000000002,364.9999999999949,-74.99999999998064,1058.9999999999877,51.000000000001044,486.99999999999477,-998.9999999999952,-458.9999999999983,600.0000000000006,,-974.999999999989
2016.11.08,-681.9999999999826,-289.0000000000059,444.9999999999954,-5.000000000010552,-817.000000000001,286.99999999999284,-983.9999999999947,-390.0000000000015,297.9999999999983,-358.9999999999982,242.99999999999324,299.99999999999716,-91.99999999998099,887.9999999999999,132.99999999998312,470.9999999999894,-960.9999999999985,-430.9999999999925,546.9999999999864,,-1398.0000000000302
2016.11.08,-618.9999999999918,-297.9999999999983,431.99999999999903,13.999999999991797,-740.9999999999917,289.9999999999903,-1016.9999999999959,-373.00000000000114,278.00000000000045,-365.99999999999966,278.9999999999848,387.00000000000045,-81.9999999999821,863.9999999999981,169.99999999998127,455.99999999998886,-911.9999999999919,-486.999999999993,475.0000000000032,,-1250.000000000007
2016.11.08,-695.9999999999856,-351.99999999999676,377.0000000000051,-54.00000000000959,-790.0000000000018,275.9999999999874,-1034.9999999999966,-387.000000000004,241.00000000000233,-419.00000000000273,254.999999999983,445.99999999999795,-156.99999999998494,766.0,-7.0000000000014495,501.99999999999534,-953.9999999999935,-506.9999999999908,533.99999999999,,-1961.0000000000073
2016.11.08,-665.9999999999889,-347.9999999999928,385.000000000002,-47.00000000000814,-757.0000000000076,268.0000000000016,-1036.9999999999918,-387.000000000004,239.0000000000003,-397.0000000000029,205.99999999999508,435.99999999999284,-191.99999999999218,726.0000000000044,-40.0000000000178,449.99999999998863,-885.9999999999957,-401.99999999999125,563.0000000000024,,-1886.0000000000055
2016.11.08,-617.9999999999852,-383.0,356.00000000000074,-84.0000000000063,-713.0000000000081,261.0000000000001,-1031.000000000006,-380.00000000000256,238.0000000000049,-383.99999999999545,163.9999999999864,363.9999999999901,-171.99999999999437,731.9999999999993,-75.00000000000284,433.9999999999975,-903.9999999999964,-422.9999999999956,581.9999999999936,,-2036.00000000002
2016.11.08,-624.9999999999867,-449.9999999999948,326.9999999999995,-104.00000000000409,-699.0000000000052,289.9999999999903,-980.000000000004,-425.0000000000087,204.99999999999963,-349.99999999999477,73.99999999999629,365.99999999999966,-212.99999999999653,689.9999999999907,-84.0000000000174,393.99999999999125,-808.9999999999975,-411.99999999999017,539.999999999985,,-2265.0000000000477
2016.11.08,-662.9999999999914,-485.0000000000021,283.99999999999534,-119.00000000000244,-716.0000000000056,303.9999999999932,-1010.0000000000051,-447.0000000000085,153.00000000000313,-351.99999999999676,29.999999999996696,277.000000000001,-259.9999999999936,645.0000000000067,-67.00000000001705,363.9999999999901,-785.9999999999872,-417.0000000000007,536.9999999999875,,-2728.0000000000373
2016.11.08,-656.9999999999965,-503.000000000009,197.00000000000273,-150.00000000000568,-705.0000000000001,304.9999999999997,-899.0000000000009,-443.0000000000045,92.99999999999864,-324.9999999999975,24.000000000001798,194.00000000000261,-218.99999999999142,519.9999999999872,-109.00000000000354,269.999999999996,-704.9999999999983,-413.99999999999216,427.99999999998397,,-3098.0000000000273
2016.11.08,-647.9999999999819,-480.99999999999807,236.99999999999832,-150.00000000000568,-659.999999999994,290.9999999999968,-841.9999999999987,-401.00000000000693,161.00000000000003,-312.9999999999966,85.00000000000173,230.99999999999454,-177.99999999998929,608.0000000000085,-45.000000000006146,331.99999999999363,-664.999999999992,-380.999999999998,502.9999999999868,,-2315.999999999987
2016.11.08,-681.9999999999826,-503.99999999999335,153.99999999999858,-214.00000000000307,-679.0000000000074,307.99999999999716,-828.9999999999935,-408.00000000000836,87.99999999999919,-329.00000000000153,85.00000000000173,179.00000000000205,-168.99999999999693,489.99999999999045,-170.00000000000347,278.99999999999636,-631.9999999999908,-334.00000000000097,497.99999999999847,,-2868.9999999999977
2016.11.08,-668.9999999999862,-496.99999999999187,175.00000000000293,-199.00000000000472,-680.9999999999983,273.9999999999965,-870.9999999999951,-400.00000000000034,116.00000000000499,-334.9999999999964,93.99999999999409,149.0000000000009,-179.99999999998016,541.9999999999981,-162.00000000001768,250.0,-631.9999999999908,-356.00000000000074,496.99999999999187,,-2884.999999999973
2016.11.08,-670.9999999999993,-463.9999999999977,238.0000000000049,-150.00000000000568,-706.0000000000066,280.9999999999979,-878.0000000000001,-395.0000000000009,143.9999999999997,-363.99999999999767,142.99999999998204,272.99999999999613,-177.99999999998929,561.9999999999958,-128.000000000017,343.9999999999941,-656.9999999999965,-378.00000000000057,496.99999999999187,,-2487.000000000048
2016.11.08,-680.9999999999983,-434.000000000001,246.00000000000176,-157.00000000000713,-746.0000000000023,280.9999999999979,-906.0000000000059,-400.00000000000034,151.00000000000114,-377.0000000000051,161.99999999999548,320.99999999999795,-161.99999999999548,563.0000000000024,-153.00000000000313,379.99999999999545,-708.999999999989,-357.99999999999164,524.9999999999977,,-2454.0000000000095
2016.11.08,-705.9999999999844,-439.0000000000116,255.00000000000523,-119.00000000000244,-739.0000000000008,261.9999999999845,-875.0,-392.9999999999989,153.00000000000313,-402.9999999999978,186.99999999998164,299.99999999999716,-183.99999999998417,557.9999999999918,-109.00000000000354,357.9999999999899,-658.9999999999918,-356.00000000000074,503.99999999999335,,-2405.0000000000296
2016.11.08,-696.999999999992,-425.0000000000087,256.99999999999613,-117.00000000000044,-733.0000000000059,251.99999999998556,-882.9999999999956,-382.00000000000455,156.99999999999602,-417.0000000000007,227.99999999998377,331.00000000000307,-201.99999999999108,548.9999999999995,-117.00000000001154,364.9999999999949,-698.9999999999981,-395.99999999999636,496.99999999999187,,-2432.0000000000537
2016.11.08,-645.999999999991,-377.0000000000051,288.9999999999948,-97.00000000000264,-716.0000000000056,268.9999999999859,-888.9999999999958,-391.000000000008,163.99999999999747,-387.99999999999943,185.99999999999727,240.99999999999966,-156.99999999998494,591.0000000000082,-81.00000000001995,340.999999999994,-686.9999999999976,-392.9999999999989,473.99999999999665,,-2267.000000000036
2016.11.08,-594.99999999999,-405.9999999999952,278.00000000000045,-118.00000000000699,-705.0000000000001,285.00000000000193,-870.9999999999951,-412.00000000000125,133.00000000000534,-356.00000000000074,64.99999999998174,260.9999999999957,-200.99999999998454,547.0000000000086,-131.00000000001444,343.9999999999941,-640.9999999999911,-379.9999999999915,478.999999999985,,-2423.999999999998
2016.11.08,-588.9999999999951,-400.00000000000034,243.00000000000432,-107.00000000000153,-705.0000000000001,265.99999999998846,-868.9999999999998,-412.00000000000125,102.00000000000209,-356.9999999999962,51.000000000001044,295.0000000000017,-207.00000000000162,486.999999999993,-138.0000000000159,352.99999999999443,-607.9999999999899,-339.0000000000004,470.9999999999992,,-2463.000000000018
2016.11.08,-556.9999999999853,-374.999999999992,236.00000000000287,-144.0000000000108,-629.9999999999973,194.0000000000053,-868.9999999999998,-375.0000000000031,114.99999999999844,-336.9999999999984,19.999999999997797,317.99999999999784,-178.99999999999582,472.00000000000574,-218.00000000000708,366.9999999999902,-692.9999999999978,-310.9999999999946,471.9999999999835,,-2494.0000000000005
2016.11.08,-412.9999999999967,-337.99999999999386,207.00000000000162,-115.00000000000954,-445.0000000000065,148.99999999999915,-926.9999999999925,-331.999999999999,107.99999999999699,-266.999999999995,-111.00000000001664,393.99999999999125,-223.99999999997976,340.9999999999913,-242.00000000000887,425.9999999999877,-730.9999999999945,-331.999999999999,395.99999999999636,,-2456.0000000000277
2016.11.08,-314.99999999999864,-266.999999999995,310.9999999999946,-40.00000000000669,-436.9999999999985,107.99999999999699,-984.9999999999994,-347.0000000000084,177.00000000000495,-292.00000000000335,-221.00000000000452,474.00000000000375,-287.9999999999994,435.0000000000076,-233.00000000001654,465.999999999994,-783.9999999999918,-373.00000000000114,475.0000000000032,,-2136.0000000000186
2016.11.08,-258.99999999998704,-276.9999999999939,336.9999999999984,-45.000000000006146,-425.0000000000087,141.99999999999767,-1013.0000000000052,-370.00000000000364,165.9999999999995,-248.00000000000378,-206.00000000001728,524.9999999999915,-275.9999999999874,459.99999999999375,-207.00000000000162,475.9999999999991,-830.9999999999889,-389.99999999999034,443.99999999999994,,-1997.000000000014
2016.11.08,-363.9999999999866,-178.00000000001148,336.00000000000296,-24.000000000001798,-466.9999999999952,103.99999999999298,-1000.0,-275.000000000003,205.99999999999508,-302.0000000000023,-12.000000000012001,545.0000000000017,-130.99999999999224,537.9999999999941,-169.00000000001913,570.999999999998,-816.9999999999931,-302.9999999999977,451.0000000000014,,-1291.0000000000282
2016.11.08,-373.99999999998545,-195.9999999999962,336.9999999999984,0.0,-411.0000000000058,104.99999999999955,-951.9999999999982,-234.00000000000088,244.99999999999523,-282.99999999999994,19.999999999997797,504.99999999999545,-92.99999999998754,550.9999999999903,-36.0000000000138,581.9999999999936,-825.9999999999934,-371.99999999999454,383.99999999998437,,-1048.0000000000211
2016.11.08,-471.9999999999835,-234.00000000000088,248.00000000000378,-44.0000000000107,-374.0000000000077,42.999999999993044,-888.0000000000052,-219.99999999999798,200.99999999999562,-288.9999999999948,31.999999999987594,465.0000000000034,-78.99999999998464,443.99999999999994,-58.000000000002494,546.999999999997,-786.9999999999919,-335.99999999999187,393.99999999998323,,-1407.0000000000082
2016.11.08,-590.0000000000016,-278.00000000000045,232.99999999999432,-55.000000000005045,-472.9999999999901,21.00000000000435,-923.0000000000018,-207.00000000000162,236.00000000000287,-366.9999999999951,59.99999999999339,512.0000000000005,-87.99999999999919,463.9999999999977,-47.00000000001925,562.9999999999882,-774.9999999999915,-317.9999999999961,387.99999999998835,,-1644.0000000000323
2016.11.08,-523.9999999999911,-354.0000000000099,194.0000000000053,-154.0000000000097,-401.99999999999125,41.99999999998649,-1001.0000000000048,-250.00000000000577,192.99999999999872,-317.0000000000006,21.999999999988695,548.0000000000018,-179.99999999998016,367.0000000000062,-273.0000000000121,566.9999999999931,-802.9999999999973,-354.9999999999942,390.9999999999858,,-2289.00000000003
