names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['AUDNZD'],80.0,0.986,S
EURUSD,30,"['GBPCAD', 'NZDUSD']",100.0,-1.0,B
USDJPY,10,"['NZDCHF', 'GBPUSD']",80.0,-0.5611190476190476,B
USDCAD,10,['GBPAUD'],80.0,0.7759444444444443,S
AUDUSD,30,"['NZDJPY', 'EURUSD']",100.0,0.5535687090687094,S
GBPCHF,10,"['NZDCAD', 'AUDUSD', 'NZDUSD', 'NZDJPY']",100.0,0.7,S
EURCHF,10,['USDCHF'],100.0,-0.47033333333333327,B
CADCHF,30,"['CHFJPY', 'CADCHF', 'EURJPY', 'USDCHF', 'GBPJPY', 'NZDUSD', 'AUDCHF']",80.0,-0.6410714285714286,B
AUDCHF,15,"['NZDUSD', 'CADCHF']",80.0,0.96,S
NZDCHF,20,['CADJPY'],80.0,0.23026623376623376,S
EURGBP,10,"['USDJPY', 'EURAUD', 'AUDCHF']",80.0,-0.953,B
GBPCAD,10,"['EURCHF', 'GBPUSD', 'EURGBP']",80.0,-0.287,B
GBPAUD,30,"['AUDNZD', 'EURNZD']",100.0,0.5068809523809524,S
EURJPY,10,['CHFJPY'],80.0,-0.23833333333333329,B
EURCAD,10,['CHFJPY'],80.0,-0.32100000000000006,B
EURAUD,15,"['NZDUSD', 'CADCHF']",80.0,-1.0,B
EURNZD,30,"['USDJPY', 'NZDUSD', 'NZDCHF']",80.0,-0.27930158730158733,B
AUDJPY,10,['GBPCHF'],80.0,0.95,S
AUDCAD,10,"['AUDNZD', 'NZDCHF']",80.0,0.62,S
