names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,['EURUSD'],80.0,0.2197498612498613,B
EURUSD,10,"['EURUSD', 'EURCHF']",80.0,-0.49815079365079357,S
USDJPY,30,"['CHFJPY', 'EURUSD']",80.0,0.7743469700234407,B
USDCAD,10,['AUDJPY'],80.0,-0.42308730158730173,S
AUDUSD,30,"['AUDJPY', 'AUDCAD', 'EURJPY']",100.0,0.7177590742590739,B
GBPCHF,15,['AUDNZD'],80.0,-1.0,S
CHFJPY,30,"['GBPAUD', 'USDCHF']",80.0,0.7633911088911087,B
CADCHF,15,"['USDJPY', 'AUDCAD', 'CADJPY', 'CHFJPY', 'NZDCAD', 'AUDJPY', 'GBPJPY']",100.0,1.0,B
EURGBP,15,['EURUSD'],80.0,-0.1726933621933622,S
GBPJPY,20,"['USDCHF', 'EURJPY', 'EURUSD']",100.0,-0.20080952380952374,S
EURJPY,50,['USDCHF'],80.0,-0.12427952466039523,S
EURNZD,30,['GBPUSD'],80.0,-0.3449018142160557,S
AUDJPY,10,"['AUDCHF', 'USDJPY']",80.0,0.4616666666666667,B
NZDCAD,30,['GBPCHF'],80.0,-0.3523250749938057,S
AUDNZD,50,['GBPUSD'],80.0,-0.37104121607246904,S
