date,EURUSD,EURCHF,empty,sum
2018.04.17,-565.9999999999999,-448.000000000004,,-1014.0000000000039
2018.04.17,-600.0000000000006,-439.0000000000116,,-1039.0000000000123
2018.04.17,-689.0000000000063,-446.0000000000131,,-1135.0000000000193
2018.04.17,-757.999999999992,-469.0000000000083,,-1227.0000000000005
2018.04.17,-834.9999999999858,-463.0000000000134,,-1297.999999999999
2018.04.17,-848.0000000000043,-588.0000000000107,,-1436.000000000015
2018.04.17,-733.9999999999902,-614.0000000000034,,-1347.9999999999936
2018.04.17,-739.0000000000008,-604.0000000000045,,-1343.0000000000055
2018.04.17,-580.999999999987,-609.0000000000151,,-1190.0000000000023
2018.04.17,-553.9999999999878,-609.0000000000151,,-1163.000000000003
2018.04.17,-446.9999999999974,-550.000000000006,,-997.0000000000034
2018.04.17,-448.000000000004,-529.0000000000017,,-977.0000000000057
2018.04.17,-486.999999999993,-556.0000000000009,,-1042.9999999999939
2018.04.17,-516.9999999999897,-578.0000000000118,,-1095.0000000000014
2018.04.17,-388.9999999999949,-605.9999999999955,,-994.9999999999903
2018.04.17,-317.9999999999961,-618.0000000000074,,-936.0000000000034
2018.04.17,-292.9999999999877,-649.999999999995,,-942.9999999999827
2018.04.17,-323.99999999999096,-783.0000000000003,,-1106.9999999999914
2018.04.17,-253.99999999999866,-797.0000000000033,,-1051.000000000002
2018.04.17,-195.9999999999962,-815.0000000000101,,-1011.0000000000064
2018.04.17,-202.9999999999976,-783.0000000000003,,-985.999999999998
2018.04.17,-200.00000000000017,-858.0000000000032,,-1058.0000000000034
2018.04.17,-188.9999999999947,-980.0000000000031,,-1168.9999999999977
2018.04.17,-280.9999999999979,-951.9999999999973,,-1232.9999999999952
2018.04.17,-390.0000000000015,-982.0000000000161,,-1372.0000000000177
2018.04.17,-367.0000000000062,-978.9999999999966,,-1346.0000000000027
2018.04.17,-429.99999999999704,-984.000000000007,,-1414.000000000004
2018.04.17,-424.00000000000216,-985.999999999998,,-1410.0
2018.04.17,-421.99999999998903,-988.9999999999955,,-1410.9999999999845
2018.04.17,-436.9999999999985,-1004.0000000000049,,-1441.0000000000034
2018.04.17,-463.9999999999977,-1022.9999999999961,,-1486.9999999999939
2018.04.17,-472.00000000000574,-1041.000000000003,,-1513.0000000000086
2018.04.18,-424.99999999998647,-1052.0000000000084,,-1476.999999999995
2018.04.18,-453.99999999999886,-1056.0000000000125,,-1510.0000000000114
2018.04.18,-458.9999999999872,-1134.999999999997,,-1593.9999999999843
2018.04.18,-431.0000000000036,-1129.0000000000023,,-1560.000000000006
2018.04.18,-431.99999999998795,-1133.0000000000061,,-1564.999999999994
2018.04.18,-448.9999999999883,-1133.0000000000061,,-1581.9999999999945
2018.04.18,-448.000000000004,-1157.000000000008,,-1605.0000000000118
2018.04.18,-451.99999999998573,-1178.0000000000123,,-1629.999999999998
2018.04.18,-446.9999999999974,-1184.0000000000073,,-1631.0000000000045
2018.04.18,-451.0000000000014,-1192.0000000000152,,-1643.0000000000166
2018.04.18,-495.000000000001,-1192.0000000000152,,-1687.0000000000164
2018.04.18,-516.9999999999897,-1251.000000000002,,-1767.9999999999918
2018.04.18,-519.9999999999872,-1222.9999999999964,,-1742.9999999999836
2018.04.18,-533.99999999999,-1234.0000000000018,,-1767.9999999999918
2018.04.18,-527.9999999999951,-1235.0000000000084,,-1763.0000000000036
2018.04.18,-504.9999999999999,-1235.0000000000084,,-1740.0000000000082
2018.04.18,-490.999999999997,-1236.9999999999993,,-1727.9999999999964
2018.04.18,-490.999999999997,-1239.9999999999966,,-1730.9999999999936
2018.04.18,-517.9999999999962,-1249.0000000000111,,-1767.0000000000073
2018.04.18,-459.99999999999375,-1225.0000000000093,,-1685.0000000000032
2018.04.18,-358.9999999999982,-1302.0000000000032,,-1661.0000000000014
2018.04.18,-387.000000000004,-1239.0000000000123,,-1626.0000000000164
2018.04.18,-431.99999999998795,-1324.000000000014,,-1756.000000000002
2018.04.18,-411.99999999999017,-1302.0000000000032,,-1713.9999999999934
2018.04.18,-387.99999999998835,-1243.0000000000164,,-1631.0000000000048
2018.04.18,-458.9999999999872,-1278.0000000000014,,-1736.9999999999886
2018.04.18,-390.0000000000015,-1258.0000000000036,,-1648.000000000005
2018.04.18,-438.00000000000506,-1302.0000000000032,,-1740.0000000000082
2018.04.18,-588.9999999999951,-1378.0000000000125,,-1967.0000000000077
2018.04.18,-638.0000000000052,-1358.0000000000148,,-1996.00000000002
2018.04.18,-661.9999999999848,-1349.0000000000002,,-2010.999999999985
2018.04.18,-638.9999999999895,-1354.999999999995,,-1993.9999999999845
2018.04.18,-628.0000000000064,-1310.0000000000111,,-1938.0000000000175
2018.04.18,-682.0000000000048,-1227.0000000000002,,-1909.000000000005
2018.04.18,-659.999999999994,-1232.000000000011,,-1892.000000000005
2018.04.18,-682.0000000000048,-1215.0000000000105,,-1897.0000000000152
2018.04.18,-541.9999999999981,-1243.0000000000164,,-1785.0000000000146
2018.04.18,-537.9999999999941,-1229.0000000000134,,-1767.0000000000075
2018.04.18,-557.9999999999918,-1246.9999999999982,,-1804.99999999999
2018.04.18,-638.9999999999895,-1293.9999999999952,,-1932.9999999999848
2018.04.18,-639.9999999999961,-1326.000000000005,,-1966.0000000000011
2018.04.18,-577.9999999999897,-1381.00000000001,,-1958.9999999999995
2018.04.18,-583.0000000000002,-1422.000000000012,,-2005.0000000000123
2018.04.18,-533.99999999999,-1361.9999999999966,,-1895.9999999999866
2018.04.18,-497.99999999999847,-1371.0000000000111,,-1869.0000000000095
2018.04.18,-482.999999999989,-1348.000000000016,,-1831.000000000005
2018.04.18,-519.0000000000028,-1329.0000000000025,,-1848.0000000000055
2018.04.18,-495.99999999998533,-1378.0000000000125,,-1873.9999999999977
2018.04.19,-509.99999999998823,-1387.000000000005,,-1896.9999999999932
2018.04.19,-506.0000000000064,-1378.9999999999968,,-1885.0000000000032
2018.04.19,-520.9999999999936,-1398.0000000000105,,-1919.000000000004
2018.04.19,-540.9999999999915,-1398.0000000000105,,-1939.0000000000018
2018.04.19,-547.999999999993,-1397.0000000000039,,-1944.9999999999968
2018.04.19,-536.0000000000032,-1401.0000000000077,,-1937.000000000011
2018.04.19,-502.00000000000244,-1401.0000000000077,,-1903.0000000000102
2018.04.19,-483.99999999999557,-1395.000000000013,,-1879.0000000000086
2018.04.19,-458.9999999999872,-1392.9999999999998,,-1851.999999999987
2018.04.19,-434.9999999999854,-1388.0000000000114,,-1822.9999999999968
2018.04.19,-455.0000000000054,-1380.0000000000034,,-1835.0000000000089
2018.04.19,-497.99999999999847,-1378.9999999999968,,-1876.9999999999952
2018.04.19,-564.9999999999933,-1398.9999999999948,,-1963.9999999999882
2018.04.19,-524.9999999999977,-1391.0000000000089,,-1916.0000000000066
2018.04.19,-547.999999999993,-1395.9999999999973,,-1943.9999999999902
2018.04.19,-543.0000000000045,-1394.0000000000064,,-1937.000000000011
2018.04.19,-547.999999999993,-1446.0000000000139,,-1994.0000000000068
2018.04.19,-550.000000000006,-1451.0000000000023,,-2001.0000000000082
2018.04.19,-478.999999999985,-1445.0000000000073,,-1923.9999999999923
2018.04.19,-529.0000000000017,-1409.0000000000157,,-1938.0000000000173
2018.04.19,-707.9999999999975,-1453.9999999999998,,-2161.9999999999973
2018.04.19,-712.9999999999859,-1471.0,,-2183.999999999986
2018.04.19,-600.9999999999849,-1470.0000000000157,,-2071.0000000000005
2018.04.19,-519.9999999999872,-1409.0000000000157,,-1929.0000000000027
2018.04.19,-375.9999999999986,-1317.0000000000125,,-1693.0000000000111
2018.04.19,-408.9999999999927,-1347.0000000000093,,-1756.000000000002
2018.04.19,-426.9999999999996,-1493.9999999999952,,-1920.9999999999948
2018.04.19,-442.9999999999934,-1304.0000000000164,,-1747.0000000000098
2018.04.19,-469.99999999999267,-1296.0000000000082,,-1766.000000000001
2018.04.19,-519.9999999999872,-1297.0000000000148,,-1817.0000000000018
2018.04.19,-543.999999999989,-1322.000000000001,,-1865.99999999999
2018.04.19,-564.9999999999933,-1326.000000000005,,-1890.9999999999982
2018.04.19,-558.9999999999984,-1265.000000000005,,-1824.0000000000034
2018.04.19,-541.9999999999981,-1279.000000000008,,-1821.000000000006
2018.04.19,-533.99999999999,-1280.9999999999989,,-1814.9999999999889
2018.04.19,-526.9999999999886,-1449.9999999999957,,-1976.9999999999843
2018.04.19,-367.0000000000062,-1517.0000000000127,,-1884.0000000000189
2018.04.19,-263.99999999999756,-1453.0000000000155,,-1717.000000000013
2018.04.19,-151.9999999999966,-1381.00000000001,,-1533.0000000000066
2018.04.19,-191.99999999999218,-1378.9999999999968,,-1570.999999999989
2018.04.19,-161.99999999999548,-1429.999999999998,,-1591.9999999999934
2018.04.19,-293.99999999999426,-1492.0000000000045,,-1785.9999999999989
2018.04.19,-214.00000000000307,-1513.0000000000089,,-1727.0000000000118
2018.04.19,-205.99999999999508,-1475.000000000004,,-1680.999999999999
2018.04.19,-201.99999999999108,-1458.0000000000036,,-1659.9999999999948
2018.04.19,-232.99999999999432,-1472.0000000000066,,-1705.000000000001
2018.04.19,-235.99999999999176,-1466.0000000000118,,-1702.0000000000036
2018.04.19,-202.9999999999976,-1466.9999999999961,,-1669.9999999999936
2018.04.20,-190.99999999998562,-1456.9999999999973,,-1647.999999999983
2018.04.20,-190.99999999998562,-1427.0000000000005,,-1617.9999999999861
2018.04.20,-174.99999999999181,-1451.0000000000023,,-1625.999999999994
2018.04.20,-160.99999999998892,-1453.0000000000155,,-1614.0000000000043
2018.04.20,-177.99999999998929,-1459.9999999999945,,-1637.9999999999839
2018.04.20,-173.00000000000094,-1446.9999999999982,,-1619.999999999999
2018.04.20,-171.99999999999437,-1446.0000000000139,,-1618.0000000000082
2018.04.20,-197.99999999998707,-1429.0000000000136,,-1627.0000000000007
2018.04.20,-192.99999999999872,-1428.000000000007,,-1621.0000000000057
2018.04.20,-144.99999999999514,-1463.0000000000143,,-1608.0000000000095
2018.04.20,-178.99999999999582,-1472.0000000000066,,-1651.0000000000025
2018.04.20,-154.99999999999403,-1473.0000000000132,,-1628.0000000000073
2018.04.20,-131.99999999999878,-1468.0000000000027,,-1600.0000000000016
2018.04.20,-126.99999999998823,-1463.9999999999986,,-1590.9999999999868
2018.04.20,-133.99999999998968,-1487.0000000000161,,-1621.000000000006
2018.04.20,-136.99999999998712,-1473.0000000000132,,-1610.0000000000002
2018.04.20,-133.99999999998968,-1524.0000000000143,,-1658.000000000004
2018.04.20,-167.9999999999904,-1554.9999999999952,,-1722.9999999999857
2018.04.20,-148.99999999999915,-1490.999999999998,,-1639.999999999997
2018.04.20,-212.99999999999653,-1520.0000000000102,,-1733.0000000000068
2018.04.20,-239.99999999999577,-1523.0000000000077,,-1763.0000000000034
2018.04.20,-154.99999999999403,-1445.0000000000073,,-1600.0000000000014
2018.04.20,-38.99999999998904,-1350.0000000000068,,-1388.999999999996
2018.04.20,-48.000000000003595,-1371.0000000000111,,-1419.0000000000148
2018.04.20,131.99999999999878,-1327.999999999996,,-1195.999999999997
2018.04.20,226.00000000001506,-1331.0000000000155,,-1105.0000000000005
2018.04.20,263.99999999999756,-1312.000000000002,,-1048.0000000000045
2018.04.20,259.9999999999936,-1351.9999999999977,,-1092.000000000004
2018.04.20,180.0000000000024,-1358.0000000000148,,-1178.0000000000123
2018.04.20,177.00000000000495,-1276.0000000000105,,-1099.0000000000055
2018.04.20,168.99999999999693,-1258.0000000000036,,-1089.0000000000068
2018.04.20,192.00000000001438,-1239.0000000000123,,-1046.999999999998
2018.04.20,329.00000000000153,-1212.9999999999975,,-883.9999999999959
2018.04.20,436.00000000001415,-1192.0000000000152,,-756.0000000000011
2018.04.20,514.9999999999987,-1174.0000000000084,,-659.0000000000097
2018.04.20,495.000000000001,-1192.9999999999995,,-697.9999999999985
2018.04.20,463.0000000000134,-1147.000000000009,,-683.9999999999957
2018.04.20,401.00000000000693,-1184.0000000000073,,-783.0000000000003
2018.04.20,384.00000000000654,-1242.0000000000098,,-858.0000000000032
2018.04.20,287.000000000015,-1364.0000000000095,,-1076.9999999999945
2018.04.20,322.00000000000006,-1347.0000000000093,,-1025.0000000000093
2018.04.20,358.9999999999982,-1322.000000000001,,-963.0000000000027
2018.04.20,395.99999999999636,-1271.0,,-875.0000000000036
2018.04.20,390.0000000000015,-1266.0000000000116,,-876.0000000000101
2018.04.20,445.0000000000065,-1251.000000000002,,-805.9999999999956
2018.04.20,449.0000000000105,-1300.0000000000123,,-851.0000000000018
2018.04.20,394.00000000000546,-1302.0000000000032,,-907.9999999999977
2018.04.20,361.0000000000113,-1334.9999999999973,,-973.9999999999859
