names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,"['AUDJPY', 'USDCAD', 'CADCHF', 'EURCAD', 'NZDCAD', 'AUDCAD']",80.0,-0.54,S
USDCAD,10,"['GBPJPY', 'AUDJPY']",80.0,1.0,B
AUDUSD,10,"['EURGBP', 'GBPJPY']",80.0,-0.82,S
NZDUSD,10,['AUDCAD'],80.0,-0.9840000000000001,S
GBPCHF,20,['CHFJPY'],80.0,0.7430755355755361,B
EURCHF,10,['AUDCAD'],80.0,-0.2741190476190476,S
CHFJPY,50,"['CADCHF', 'CHFJPY', 'EURCAD', 'CADJPY', 'EURNZD']",80.0,0.27817449217449214,B
CADCHF,30,"['EURCHF', 'GBPJPY', 'AUDCHF', 'CHFJPY', 'AUDCAD', 'GBPAUD', 'USDCHF']",80.0,0.08,B
AUDCHF,30,"['GBPCHF', 'USDCHF']",80.0,0.5787827450327454,B
NZDCHF,10,"['EURUSD', 'USDCHF']",80.0,-1.0,S
EURGBP,20,"['EURGBP', 'GBPCAD', 'GBPUSD', 'USDCHF', 'USDJPY', 'CHFJPY']",100.0,0.25266666666666665,B
GBPCAD,10,"['EURCHF', 'EURGBP']",80.0,1.0,B
GBPAUD,15,"['EURUSD', 'GBPCHF']",80.0,-0.3069761904761904,S
EURJPY,20,"['EURNZD', 'NZDCHF']",80.0,-0.29988741813741804,S
EURCAD,30,"['EURCHF', 'GBPJPY', 'AUDCHF', 'CHFJPY', 'AUDCAD', 'GBPAUD', 'USDCHF']",80.0,0.0,S
EURAUD,20,"['AUDNZD', 'GBPCAD', 'EURNZD', 'NZDCHF', 'GBPCHF']",80.0,0.88,B
EURNZD,10,"['EURUSD', 'USDCHF']",100.0,1.0,B
CADJPY,10,"['EURNZD', 'NZDCHF']",80.0,-1.0,S
AUDJPY,20,['GBPCHF'],100.0,0.5517253302253304,B
NZDJPY,15,['EURJPY'],100.0,-0.7757041847041846,S
NZDCAD,30,['GBPUSD'],80.0,0.23234082094376213,B
AUDNZD,10,"['USDCHF', 'AUDUSD', 'EURGBP']",80.0,-0.02,S
