date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.11.27,-80.00000000001339,-13.999999999980695,-19.00000000000235,-4.000000000004,-180.99999999998673,-168.99999999999693,-132.99999999999557,-8.999999999992347,-60.99999999999994,-58.99999999999794,-14.999999999998348,-25.999999999992696,-106.00000000000608,-168.99999999998272,-28.000000000005798,-32.999999999994145,0.0,-115.99999999999966,-16.999999999995907,-57.999999999992724,-82.00000000000429,-14.000000000002899,,-1392.999999999945
2017.11.27,-45.000000000006146,23.00000000001745,-5.999999999994898,2.000000000002,-119.99999999998678,-180.0000000000024,-9.999999999990905,12.000000000000899,-55.000000000005045,-4.999999999999449,26.999999999999247,-1.999999999990898,-243.99999999999977,-239.00000000000432,52.99999999999194,25.999999999992696,211.00000000000563,-134.9999999999909,-3.9999999999906777,-63.00000000000239,-51.000000000001044,103.99999999999298,,-700.9999999999627
2017.11.27,-110.00000000001009,72.0000000000054,17.000000000000348,10.999999999994348,12.000000000012001,-202.9999999999976,35.0000000000108,50.0000000000056,-2.999999999997449,-72.0000000000054,-1.0000000000065512,127.00000000001043,-316.0000000000052,-250.0,86.99999999999264,82.00000000000429,242.00000000000887,-134.00000000000034,-4.9999999999954525,-78.00000000000296,-11.00000000000545,83.00000000001084,,-364.99999999997084
2017.11.27,-60.000000000015596,85.00000000000173,12.000000000000899,14.999999999998348,76.99999999999375,-194.0000000000053,38.000000000010914,39.00000000000014,60.99999999999994,-53.00000000000304,4.999999999999449,171.99999999999437,-230.00000000001907,-239.00000000000432,93.99999999999409,62.99999999999084,258.0000000000027,-125.0,49.99999999999716,-73.99999999999807,-0.999999999995449,93.99999999999409,,86.99999999993759
2017.11.27,-69.00000000000794,82.00000000000429,11.00000000000545,19.00000000000235,73.99999999999629,-201.00000000000674,-16.999999999995907,98.0000000000092,48.99999999999905,-60.00000000000449,-28.000000000005798,158.0000000000137,-238.0000000000049,-217.9999999999893,41.000000000002146,21.999999999988695,212.99999999999653,-97.99999999999898,-6.999999999990791,-34.99999999999659,4.000000000004,95.00000000000064,,-104.9999999999791
2017.11.27,-85.00000000000173,58.000000000002494,2.000000000002,14.000000000002899,52.000000000007596,-121.99999999999989,-26.999999999986812,94.00000000000519,44.99999999999504,-55.000000000005045,-46.00000000000159,167.00000000000603,-238.0000000000049,-86.99999999998909,5.999999999994898,-9.000000000014552,197.00000000000273,-85.99999999999852,-15.999999999991132,-24.999999999991473,-21.999999999999797,100.99999999999554,,-81.9999999999701
2017.11.27,-9.000000000014552,149.00000000002134,63.00000000000195,73.00000000000084,32.0000000000098,-140.0000000000068,-87.99999999999386,77.00000000000485,-47.00000000000814,-34.000000000000696,-35.00000000000725,171.00000000001003,-409.0000000000149,-52.99999999999727,31.000000000003247,55.99999999998939,251.00000000000122,-66.0000000000025,-174.99999999999716,19.99999999999602,-134.0000000000008,106.00000000000608,,-160.99999999999915
2017.11.27,12.999999999996348,155.00000000001623,143.00000000000423,178.99999999999582,8.000000000008,-110.00000000001009,-177.99999999999727,51.000000000001044,-109.99999999999899,90.99999999999665,0.0,173.00000000000094,-506.0000000000064,33.999999999991815,72.99999999998974,265.0000000000041,558.9999999999984,23.000000000010346,-302.99999999999727,201.99999999999818,-161.99999999999548,137.00000000000932,,737.0000000000157
2017.11.27,-12.999999999996348,158.0000000000137,107.00000000000153,180.99999999999784,15.999999999993797,-124.00000000001299,-245.9999999999951,50.0000000000056,-102.00000000000209,97.9999999999981,7.9999999999968985,198.00000000000927,-489.0000000000061,118.99999999999977,130.99999999999224,211.99999999998997,588.9999999999951,103.9999999999992,-346.9999999999942,278.99999999999636,-183.99999999999528,144.99999999999514,,889.9999999999824
2017.11.27,12.999999999996348,176.00000000002058,119.99999999999788,178.99999999999582,28.000000000005798,-119.00000000000244,-262.999999999991,65.00000000000395,-34.000000000000696,82.99999999999974,4.999999999999449,167.00000000000603,-359.0000000000204,194.00000000001683,89.00000000000574,161.99999999999548,526.0000000000042,126.00000000000477,-283.9999999999918,287.00000000000614,-139.99999999999568,184.00000000000637,,1205.000000000063
