date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.11.27,5.999999999994898,18.0000000000069,-2.999999999997449,10.999999999994348,-99.00000000000463,-76.0000000000094,97.00000000000841,53.00000000000304,32.999999999994145,-9.999999999998899,48.99999999999905,0.0,-4.000000000004,-168.99999999998272,-35.00000000000725,25.999999999992696,231.0000000000034,-115.99999999999966,82.99999999999841,-55.999999999997385,24.000000000001798,-124.99999999999733,,-62.00000000000164
2017.11.27,-43.00000000001525,103.00000000000864,58.000000000002494,53.00000000000304,32.999999999994145,-178.99999999999582,64.00000000000716,70.99999999999883,0.0,17.999999999995797,66.99999999999484,180.0000000000024,-243.99999999999977,-222.0000000000084,-221.00000000000452,265.99999999998846,475.0000000000032,-75.00000000000284,-3.0000000000001137,7.000000000005002,2.999999999997449,-107.99999999999699,,302.99999999997766
2017.11.27,-56.99999999999594,92.00000000000318,43.999999999999595,46.999999999997044,151.00000000001222,-178.99999999999582,40.00000000000625,140.0000000000068,80.00000000000229,-46.999999999997044,4.999999999999449,200.00000000000017,-226.99999999999943,-181.99999999998795,-90.99999999999665,117.99999999999588,316.0000000000052,-125.0,57.00000000000216,-36.99999999999193,2.000000000002,-120.00000000000898,,227.0000000000585
2017.11.27,-28.000000000005798,140.0000000000068,39.999999999995595,60.99999999999994,114.99999999999844,-194.0000000000053,55.00000000000682,108.00000000000809,80.00000000000229,-27.999999999994696,41.9999999999976,224.000000000002,-184.00000000000637,-210.9999999999843,-178.99999999999582,139.9999999999846,378.999999999996,-97.99999999999898,64.99999999999773,-27.999999999991587,19.00000000000235,-146.00000000000168,,372.00000000001376
2017.11.27,-58.000000000002494,101.00000000001774,41.9999999999976,46.999999999997044,126.0000000000039,-110.99999999999443,-13.999999999995794,118.00000000000699,68.99999999999685,-31.999999999998696,-26.999999999999247,212.99999999999653,-226.00000000001506,-37.00000000000614,-53.999999999998494,63.99999999999739,261.0000000000001,-54.99999999999261,-3.9999999999906777,15.000000000000568,12.000000000000899,-127.99999999999478,,322.00000000002717
2017.11.27,1.999999999990898,161.00000000001114,73.00000000000084,90.99999999999665,89.00000000000574,-76.99999999999375,32.00000000001069,96.00000000000719,48.99999999999905,2.000000000002,-26.999999999999247,212.99999999999653,-223.00000000001762,-45.99999999999227,-52.000000000007596,52.99999999999194,286.00000000000847,-60.99999999999284,6.000000000000227,25.000000000005684,-4.999999999999449,-151.00000000001222,,536.000000000012
2017.11.27,22.999999999995246,160.00000000000458,148.0000000000037,178.99999999999582,38.0000000000047,-99.00000000000463,-69.99999999999318,80.00000000000229,-40.00000000000669,104.00000000000409,22.999999999995246,182.99999999999983,-370.00000000000364,48.00000000000182,-109.99999999998789,272.00000000000557,585.9999999999976,33.00000000000125,-170.99999999999227,207.00000000000784,-116.00000000000499,-185.99999999999727,,922.0000000000291
2017.11.27,12.999999999996348,175.00000000001404,161.99999999999548,193.99999999999417,49.00000000001015,-97.9999999999981,-159.9999999999966,70.99999999999883,-53.00000000000304,114.00000000000298,19.999999999997797,219.00000000001364,-409.99999999999926,144.00000000000546,-131.99999999999878,302.0000000000023,622.0000000000115,109.99999999999943,-248.99999999999523,281.0000000000059,-124.99999999999733,-185.00000000001293,,1064.0000000000468
2017.11.27,14.000000000002899,183.00000000002203,136.99999999999824,188.9999999999947,60.99999999999994,-107.00000000001265,-223.99999999998954,74.00000000000739,-23.00000000000635,102.99999999999754,15.999999999993797,231.0000000000034,-354.0000000000099,212.0000000000175,-133.99999999998968,241.00000000000233,607.0000000000019,156.99999999999648,-260.9999999999957,314.00000000000716,-112.99999999999643,-219.99999999999798,,1103.000000000047
2017.11.27,53.999999999998494,194.0000000000053,149.99999999999457,209.00000000000364,42.999999999993044,-107.00000000001265,-241.99999999999022,79.00000000000685,-24.000000000001798,114.99999999999844,24.999999999997247,194.0000000000053,-333.0000000000055,241.00000000001387,-116.00000000000499,241.00000000000233,619.9999999999983,165.00000000000625,-277.9999999999916,335.00000000000796,-131.99999999999878,-229.00000000001253,,1204.0000000000136
