date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2017.10.30,91.00000000000774,-163.00000000000205,-9.000000000000341,14.999999999987246,9.00000000000345,-29.000000000001247,15.000000000000568,-60.99999999999994,-63.00000000000195,-70.0000000000034,4.000000000004,-85.00000000000796,190.99999999998562,-8.000000000008,-1.999999999990898,27.00000000002145,-1.0000000000047748,-9.000000000000341,-24.999999999997247,,-173.00000000000807
2017.10.30,56.0000000000005,-168.99999999999693,-14.000000000010004,9.999999999998899,24.000000000001798,117.99999999999588,19.99999999999602,-31.999999999998696,-31.999999999998696,107.00000000000153,16.0000000000049,-76.99999999999818,246.99999999999721,4.000000000004,49.00000000001015,-319.999999999987,1.0000000000047748,161.99999999999193,173.9999999999964,,344.00000000001455
2017.10.30,170.00000000000347,-153.00000000000313,42.999999999992156,127.99999999999478,34.99999999999615,146.99999999999713,-2.0000000000095497,-79.99999999999119,-7.0000000000014495,48.000000000003595,-19.00000000000235,-132.000000000005,286.99999999999284,-4.000000000004,-59.99999999999339,-327.99999999999494,19.000000000005457,160.99999999998715,119.00000000000244,,371.9999999999702
2017.10.30,185.00000000000182,-141.99999999999767,19.99999999999602,160.00000000000458,73.99999999999629,142.99999999999312,-43.00000000000637,-78.00000000000028,24.000000000001798,32.999999999994145,-17.000000000000348,-91.99999999998454,366.999999999984,-21.00000000000435,11.00000000000545,-308.9999999999815,51.00000000000193,166.99999999998738,100.00000000000009,,632.9999999999917
2017.10.30,124.00000000000189,-252.0000000000078,-9.000000000000341,119.00000000000244,53.00000000000304,117.99999999999588,6.999999999990791,-53.999999999998494,-26.000000000003798,56.99999999999594,1.0000000000065512,-177.99999999999727,465.0000000000043,-137.9999999999937,139.00000000000023,-428.9999999999905,46.999999999997044,160.99999999998715,99.00000000000463,,303.99999999999807
2017.10.30,120.00000000000898,-253.99999999999866,4.9999999999954525,139.9999999999846,82.99999999999974,148.99999999999915,25.99999999999625,-37.99999999999359,-75.00000000000284,88.99999999999464,-3.999999999992898,-200.9999999999934,533.99999999999,-143.00000000000423,177.00000000000495,-493.99999999999443,49.000000000006594,186.9999999999976,126.99999999999933,,476.99999999999727
2017.10.30,191.00000000000784,-200.00000000000017,99.99999999999432,160.00000000000458,84.0000000000063,190.00000000000128,40.99999999999682,-85.99999999999719,-82.99999999999974,81.9999999999932,-17.000000000000348,-262.00000000000045,470.9999999999992,-82.00000000000429,97.9999999999981,-504.9999999999999,-13.999999999995794,173.99999999999238,162.0000000000066,,504.0000000000026
2017.10.30,112.000000000001,-323.99999999999096,-39.00000000000148,92.00000000000318,-20.999999999993246,158.99999999999804,-7.000000000005002,-69.9999999999923,-48.99999999999905,104.00000000000409,-49.99999999999449,-221.99999999998,394.9999999999898,-89.00000000000574,-25.00000000000835,-521.9999999999781,45.000000000001705,226.99999999998965,173.9999999999964,,-109.99999999996473
2017.10.30,104.00000000000409,-245.0000000000063,-42.00000000000159,60.99999999999994,-41.000000000002146,200.00000000000017,4.9999999999954525,-73.99999999999629,-16.0000000000049,153.99999999999858,26.999999999999247,-129.99999999999545,248.99999999998812,-97.9999999999981,-19.999999999997797,-663.999999999998,25.99999999999625,274.9999999999915,243.99999999999977,,14.999999999972488
2017.10.30,86.0000000000083,-242.00000000000887,-37.9999999999967,75.00000000000284,-19.00000000000235,263.0000000000021,35.99999999998715,-54.999999999993946,-40.00000000000669,226.99999999999943,41.9999999999976,-131.00000000000023,302.9999999999866,-134.99999999999625,53.999999999998494,-847.9999999999822,33.00000000000125,345.9999999999894,314.99999999999864,,271.99999999998465
2017.10.30,80.00000000000229,-293.99999999999426,-100.99999999999909,89.99999999999008,11.00000000000545,253.99999999999866,-33.00000000000125,-41.9999999999976,-43.999999999999595,220.99999999999343,21.00000000000435,-105.99999999999454,431.99999999998795,-175.00000000001404,131.99999999999878,-851.9999999999861,93.00000000000352,379.99999999999545,292.9999999999988,,359.9999999999923
2017.10.30,77.00000000000485,-293.99999999999426,-85.00000000000796,100.99999999999554,-19.00000000000235,229.99999999999687,-7.000000000005002,-29.999999999996696,-9.999999999998899,202.0000000000022,-4.999999999999449,-127.9999999999859,363.0000000000022,-143.00000000000423,22.999999999995246,-737.9999999999942,87.0000000000033,337.99999999999386,253.0000000000032,,215.00000000000833
2017.10.30,46.00000000000159,-293.99999999999426,-131.00000000000023,53.999999999998494,-48.000000000003595,258.9999999999981,-16.000000000005343,-37.99999999999359,-43.999999999999595,251.00000000000122,21.00000000000435,-68.9999999999884,295.99999999998516,-131.99999999999878,15.999999999993797,-862.9999999999916,90.00000000000341,404.9999999999869,324.00000000000205,,126.99999999999977
2017.10.30,39.00000000000014,-314.99999999999864,-129.0000000000049,86.99999999999264,-12.000000000000899,344.99999999999534,-4.0000000000048885,-13.999999999991797,-38.0000000000047,339.0000000000004,21.00000000000435,-91.99999999998454,404.0000000000044,-191.99999999999218,107.99999999999699,-1098.9999999999834,112.00000000000898,500.0,411.0000000000058,,471.000000000043
2017.10.30,45.000000000006146,-357.99999999999164,-131.00000000000023,79.99999999999119,-41.9999999999976,357.99999999999164,-18.000000000000682,-19.999999999997797,-41.000000000002146,348.9999999999993,4.000000000004,-139.99999999998636,391.9999999999924,-208.00000000000819,76.0000000000094,-1157.9999999999923,109.00000000000887,516.9999999999959,431.99999999999903,,246.00000000002086
2017.10.30,51.000000000001044,-397.0000000000029,-118.00000000000921,79.99999999999119,-32.999999999994145,312.00000000000114,-16.000000000005343,-24.999999999997247,-4.999999999999449,298.9999999999937,-14.000000000002899,-200.9999999999934,465.99999999998863,-222.00000000001108,103.00000000000864,-1058.9999999999877,99.00000000000375,454.9999999999983,373.00000000000114,,147.99999999998408
2017.10.30,93.00000000000975,-343.00000000000443,-88.00000000000807,82.99999999998863,-5.999999999994898,324.00000000000205,-25.000000000005684,-56.99999999999594,-9.00000000000345,281.99999999999335,-3.999999999992898,-180.00000000000682,453.99999999999886,-181.00000000000892,110.00000000001009,-1039.9999999999966,78.00000000000296,450.9999999999934,387.000000000004,,328.99999999998533
2017.10.30,31.000000000003247,-371.99999999999454,-105.00000000000398,73.99999999999629,-14.999999999998348,295.0000000000008,21.99999999999136,-13.999999999991797,-29.999999999996696,295.0000000000008,-2.999999999997449,-189.99999999999773,471.9999999999835,-204.00000000000418,126.0000000000039,-1010.9999999999841,84.00000000000318,428.99999999998784,356.00000000000074,,240.0000000000029
2017.10.30,67.00000000000594,-384.00000000000654,-75.00000000000284,92.99999999998754,7.0000000000014495,339.0000000000004,12.999999999991019,-29.999999999996696,-62.000000000006494,314.99999999999864,-19.00000000000235,-242.999999999995,536.9999999999875,-215.00000000000963,157.99999999999147,-1099.9999999999898,73.0000000000075,455.99999999998886,397.99999999999835,,327.99999999994935
2017.10.30,119.00000000000244,-309.0000000000037,-61.99999999999761,107.99999999999699,28.000000000005798,385.99999999999744,-40.00000000000625,-60.99999999999994,-34.99999999999615,326.9999999999995,41.000000000002146,-180.99999999998317,486.999999999993,-253.99999999999866,218.00000000000708,-1228.9999999999911,75.00000000000284,501.99999999999534,453.0000000000034,,573.0000000000293
2017.10.30,204.00000000000418,-272.00000000000557,4.9999999999954525,167.00000000000603,60.99999999999994,387.99999999999943,-58.000000000006935,-90.99999999999665,-51.99999999999649,271.9999999999945,2.000000000002,-217.9999999999893,506.9999999999908,-207.00000000000162,170.00000000000347,-1115.9999999999836,64.00000000000716,458.999999999989,412.00000000000125,,697.0000000000131
2017.10.30,139.00000000000023,-326.0000000000041,1.9999999999953388,110.99999999999443,34.000000000000696,293.99999999999426,9.000000000000341,-75.9999999999983,-114.99999999999844,231.0000000000034,51.99999999999649,-270.9999999999866,523.9999999999911,-286.00000000000847,262.999999999991,-1065.999999999989,24.00000000000091,353.9999999999992,331.999999999999,,228.99999999998136
2017.10.30,93.00000000000975,-547.0000000000086,-36.000000000001364,144.99999999999514,-14.000000000002899,296.9999999999917,16.999999999995907,-21.999999999999797,-85.00000000000173,254.99999999999412,2.999999999997449,-477.00000000000387,702.0000000000026,-493.99999999999443,340.9999999999913,-1249.9999999999955,79.00000000000773,384.00000000000034,312.00000000000114,,-297.00000000002103
