date,AUDUSD,NZDUSD,GBPCHF,CHFJPY,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.09.12,-67.00000000000594,-37.99999999999359,-74.0000000000185,0.0,-92.99999999998931,-33.00000000000125,0.0,-113.00000000000753,,-418.00000000001614
2016.09.12,-59.000000000009045,-119.00000000000244,-7.0000000000014495,-12.000000000000455,-91.99999999998454,-57.00000000000216,55.00000000000682,-117.00000000001154,,-408.00000000000483
2016.09.12,-64.0000000000085,-104.99999999999955,18.999999999991246,19.000000000005457,-13.999999999981583,-16.999999999995907,-15.000000000000568,-118.00000000001809,,-295.0000000000075
2016.09.12,1.999999999990898,-70.99999999999883,-4.000000000004,-218.00000000000352,-375.0,-274.0000000000009,-218.00000000000352,-131.99999999999878,,-1290.0000000000189
2016.09.12,-40.00000000000669,-109.99999999999899,0.0,-182.99999999999272,-335.00000000000796,-216.00000000000819,-158.00000000000125,-124.00000000001299,,-1166.0000000000289
2016.09.12,-92.00000000000318,-178.00000000000037,59.99999999999339,-162.9999999999967,-251.00000000000477,-186.9999999999976,-161.99999999999193,-163.00000000000205,,-1136.0000000000032
2016.09.12,-75.00000000000284,-156.00000000000057,2.999999999997449,-25.99999999999625,-147.99999999999613,-28.000000000005798,-51.00000000000193,-178.00000000001148,,-659.0000000000175
2016.09.12,-73.00000000000084,-234.00000000000088,5.999999999994898,40.99999999999682,3.0000000000143245,51.00000000000193,-49.99999999999716,-249.00000000001032,,-505.00000000000125
2016.09.12,-129.00000000000134,-271.9999999999945,41.99999999998649,10.000000000005116,-38.99999999998727,52.99999999999727,-122.99999999999045,-270.00000000001467,,-727.9999999999993
2016.09.12,-41.000000000002146,-219.00000000000253,51.99999999998539,-96.9999999999942,-153.99999999999636,-28.000000000005798,-182.99999999999272,-309.0000000000037,,-979.000000000012
2016.09.12,90.0000000000012,-41.9999999999976,78.99999999998464,-147.00000000000557,-175.99999999998772,-70.00000000000739,-207.9999999999984,-221.00000000000452,,-695.0000000000153
2016.09.12,23.999999999990695,-58.000000000002494,112.99999999998533,-28.999999999996362,15.999999999991132,36.99999999999193,-93.00000000000352,-168.99999999999693,,-159.00000000004022
