date,EURCHF,empty,sum
2020.06.29,-80.00000000001339,,-80.00000000001339
2020.06.29,-90.99999999999665,,-90.99999999999665
2020.06.29,-82.00000000000429,,-82.00000000000429
2020.06.29,-94.00000000001629,,-94.00000000001629
2020.06.29,-94.00000000001629,,-94.00000000001629
2020.06.29,-101.00000000001774,,-101.00000000001774
2020.06.29,-102.00000000000209,,-102.00000000000209
2020.06.29,-120.00000000000898,,-120.00000000000898
2020.06.29,-190.00000000000128,,-190.00000000000128
2020.06.29,-184.00000000000637,,-184.00000000000637
2020.06.29,-184.00000000000637,,-184.00000000000637
2020.06.29,-225.00000000000853,,-225.00000000000853
2020.06.29,-226.99999999999943,,-226.99999999999943
2020.06.29,-195.00000000001182,,-195.00000000001182
2020.06.29,-195.00000000001182,,-195.00000000001182
2020.06.29,-209.00000000001472,,-209.00000000001472
2020.06.29,-235.00000000000742,,-235.00000000000742
2020.06.29,-284.00000000001756,,-284.00000000001756
2020.06.29,-307.00000000001285,,-307.00000000001285
2020.06.29,-307.00000000001285,,-307.00000000001285
2020.06.29,-321.0000000000157,,-321.0000000000157
2020.06.29,-319.0000000000026,,-319.0000000000026
2020.06.29,-241.00000000000233,,-241.00000000000233
2020.06.29,-263.99999999999756,,-263.99999999999756
2020.06.29,-267.0000000000172,,-267.0000000000172
2020.06.29,-289.0000000000059,,-289.0000000000059
2020.06.29,-290.00000000001245,,-290.00000000001245
2020.06.29,-296.0000000000074,,-296.0000000000074
2020.06.29,-339.0000000000004,,-339.0000000000004
2020.06.29,-384.00000000000654,,-384.00000000000654
2020.06.29,-402.0000000000135,,-402.0000000000135
2020.06.29,-425.0000000000087,,-425.0000000000087
2020.06.29,-442.00000000000904,,-442.00000000000904
2020.06.29,-467.0000000000174,,-467.0000000000174
2020.06.29,-494.00000000001666,,-494.00000000001666
2020.06.29,-570.0000000000039,,-570.0000000000039
2020.06.29,-563.0000000000024,,-563.0000000000024
2020.06.29,-547.0000000000086,,-547.0000000000086
2020.06.29,-587.0000000000042,,-587.0000000000042
2020.06.29,-663.999999999998,,-663.999999999998
2020.06.29,-625.0000000000089,,-625.0000000000089
2020.06.29,-645.0000000000067,,-645.0000000000067
2020.06.29,-635.0000000000077,,-635.0000000000077
2020.06.29,-634.0000000000013,,-634.0000000000013
2020.06.29,-619.9999999999983,,-619.9999999999983
2020.06.29,-628.0000000000064,,-628.0000000000064
2020.06.29,-629.0000000000128,,-629.0000000000128
2020.06.29,-643.0000000000158,,-643.0000000000158
2020.06.30,-651.0000000000016,,-651.0000000000016
2020.06.30,-635.0000000000077,,-635.0000000000077
2020.06.30,-669.0000000000085,,-669.0000000000085
2020.06.30,-683.0000000000114,,-683.0000000000114
2020.06.30,-678.0000000000008,,-678.0000000000008
2020.06.30,-693.0000000000102,,-693.0000000000102
2020.06.30,-684.000000000018,,-684.000000000018
2020.06.30,-687.0000000000153,,-687.0000000000153
2020.06.30,-680.0000000000139,,-680.0000000000139
2020.06.30,-679.0000000000074,,-679.0000000000074
2020.06.30,-677.0000000000165,,-677.0000000000165
2020.06.30,-653.0000000000147,,-653.0000000000147
2020.06.30,-679.0000000000074,,-679.0000000000074
2020.06.30,-679.0000000000074,,-679.0000000000074
2020.06.30,-661.0000000000005,,-661.0000000000005
2020.06.30,-662.000000000007,,-662.000000000007
2020.06.30,-660.0000000000161,,-660.0000000000161
2020.06.30,-633.0000000000168,,-633.0000000000168
2020.06.30,-623.000000000018,,-623.000000000018
2020.06.30,-555.0000000000166,,-555.0000000000166
2020.06.30,-551.9999999999969,,-551.9999999999969
2020.06.30,-568.9999999999973,,-568.9999999999973
2020.06.30,-568.000000000013,,-568.000000000013
2020.06.30,-526.0000000000042,,-526.0000000000042
2020.06.30,-507.9999999999973,,-507.9999999999973
2020.06.30,-419.0000000000138,,-419.0000000000138
2020.06.30,-381.0000000000091,,-381.0000000000091
2020.06.30,-347.0000000000084,,-347.0000000000084
2020.06.30,-314.00000000001427,,-314.00000000001427
2020.06.30,-311.0000000000168,,-311.0000000000168
2020.06.30,-245.0000000000063,,-245.0000000000063
2020.06.30,-262.00000000000665,,-262.00000000000665
2020.06.30,-296.0000000000074,,-296.0000000000074
2020.06.30,-255.00000000000523,,-255.00000000000523
2020.06.30,-273.0000000000121,,-273.0000000000121
2020.06.30,-255.00000000000523,,-255.00000000000523
2020.06.30,-301.0000000000179,,-301.0000000000179
2020.06.30,-232.00000000000998,,-232.00000000000998
2020.06.30,-209.00000000001472,,-209.00000000001472
2020.06.30,-224.000000000002,,-224.000000000002
2020.06.30,-197.00000000000273,,-197.00000000000273
2020.06.30,-170.00000000000347,,-170.00000000000347
2020.06.30,-131.99999999999878,,-131.99999999999878
2020.06.30,-134.00000000001188,,-134.00000000001188
2020.06.30,-131.00000000001444,,-131.00000000001444
2020.06.30,-156.00000000000057,,-156.00000000000057
2020.06.30,-148.99999999999915,,-148.99999999999915
2020.06.30,-150.00000000000568,,-150.00000000000568
2020.07.01,-130.0000000000079,,-130.0000000000079
2020.07.01,-117.99999999999588,,-117.99999999999588
2020.07.01,-114.0000000000141,,-114.0000000000141
2020.07.01,-114.99999999999844,,-114.99999999999844
2020.07.01,-121.99999999999989,,-121.99999999999989
2020.07.01,-110.00000000001009,,-110.00000000001009
2020.07.01,-131.99999999999878,,-131.99999999999878
2020.07.01,-131.99999999999878,,-131.99999999999878
2020.07.01,-120.00000000000898,,-120.00000000000898
2020.07.01,-113.00000000000753,,-113.00000000000753
2020.07.01,-107.99999999999699,,-107.99999999999699
2020.07.01,-95.00000000000064,,-95.00000000000064
2020.07.01,-107.00000000001265,,-107.00000000001265
2020.07.01,-100.0000000000112,,-100.0000000000112
2020.07.01,-49.00000000001015,,-49.00000000001015
2020.07.01,17.999999999984695,,17.999999999984695
2020.07.01,7.999999999985796,,7.999999999985796
2020.07.01,-21.00000000000435,,-21.00000000000435
2020.07.01,-16.000000000016,,-16.000000000016
2020.07.01,-112.000000000001,,-112.000000000001
2020.07.01,-114.0000000000141,,-114.0000000000141
2020.07.01,-87.00000000001484,,-87.00000000001484
2020.07.01,-104.99999999999955,,-104.99999999999955
2020.07.01,-109.00000000000354,,-109.00000000000354
2020.07.01,-70.99999999999883,,-70.99999999999883
2020.07.01,-77.00000000001594,,-77.00000000001594
2020.07.01,-21.00000000000435,,-21.00000000000435
2020.07.01,-17.000000000000348,,-17.000000000000348
2020.07.01,68.00000000000139,,68.00000000000139
2020.07.01,41.99999999998649,,41.99999999998649
2020.07.01,-41.000000000002146,,-41.000000000002146
2020.07.01,-117.00000000001154,,-117.00000000001154
2020.07.01,-99.00000000000463,,-99.00000000000463
2020.07.01,-184.00000000000637,,-184.00000000000637
2020.07.01,-270.00000000001467,,-270.00000000001467
2020.07.01,-322.00000000000006,,-322.00000000000006
2020.07.01,-170.00000000000347,,-170.00000000000347
2020.07.01,-179.00000000001802,,-179.00000000001802
2020.07.01,-242.00000000000887,,-242.00000000000887
2020.07.01,-232.00000000000998,,-232.00000000000998
2020.07.01,-242.00000000000887,,-242.00000000000887
2020.07.01,-190.00000000000128,,-190.00000000000128
2020.07.01,-173.00000000000094,,-173.00000000000094
2020.07.01,-171.00000000001003,,-171.00000000001003
2020.07.01,-167.00000000000603,,-167.00000000000603
2020.07.01,-184.00000000000637,,-184.00000000000637
2020.07.01,-143.00000000000423,,-143.00000000000423
2020.07.01,-131.00000000001444,,-131.00000000001444
2020.07.02,-161.00000000001114,,-161.00000000001114
2020.07.02,-124.99999999999733,,-124.99999999999733
2020.07.02,-113.00000000000753,,-113.00000000000753
2020.07.02,-134.99999999999625,,-134.99999999999625
2020.07.02,-127.00000000001043,,-127.00000000001043
2020.07.02,-136.00000000000279,,-136.00000000000279
2020.07.02,-123.00000000000644,,-123.00000000000644
2020.07.02,-168.0000000000126,,-168.0000000000126
2020.07.02,-201.00000000000674,,-201.00000000000674
2020.07.02,-202.9999999999976,,-202.9999999999976
2020.07.02,-229.99999999999687,,-229.99999999999687
2020.07.02,-248.00000000000378,,-248.00000000000378
2020.07.02,-239.00000000001143,,-239.00000000001143
2020.07.02,-243.00000000001543,,-243.00000000001543
2020.07.02,-246.99999999999721,,-246.99999999999721
2020.07.02,-246.00000000001288,,-246.00000000001288
2020.07.02,-246.00000000001288,,-246.00000000001288
2020.07.02,-256.00000000001177,,-256.00000000001177
2020.07.02,-297.9999999999983,,-297.9999999999983
2020.07.02,-317.0000000000117,,-317.0000000000117
2020.07.02,-286.00000000000847,,-286.00000000000847
2020.07.02,-302.0000000000023,,-302.0000000000023
2020.07.02,-262.00000000000665,,-262.00000000000665
2020.07.02,-292.00000000000335,,-292.00000000000335
2020.07.02,-263.00000000001324,,-263.00000000001324
2020.07.02,-246.99999999999721,,-246.99999999999721
2020.07.02,-205.00000000001074,,-205.00000000001074
2020.07.02,-190.00000000000128,,-190.00000000000128
2020.07.02,-219.99999999999798,,-219.99999999999798
2020.07.02,-197.00000000000273,,-197.00000000000273
2020.07.02,-194.0000000000053,,-194.0000000000053
2020.07.02,-284.00000000001756,,-284.00000000001756
2020.07.02,-175.99999999999838,,-175.99999999999838
2020.07.02,-154.0000000000097,,-154.0000000000097
2020.07.02,-133.00000000000534,,-133.00000000000534
2020.07.02,-9.999999999998899,,-9.999999999998899
2020.07.02,-6.000000000017103,,-6.000000000017103
2020.07.02,21.999999999988695,,21.999999999988695
2020.07.02,43.999999999999595,,43.999999999999595
2020.07.02,48.000000000003595,,48.000000000003595
2020.07.02,25.999999999992696,,25.999999999992696
2020.07.02,7.999999999985796,,7.999999999985796
2020.07.02,15.999999999993797,,15.999999999993797
2020.07.02,35.999999999991594,,35.999999999991594
2020.07.02,31.000000000003247,,31.000000000003247
2020.07.02,26.999999999999247,,26.999999999999247
2020.07.02,34.000000000000696,,34.000000000000696
2020.07.02,43.999999999999595,,43.999999999999595
2020.07.03,29.999999999996696,,29.999999999996696
2020.07.03,41.99999999998649,,41.99999999998649
2020.07.03,27.999999999983594,,27.999999999983594
2020.07.03,7.999999999985796,,7.999999999985796
2020.07.03,8.999999999992347,,8.999999999992347
2020.07.03,22.999999999995246,,22.999999999995246
2020.07.03,7.999999999985796,,7.999999999985796
2020.07.03,-12.999999999996348,,-12.999999999996348
2020.07.03,-50.0000000000167,,-50.0000000000167
2020.07.03,-40.0000000000178,,-40.0000000000178
2020.07.03,-40.0000000000178,,-40.0000000000178
2020.07.03,-43.00000000001525,,-43.00000000001525
2020.07.03,-29.999999999996696,,-29.999999999996696
2020.07.03,-23.00000000001745,,-23.00000000001745
2020.07.03,-19.999999999997797,,-19.999999999997797
2020.07.03,34.99999999998504,,34.99999999998504
2020.07.03,56.99999999999594,,56.99999999999594
