date,AUDUSD,NZDUSD,EURCHF,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.08.20,0.0,-18.999999999991246,-95.00000000000064,-27.000000000001023,-64.99999999999773,-3.999999999992898,,-209.99999999998352
2018.08.20,-17.999999999995797,-54.999999999993946,-123.00000000000644,-3.0000000000001137,-100.99999999999909,-44.99999999999504,,-344.99999999999045
2018.08.20,-19.999999999997797,-47.9999999999925,-103.99999999999298,-4.0000000000048885,-103.9999999999992,-53.00000000000304,,-332.99999999999045
2018.08.20,-31.999999999998696,-53.999999999998494,-114.0000000000141,-18.000000000000682,-117.00000000000443,-59.99999999999339,,-395.0000000000098
2018.08.20,-42.999999999993044,-102.99999999999754,-114.99999999999844,-41.00000000001103,-165.99999999999682,-46.00000000000159,,-513.9999999999984
2018.08.20,-68.00000000000139,-125.99999999999278,-124.00000000001299,-53.00000000001148,-213.99999999999864,-90.0000000000012,,-675.0000000000184
2018.08.20,-64.99999999999284,-132.99999999999423,-83.9999999999952,-65.00000000001194,-228.9999999999992,-80.99999999999774,,-656.9999999999911
2018.08.20,-96.99999999999153,-173.00000000000094,-31.000000000003247,-66.0000000000025,-259.00000000000034,-102.99999999999754,,-728.9999999999961
2018.08.20,-123.99999999999079,-119.99999999999788,14.000000000002899,-75.00000000000284,-198.99999999999807,-129.00000000000134,,-632.9999999999881
2018.08.20,-143.9999999999997,-168.00000000000148,46.999999999997044,-82.00000000000784,-265.00000000000057,-161.99999999999548,,-774.000000000008
2018.08.20,-66.99999999999484,-158.99999999999804,31.000000000003247,4.9999999999954525,-215.99999999999397,-105.99999999999498,,-511.9999999999832
2018.08.20,-134.0000000000008,-190.99999999999673,72.99999999998974,-25.000000000005684,-245.00000000000455,-154.99999999999403,,-677.000000000012
2018.08.20,-96.99999999999153,-168.99999999999693,43.999999999999595,-12.000000000000455,-224.00000000000375,-124.99999999999733,,-582.9999999999905
2018.08.20,-66.99999999999484,-139.00000000000023,34.99999999998504,21.99999999999136,-171.99999999999704,-102.00000000000209,,-423.0000000000178
2018.08.20,-31.999999999998696,-117.99999999999588,14.000000000002899,40.99999999999682,-134.00000000000034,-59.99999999999339,,-288.9999999999886
2018.08.20,-83.9999999999952,-129.9999999999968,39.999999999995595,9.999999999990905,-128.0000000000001,-65.99999999999939,,-358.00000000000495
2018.08.20,-82.99999999999974,-129.00000000000134,41.99999999998649,37.9999999999967,-120.99999999999511,-87.99999999999919,,-341.00000000001216
2018.08.20,-87.99999999999919,-129.00000000000134,53.999999999998494,25.99999999999625,-141.9999999999959,-110.99999999999443,,-389.99999999999613
2018.08.20,-149.99999999999457,-203.99999999999307,141.99999999999767,-41.00000000001103,-237.99999999999955,-129.9999999999968,,-620.9999999999973
2018.08.20,-140.99999999999113,-217.99999999999596,131.99999999999878,-24.00000000000091,-237.99999999999955,-117.99999999999588,,-606.9999999999847
2018.08.20,-120.99999999999334,-210.99999999999451,76.99999999999375,39.99999999999204,-195.99999999999795,-119.99999999999788,,-530.9999999999978
2018.08.20,-29.999999999996696,-176.99999999999383,45.000000000006146,43.99999999999693,-183.00000000000693,-36.0000000000027,,-336.99999999999716
2018.08.20,-31.999999999998696,-180.99999999999784,106.00000000000608,67.99999999999784,-161.00000000000136,-31.999999999998696,,-231.99999999999267
2018.08.20,-81.9999999999932,-207.99999999999707,82.00000000000429,56.99999999998795,-191.99999999999307,-81.9999999999932,,-424.9999999999843
2018.08.20,-95.99999999999609,-196.99999999999162,56.99999999999594,7.999999999995566,-180.00000000000682,-51.000000000001044,,-459.0000000000041
2018.08.20,-59.99999999999339,-165.9999999999995,60.99999999999994,19.99999999999602,-158.00000000000125,-29.999999999996696,,-332.9999999999949
2018.08.20,-171.99999999999437,-239.99999999999577,116.99999999998934,-58.000000000006935,-231.99999999999932,-75.9999999999983,,-661.0000000000053
2018.08.20,-129.9999999999968,-195.00000000000074,69.9999999999923,-34.000000000006025,-191.99999999999307,-63.99999999999739,,-545.0000000000017
2018.08.20,-105.99999999999498,-182.99999999999983,79.00000000000685,-48.00000000000182,-194.99999999999318,-39.00000000000014,,-491.99999999998306
2018.08.20,-85.99999999999719,-173.00000000000094,69.9999999999923,-48.00000000000182,-198.99999999999807,-29.999999999996696,,-466.0000000000024
2018.08.20,-117.00000000000044,-176.99999999999383,92.99999999998754,-191.0000000000025,-242.00000000000443,39.00000000000014,,-595.0000000000135
2018.08.20,-98.99999999999353,-117.00000000000044,109.00000000000354,-252.00000000000955,-233.99999999999466,56.0000000000005,,-536.9999999999942
2018.08.20,-37.99999999999359,-80.99999999999774,97.9999999999981,-172.00000000001125,-225.9999999999991,6.0000000000060005,,-412.99999999999756
2018.08.20,-86.99999999999264,-159.9999999999935,140.0000000000068,-164.00000000000148,-298.0000000000018,-49.99999999999449,,-618.9999999999771
2018.08.20,2.000000000002,-129.9999999999968,52.99999999999194,-115.0000000000091,-250.0,31.999999999998696,,-408.00000000001324
2018.08.20,-81.9999999999932,-158.99999999999804,42.999999999993044,-167.0000000000016,-278.99999999999636,-14.999999999998348,,-658.9999999999944
2018.08.20,-61.999999999995396,-166.99999999999494,-41.000000000002146,-76.99999999999818,-245.9999999999951,-36.999999999998145,,-629.999999999984
2018.08.20,-78.00000000000028,-178.99999999999582,-25.00000000000835,-313.0000000000024,-334.99999999999375,111.00000000000554,,-818.999999999995
2018.08.20,85.00000000000173,-51.99999999999649,-139.00000000000023,-173.00000000000182,-242.00000000000443,106.00000000000608,,-414.99999999999517
