date,AUDUSD,NZDUSD,EURCHF,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.08.20,-20.999999999993246,-18.999999999991246,-136.00000000000279,-48.00000000000182,-67.99999999999784,-32.999999999994145,,-324.99999999998107
2018.08.20,-43.999999999999595,-60.99999999999994,-137.00000000000932,-29.000000000010573,-108.00000000000409,-85.99999999999719,,-465.0000000000207
2018.08.20,-23.999999999990695,-53.999999999998494,-157.00000000000713,-17.000000000010118,-108.00000000000409,-73.00000000000084,,-433.00000000001137
2018.08.20,-46.999999999997044,-66.99999999999484,-117.00000000001154,-29.000000000010573,-126.00000000000477,-81.9999999999932,,-468.00000000001194
2018.08.20,-56.99999999999594,-113.99999999999189,-146.00000000000168,-49.000000000006594,-174.99999999999716,-90.99999999999665,,-631.99999999999
2018.08.20,-76.99999999999375,-125.99999999999278,-127.00000000001043,-65.00000000001194,-213.99999999999864,-100.99999999999554,,-710.0000000000031
2018.08.20,-81.9999999999932,-141.99999999999767,-124.99999999999733,-123.00000000000466,-263.00000000000523,-93.99999999999409,,-828.9999999999922
2018.08.20,-109.99999999999899,-180.99999999999784,-97.00000000001374,-106.00000000000875,-275.0000000000057,-114.00000000000298,,-883.000000000028
2018.08.20,-163.99999999999747,-179.99999999999127,-42.0000000000087,-109.00000000000887,-274.0000000000009,-163.99999999999747,,-933.0000000000048
2018.08.20,-192.99999999999872,-168.99999999999693,4.000000000004,-118.00000000000921,-269.00000000000546,-195.9999999999962,,-941.0000000000025
2018.08.20,-152.99999999999204,-182.99999999999983,24.000000000001798,-85.99999999999852,-269.00000000000546,-178.00000000000037,,-844.9999999999944
2018.08.20,-136.99999999999824,-198.99999999999363,24.000000000001798,-41.00000000001103,-254.0000000000049,-158.0000000000026,,-765.0000000000085
2018.08.20,-153.99999999999858,-204.99999999999963,42.999999999993044,-40.00000000000625,-272.99999999999613,-195.9999999999962,,-825.0000000000036
2018.08.20,-101.99999999999099,-173.9999999999964,32.999999999994145,-14.000000000010004,-233.0000000000041,-137.9999999999937,,-628.000000000001
2018.08.20,-79.99999999999119,-149.99999999999457,9.999999999998899,0.999999999990564,-189.00000000000716,-109.99999999999899,,-518.0000000000025
2018.08.20,-84.99999999999064,-132.99999999999423,4.000000000004,-7.000000000005002,-147.99999999999613,-75.00000000000284,,-443.9999999999849
2018.08.20,-108.99999999999244,-154.99999999999403,31.999999999987594,-1.0000000000047748,-165.00000000000625,-103.99999999999298,,-502.00000000000284
2018.08.20,-120.99999999999334,-139.00000000000023,31.000000000003247,3.0000000000001137,-147.00000000000557,-134.0000000000008,,-506.9999999999966
2018.08.20,-156.99999999999602,-203.99999999999307,52.99999999999194,-54.000000000002046,-242.00000000000443,-153.99999999999858,,-758.0000000000023
2018.08.20,-147.99999999999258,-217.99999999999596,83.9999999999952,-41.00000000001103,-242.00000000000443,-131.00000000000333,,-696.000000000012
2018.08.20,-154.99999999999403,-231.99999999999886,58.99999999998684,-31.00000000000591,-257.99999999999557,-132.99999999999423,,-750.0000000000017
2018.08.20,-123.99999999999079,-217.99999999999596,14.000000000002899,21.000000000000796,-215.99999999999397,-126.0000000000039,,-648.9999999999809
2018.08.20,-42.999999999993044,-181.9999999999933,45.99999999999049,28.999999999996362,-183.00000000000693,-48.99999999999905,,-382.00000000000546
2018.08.20,-84.99999999999064,-207.99999999999707,62.000000000006494,39.00000000000148,-191.99999999999307,-81.9999999999932,,-465.999999999966
2018.08.20,-119.99999999999788,-224.9999999999974,24.000000000001798,-19.000000000005457,-210.99999999999852,-90.0000000000012,,-640.9999999999986
2018.08.20,-101.99999999999099,-200.99999999999562,24.000000000001798,-6.000000000000227,-182.00000000000216,-53.999999999998494,,-520.9999999999857
2018.08.20,-173.9999999999964,-240.99999999999122,51.000000000001044,-69.00000000000261,-234.99999999999943,-85.00000000000173,,-752.9999999999903
2018.08.20,-190.00000000000128,-251.00000000000122,55.000000000005045,-78.00000000000296,-242.00000000000443,-103.99999999999298,,-809.9999999999977
2018.08.20,-136.99999999999824,-202.9999999999976,38.0000000000047,-61.00000000000705,-203.00000000000296,-68.99999999999685,,-634.999999999998
2018.08.20,-117.00000000000044,-195.9999999999962,43.999999999999595,-99.00000000000375,-236.0000000000042,-58.99999999999794,,-663.000000000003
2018.08.20,-136.99999999999824,-192.99999999999872,55.000000000005045,-207.00000000000784,-248.99999999999523,-58.99999999999794,,-789.999999999993
2018.08.20,-124.99999999999733,-187.9999999999993,42.999999999993044,-253.0000000000001,-246.9999999999999,36.999999999998145,,-733.0000000000053
2018.08.20,-113.99999999999189,-132.99999999999423,72.0000000000054,-263.00000000000523,-254.99999999999545,-17.999999999995797,,-710.9999999999771
2018.08.20,-108.99999999999244,-176.99999999999383,93.99999999999409,-216.99999999999875,-310.0000000000023,-95.00000000000064,,-813.9999999999939
2018.08.20,-90.0000000000012,-178.00000000000037,41.99999999998649,-167.0000000000016,-310.0000000000023,-71.99999999999429,,-775.0000000000133
2018.08.20,-92.99999999999864,-168.00000000000148,34.000000000000696,-194.00000000000261,-305.0000000000068,-17.000000000000348,,-743.0000000000092
2018.08.20,-98.99999999999353,-166.99999999999494,-60.99999999999994,-193.00000000001205,-290.00000000000625,-56.0000000000005,,-866.0000000000072
2018.08.20,-79.99999999999119,-183.99999999999528,-100.0000000000112,-335.00000000000796,-347.999999999999,-64.99999999999284,,-1111.9999999999973
2018.08.20,-78.00000000000028,-179.99999999999127,-140.0000000000068,-314.00000000000716,-340.999999999994,41.9999999999976,,-1011.0000000000019
2018.08.20,48.000000000003595,-86.99999999999264,-151.9999999999966,-216.99999999999875,-278.0000000000058,68.00000000000139,,-617.9999999999889
2018.08.20,24.000000000001798,-117.99999999999588,-100.0000000000112,-243.99999999999977,-319.9999999999932,70.99999999999883,,-686.9999999999993
2018.08.20,60.00000000000449,-101.99999999999099,-93.99999999999409,-278.0000000000058,-329.9999999999983,87.00000000000374,,-656.9999999999809
2018.08.20,62.000000000006494,-78.99999999999574,-65.00000000000395,-258.0000000000098,-329.9999999999983,65.00000000000395,,-604.9999999999973
2018.08.20,89.00000000000574,-58.99999999999794,-76.0000000000094,-237.99999999999955,-314.9999999999977,56.0000000000005,,-542.9999999999984
2018.08.20,117.00000000000044,-49.99999999999449,-83.00000000001084,-224.00000000000375,-319.0000000000026,96.00000000000719,,-463.0000000000041
2018.08.20,118.00000000000699,-42.999999999993044,-116.00000000000499,-270.00000000001023,-325.00000000000284,101.00000000000664,,-534.9999999999975
2018.08.20,168.00000000000148,-27.999999999994696,-127.99999999999478,-288.0000000000109,-358.99999999999466,112.99999999999643,,-521.9999999999972
2018.08.20,223.00000000000654,11.00000000000545,-136.00000000000279,-331.00000000000307,-382.000000000005,136.99999999999824,,-478.0000000000006
2018.08.21,215.00000000000963,-21.999999999999797,-161.99999999999548,-301.00000000000193,-375.0,160.00000000000458,,-484.99999999998306
2018.08.21,257.0000000000072,62.000000000006494,-168.0000000000126,-272.00000000000557,-289.0000000000015,168.00000000000148,,-242.00000000000443
2018.08.21,267.00000000000614,87.99999999999919,-171.99999999999437,-291.000000000011,-293.00000000000637,184.00000000000637,,-217.00000000000006
2018.08.21,248.00000000000378,85.00000000000173,-151.00000000001222,-358.0000000000041,-340.999999999994,182.00000000000438,,-335.0000000000004
2018.08.21,191.00000000000784,63.00000000000195,-137.00000000000932,-356.9999999999993,-341.99999999999875,136.99999999999824,,-444.9999999999994
2018.08.21,181.00000000000892,36.999999999998145,-123.00000000000644,-359.00000000000887,-390.00000000000057,123.00000000000644,,-531.0000000000024
2018.08.21,180.0000000000024,3.0000000000085514,-116.00000000000499,-432.00000000000216,-438.0000000000024,129.9999999999968,,-673.0000000000018
2018.08.21,231.0000000000034,87.00000000000374,-256.00000000001177,-402.000000000001,-393.0000000000007,133.00000000000534,,-600.000000000001
2018.08.21,340.00000000000693,136.99999999999824,-214.00000000000307,-425.00000000001137,-350.9999999999991,231.99999999999886,,-281.00000000000955
2018.08.21,287.0000000000039,78.00000000000028,-151.00000000001222,-313.0000000000024,-355.99999999999454,153.99999999999858,,-301.00000000000637
2018.08.21,306.00000000000625,111.00000000000554,-121.99999999999989,-308.00000000000693,-307.00000000000216,202.0000000000022,,-117.99999999999497
2018.08.21,309.99999999999915,156.00000000000057,-141.00000000001333,-265.00000000000057,-203.00000000000296,216.0000000000051,,72.99999999998792
2018.08.21,331.999999999999,162.0000000000066,-188.00000000001037,-260.0000000000051,-221.00000000000364,228.00000000000597,,52.99999999999244
2018.08.21,341.0000000000024,179.00000000000693,-236.00000000001398,-207.00000000000784,-180.00000000000682,224.000000000002,,120.99999999998266
2018.08.21,378.00000000000057,203.00000000000873,-236.99999999999832,-185.00000000000227,-108.99999999999466,251.00000000000122,,301.00000000001535
2018.08.21,382.00000000000455,242.00000000000887,-303.0000000000088,-186.00000000000705,-96.00000000000364,258.0000000000027,,296.9999999999966
2018.08.21,409.99999999999926,285.00000000000193,-326.0000000000041,-167.0000000000016,-36.000000000001364,273.9999999999965,,439.99999999999056
2018.08.21,414.9999999999987,323.0000000000066,-341.99999999999784,-147.00000000000557,13.999999999995794,284.0000000000065,,547.0000000000041
2018.08.21,379.0000000000071,319.99999999999807,-289.0000000000059,-206.00000000000307,-16.000000000005343,256.99999999999613,,444.99999999998704
2018.08.21,359.0000000000093,303.0000000000088,-181.00000000000892,-219.99999999999886,-31.999999999996476,248.00000000000378,,477.00000000001774
2018.08.21,347.0000000000084,278.00000000000045,-117.00000000001154,-210.99999999999852,-34.99999999999659,221.00000000000452,,483.0000000000067
2018.08.21,321.0000000000046,236.00000000000287,-97.9999999999981,-181.0000000000116,-84.00000000000318,195.00000000000074,,388.9999999999954
2018.08.21,364.00000000000875,287.9999999999994,-112.000000000001,-124.00000000000944,31.00000000000591,258.9999999999981,,706.0000000000018
2018.08.21,411.0000000000058,314.99999999999864,-185.00000000001293,-78.00000000000296,67.99999999999784,292.00000000000335,,822.9999999999898
