date,EURJPY,NZDCAD,empty,sum
2019.07.02,864.9999999999949,448.000000000004,,1312.9999999999989
2019.07.03,849.0000000000038,378.999999999996,,1227.9999999999998
2019.07.03,841.9999999999987,419.9999999999982,,1261.9999999999968
2019.07.03,856.9999999999993,404.0000000000044,,1261.0000000000036
2019.07.03,882.9999999999956,414.00000000000324,,1296.9999999999989
2019.07.03,873.9999999999952,422.9999999999956,,1296.999999999991
2019.07.03,864.9999999999949,406.00000000000637,,1271.0000000000014
2019.07.03,917.0000000000016,363.99999999999767,,1280.9999999999993
2019.07.03,980.9999999999945,361.9999999999957,,1342.9999999999902
2019.07.03,1102.9999999999945,392.9999999999989,,1495.9999999999934
2019.07.03,1167.9999999999923,361.9999999999957,,1529.999999999988
2019.07.03,1143.9999999999914,324.00000000000205,,1467.9999999999934
2019.07.03,1168.9999999999968,306.00000000000625,,1475.0000000000032
2019.07.03,1146.9999999999914,314.0000000000032,,1460.9999999999945
2019.07.03,1158.9999999999918,329.00000000000153,,1487.9999999999934
2019.07.03,1174.9999999999973,312.00000000000114,,1486.9999999999984
2019.07.03,1167.9999999999923,339.99999999999585,,1507.9999999999882
2019.07.03,1149.9999999999914,358.9999999999982,,1508.9999999999895
2019.07.03,1084.0000000000032,360.0000000000048,,1444.000000000008
2019.07.03,1088.9999999999986,339.99999999999585,,1428.9999999999945
2019.07.03,1209.0000000000032,339.0000000000004,,1548.0000000000036
2019.07.03,1204.9999999999982,341.99999999999784,,1546.999999999996
2019.07.03,1149.000000000001,300.99999999999574,,1449.9999999999966
2019.07.03,1099.9999999999943,268.99999999999704,,1368.9999999999914
2019.07.03,1087.9999999999939,197.00000000000273,,1284.9999999999966
2019.07.03,1052.9999999999973,214.99999999999852,,1267.999999999996
2019.07.03,1055.9999999999973,258.9999999999981,,1314.9999999999955
2019.07.03,1054.000000000002,278.9999999999959,,1332.999999999998
2019.07.03,1031.9999999999964,285.00000000000193,,1316.9999999999982
2019.07.03,1001.9999999999953,239.0000000000003,,1240.9999999999957
2019.07.03,1060.0000000000023,261.99999999999557,,1321.9999999999977
2019.07.03,1012.0000000000005,250.00000000000577,,1262.0000000000061
2019.07.03,1036.9999999999918,285.00000000000193,,1321.9999999999936
2019.07.03,870.9999999999951,285.9999999999974,,1156.9999999999925
2019.07.03,929.000000000002,261.99999999999557,,1190.9999999999977
2019.07.03,899.9999999999915,109.99999999999899,,1009.9999999999905
2019.07.03,974.9999999999943,48.000000000003595,,1022.999999999998
2019.07.03,1060.9999999999927,126.99999999999933,,1187.999999999992
2019.07.03,1006.9999999999908,187.9999999999993,,1194.99999999999
2019.07.03,1012.999999999991,195.00000000000074,,1207.9999999999918
2019.07.03,1006.0000000000002,187.00000000000384,,1193.000000000004
2019.07.03,985.99999999999,207.99999999999707,,1193.999999999987
2019.07.03,991.9999999999902,224.000000000002,,1215.9999999999923
2019.07.03,1000.9999999999906,265.0000000000041,,1265.9999999999945
2019.07.03,982.9999999999899,278.00000000000045,,1260.9999999999905
2019.07.03,1000.0,309.99999999999915,,1309.999999999999
2019.07.03,1003.9999999999907,299.00000000000483,,1302.9999999999955
2019.07.03,1010.9999999999957,307.0000000000017,,1317.9999999999973
2019.07.03,1045.0000000000018,319.0000000000026,,1364.0000000000045
2019.07.04,1042.0000000000016,345.0000000000064,,1387.000000000008
2019.07.04,1048.9999999999923,306.00000000000625,,1354.9999999999986
2019.07.04,1012.0000000000005,328.0000000000061,,1340.0000000000066
2019.07.04,1000.9999999999906,285.00000000000193,,1285.9999999999925
2019.07.04,987.9999999999995,287.0000000000039,,1275.0000000000034
2019.07.04,1012.0000000000005,290.00000000000136,,1302.0000000000018
2019.07.04,1001.9999999999953,292.9999999999988,,1294.999999999994
2019.07.04,990.9999999999997,314.99999999999864,,1305.9999999999982
2019.07.04,1033.9999999999918,311.00000000000574,,1344.9999999999975
2019.07.04,985.99999999999,190.00000000000128,,1175.9999999999914
2019.07.04,995.9999999999951,173.00000000000094,,1168.9999999999961
2019.07.04,1075.0000000000027,251.00000000000122,,1326.0000000000039
2019.07.04,1040.9999999999968,253.0000000000032,,1294.0
2019.07.04,1040.9999999999968,277.000000000005,,1318.0000000000018
2019.07.04,1018.9999999999912,273.9999999999965,,1292.9999999999877
2019.07.04,974.9999999999943,275.000000000003,,1249.9999999999973
2019.07.04,992.999999999995,245.0000000000063,,1238.0000000000014
2019.07.04,997.9999999999905,268.0000000000016,,1265.999999999992
2019.07.04,1004.9999999999955,229.99999999999687,,1234.9999999999923
2019.07.04,1018.0000000000007,255.00000000000523,,1273.000000000006
2019.07.04,1018.0000000000007,324.00000000000205,,1342.0000000000027
2019.07.04,995.9999999999951,339.99999999999585,,1335.999999999991
2019.07.04,951.9999999999982,412.9999999999967,,1364.999999999995
2019.07.04,982.9999999999899,506.0000000000064,,1488.9999999999964
2019.07.04,1015.0000000000006,546.9999999999975,,1561.9999999999982
2019.07.04,1018.9999999999912,526.9999999999997,,1545.999999999991
2019.07.04,1027.9999999999916,517.9999999999962,,1545.9999999999877
2019.07.04,1010.9999999999957,499.000000000005,,1510.0000000000007
2019.07.04,996.9999999999999,531.0000000000036,,1528.0000000000036
2019.07.04,993.9999999999998,517.0000000000008,,1511.0000000000005
2019.07.04,1007.9999999999956,553.0000000000035,,1560.999999999999
2019.07.04,1003.0000000000001,553.999999999999,,1556.999999999999
2019.07.04,1060.0000000000023,544.0,,1604.0000000000023
2019.07.04,1043.9999999999968,565.0000000000044,,1609.0000000000014
2019.07.04,1040.9999999999968,560.0000000000049,,1601.0000000000018
2019.07.04,1037.9999999999968,568.9999999999973,,1606.999999999994
2019.07.04,1012.999999999991,575.0000000000033,,1587.9999999999943
2019.07.04,1016.9999999999959,582.0000000000048,,1599.0000000000007
2019.07.04,1031.9999999999964,563.0000000000024,,1594.9999999999986
2019.07.04,1042.0000000000016,567.0000000000064,,1609.000000000008
2019.07.04,1045.0000000000018,555.0000000000055,,1600.0000000000073
2019.07.04,1043.9999999999968,570.0000000000039,,1614.0000000000007
2019.07.04,1042.0000000000016,565.0000000000044,,1607.000000000006
2019.07.04,1033.9999999999918,570.0000000000039,,1603.9999999999957
2019.07.04,1027.9999999999916,597.0000000000031,,1624.9999999999945
2019.07.04,1027.9999999999916,597.9999999999985,,1625.99999999999
2019.07.04,997.9999999999905,592.0000000000036,,1589.999999999994
2019.07.04,989.9999999999949,609.9999999999994,,1599.9999999999943
2019.07.05,991.9999999999902,624.9999999999977,,1616.999999999988
2019.07.05,977.9999999999944,595.9999999999966,,1573.999999999991
2019.07.05,976.9999999999897,592.0000000000036,,1568.9999999999932
2019.07.05,988.9999999999901,565.9999999999999,,1554.99999999999
2019.07.05,990.9999999999997,563.9999999999978,,1554.9999999999975
2019.07.05,978.9999999999992,575.0000000000033,,1554.0000000000025
2019.07.05,962.0000000000033,568.9999999999973,,1531.0000000000005
2019.07.05,974.0000000000038,578.9999999999961,,1553.0
2019.07.05,965.0000000000034,519.9999999999983,,1485.0000000000018
2019.07.05,962.0000000000033,582.0000000000048,,1544.0000000000082
2019.07.05,1021.9999999999914,605.0,,1626.9999999999914
2019.07.05,993.9999999999998,614.0000000000034,,1608.0000000000032
2019.07.05,980.9999999999945,609.000000000004,,1589.9999999999986
2019.07.05,965.999999999994,626.9999999999998,,1592.9999999999936
2019.07.05,990.9999999999997,646.9999999999976,,1637.9999999999973
2019.07.05,978.9999999999992,660.000000000005,,1639.000000000004
2019.07.05,977.9999999999944,678.0000000000008,,1655.9999999999952
2019.07.05,959.0000000000032,675.9999999999989,,1635.000000000002
2019.07.05,968.0000000000035,678.0000000000008,,1646.0000000000043
2019.07.05,953.9999999999935,680.9999999999983,,1634.9999999999918
2019.07.05,987.9999999999995,702.9999999999981,,1690.9999999999977
2019.07.05,911.0000000000014,721.000000000005,,1632.0000000000064
2019.07.05,912.9999999999967,689.0000000000063,,1602.000000000003
2019.07.05,969.9999999999989,687.9999999999998,,1657.9999999999986
2019.07.05,974.0000000000038,734.9999999999968,,1709.0000000000005
2019.07.05,984.9999999999994,729.9999999999973,,1714.9999999999968
2019.07.05,963.9999999999986,739.9999999999962,,1703.999999999995
2019.07.05,941.9999999999931,805.0000000000001,,1746.9999999999932
2019.07.05,924.9999999999972,861.0000000000007,,1785.9999999999977
2019.07.05,893.0000000000007,851.0000000000017,,1744.0000000000023
2019.07.05,831.0000000000031,868.9999999999975,,1700.0000000000005
2019.07.05,738.9999999999901,783.0000000000003,,1521.9999999999905
2019.07.05,750.0,927.0,,1677.0
2019.07.05,837.9999999999939,1036.999999999999,,1874.999999999993
2019.07.05,837.9999999999939,1043.000000000005,,1880.9999999999989
2019.07.05,878.0000000000001,1131.0000000000043,,2009.0000000000045
2019.07.05,915.9999999999968,1134.999999999997,,2050.9999999999936
2019.07.05,917.9999999999922,1149.9999999999955,,2067.9999999999877
2019.07.05,844.9999999999989,1168.9999999999977,,2013.9999999999966
2019.07.05,866.9999999999902,1177.000000000006,,2043.9999999999961
2019.07.05,861.9999999999948,1197.999999999999,,2059.9999999999936
2019.07.05,876.9999999999953,1200.9999999999966,,2077.999999999992
2019.07.05,844.9999999999989,1200.0000000000011,,2045.0
2019.07.05,792.9999999999922,1238.0000000000057,,2030.9999999999977
2019.07.05,805.9999999999974,1207.0000000000025,,2013.0
2019.07.05,846.0000000000036,1224.9999999999984,,2071.000000000002
2019.07.05,873.9999999999952,1265.000000000005,,2139.0
2019.07.05,860.99999999999,1275.0000000000039,,2135.9999999999936
