date,GBPJPY,empty,sum
2017.05.29,96.99999999997999,,96.99999999997999
2017.05.29,210.9999999999843,,210.9999999999843
2017.05.29,168.99999999998272,,168.99999999998272
2017.05.29,225.9999999999991,,225.9999999999991
2017.05.29,288.99999999998727,,288.99999999998727
2017.05.29,242.999999999995,,242.999999999995
2017.05.29,293.9999999999827,,293.9999999999827
2017.05.29,486.99999999999477,,486.99999999999477
2017.05.29,578.9999999999793,,578.9999999999793
2017.05.29,468.9999999999941,,468.9999999999941
2017.05.29,387.00000000000045,,387.00000000000045
2017.05.29,427.99999999999727,,427.99999999999727
2017.05.29,419.9999999999875,,419.9999999999875
2017.05.29,396.99999999999136,,396.99999999999136
2017.05.29,501.9999999999811,,501.9999999999811
2017.05.29,447.9999999999791,,447.9999999999791
2017.05.29,435.0000000000023,,435.0000000000023
2017.05.29,488.9999999999759,,488.9999999999759
2017.05.29,441.0000000000025,,441.0000000000025
2017.05.29,408.9999999999918,,408.9999999999918
2017.05.29,441.0000000000025,,441.0000000000025
2017.05.29,513.9999999999816,,513.9999999999816
2017.05.29,614.9999999999807,,614.9999999999807
2017.05.29,658.9999999999918,,658.9999999999918
2017.05.29,694.9999999999932,,694.9999999999932
2017.05.29,658.9999999999918,,658.9999999999918
2017.05.29,673.9999999999782,,673.9999999999782
2017.05.29,634.9999999999909,,634.9999999999909
2017.05.29,653.9999999999964,,653.9999999999964
2017.05.29,693.9999999999884,,693.9999999999884
2017.05.29,729.9999999999898,,729.9999999999898
2017.05.29,738.9999999999759,,738.9999999999759
2017.05.29,542.0000000000016,,542.0000000000016
2017.05.29,510.9999999999957,,510.9999999999957
2017.05.29,543.9999999999827,,543.9999999999827
2017.05.29,576.9999999999982,,576.9999999999982
2017.05.29,594.9999999999989,,594.9999999999989
2017.05.29,622.9999999999905,,622.9999999999905
2017.05.29,670.9999999999923,,670.9999999999923
2017.05.29,544.9999999999875,,544.9999999999875
2017.05.29,616.9999999999902,,616.9999999999902
2017.05.29,635.9999999999957,,635.9999999999957
2017.05.29,589.999999999975,,589.999999999975
2017.05.29,597.9999999999848,,597.9999999999848
2017.05.29,622.9999999999905,,622.9999999999905
2017.05.29,584.9999999999795,,584.9999999999795
2017.05.29,599.9999999999943,,599.9999999999943
2017.05.29,490.99999999998545,,490.99999999998545
2017.05.30,536.9999999999777,,536.9999999999777
2017.05.30,495.9999999999809,,495.9999999999809
