date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2021.08.30,-17.000000000000348,-19.999999999997797,9.999999999998899,-2.0000000000095497,-85.00000000000173,31.999999999987594,41.000000000002146,37.9999999999967,-118.00000000000699,-21.000000000015007,-49.99999999999449,37.99999999998249,56.99999999999594,5.999999999994898,-23.000000000010346,68.99999999999685,119.99999999999788,,74.99999999991712
2021.08.30,-34.000000000000696,5.000000000010552,-17.000000000000348,-2.0000000000095497,-103.99999999999298,58.99999999998684,56.000000000011596,92.99999999998931,-117.00000000000044,-7.000000000005002,-120.99999999999334,12.999999999976808,147.99999999999258,161.99999999999548,54.000000000002046,140.99999999999113,248.99999999999923,,577.9999999999533
2021.08.30,-35.00000000000725,110.99999999999443,52.000000000007596,-32.00000000001069,11.00000000000545,153.9999999999875,21.00000000000435,134.9999999999909,-90.0000000000012,88.99999999999864,-120.00000000000898,44.999999999987494,96.00000000000719,31.000000000003247,100.99999999999909,146.99999999999713,136.00000000000279,,851.9999999999577
2021.08.30,-36.999999999998145,127.00000000001043,52.000000000007596,9.000000000000341,-29.999999999996696,169.99999999998127,39.999999999995595,173.00000000000182,-85.00000000000173,162.9999999999825,-215.99999999999397,94.99999999999886,0.0,14.000000000002899,86.99999999998909,120.99999999999334,175.99999999999838,,858.9999999999715
2021.08.30,-63.00000000000195,114.99999999999844,41.000000000002146,6.000000000000227,-22.0000000000109,184.99999999999073,49.99999999999449,146.99999999999136,-82.99999999999974,144.00000000000546,-171.99999999999437,78.00000000000296,12.999999999996348,82.00000000000429,91.99999999999875,123.99999999999079,225.99999999999287,,962.9999999999618
2021.08.30,-58.000000000002494,112.000000000001,52.000000000007596,15.000000000000568,-28.000000000005798,168.99999999999693,59.000000000009045,159.9999999999966,-104.99999999999955,147.99999999999613,-164.99999999999292,105.99999999999454,79.00000000000685,66.00000000001049,141.9999999999959,174.99999999999181,229.99999999999687,,1157.0000000000034
2021.08.30,-33.000000000005244,130.99999999999224,76.0000000000094,-64.99999999999773,-46.999999999997044,161.99999999999548,49.00000000001015,109.99999999999943,-104.99999999999955,60.000000000002274,-221.00000000000452,33.999999999991815,29.999999999996696,0.0,76.99999999999818,184.99999999999073,225.99999999999287,,668.9999999999752
2021.08.30,20.999999999993246,117.00000000001154,120.00000000000898,-124.00000000000944,-76.99999999999375,78.00000000000028,26.999999999999247,116.99999999999022,-147.00000000000824,-34.99999999999659,-252.0000000000078,10.99999999999568,-70.99999999999883,-146.00000000000168,10.99999999999568,180.99999999999784,203.99999999999307,,34.999999999969475
2021.08.30,32.999999999994145,174.99999999999181,148.99999999999915,-108.00000000000409,-26.999999999999247,112.99999999998533,38.0000000000047,146.0000000000008,-131.99999999999878,49.000000000006594,-249.99999999999466,60.000000000002274,-2.999999999997449,-14.000000000002899,78.00000000000296,207.99999999999707,261.99999999999557,,776.9999999999833
2021.08.30,31.000000000003247,146.00000000000168,137.00000000000932,-82.00000000000784,-127.00000000001043,86.99999999999264,28.999999999990145,171.99999999999704,-143.00000000000423,51.9999999999925,-348.9999999999993,72.99999999997908,-188.9999999999947,-231.0000000000034,-6.000000000000227,154.99999999999403,207.00000000000162,,-38.00000000005886
