date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.07.06,118.00000000000699,314.99999999999864,425.99999999999307,208.00000000001262,178.99999999999582,305.99999999999517,-86.99999999999264,204.00000000000418,16.0000000000049,-165.9999999999995,491.00000000001387,76.99999999999375,422.00000000001125,289.9999999999903,-149.00000000002134,303.0000000000115,397.99999999999613,-259.9999999999936,102.00000000000209,,3193.000000000023
2020.07.06,97.9999999999981,309.99999999998806,417.99999999998505,232.00000000001353,219.99999999999798,317.9999999999961,-62.99999999999084,236.00000000001398,68.00000000000139,-225.99999999999287,480.99999999999454,21.00000000000435,445.0000000000065,236.99999999999832,-250.00000000001688,343.0000000000035,412.9999999999967,-270.99999999999903,94.00000000001629,,3124.0000000000146
2020.07.06,114.00000000000298,353.99999999998766,448.9999999999883,222.0000000000084,239.00000000001143,351.99999999999676,-79.99999999999119,205.99999999999508,54.00000000000959,-234.00000000000088,524.0000000000009,17.999999999984695,479.0000000000072,217.0000000000005,-295.0000000000008,356.00000000000875,442.99999999999784,-290.00000000000136,113.00000000000753,,3241.000000000013
2020.07.06,97.00000000000264,292.9999999999877,430.9999999999814,160.0000000000108,236.00000000001398,366.9999999999951,-82.99999999998863,225.00000000000853,66.00000000001049,-301.9999999999912,477.00000000000387,8.999999999992347,571.0000000000103,262.999999999991,-374.0000000000077,351.0000000000133,475.9999999999991,-346.9999999999973,121.00000000001555,,3037.0000000000514
2020.07.06,126.0000000000039,221.00000000000452,454.9999999999832,131.00000000000023,226.99999999999943,357.99999999999164,-235.99999999999176,171.99999999999437,12.000000000000899,-287.9999999999994,288.0000000000109,-117.99999999999588,546.000000000002,249.99999999999466,-351.0000000000124,289.0000000000015,402.000000000001,-334.9999999999964,110.00000000001009,,2259.0000000000023
2020.07.06,197.00000000000273,211.99999999998997,454.9999999999832,106.00000000000875,256.99999999999613,282.99999999999994,-322.9999999999844,127.99999999999478,-19.999999999997797,-215.99999999999397,254.99999999999545,-131.99999999999878,656.0000000000122,265.99999999998846,-348.00000000001495,287.00000000000614,326.9999999999982,-303.9999999999932,144.0000000000108,,2230.000000000004
2020.07.06,139.00000000000023,187.99999999998818,380.00000000000256,102.00000000000387,168.99999999999693,215.99999999999397,-284.9999999999797,151.00000000001222,-2.999999999997449,-197.99999999999818,218.00000000001774,-104.99999999999955,594.0000000000057,241.99999999998667,-265.0000000000041,227.00000000000387,242.00000000000443,-209.00000000000364,225.00000000000853,,2028.0000000000423
2020.07.06,140.0000000000068,154.99999999999403,393.99999999998323,131.00000000000023,127.00000000001043,204.99999999999963,-301.99999999998005,137.00000000000932,-39.00000000000014,-168.99999999999693,213.99999999999864,-80.00000000001339,497.99999999999847,310.9999999999946,-199.00000000001583,222.0000000000084,237.99999999999955,-209.9999999999991,201.00000000000674,,1974.0000000000045
2020.07.06,185.00000000000182,255.99999999998957,397.0000000000029,81.00000000000307,58.000000000002494,193.99999999999417,-234.99999999998522,104.99999999999955,-84.99999999999064,-129.9999999999968,276.00000000001046,131.99999999999878,344.99999999999534,369.99999999998147,-170.00000000000347,153.0000000000058,198.0000000000075,-212.99999999999653,228.00000000000597,,2145.000000000026
2020.07.06,186.00000000000838,252.99999999999213,402.9999999999978,100.00000000000853,29.00000000001235,149.99999999999457,-213.99999999998087,114.99999999999844,-105.99999999999498,-115.99999999999389,281.0000000000059,194.99999999998963,314.99999999999864,447.99999999998175,-134.00000000001188,152.00000000000102,164.00000000000148,-207.99999999999707,277.00000000001614,,2290.000000000028
2020.07.06,228.00000000000597,252.99999999999213,486.999999999993,95.00000000001307,43.999999999999595,161.00000000000003,-296.9999999999917,151.9999999999966,-132.99999999999423,-114.99999999999844,290.9999999999968,178.99999999999582,353.0000000000033,542.9999999999824,-65.00000000000395,151.00000000001046,177.0000000000067,-190.99999999999673,204.00000000000418,,2517.0000000000146
2020.07.06,217.0000000000005,255.99999999998957,456.9999999999963,118.00000000000921,-26.999999999999247,140.99999999999113,-296.9999999999917,136.00000000000279,-150.99999999999002,-20.999999999993246,310.0000000000023,202.9999999999976,140.99999999999113,605.9999999999955,157.99999999999147,118.99999999999977,155.00000000000114,-181.9999999999933,216.00000000001617,,2555.000000000017
2020.07.06,223.00000000000654,331.999999999999,505.99999999998425,59.00000000001171,-8.999999999992347,155.99999999998948,-212.99999999999653,175.00000000001404,-195.9999999999962,-70.99999999999883,350.00000000002274,349.99999999998363,201.99999999999108,629.9999999999973,115.99999999998278,115.0000000000091,165.99999999999682,-239.0000000000003,229.00000000001253,,2881.000000000017
2020.07.06,331.999999999999,421.99999999998903,666.9999999999953,65.00000000001194,48.000000000003595,206.99999999999054,-268.9999999999859,205.00000000001074,-201.99999999999108,-89.99999999999008,396.000000000015,380.9999999999869,371.99999999999454,784.9999999999912,50.99999999997884,125.0,192.99999999999784,-231.0000000000034,338.0000000000161,,3795.0000000000095
2020.07.06,397.0000000000029,398.9999999999938,720.9999999999939,64.00000000000716,112.000000000001,253.99999999999866,-371.99999999999454,146.00000000000168,-271.9999999999945,-76.99999999999375,400.0000000000057,305.9999999999841,500.9999999999959,783.0000000000003,61.99999999998429,166.00000000001103,245.9999999999951,-275.99999999999847,343.00000000000443,,3902.9999999999977
2020.07.06,453.99999999999886,439.99999999999596,758.9999999999985,12.000000000000455,43.999999999999595,286.99999999999284,-425.99999999999307,121.00000000001555,-316.99999999998954,-79.99999999999119,372.0000000000141,424.99999999998647,496.00000000000756,850.9999999999795,4.999999999988347,85.00000000000796,250.0,-341.0000000000024,312.00000000000114,,3749.000000000011
2020.07.06,487.0000000000041,441.99999999998687,818.9999999999919,28.000000000005798,45.000000000006146,302.9999999999977,-447.99999999998175,158.99999999999804,-319.99999999999807,-43.999999999999595,383.0000000000098,431.99999999998795,500.9999999999959,964.9999999999936,107.99999999999699,93.00000000000352,266.00000000000534,-366.9999999999951,272.00000000000557,,4124.0000000000155
2020.07.06,470.00000000000375,452.99999999999227,832.9999999999949,-5.9999999999860165,63.99999999999739,293.99999999999426,-438.9999999999894,190.00000000000128,-338.9999999999893,-88.99999999999464,399.0000000000009,187.99999999998818,509.00000000000387,847.9999999999822,4.999999999988347,98.00000000001319,265.00000000000057,-336.00000000000296,307.00000000001285,,3714.000000000012
2020.07.06,406.00000000000637,265.99999999998846,661.9999999999848,71.00000000001216,53.999999999998494,218.99999999999142,-495.99999999998533,104.99999999999955,-261.0000000000001,-100.99999999999554,254.0000000000191,170.99999999998784,614.0000000000034,774.9999999999924,9.999999999998899,148.00000000001035,213.99999999999864,-290.00000000000136,312.00000000000114,,3133.000000000011
2020.07.06,389.000000000006,194.0000000000053,679.9999999999917,6.000000000000227,55.000000000005045,231.99999999999886,-593.9999999999834,104.99999999999955,-256.99999999999613,-165.9999999999995,141.9999999999959,72.99999999998974,733.0000000000059,676.9999999999943,-237.00000000002052,124.00000000000944,233.0000000000041,-286.99999999999284,365.0000000000153,,2467.0000000000296
2020.07.06,292.9999999999988,245.99999999999068,593.9999999999834,6.000000000000227,110.00000000001009,240.99999999999122,-385.99999999999744,121.00000000001555,-207.99999999999707,-171.99999999999437,206.00000000001728,109.00000000000354,767.9999999999909,634.9999999999856,-200.00000000000017,139.00000000001,221.9999999999942,-280.9999999999979,384.00000000000654,,2827.000000000011
2020.07.06,192.99999999999872,198.99999999999363,619.9999999999983,36.000000000001364,103.00000000000864,235.99999999999176,-361.9999999999957,228.00000000000597,-138.99999999998914,-209.9999999999991,128.00000000001432,54.99999999998284,814.0000000000036,668.9999999999862,-93.00000000000975,135.00000000000512,209.00000000000318,-248.00000000000378,377.0000000000051,,2950.000000000002
2020.07.06,260.00000000000466,194.99999999998963,628.9999999999907,6.000000000000227,79.00000000000685,237.99999999999378,-385.99999999999744,202.9999999999976,-164.99999999999292,-152.99999999999204,133.00000000000978,60.99999999999994,817.000000000001,697.9999999999986,-91.00000000001884,96.00000000000364,209.00000000000318,-293.99999999999426,336.00000000000296,,2871.0000000000073
2020.07.06,273.000000000001,222.99999999999542,617.9999999999852,-3.9999999999906777,80.99999999999774,294.9999999999897,-365.99999999999966,222.99999999999542,-146.99999999999713,-165.9999999999995,91.00000000000819,117.99999999999588,838.0000000000055,705.9999999999844,-111.00000000001664,95.00000000001307,257.99999999999557,-329.999999999997,304.00000000001535,,2998.9999999999823
2020.07.06,268.0000000000016,232.99999999999432,628.9999999999907,-34.99999999999659,93.00000000000975,312.9999999999966,-361.9999999999957,222.00000000001108,-134.99999999999625,-185.99999999999727,100.99999999999909,116.99999999998934,839.0000000000119,705.0000000000001,-139.00000000000023,86.00000000001273,250.0,-334.9999999999964,282.0000000000045,,2946.000000000039
2020.07.06,269.00000000000813,302.9999999999866,661.0000000000005,-66.99999999999307,136.00000000000279,346.9999999999973,-290.9999999999968,258.0000000000027,-109.99999999999899,-195.9999999999962,151.00000000001046,131.99999999999878,768.9999999999975,673.9999999999968,-113.00000000000753,93.00000000000352,278.0000000000058,-353.0000000000033,250.00000000001688,,3191.0000000000323
2020.07.06,256.0000000000007,252.99999999999213,672.9999999999902,-89.9999999999892,110.00000000001009,365.99999999999966,-308.9999999999815,287.000000000015,-113.99999999999189,-178.00000000000037,34.99999999999659,130.99999999999224,791.9999999999927,743.9999999999891,-43.00000000001525,44.00000000001114,278.0000000000058,-422.00000000000017,146.00000000000168,,2959.0000000000186
2020.07.06,258.9999999999981,289.9999999999903,683.9999999999957,-184.99999999998806,127.00000000001043,407.99999999999727,-283.99999999999534,261.0000000000001,-124.99999999999733,-173.9999999999964,-2.999999999985903,140.99999999999113,662.000000000007,730.9999999999927,-23.00000000001745,-19.99999999999602,251.99999999999534,-468.00000000000176,82.00000000000429,,2615.000000000004
2020.07.06,230.000000000008,285.00000000000193,662.9999999999914,-155.9999999999917,90.00000000001229,384.9999999999909,-258.99999999998704,296.0000000000074,-103.99999999999298,-165.9999999999995,0.0,187.00000000000384,659.0000000000095,722.9999999999848,3.999999999981796,-10.99999999999568,250.0,-461.99999999999574,60.000000000015596,,2674.000000000045
2020.07.06,190.00000000000128,262.00000000000665,624.9999999999867,-121.99999999999989,117.99999999999588,383.99999999999545,-218.99999999999142,302.0000000000023,-75.9999999999983,-189.99999999999017,19.000000000005457,87.99999999999919,662.9999999999914,607.9999999999864,-47.00000000001925,23.000000000010346,275.0000000000057,-417.0000000000007,104.00000000001519,,2590.0000000000023
2020.07.06,199.00000000000472,299.00000000000483,654.9999999999834,-83.99999999998897,148.99999999999915,381.99999999999346,-236.99999999999832,296.0000000000074,-66.99999999999484,-202.9999999999976,94.99999999999886,117.99999999999588,720.9999999999939,653.999999999999,-65.00000000000395,74.00000000001228,289.0000000000015,-403.99999999999324,136.00000000000279,,3007.00000000002
2020.07.06,191.00000000000784,258.99999999998704,626.9999999999998,-164.99999999999204,116.00000000000499,353.99999999999875,-245.99999999999068,313.00000000000773,-66.99999999999484,-196.99999999999162,-3.9999999999906777,78.00000000000028,713.0000000000081,623.9999999999801,-65.00000000000395,38.000000000010914,218.00000000000352,-368.9999999999971,156.00000000000057,,2574.000000000048
2020.07.07,214.99999999999852,204.00000000000418,610.9999999999837,-170.99999999999227,164.00000000000858,279.99999999999136,-314.99999999999864,261.0000000000001,-79.99999999999119,-203.99999999999307,-57.999999999992724,-41.000000000002146,761.999999999996,546.9999999999864,-178.00000000001148,31.00000000000591,128.0000000000001,-331.999999999999,130.0000000000079,,1954.000000000002
2020.07.07,207.00000000000162,221.99999999998886,639.9999999999961,-97.99999999999898,163.00000000000205,303.9999999999932,-354.9999999999942,241.00000000000233,-109.99999999999899,-198.99999999999363,25.000000000005684,-70.0000000000145,719.000000000003,553.9999999999878,-200.00000000000017,69.00000000000261,177.0000000000067,-278.00000000000045,171.00000000001003,,2181.9999999999986
2020.07.07,208.00000000000819,255.99999999998957,655.9999999999899,-89.9999999999892,161.99999999999548,294.9999999999897,-332.9999999999833,273.9999999999965,-90.99999999999665,-196.99999999999162,25.000000000005684,-19.999999999997797,778.9999999999964,586.999999999982,-100.0000000000112,27.000000000001023,134.00000000000034,-341.0000000000024,182.99999999999983,,2413.9999999999827
2020.07.07,217.0000000000005,287.9999999999994,647.9999999999819,-85.99999999999852,164.00000000000858,338.9999999999893,-235.99999999999176,304.00000000001535,-54.999999999993946,-207.99999999999707,73.0000000000075,95.999999999985,781.9999999999939,639.9999999999961,-107.00000000001265,70.00000000000739,236.0000000000042,-329.00000000000153,202.00000000001327,,3038.000000000007
2020.07.07,217.0000000000005,306.9999999999906,670.9999999999993,-100.99999999999909,151.00000000001222,355.99999999998965,-226.99999999999943,334.9999999999964,-63.99999999999739,-207.99999999999707,75.00000000001705,99.00000000000463,771.9999999999949,666.9999999999953,-60.000000000015596,60.000000000002274,251.99999999999534,-356.9999999999962,201.00000000000674,,3146.0
2020.07.07,229.00000000000142,319.999999999987,678.0000000000008,-93.99999999999409,165.00000000001512,364.9999999999931,-214.99999999998744,324.0000000000132,-63.99999999999739,-219.99999999999798,87.00000000001751,102.99999999998644,751.0000000000127,672.9999999999902,-99.00000000000463,75.00000000000284,259.00000000000034,-375.9999999999986,168.0000000000126,,3129.0000000000528
2020.07.07,225.00000000000853,317.9999999999961,662.9999999999914,-165.99999999999682,124.00000000001299,372.99999999999,-209.9999999999991,322.00000000000006,-74.99999999999174,-315.9999999999941,82.00000000002206,160.00000000000458,635.0000000000077,692.9999999999881,-229.00000000001253,46.00000000000648,257.99999999999557,-568.0000000000018,26.999999999999247,,2362.000000000026
2020.07.07,280.00000000000244,495.99999999998533,801.9999999999916,-180.99999999999739,273.0000000000121,556.9999999999964,-112.99999999998533,388.0000000000106,-55.99999999998939,-333.9999999999899,212.0000000000175,243.99999999999977,856.0000000000123,735.9999999999811,-267.0000000000172,85.00000000000796,415.9999999999968,-573.0000000000013,92.00000000000318,,3913.0000000000364
2020.07.07,240.00000000000688,408.9999999999927,750.9999999999906,-194.99999999999318,123.00000000000644,450.9999999999903,-147.99999999999258,378.999999999996,-89.99999999999008,-291.99999999999227,88.00000000002228,249.99999999999466,626.9999999999998,731.9999999999993,-173.00000000000094,-10.99999999999568,305.9999999999974,-527.9999999999951,72.0000000000054,,2991.0000000000414
2020.07.07,190.00000000000128,344.99999999999534,695.0000000000011,-141.9999999999959,90.99999999999665,406.9999999999907,-147.99999999999258,380.00000000000256,-80.99999999999774,-249.99999999999466,105.00000000001819,262.999999999991,604.0000000000045,780.9999999999873,-62.000000000006494,0.0,290.00000000000625,-507.9999999999973,52.000000000007596,,3012.000000000018
2020.07.07,177.00000000000495,351.99999999999676,688.9999999999841,-99.99999999999432,75.00000000000284,394.9999999999898,-127.99999999999478,395.000000000012,-68.99999999999685,-213.99999999999199,116.00000000001387,293.99999999999426,533.0000000000057,762.9999999999803,35.999999999991594,7.000000000005002,278.99999999999636,-446.9999999999974,77.00000000001594,,3230.0000000000186
2020.07.07,156.00000000000057,289.0000000000059,631.9999999999882,-82.99999999999841,12.000000000012001,302.9999999999977,-158.99999999999804,375.0000000000142,-79.99999999999119,-189.99999999999017,108.00000000000409,244.9999999999841,306.00000000000625,756.9999999999854,94.99999999997843,5.000000000009663,213.99999999999864,-415.99999999999415,19.999999999997797,,2589.0000000000114
2020.07.07,148.99999999999915,312.9999999999855,642.9999999999936,-83.99999999998897,39.999999999995595,331.999999999999,-127.99999999999478,381.0000000000091,-66.99999999999484,-135.99999999999167,125.0,273.9999999999965,357.99999999999164,766.9999999999843,193.99999999998306,15.000000000000568,243.99999999999977,-410.9999999999947,26.0000000000149,,3034.9999999999886
2020.07.07,155.00000000000514,380.00000000000256,651.9999999999859,-78.99999999999352,76.0000000000094,355.99999999998965,-83.9999999999952,385.99999999999744,-58.99999999999794,-153.99999999999858,177.99999999999727,324.9999999999975,387.000000000004,752.9999999999815,150.99999999999002,35.0000000000108,268.0000000000007,-417.99999999999613,43.999999999999595,,3351.9999999999895
2020.07.07,143.9999999999997,361.9999999999957,635.9999999999922,-88.99999999999864,39.999999999995595,327.99999999999494,-59.99999999999339,388.9999999999949,-64.99999999999284,-159.9999999999935,159.00000000002024,356.9999999999851,341.99999999999784,772.9999999999793,87.99999999999919,0.0,218.00000000000352,-395.99999999999636,78.00000000000028,,3143.999999999984
2020.07.07,146.00000000000168,395.99999999999636,648.9999999999885,-86.99999999998909,29.999999999996696,317.9999999999961,-32.999999999994145,394.00000000000546,-64.99999999999284,-195.00000000000074,177.00000000002092,395.99999999999636,279.99999999999136,773.9999999999858,76.99999999999375,7.000000000005002,206.00000000000307,-410.9999999999947,65.00000000000395,,3124.000000000014
2020.07.07,156.00000000000057,415.99999999999415,675.0000000000034,-80.99999999998886,46.0000000000127,350.9999999999902,-28.999999999990145,408.00000000000836,-63.99999999999739,-225.99999999999287,230.0000000000182,405.9999999999952,392.9999999999989,781.9999999999939,44.99999999998394,7.000000000005002,251.99999999999534,-424.00000000000216,104.00000000001519,,3447.0000000000437
2020.07.07,114.00000000000298,323.0000000000066,592.9999999999991,-17.99999999998647,-34.99999999998504,298.9999999999937,-73.99999999999629,385.00000000001313,-77.99999999998919,-165.9999999999995,250.0,363.0000000000022,212.00000000001216,752.9999999999815,123.99999999999079,42.00000000000159,272.00000000000557,-405.9999999999952,-7.999999999985796,,2945.0000000000714
2020.07.07,113.00000000000753,225.99999999999287,539.999999999985,59.00000000001171,-146.99999999998602,221.99999999999997,-180.99999999998673,331.0000000000146,-148.99999999999915,-81.9999999999932,239.00000000000432,378.999999999996,161.00000000001114,789.9999999999797,308.9999999999815,30.000000000001137,227.99999999999443,-397.99999999999835,-14.999999999987246,,2655.00000000003
2020.07.07,143.00000000000423,229.99999999999687,485.99999999998647,71.00000000001216,-141.99999999999767,186.99999999999272,-195.9999999999962,238.0000000000049,-154.99999999999403,-54.999999999993946,246.00000000000932,397.0000000000029,9.999999999998899,758.9999999999985,325.99999999998187,39.00000000000148,201.00000000000762,-351.0000000000013,-5.999999999994898,,2428.00000000002
2020.07.07,140.0000000000068,63.99999999999739,380.00000000000256,95.00000000001307,-259.9999999999936,141.99999999999767,-376.9999999999829,148.00000000001478,-220.99999999999343,9.00000000000345,92.00000000001296,290.9999999999968,100.99999999999554,757.999999999992,345.99999999997965,-13.999999999995794,159.00000000000603,-336.9999999999984,-11.999999999989797,,1504.0000000000646
2020.07.07,116.00000000000499,82.99999999998863,381.99999999999346,120.00000000000455,-286.99999999999284,143.9999999999997,-311.99999999997897,154.99999999999403,-219.99999999999798,8.000000000008,99.00000000001796,384.9999999999909,0.0,699.9999999999895,311.99999999997897,-36.99999999999193,159.9999999999966,-334.9999999999964,-13.999999999980695,,1459.0000000000286
2020.07.07,48.000000000003595,119.99999999998678,287.9999999999994,159.00000000000603,-312.9999999999855,90.99999999999665,-212.99999999999653,158.99999999999804,-172.99999999998983,-3.999999999992898,272.0000000000198,380.9999999999869,-100.99999999999554,661.9999999999848,270.99999999999903,23.000000000010346,153.0000000000058,-342.9999999999933,-19.999999999997797,,1460.000000000046
2020.07.07,-25.999999999992696,65.99999999998829,200.99999999998454,216.00000000000819,-309.99999999998806,26.999999999999247,-205.99999999999508,160.00000000000458,-165.9999999999995,41.000000000002146,229.00000000001342,336.9999999999873,-184.99999999999073,527.9999999999951,343.99999999998875,31.00000000000591,108.99999999999466,-297.9999999999983,-15.999999999993797,,1082.0000000000139
2020.07.07,-102.00000000000209,21.00000000000435,156.99999999998494,236.0000000000042,-299.99999999998914,17.999999999995797,-134.99999999999625,154.99999999999403,-98.99999999999353,29.000000000001247,195.99999999999795,272.99999999998994,-194.99999999998963,491.99999999998136,395.99999999999636,53.00000000001148,105.99999999999454,-200.99999999999562,-32.999999999994145,,1066.9999999999957
2020.07.07,-104.99999999999955,21.00000000000435,197.99999999998707,290.00000000000625,-227.99999999998377,12.999999999996348,-161.99999999999548,182.99999999999983,-67.9999999999903,43.999999999999595,290.00000000002046,156.00000000000057,-232.99999999999432,417.99999999998505,419.9999999999982,135.00000000000512,135.00000000000512,-158.0000000000026,-30.999999999981043,,1318.000000000061
2020.07.07,-37.99999999999359,147.99999999999258,275.000000000003,223.0000000000132,-202.9999999999976,69.9999999999923,-65.99999999998829,236.99999999999832,-61.999999999995396,24.000000000001798,360.00000000001364,336.00000000000296,-255.00000000000523,520.9999999999936,404.9999999999887,103.00000000000864,156.0000000000059,-200.99999999999562,-36.999999999998145,,1996.0000000000407
2020.07.07,-12.000000000000899,195.9999999999962,309.99999999998806,228.00000000000864,-165.9999999999995,89.99999999999008,-19.999999999997797,241.00000000000233,-48.99999999999905,0.0,383.0000000000098,388.9999999999949,-428.00000000000614,498.9999999999828,377.9999999999894,131.00000000000023,182.00000000000216,-204.99999999999963,-96.99999999999153,,2049.9999999999704
2020.07.07,17.000000000000348,323.0000000000066,319.999999999987,231.00000000000875,-140.99999999999113,127.99999999999478,57.00000000001815,214.00000000000307,-125.99999999999278,41.000000000002146,514.00000000001,492.9999999999879,-530.0000000000082,519.9999999999872,473.99999999999665,143.00000000000068,221.00000000000364,-273.000000000001,-102.99999999998644,,2523.0000000000273
2020.07.07,117.00000000000044,510.99999999999477,410.99999999998363,242.00000000000443,-150.99999999999002,136.99999999999824,76.0000000000094,178.00000000001148,-155.99999999998948,49.00000000001015,725.0000000000227,774.9999999999924,-539.0000000000006,670.9999999999993,400.00000000000034,144.00000000000546,240.99999999999966,-281.99999999999335,-37.99999999998249,,3511.0000000000764
2020.07.07,131.00000000000333,580.0000000000027,439.99999999999596,235.00000000001364,-200.00000000000017,191.99999999999218,125.00000000001954,185.99999999999727,-185.99999999999727,49.00000000001015,811.000000000007,827.9999999999843,-580.0000000000027,689.9999999999907,408.9999999999927,99.00000000000375,304.00000000000205,-380.00000000000256,-60.99999999999994,,3672.0000000000127
