date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,GBPCAD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.01.26,-92.00000000000318,-152.99999999998093,-203.99999999999352,-5.000000000010552,-155.00000000000514,-163.00000000000205,-110.99999999999443,-28.999999999990145,-263.99999999999756,-83.00000000001084,-194.99999999998963,-139.00000000001,-51.9999999999925,0.0,-157.99999999999147,,-1802.9999999999718
2015.01.26,-133.00000000000534,-90.99999999999665,-221.9999999999942,-46.999999999997044,-117.99999999999588,-258.0000000000027,-46.999999999997044,-55.000000000005045,-185.99999999999727,-233.00000000001654,114.0000000000141,-34.000000000006025,17.000000000010118,209.00000000000364,30.0000000000189,,-1053.999999999967
2015.01.26,-177.00000000000495,-252.99999999999213,-138.00000000000523,-49.00000000001015,-126.0000000000039,-239.0000000000003,-293.99999999999426,-1.999999999990898,-322.00000000000006,-343.00000000000443,56.99999999999594,-207.00000000000784,72.00000000000273,126.99999999999933,141.00000000001333,,-1753.0000000000027
2015.01.26,-221.00000000000452,-522.0000000000002,25.000000000005684,-182.99999999999983,-239.99999999999577,-323.0000000000066,-343.00000000000443,32.0000000000098,-507.9999999999973,-358.00000000001387,-177.00000000000495,-471.00000000000364,275.0000000000057,139.99999999999568,40.0000000000178,,-2833.999999999997
2015.01.26,-161.00000000001114,-115.99999999998278,-289.0000000000015,-181.00000000000892,-56.99999999999594,-214.99999999999852,-110.99999999999443,134.00000000001188,-12.999999999996348,-232.00000000000998,157.00000000000713,-164.00000000000148,-164.99999999999204,19.999999999997797,195.00000000001182,,-1197.9999999999648
2015.01.26,-89.00000000000574,87.00000000001484,-316.0000000000025,-148.99999999999915,11.00000000000545,-189.00000000000583,-200.00000000000017,151.00000000001222,114.0000000000141,-18.0000000000069,331.999999999999,102.99999999999443,-87.99999999999386,9.00000000000345,185.00000000001293,,-56.99999999995782
2015.01.26,-76.0000000000094,150.00000000000568,-180.00000000000682,-148.99999999999915,31.999999999998696,-173.00000000000094,-251.00000000000122,131.99999999999878,270.00000000001467,-50.0000000000167,255.00000000000523,107.99999999998988,-159.9999999999966,-131.00000000000333,175.99999999999838,,-47.00000000002291
2015.01.26,-97.00000000001374,131.99999999999878,-286.00000000000136,-72.0000000000054,83.9999999999952,-80.00000000000229,-324.9999999999975,70.0000000000145,185.00000000001293,-68.00000000000139,229.99999999999687,256.9999999999908,-212.99999999999386,-33.000000000005244,148.00000000001478,,-67.99999999999687
2015.01.26,-90.99999999999665,127.00000000001043,-277.000000000001,-31.000000000003247,100.00000000000009,-76.0000000000094,-309.0000000000037,-11.999999999989797,100.0000000000112,-101.00000000001774,171.99999999999437,256.9999999999908,-174.99999999999716,-26.000000000003798,155.00000000001623,,-186.99999999999935
2015.01.26,-160.00000000000458,16.000000000016,-200.00000000000284,-87.00000000001484,-90.99999999999665,-139.00000000000023,-175.99999999999838,-4.000000000004,46.0000000000127,-141.99999999999767,127.99999999999478,-60.000000000002274,-137.00000000000045,-29.999999999996696,29.00000000001235,,-1006.9999999999826
2015.01.26,-153.00000000000313,43.00000000001525,-156.99999999999648,-124.00000000001299,-56.0000000000005,-102.00000000000209,-90.99999999999665,69.00000000000794,92.00000000000318,82.99999999998863,144.99999999999514,-32.00000000001069,-69.99999999999318,-73.00000000000084,4.000000000004,,-422.00000000000244
2015.01.26,-168.99999999999693,191.00000000000784,-146.0000000000008,-151.9999999999966,-102.99999999999754,-89.00000000000574,0.0,117.99999999999588,303.0000000000088,274.9999999999808,266.999999999995,-88.99999999999864,-71.99999999998852,-107.99999999999699,-64.99999999998174,,161.00000000002484
2015.01.26,-138.0000000000159,236.99999999999832,-120.00000000000455,-155.00000000001623,-65.00000000000395,-150.00000000000568,-4.999999999999449,185.00000000001293,408.00000000000836,259.9999999999936,419.9999999999982,-82.00000000000784,-21.99999999999136,-39.00000000000014,20.000000000020002,,753.9999999999864
2015.01.26,-140.0000000000068,213.00000000001873,-109.99999999999943,-151.9999999999966,-92.99999999999864,-221.00000000000452,-4.000000000004,178.99999999999582,360.0000000000048,305.9999999999841,544.9999999999955,-79.00000000000773,76.99999999999818,75.9999999999983,126.0000000000039,,1082.9999999999816
2015.01.26,-119.00000000000244,226.00000000001506,-195.99999999999795,-138.0000000000159,-39.00000000000014,-148.0000000000037,-31.000000000003247,144.99999999999514,363.0000000000022,322.9999999999844,523.0000000000068,36.99999999999193,-60.000000000002274,2.000000000002,95.00000000000064,,982.9999999999726
2015.01.26,-67.00000000001705,267.0000000000172,-156.0000000000059,-124.99999999999733,-10.999999999994348,-192.99999999999872,-31.999999999998696,219.00000000001364,430.00000000001927,214.99999999998744,510.99999999999477,59.99999999998806,-87.99999999999386,-11.00000000000545,148.99999999999915,,1168.000000000008
2015.01.26,-21.00000000000435,356.00000000000074,-391.00000000000534,-95.00000000000064,-70.99999999999883,-220.00000000000907,177.00000000000495,209.9999999999991,483.0000000000112,222.99999999999542,656.9999999999965,141.9999999999959,-152.9999999999916,46.00000000000159,102.00000000000209,,1444.9999999999975
2015.01.26,7.0000000000014495,421.0000000000047,-492.00000000000443,-97.00000000001374,-34.000000000000696,-146.00000000000168,263.0000000000021,283.99999999999534,586.0000000000198,463.9999999999977,756.0000000000011,228.9999999999992,-412.9999999999967,-97.9999999999981,97.9999999999981,,1828.000000000004
2015.01.26,27.999999999983594,447.0000000000196,-679.000000000002,-117.00000000001154,-2.000000000002,-169.00000000000804,317.0000000000006,234.00000000000088,624.0000000000023,407.99999999998613,699.0000000000052,461.9999999999891,-496.9999999999999,-101.00000000000664,154.0000000000097,,1807.9999999999668
2015.01.26,35.999999999991594,456.00000000001194,-664.0000000000015,-86.0000000000083,63.99999999999739,-92.00000000000318,260.00000000000466,317.9999999999961,599.0000000000161,363.9999999999866,658.0000000000031,485.99999999999,-608.9999999999947,-101.00000000000664,104.99999999999955,,1793.999999999983
2015.01.26,86.99999999999264,653.999999999999,-730.9999999999945,-131.99999999999878,170.00000000000347,-45.000000000006146,346.0000000000019,225.99999999999287,812.0000000000127,415.99999999999415,601.000000000007,720.9999999999894,-751.9999999999953,-241.00000000000233,35.00000000000725,,2167.0000000000036
2015.01.26,-69.00000000000794,709.0000000000041,-826.9999999999982,-253.99999999999866,168.99999999999693,-87.99999999999919,992.9999999999994,333.0000000000055,955.0000000000169,424.00000000000216,973.0000000000016,781.9999999999965,-637.999999999991,-185.99999999999727,257.0000000000183,,3533.000000000049
2015.01.26,-83.00000000001084,747.0000000000088,-882.9999999999956,-344.00000000001097,53.00000000000304,-85.00000000000173,1319.9999999999989,418.0000000000073,1156.0000000000014,734.9999999999968,1124.0000000000139,649.9999999999915,-730.9999999999945,-331.0000000000035,144.0000000000108,,3890.0000000000155
2015.01.26,-99.00000000000463,951.000000000013,-796.999999999997,-297.9999999999983,241.00000000000233,40.99999999999105,1400.0000000000011,312.00000000000114,1311.0000000000177,486.999999999993,795.9999999999967,838.9999999999986,-798.9999999999924,-419.9999999999982,160.00000000000458,,4125.000000000028
2015.01.26,-18.0000000000069,856.0000000000123,-757.9999999999956,-155.00000000001623,309.0000000000037,156.00000000000057,1375.9999999999995,266.999999999995,1189.0000000000177,465.99999999998863,656.9999999999965,899.0000000000009,-890.0000000000006,-441.99999999999795,104.99999999999955,,4016.999999999997
2015.01.26,-69.00000000000794,770.000000000004,-721.0000000000036,-225.00000000000853,304.9999999999997,101.99999999999099,1634.9999999999975,331.0000000000146,1086.000000000009,312.9999999999855,730.9999999999927,816.9999999999931,-753.0000000000001,-341.99999999999784,196.0000000000184,,4175.999999999988
2015.01.26,-9.000000000014552,778.000000000012,-728.9999999999992,-175.00000000001404,336.00000000000296,107.00000000000153,1673.9999999999977,358.00000000001387,1076.0000000000102,295.99999999998516,801.0000000000073,909.9999999999966,-769.999999999996,-317.0000000000006,293.0000000000099,,4629.000000000011
2015.01.26,2.999999999997449,747.0000000000088,-766.9999999999959,-205.00000000001074,287.0000000000039,42.999999999993044,1826.0000000000055,384.00000000000654,1094.0000000000173,290.9999999999968,829.9999999999974,878.0000000000001,-706.9999999999936,-260.00000000000466,307.00000000001285,,4751.000000000035
2015.01.26,15.999999999993797,716.0000000000056,-737.9999999999995,-248.00000000000378,246.00000000000176,-26.000000000003798,1661.9999999999968,446.9999999999974,1048.0000000000045,384.9999999999909,863.9999999999981,786.0000000000014,-618.9999999999998,-212.00000000000108,290.00000000001245,,4616.999999999995
2015.01.26,-36.999999999998145,758.0000000000142,-844.9999999999989,-317.0000000000117,202.9999999999976,-30.000000000007798,1636.000000000004,303.9999999999932,1073.0000000000127,526.9999999999886,954.9999999999948,762.0000000000005,-632.9999999999956,-282.0000000000045,229.00000000001253,,4303.000000000002
2015.01.26,-35.00000000000725,878.000000000001,-896.0000000000008,-231.0000000000034,175.99999999999838,-104.99999999999955,1910.0000000000007,86.0000000000083,1209.0000000000157,688.9999999999841,1235.0000000000084,848.9999999999895,-640.9999999999911,-116.00000000000499,343.00000000000443,,5351.000000000004
2015.01.26,34.000000000000696,1042.0000000000095,-968.9999999999941,-238.0000000000049,282.99999999999994,-96.00000000000719,1992.0000000000048,188.00000000001037,1265.000000000005,742.9999999999826,1424.000000000003,987.9999999999995,-724.9999999999943,-131.99999999999878,419.9999999999982,,6219.000000000014
2015.01.26,70.99999999999883,1002.000000000014,-891.9999999999959,-182.99999999999983,304.9999999999997,-159.00000000000912,2237.9999999999955,418.0000000000073,1320.00000000001,637.9999999999831,1571.9999999999957,1013.9999999999958,-567.9999999999978,-6.0000000000060005,570.0000000000039,,7339.999999999993
2015.01.26,106.99999999999044,1012.0000000000128,-876.9999999999953,-83.9999999999952,329.00000000000153,-167.00000000000603,2339.9999999999977,286.99999999999284,1196.0000000000193,624.0000000000023,1605.000000000012,932.0000000000022,-528.9999999999964,92.99999999999864,613.0000000000191,,7481.0000000000555
