date,EURCHF,NZDCAD,empty,sum
2020.05.18,0.0,-209.9999999999991,,-209.9999999999991
2020.05.18,9.000000000014552,-148.99999999999915,,-139.9999999999846
2020.05.18,12.000000000012001,-204.99999999999963,,-192.99999999998764
2020.05.18,83.9999999999952,-156.00000000000057,,-72.00000000000537
2020.05.18,93.99999999999409,-58.99999999999794,,34.99999999999615
2020.05.18,97.00000000001374,-119.99999999999788,,-22.99999999998414
2020.05.18,89.00000000000574,-172.99999999998983,,-83.99999999998408
2020.05.18,87.99999999999919,-106.99999999999044,,-18.999999999991246
2020.05.18,73.99999999999629,-95.00000000000064,,-21.00000000000435
2020.05.18,83.9999999999952,-21.999999999999797,,61.999999999995396
2020.05.18,79.00000000000685,21.999999999999797,,101.00000000000665
2020.05.18,80.99999999999774,23.00000000000635,,104.00000000000409
2020.05.18,83.9999999999952,14.000000000002899,,97.9999999999981
2020.05.18,85.00000000000173,30.000000000007798,,115.00000000000954
2020.05.18,80.99999999999774,15.00000000000945,,96.00000000000719
2020.05.18,80.99999999999774,12.000000000000899,,92.99999999999864
2020.05.18,79.00000000000685,2.000000000002,,81.00000000000885
2020.05.18,79.00000000000685,4.999999999999449,,84.0000000000063
2020.05.18,82.00000000000429,19.00000000000235,,101.00000000000664
2020.05.18,66.99999999999484,48.000000000003595,,114.99999999999844
2020.05.18,72.0000000000054,26.000000000003798,,98.0000000000092
2020.05.18,60.99999999999994,33.000000000005244,,94.00000000000519
2020.05.18,49.99999999999449,10.000000000010001,,60.00000000000449
2020.05.18,43.999999999999595,-95.99999999999609,,-51.9999999999965
2020.05.18,43.999999999999595,-64.99999999999284,,-20.999999999993243
2020.05.18,46.0000000000127,-51.99999999999649,,-5.9999999999837925
2020.05.18,51.000000000001044,6.0000000000060005,,57.00000000000705
2020.05.18,49.00000000001015,10.000000000010001,,59.00000000002015
2020.05.18,49.00000000001015,89.00000000000574,,138.0000000000159
2020.05.18,116.00000000000499,135.00000000000733,,251.00000000001234
2020.05.18,117.99999999999588,213.00000000000762,,331.0000000000035
2020.05.18,136.00000000000279,232.00000000000998,,368.00000000001273
2020.05.18,150.00000000000568,198.00000000000927,,348.00000000001495
2020.05.18,156.00000000000057,352.00000000000784,,508.0000000000084
2020.05.18,224.000000000002,489.0000000000061,,713.0000000000081
2020.05.18,205.99999999999508,499.000000000005,,705.0000000000001
2020.05.18,195.00000000001182,475.0000000000032,,670.000000000015
2020.05.18,336.00000000000296,447.0000000000085,,783.0000000000115
2020.05.18,692.0000000000038,379.0000000000071,,1071.000000000011
2020.05.18,919.0000000000032,395.0000000000009,,1314.000000000004
2020.05.18,968.9999999999976,407.0000000000018,,1375.9999999999995
2020.05.18,1083.9999999999961,448.000000000004,,1532.0
2020.05.18,1129.0000000000023,426.00000000000415,,1555.0000000000064
2020.05.18,1097.0000000000146,422.00000000000017,,1519.0000000000148
2020.05.18,1097.0000000000146,452.00000000000796,,1549.0000000000225
2020.05.18,1113.9999999999927,451.0000000000014,,1564.999999999994
2020.05.18,1090.9999999999975,426.9999999999996,,1517.999999999997
2020.05.18,856.9999999999967,417.0000000000007,,1273.9999999999973
2020.05.19,851.0000000000017,328.0000000000061,,1179.0000000000077
2020.05.19,995.0000000000125,351.0000000000013,,1346.0000000000139
2020.05.19,966.0000000000002,359.0000000000093,,1325.0000000000095
2020.05.19,964.9999999999936,476.0000000000098,,1441.0000000000034
2020.05.19,987.0000000000045,439.0000000000005,,1426.000000000005
2020.05.19,998.00000000001,426.9999999999996,,1425.0000000000095
2020.05.19,992.9999999999994,435.0000000000076,,1428.000000000007
2020.05.19,984.000000000007,414.00000000000324,,1398.0000000000102
2020.05.19,1014.0000000000038,372.0000000000057,,1386.0000000000095
2020.05.19,975.9999999999991,440.00000000000705,,1416.0000000000061
2020.05.19,964.0000000000093,460.00000000000483,,1424.000000000014
2020.05.19,968.0000000000133,547.0000000000086,,1515.0000000000218
2020.05.19,963.0000000000027,530.0000000000082,,1493.000000000011
2020.05.19,961.0000000000118,555.0000000000055,,1516.0000000000173
2020.05.19,966.0000000000002,565.9999999999999,,1532.0
2020.05.19,991.0000000000085,542.0000000000091,,1533.0000000000177
2020.05.19,1008.9999999999932,581.0000000000093,,1590.0000000000025
2020.05.19,1029.0000000000132,595.0000000000011,,1624.0000000000143
2020.05.19,1080.0000000000143,614.0000000000034,,1694.0000000000177
2020.05.19,1208.9999999999934,880.000000000003,,2088.9999999999964
2020.05.19,1259.00000000001,831.000000000004,,2090.000000000014
2020.05.19,1188.9999999999957,844.0000000000003,,2032.999999999996
2020.05.19,1174.0000000000084,878.000000000001,,2052.0000000000095
2020.05.19,1130.0000000000089,864.0000000000092,,1994.0000000000182
2020.05.19,1280.0000000000146,1003.0000000000094,,2283.000000000024
2020.05.19,1279.000000000008,945.0000000000069,,2224.000000000015
2020.05.19,1280.9999999999989,950.0000000000064,,2231.0000000000055
2020.05.19,1297.999999999999,1036.0000000000036,,2334.0000000000027
2020.05.19,1374.999999999993,909.9999999999997,,2284.9999999999927
2020.05.19,1280.0000000000146,902.0000000000028,,2182.0000000000173
