date,EURCHF,NZDCAD,empty,sum
2020.05.18,63.99999999999739,-112.99999999999643,,-48.99999999999904
2020.05.18,51.000000000001044,-142.99999999999312,,-91.99999999999207
2020.05.18,83.9999999999952,35.00000000000725,,119.00000000000244
2020.05.18,107.00000000001265,-44.99999999999504,,62.00000000001761
2020.05.18,106.00000000000608,-14.999999999998348,,91.00000000000773
2020.05.18,106.00000000000608,-102.99999999999754,,3.0000000000085407
2020.05.18,96.00000000000719,-74.99999999999174,,21.000000000015447
2020.05.18,93.00000000000975,-78.99999999999574,,14.000000000014012
2020.05.18,96.00000000000719,-20.999999999993246,,75.00000000001394
2020.05.18,86.0000000000083,23.00000000000635,,109.00000000001465
2020.05.18,85.00000000000173,99.00000000000463,,184.00000000000637
2020.05.18,86.99999999999264,36.0000000000027,,122.99999999999534
2020.05.18,86.0000000000083,82.00000000000429,,168.0000000000126
2020.05.18,86.99999999999264,55.000000000005045,,141.99999999999767
2020.05.18,87.99999999999919,51.000000000001044,,139.00000000000023
2020.05.18,87.99999999999919,51.000000000001044,,139.00000000000023
2020.05.18,80.99999999999774,8.000000000008,,89.00000000000574
2020.05.18,83.9999999999952,36.0000000000027,,119.9999999999979
2020.05.18,90.00000000001229,56.0000000000005,,146.0000000000128
2020.05.18,80.00000000001339,69.00000000000794,,149.00000000002132
2020.05.18,80.00000000001339,101.00000000000664,,181.00000000002
2020.05.18,73.99999999999629,42.0000000000087,,116.00000000000499
2020.05.18,55.000000000005045,47.00000000000814,,102.00000000001319
2020.05.18,65.00000000000395,17.000000000000348,,82.00000000000429
2020.05.18,55.000000000005045,-34.99999999999615,,20.000000000008896
2020.05.18,63.99999999999739,43.00000000000415,,107.00000000000153
2020.05.18,59.000000000009045,14.000000000002899,,73.00000000001194
2020.05.18,51.000000000001044,119.00000000000244,,170.0000000000035
2020.05.18,127.00000000001043,172.00000000000549,,299.0000000000159
2020.05.18,143.00000000000423,260.00000000000466,,403.00000000000887
2020.05.18,148.99999999999915,272.00000000000557,,421.0000000000047
2020.05.18,170.00000000000347,258.0000000000027,,428.00000000000614
2020.05.18,160.00000000000458,386.0000000000086,,546.0000000000132
2020.05.18,312.00000000000114,503.000000000009,,815.0000000000101
2020.05.18,234.00000000000088,504.9999999999999,,739.0000000000008
2020.05.18,215.99999999999397,570.0000000000039,,785.9999999999978
2020.05.18,364.9999999999931,573.0000000000013,,937.9999999999943
2020.05.18,700.999999999996,554.00000000001,,1255.000000000006
2020.05.18,948.9999999999999,398.00000000000944,,1347.0000000000093
2020.05.18,994.000000000006,467.0000000000063,,1461.0000000000123
2020.05.18,1249.9999999999955,501.000000000007,,1751.0000000000025
2020.05.18,1134.0000000000127,468.00000000000176,,1602.0000000000146
2020.05.18,1151.0000000000132,452.00000000000796,,1603.0000000000211
2020.05.18,1116.000000000006,472.00000000000574,,1588.0000000000116
2020.05.18,1119.0000000000034,491.0000000000081,,1610.0000000000114
2020.05.18,1141.0000000000143,502.00000000000244,,1643.0000000000168
2020.05.18,1102.000000000003,484.00000000000665,,1586.0000000000095
2020.05.18,866.9999999999956,432.0000000000102,,1299.0000000000057
2020.05.19,1001.0000000000074,426.9999999999996,,1428.000000000007
2020.05.19,1022.9999999999961,359.0000000000093,,1382.0000000000055
2020.05.19,977.0000000000057,498.00000000000955,,1475.0000000000152
2020.05.19,987.0000000000045,497.000000000003,,1484.0000000000075
2020.05.19,1011.0000000000064,448.9999999999994,,1460.0000000000057
2020.05.19,1002.000000000014,439.0000000000005,,1441.0000000000146
2020.05.19,1009.9999999999998,529.0000000000017,,1539.0000000000014
2020.05.19,1025.0000000000093,417.0000000000007,,1442.00000000001
2020.05.19,1031.000000000004,463.0000000000023,,1494.0000000000064
2020.05.19,981.0000000000097,469.0000000000083,,1450.000000000018
2020.05.19,978.0000000000122,557.0000000000075,,1535.0000000000196
2020.05.19,974.9999999999925,595.0000000000011,,1569.9999999999936
2020.05.19,964.9999999999936,579.0000000000073,,1544.000000000001
2020.05.19,968.0000000000133,581.0000000000093,,1549.0000000000227
2020.05.19,994.000000000006,568.0000000000018,,1562.0000000000077
2020.05.19,1018.0000000000077,582.0000000000048,,1600.0000000000125
2020.05.19,1062.0000000000073,673.0000000000014,,1735.0000000000086
2020.05.19,1079.0000000000077,626.9999999999998,,1706.0000000000075
2020.05.19,1212.9999999999975,889.0000000000065,,2102.000000000004
2020.05.19,1330.9999999999934,926.0000000000045,,2256.999999999998
2020.05.19,1259.00000000001,869.0000000000086,,2128.0000000000186
2020.05.19,1222.000000000012,947.000000000009,,2169.000000000021
