date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,AUDCHF,EURGBP,GBPAUD,EURJPY,EURAUD,CADJPY,NZDJPY,NZDCAD,empty,sum
2017.06.26,-151.9999999999966,104.99999999999955,-49.00000000001015,182.00000000000216,-180.0000000000024,12.000000000000899,-173.99999999998528,-258.0000000000027,-95.99999999999609,-155.00000000001623,141.9999999999959,-287.9999999999994,176.00000000000193,127.00000000000955,-15.00000000000945,,-623.0000000000084
2017.06.26,-157.99999999999147,67.9999999999792,-69.00000000000794,174.0000000000066,-170.99999999999892,-8.999999999992347,-168.99999999999693,-251.00000000000122,-86.99999999999264,-139.00000000000023,131.00000000000023,-276.9999999999939,171.99999999999704,115.99999999999966,-31.999999999998696,,-700.9999999999916
2017.06.26,-187.9999999999993,47.99999999998139,-85.00000000000173,182.00000000000216,-152.00000000000767,6.0000000000060005,-177.99999999998929,-261.99999999999557,-82.99999999999974,-165.00000000001512,114.99999999999488,-296.0000000000074,185.00000000000227,126.00000000000477,-13.00000000000745,,-760.0000000000318
2017.06.26,-149.99999999999457,68.99999999998573,-70.0000000000145,164.00000000000148,-170.00000000000347,-9.999999999998899,-161.99999999999548,-243.00000000000432,-88.99999999999464,-155.00000000001623,125.0,-296.0000000000074,180.99999999999739,100.99999999999909,-56.0000000000005,,-761.0000000000463
2017.06.26,-186.99999999999272,85.99999999998609,-116.00000000000499,171.00000000000648,-180.0000000000024,-7.9999999999968985,-150.99999999999002,-270.0000000000036,-146.00000000000168,-151.00000000001222,85.99999999999852,-370.00000000000364,183.9999999999975,106.00000000000875,-75.00000000000284,,-1021.0000000000134
2017.06.26,-186.99999999999272,86.99999999999264,-124.99999999999733,228.00000000000864,-212.00000000000108,24.000000000001798,-185.99999999999727,-302.0000000000023,-164.99999999999292,-204.00000000000418,123.99999999999523,-400.00000000000034,247.99999999999045,188.0000000000024,-70.0000000000034,,-952.0000000000006
2017.06.26,-186.99999999999272,76.99999999999375,-72.0000000000054,268.0000000000007,-278.00000000000045,-10.999999999994348,-218.99999999999142,-329.999999999997,-107.00000000000153,-269.00000000000813,215.0000000000034,-378.999999999996,292.0000000000016,197.00000000000273,-117.00000000000044,,-919.9999999999852
2017.06.26,-109.99999999999899,104.99999999999955,17.999999999984695,303.0000000000115,-278.00000000000045,11.00000000000545,-207.00000000000162,-304.9999999999997,-85.00000000000173,-319.0000000000026,368.9999999999998,-356.00000000000074,369.99999999999034,227.00000000000387,-142.00000000000878,,-399.00000000001955
2017.06.26,-220.99999999999343,-95.00000000000064,-107.00000000001265,320.99999999999795,-238.0000000000049,-117.99999999999588,-212.99999999999653,-280.9999999999979,-91.99999999999208,-289.0000000000059,375.0,-324.0000000000132,399.0000000000009,207.9999999999984,-239.0000000000003,,-914.0000000000163
2017.06.26,-312.9999999999966,-67.00000000001705,-154.0000000000097,508.0000000000098,-98.0000000000092,-176.99999999999383,-251.99999999998556,-285.9999999999974,-161.99999999999548,-180.0000000000024,414.99999999999204,-255.00000000000523,457.9999999999984,168.99999999999693,-309.99999999999915,,-704.0000000000143
2017.06.26,-317.9999999999961,-165.9999999999995,-154.0000000000097,517.0000000000101,-99.00000000000463,-180.0000000000024,-292.9999999999877,-305.99999999999517,-107.00000000000153,-320.00000000000915,426.00000000000193,-256.99999999999613,461.9999999999891,168.99999999999693,-304.00000000000426,,-930.0000000000082
2017.06.26,-502.9999999999979,-291.00000000001904,-216.00000000001617,527.000000000001,-117.00000000000044,-175.99999999999838,-407.0000000000018,-453.99999999999886,21.999999999999797,-501.0000000000181,367.00000000000443,-377.0000000000051,471.9999999999942,174.0000000000066,-303.0000000000088,,-1783.0000000000587
2017.06.26,-484.999999999991,-229.00000000001253,-208.00000000000819,457.00000000000784,-148.99999999999915,-135.99999999999167,-422.9999999999956,-473.99999999999665,-124.99999999999733,-422.00000000001125,292.0000000000016,-426.9999999999996,524.0000000000009,228.00000000000864,-353.99999999999875,,-1930.9999999999827
2017.06.26,-492.999999999999,-43.00000000001525,-207.00000000000162,457.9999999999984,-156.00000000000057,-108.99999999999244,-414.9999999999876,-470.9999999999992,-156.99999999999602,-268.0000000000016,295.0000000000017,-431.0000000000036,512.999999999991,216.99999999999875,-307.0000000000017,,-1574.000000000009
2017.06.26,-529.9999999999972,-147.00000000000824,-255.00000000000523,517.0000000000101,-94.00000000000519,-104.99999999999955,-407.0000000000018,-463.9999999999977,-161.99999999999548,-270.99999999999903,307.9999999999927,-392.9999999999989,530.0000000000011,249.00000000000944,-329.00000000000153,,-1552.9999999999966
2017.06.26,-498.9999999999939,-96.00000000000719,-224.000000000002,512.0000000000005,-108.00000000000809,-88.99999999999464,-408.9999999999927,-422.00000000000017,-113.99999999999189,-213.00000000001873,382.99999999999557,-302.0000000000023,561.9999999999976,290.9999999999968,-320.00000000000915,,-1048.0000000000302
2017.06.26,-458.9999999999983,-70.0000000000145,-153.00000000000313,529.0000000000106,-123.00000000000644,-66.99999999999484,-428.9999999999905,-422.9999999999956,-78.00000000000028,-211.00000000000563,417.0000000000016,-304.9999999999997,578.9999999999935,304.00000000000205,-290.00000000000136,,-779.0000000000026
2017.06.26,-386.9999999999929,-15.00000000000945,-87.99999999999919,236.0000000000042,-353.0000000000033,-17.999999999995797,-472.9999999999901,-453.0000000000034,-53.999999999998494,-657.0000000000186,423.9999999999924,-357.00000000000733,444.9999999999932,329.00000000000773,-243.99999999999977,,-1665.0000000000211
2017.06.26,-204.99999999999963,-23.00000000001745,112.000000000001,252.00000000000955,-343.00000000000443,231.0000000000034,-431.0000000000036,-458.9999999999983,114.00000000000298,-668.0000000000019,444.9999999999932,-361.9999999999957,481.9999999999993,451.9999999999982,-12.000000000000899,,-415.0000000000143
2017.06.26,-208.99999999999253,-14.000000000002899,54.99999999998284,282.0000000000107,-368.00000000000165,231.0000000000034,-370.999999999988,-473.99999999999665,31.000000000003247,-649.0000000000107,475.9999999999991,-503.000000000009,503.9999999999907,486.0000000000042,-21.999999999999797,,-545.0000000000072
2017.06.26,-211.99999999998997,-83.00000000001084,49.99999999999449,325.00000000000284,-348.9999999999993,240.00000000000688,-361.9999999999957,-475.0000000000032,57.00000000000705,-683.0000000000114,493.9999999999998,-502.00000000000244,405.9999999999917,525.0000000000057,49.99999999999449,,-519.0000000000098
2017.06.26,-205.99999999999508,-74.0000000000185,25.999999999992696,243.99999999999977,-316.0000000000052,211.00000000000563,-363.0000000000022,-409.99999999999926,31.000000000003247,-660.0000000000161,370.9999999999951,-384.00000000000654,341.99999999999875,430.9999999999974,73.00000000000084,,-684.0000000000496
2017.06.26,-240.99999999999122,-60.000000000015596,9.999999999998899,265.00000000000057,-275.000000000003,212.00000000000108,-353.0000000000033,-400.9999999999958,21.00000000000435,-557.0000000000075,322.00000000000273,-385.00000000001313,359.99999999999943,424.99999999999716,42.999999999993044,,-614.0000000000325
2017.06.26,-289.9999999999903,-95.00000000000064,-83.00000000001084,305.0000000000068,-278.00000000000045,172.00000000000549,-317.9999999999961,-431.99999999999903,7.0000000000014495,-576.0000000000209,331.99999999999363,-486.999999999993,442.99999999999784,424.0000000000066,-20.0000000000089,,-896.0000000000082
2017.06.26,-349.99999999999477,-196.0000000000184,-153.00000000000313,355.000000000004,-282.99999999999994,152.00000000000767,-320.9999999999935,-473.99999999999665,19.00000000000235,-692.0000000000038,355.000000000004,-563.0000000000024,481.9999999999993,475.9999999999991,-4.000000000004,,-1197.0000000000002
2017.06.26,-328.9999999999904,-202.00000000001327,-138.0000000000159,493.9999999999998,-265.99999999999955,153.99999999999858,-322.00000000000006,-465.9999999999998,31.999999999998696,-716.0000000000056,399.9999999999915,-543.0000000000045,471.9999999999942,519.0000000000055,81.9999999999932,,-829.0000000000477
2017.06.26,-328.9999999999904,-202.00000000001327,-101.00000000001774,498.00000000000466,-255.00000000000523,175.99999999999838,-324.9999999999975,-465.9999999999998,29.000000000001247,-710.0000000000106,465.0000000000034,-516.0000000000053,491.9999999999902,560.0000000000023,96.99999999999153,,-587.0000000000477
2017.06.26,-296.9999999999917,-144.0000000000108,-94.00000000001629,495.00000000000455,-273.000000000001,189.00000000000583,-327.99999999999494,-463.9999999999977,33.000000000005244,-672.0000000000059,469.99999999999886,-530.0000000000082,501.99999999999534,555.0000000000068,74.99999999999174,,-483.00000000001825
2017.06.26,-397.99999999999835,-246.00000000001288,-207.00000000000162,535.0000000000108,-278.00000000000045,109.99999999999899,-309.99999999998806,-509.00000000000387,26.000000000003798,-743.0000000000048,483.99999999999466,-629.9999999999973,539.0000000000015,554.000000000002,20.999999999993246,,-1052.0000000000025
2017.06.26,-423.9999999999911,-242.00000000000887,-218.00000000000708,737.9999999999995,-240.00000000000688,65.00000000000395,-339.99999999998477,-516.0000000000053,3.0000000000085514,-744.0000000000114,609.9999999999994,-626.9999999999998,662.9999999999967,606.9999999999993,-13.00000000000745,,-678.000000000015
2017.06.26,-422.9999999999956,-193.00000000002092,-200.00000000000017,752.0000000000095,-238.0000000000049,75.00000000000284,-334.9999999999964,-516.0000000000053,-15.999999999993797,-660.0000000000161,632.000000000005,-595.9999999999966,673.0000000000018,618.9999999999998,7.9999999999968985,,-418.00000000001404
2017.06.26,-418.9999999999916,-182.99999999999983,-192.99999999999872,725.9999999999991,-228.00000000000597,60.00000000000449,-332.9999999999833,-495.000000000001,-2.000000000002,-620.0000000000206,620.0000000000045,-560.0000000000049,655.0000000000011,591.0000000000082,-19.00000000000235,,-399.999999999993
2017.06.26,-390.99999999999693,-169.00000000001913,-179.00000000001802,733.0000000000041,-231.0000000000034,60.00000000000449,-330.9999999999924,-490.999999999997,-9.999999999998899,-609.9999999999994,620.0000000000045,-557.0000000000075,671.999999999997,582.9999999999984,-37.00000000000925,,-338.00000000003337
2017.06.26,-400.9999999999958,-173.00000000000094,-177.00000000000495,734.0000000000089,-231.0000000000034,39.00000000000014,-341.99999999999784,-505.99999999999534,-12.999999999996348,-621.0000000000049,631.0000000000002,-564.9999999999933,673.9999999999924,572.0000000000027,-87.00000000000374,,-465.99999999999227
2017.06.27,-407.99999999999727,-176.00000000002058,-184.00000000000637,703.000000000003,-223.00000000000654,45.000000000006146,-344.99999999999534,-490.00000000000153,-3.999999999992898,-641.0000000000027,615.9999999999997,-557.0000000000075,656.9999999999965,540.9999999999968,-115.00000000000954,,-581.0000000000383
2017.06.27,-384.9999999999909,-163.00000000000205,-167.00000000000603,701.0000000000076,-217.0000000000005,41.9999999999976,-322.9999999999844,-480.0000000000027,-12.000000000000899,-612.0000000000125,596.9999999999942,-547.999999999993,631.9999999999908,551.0000000000019,-124.00000000000189,,-508.0000000000028
2017.06.27,-393.9999999999944,-160.00000000000458,-158.0000000000137,733.0000000000041,-213.00000000000762,30.000000000007798,-344.99999999999534,-480.0000000000027,-2.000000000002,-590.0000000000016,644.999999999996,-522.0000000000002,644.999999999996,549.0000000000066,-82.99999999999974,,-345.00000000001125
2017.06.27,-393.9999999999944,-167.00000000000603,-172.0000000000166,713.0000000000081,-204.99999999999963,-44.99999999999504,-339.0000000000004,-468.00000000000176,0.0,-577.0000000000052,632.000000000005,-500.00000000001154,634.0000000000003,469.0000000000083,-138.00000000000477,,-557.0000000000139
2017.06.27,-405.9999999999952,-165.9999999999995,-182.0000000000155,731.0000000000088,-209.00000000000364,-41.000000000002146,-329.99999999998585,-487.0000000000041,-21.999999999999797,-577.0000000000052,621.9999999999999,-540.9999999999915,626.9999999999953,471.00000000000364,-118.00000000000699,,-628.0000000000016
2017.06.27,-400.9999999999958,-141.00000000001333,-182.0000000000155,734.0000000000089,-226.99999999999943,18.0000000000069,-350.9999999999902,-490.00000000000153,-15.999999999993797,-573.0000000000013,644.999999999996,-534.9999999999966,609.9999999999994,545.0000000000017,-29.000000000001247,,-392.99999999999557
2017.06.27,-406.9999999999907,-159.00000000002024,-171.00000000001003,749.0000000000094,-209.9999999999991,-12.000000000000899,-347.9999999999928,-490.00000000000153,-22.999999999995246,-570.0000000000039,658.9999999999918,-522.0000000000002,621.9999999999999,549.9999999999972,-47.00000000000814,,-379.0000000000245
2017.06.27,-373.99999999999653,-171.00000000001003,-150.00000000000568,770.0000000000102,-228.00000000000597,31.000000000003247,-329.00000000000153,-472.00000000000574,9.00000000000345,-600.0000000000006,709.0000000000032,-523.0000000000068,661.9999999999919,611.0000000000042,-25.00000000000835,,-80.00000000002495
2017.06.27,-362.99999999999113,-165.9999999999995,-136.00000000000279,813.0000000000024,-234.00000000000088,43.00000000000415,-339.99999999998477,-473.99999999999665,9.00000000000345,-613.0000000000191,757.000000000005,-517.9999999999962,693.9999999999884,638.0000000000052,-14.000000000002899,,96.00000000001484
2017.06.27,-404.99999999999983,-179.00000000001802,-163.00000000000205,822.0000000000027,-237.00000000000944,51.000000000001044,-346.0000000000019,-482.00000000000466,18.0000000000069,-636.0000000000143,754.0000000000049,-524.0000000000133,695.999999999998,650.0000000000057,4.999999999999449,,23.99999999995511
2017.06.27,-412.9999999999967,-188.00000000001037,-167.00000000000603,736.0000000000042,-201.00000000000674,57.00000000000705,-354.9999999999942,-475.0000000000032,14.999999999998348,-559.0000000000206,698.9999999999981,-479.99999999999153,638.9999999999958,609.9999999999994,17.999999999995797,,-64.00000000003058
2017.06.27,-366.9999999999951,-186.0000000000195,-111.00000000001664,743.9999999999998,-257.0000000000072,78.00000000000028,-356.9999999999851,-495.9999999999964,38.0000000000047,-676.0000000000099,715.0000000000034,-526.0000000000042,643.9999999999912,615.9999999999997,42.999999999993044,,-98.00000000004198
2017.06.27,-350.9999999999902,-190.00000000000128,-103.00000000000864,756.0000000000002,-409.0000000000038,89.00000000000574,-373.00000000000114,-629.0000000000018,43.00000000000415,-994.000000000006,742.0000000000044,-771.9999999999949,652.000000000001,628.0000000000001,49.99999999999449,,-860.9999999999976
2017.06.27,-336.9999999999984,-134.00000000001188,-68.00000000000139,731.9999999999993,-357.00000000000733,128.00000000000588,-363.9999999999866,-580.0000000000027,29.000000000001247,-843.0000000000159,751.0000000000048,-675.0000000000034,667.9999999999922,671.0000000000065,68.99999999999685,,-310.0000000000208
2017.06.27,-351.99999999999676,-100.0000000000112,-93.00000000000975,748.0000000000047,-380.00000000000256,140.0000000000068,-364.9999999999931,-602.0000000000025,14.000000000002899,-860.0000000000163,746.9999999999999,-740.0000000000073,667.9999999999922,691.0000000000025,83.9999999999952,,-400.000000000035
2017.06.27,-352.9999999999922,-99.00000000000463,-93.00000000000975,701.9999999999982,-392.00000000000347,151.00000000000114,-365.99999999999966,-617.9999999999964,4.000000000004,-875.0000000000035,697.9999999999933,-764.9999999999934,640.0000000000006,704.9999999999983,125.99999999999278,,-535.0000000000148
2017.06.27,-344.99999999999534,-62.000000000006494,-72.0000000000054,639.00000000001,-385.000000000002,221.00000000000452,-368.9999999999971,-605.0,-4.999999999999449,-804.0000000000047,632.9999999999956,-726.0000000000044,548.0000000000018,707.0000000000078,176.99999999999383,,-448.0000000000015
2017.06.27,-369.99999999999255,-76.0000000000094,-46.999999999997044,661.0000000000014,-379.0000000000071,174.00000000000747,-432.9999999999945,-611.000000000006,8.000000000008,-798.0000000000098,694.0000000000026,-686.0000000000089,542.9999999999922,683.0000000000069,212.00000000000108,,-425.0000000000056
2017.06.27,-380.999999999998,-49.00000000001015,-53.999999999998494,489.0000000000043,-465.9999999999998,170.00000000000347,-480.99999999999807,-709.0000000000041,-7.9999999999968985,-922.0000000000006,587.0000000000033,-787.0000000000043,463.99999999999864,602.0000000000039,196.99999999999162,,-1348.000000000005
2017.06.27,-449.9999999999948,-120.00000000000898,-89.00000000000574,503.0000000000001,-474.00000000000773,231.99999999999886,-500.9999999999959,-734.0000000000014,25.00000000000835,-987.0000000000045,533.9999999999918,-822.0000000000116,476.99999999998965,646.0000000000008,193.99999999999417,,-1566.0000000000473
2017.06.27,-457.99999999999176,-171.00000000001003,-83.00000000001084,487.000000000009,-511.0000000000059,258.9999999999981,-503.99999999999335,-816.0000000000056,45.000000000006146,-1194.0000000000061,465.999999999994,-980.0000000000031,496.9999999999999,641.0000000000053,180.99999999999784,,-2141.0000000000164
2017.06.27,-477.99999999998954,-129.00000000000134,-148.00000000001478,509.00000000000034,-521.0000000000048,274.00000000000756,-499.9999999999893,-817.9999999999965,-64.99999999999284,-1100.000000000012,421.99999999999704,-1059.00000000001,563.999999999993,701.0000000000076,188.9999999999947,,-2159.0000000000105
2017.06.27,-420.9999999999936,-52.000000000007596,-103.00000000000864,341.0000000000082,-620.0000000000094,384.00000000000654,-549.9999999999839,-846.9999999999977,-39.999999999995595,-1229.0000000000134,307.9999999999927,-1131.9999999999998,488.9999999999901,740.9999999999997,328.9999999999904,,-2402.0000000000227
2017.06.27,14.000000000002899,13.999999999980695,391.9999999999924,391.00000000000534,-512.0000000000014,357.00000000000733,-453.99999999999886,-458.9999999999983,263.99999999999756,-948.0000000000155,909.9999999999966,-351.0000000000124,512.999999999991,721.0000000000036,300.99999999999574,,1152.9999999999468
2017.06.27,132.0000000000099,88.99999999998354,468.9999999999861,456.00000000000307,-512.0000000000014,329.00000000000153,-404.9999999999887,-353.0000000000033,309.0000000000037,-856.0000000000123,1081.9999999999936,-205.99999999999508,515.0000000000006,722.0000000000084,154.99999999999403,,1925.999999999984
2017.06.27,151.00000000000114,71.99999999998319,516.9999999999897,487.000000000009,-528.0000000000063,219.00000000000253,-418.9999999999916,-366.9999999999951,190.00000000000128,-923.0000000000072,1129.000000000005,-224.000000000002,650.9999999999962,656.9999999999965,3.999999999992898,,1615.9999999999752
2017.06.27,123.00000000000644,-12.000000000012001,495.000000000001,564.0000000000072,-457.0000000000074,172.00000000000549,-424.00000000000216,-282.0000000000045,348.9999999999993,-829.0000000000131,1262.999999999991,-73.00000000001194,652.9999999999916,638.0000000000052,-21.999999999999797,,2157.9999999999563
2017.06.27,121.99999999999989,55.99999999998939,522.9999999999845,570.0000000000074,-460.00000000000483,200.00000000000017,-428.9999999999905,-300.0000000000003,351.0000000000013,-802.0000000000139,1259.999999999991,-60.99999999999994,686.9999999999976,648.0000000000103,-59.000000000009045,,2305.9999999999636
2017.06.27,238.0000000000049,99.99999999998899,632.9999999999947,646.0000000000008,-447.0000000000085,184.00000000000637,-441.0000000000025,-219.99999999999798,409.99999999999926,-721.000000000016,1436.9999999999977,75.99999999998718,792.0000000000016,665.9999999999968,-89.00000000000574,,3263.9999999999472
2017.06.27,274.00000000000756,174.99999999999181,675.9999999999877,680.0000000000068,-489.0000000000061,204.99999999999963,-444.9999999999843,-217.99999999999596,390.0000000000015,-663.0000000000135,1515.9999999999911,103.99999999999298,830.9999999999889,743.9999999999998,-124.00000000000189,,3655.9999999999663
2017.06.27,277.000000000005,183.99999999998417,714.999999999999,721.0000000000036,-487.0000000000041,213.00000000000762,-456.9999999999963,-192.99999999999872,424.00000000000216,-657.0000000000186,1694.0000000000027,205.99999999999508,914.999999999992,798.0000000000018,-104.99999999999955,,4247.999999999976
2017.06.27,248.00000000000378,136.99999999998712,746.0000000000023,789.0000000000015,-459.0000000000094,91.00000000000774,-512.0000000000014,-158.99999999999804,457.0000000000074,-565.0000000000155,1713.9999999999986,276.9999999999939,921.999999999997,685.0000000000023,-256.0000000000007,,4114.999999999977
2017.06.27,284.0000000000065,255.99999999998957,794.9999999999901,718.0000000000035,-355.0000000000053,70.99999999999883,-519.9999999999872,-72.0000000000054,436.00000000000307,-287.000000000015,1743.9999999999998,523.9999999999911,894.999999999996,606.0000000000088,-355.0000000000053,,4739.999999999969
2017.06.27,378.00000000000057,258.99999999998704,858.0000000000032,709.0000000000032,-307.0000000000017,51.000000000001044,-530.9999999999926,24.000000000001798,482.00000000000466,-225.00000000000853,1838.9999999999986,655.9999999999899,902.9999999999916,594.0000000000083,-414.00000000000324,,5275.999999999984
2017.06.27,300.0000000000003,227.99999999998377,773.9999999999858,825.0000000000028,-308.00000000000824,-70.99999999999883,-496.99999999999187,4.999999999999449,386.0000000000086,-207.00000000000162,1899.9999999999914,618.9999999999918,992.999999999995,572.0000000000027,-538.0000000000051,,4980.999999999955
2017.06.27,311.00000000000574,307.99999999999716,790.0000000000018,912.0000000000061,-309.0000000000037,-80.00000000000229,-527.9999999999951,-17.000000000000348,380.999999999998,-43.00000000001525,1932.0000000000023,661.0000000000005,1125.0,588.9999999999986,-640.0000000000073,,5391.999999999985
2017.06.27,336.00000000000296,341.99999999999784,866.9999999999956,1082.0000000000077,-294.00000000000534,-60.99999999999994,-527.9999999999951,-4.999999999999449,419.00000000000273,-45.000000000006146,2191.999999999993,679.0000000000074,1324.9999999999886,721.0000000000036,-648.9999999999995,,6380.999999999993
2017.06.27,393.00000000001,377.9999999999894,948.9999999999999,1147.0000000000055,-265.0000000000041,-73.00000000000084,-549.9999999999839,104.00000000000409,460.00000000000483,81.9999999999821,2382.000000000005,914.9999999999991,1408.0000000000014,781.9999999999965,-709.0000000000041,,7403.0000000000055
2017.06.27,595.0000000000011,478.999999999985,1133.9999999999907,1246.0000000000093,-257.0000000000072,-36.0000000000027,-551.9999999999969,226.00000000000398,562.0000000000069,173.00000000000094,2682.0000000000023,1100.9999999999964,1396.000000000001,865.0000000000091,-674.000000000008,,8939.999999999993
2017.06.27,569.0000000000084,441.99999999998687,1089.999999999991,1150.0000000000057,-265.99999999999955,-70.99999999999883,-478.0000000000006,217.99999999999596,548.9999999999995,126.99999999998823,2548.9999999999923,1062.0000000000073,1301.9999999999925,766.0000000000053,-560.0000000000049,,8448.999999999969
2017.06.27,551.0000000000015,433.99999999997885,1091.9999999999818,1121.0000000000093,-300.0000000000003,-73.99999999999629,-541.9999999999981,207.00000000000162,562.0000000000069,113.99999999999189,2608.000000000004,1075.0000000000036,1391.999999999996,787.9999999999967,-655.0000000000056,,8372.999999999973
2017.06.27,689.0000000000063,524.9999999999977,1264.9999999999827,1060.0000000000023,-285.00000000000193,-141.99999999999767,-529.0000000000017,314.99999999999864,636.0000000000032,217.0000000000005,2620.0000000000045,1299.0000000000057,1265.0000000000005,617.0000000000044,-709.9999999999995,,8842.000000000004
2017.06.27,764.0000000000091,587.9999999999885,1343.9999999999895,944.0000000000026,-302.0000000000023,-108.99999999999244,-506.9999999999908,353.99999999999875,655.0000000000056,252.99999999999213,2611.000000000004,1357.0000000000082,1281.9999999999964,569.0000000000026,-750.0000000000063,,9053.000000000007
2017.06.27,781.0000000000094,583.9999999999845,1352.999999999982,977.0000000000039,-326.0000000000041,-42.999999999993044,-502.00000000000244,341.99999999999784,667.0000000000065,243.99999999999977,2674.9999999999973,1339.0000000000014,1372.0,683.0000000000069,-746.0000000000023,,9399.999999999989
2017.06.27,863.0000000000026,695.9999999999856,1468.999999999987,996.0000000000093,-331.0000000000035,-19.00000000000235,-506.9999999999908,361.0000000000002,343.00000000000443,312.9999999999855,2774.9999999999914,1407.0000000000027,1461.999999999989,680.9999999999974,-828.0000000000065,,9680.99999999995
2017.06.27,881.0000000000095,877.9999999999789,1468.0000000000027,957.0000000000078,-312.00000000000114,-34.99999999999615,-505.99999999998425,400.00000000000034,531.0000000000036,590.999999999986,2757.9999999999955,1434.000000000002,1417.9999999999923,648.0000000000103,-840.0000000000074,,10271.000000000002
2017.06.27,851.0000000000017,883.9999999999959,1459.9999999999945,1034.000000000006,-279.00000000000705,-95.99999999999609,-506.9999999999908,415.99999999999415,523.0000000000068,691.9999999999815,2822.0000000000027,1513.0000000000089,1432.0000000000023,697.0000000000027,-818.0000000000076,,10623.999999999996
