date,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2021.07.26,0.0,-74.00000000001228,0.0,0.0,-75.00000000000284,-1.999999999990898,-0.999999999995449,0.0,-4.000000000004,-280.9999999999979,-440.00000000001813,0.0,-249.00000000001032,-385.00000000001313,0.0,0.0,0.0,-22.0000000000109,,-1533.000000000056
2021.07.26,26.999999999999247,-97.00000000000841,17.000000000000348,95.00000000000064,-68.00000000000139,5.000000000010552,53.00000000000304,120.99999999999334,26.999999999999247,-239.99999999999577,-495.000000000001,85.00000000000796,-331.999999999999,-408.00000000000836,37.9999999999967,84.00000000000318,2.000000000002,25.999999999992696,,-1060.0000000000048
2021.07.26,9.999999999998899,-105.00000000000398,46.999999999997044,95.00000000000064,126.0000000000039,31.000000000003247,82.99999999999974,137.9999999999937,63.00000000000195,-339.99999999998477,-545.0000000000177,111.99999999999477,-312.00000000000114,-408.00000000000836,39.00000000000148,106.99999999999932,4.000000000004,61.99999999998429,,-793.0000000000332
2021.07.26,36.999999999998145,-114.00000000000432,71.99999999999429,161.99999999999548,191.99999999999218,52.000000000007596,139.99999999999568,232.99999999999432,95.99999999999609,-399.9999999999782,-537.0000000000097,175.00000000001137,-320.00000000000915,-401.00000000000693,52.99999999999727,146.0000000000008,221.99999999999997,89.00000000000574,,-103.00000000001918
2021.07.26,49.99999999999449,-104.00000000001342,53.00000000000304,149.99999999999457,173.00000000000094,63.99999999999739,136.99999999999824,218.99999999999142,107.99999999999699,-408.9999999999927,-551.0000000000126,171.99999999999704,-350.00000000000585,-452.99999999999227,28.999999999996362,137.00000000000045,241.99999999999778,89.99999999999008,,-243.00000000005807
2021.07.26,39.999999999995595,-118.00000000000921,58.000000000002494,209.9999999999991,178.99999999999582,58.000000000002494,141.00000000000225,271.9999999999945,107.00000000000153,-387.99999999998835,-537.0000000000097,149.0000000000009,-337.0000000000095,-326.0000000000041,36.000000000001364,135.00000000000512,293.99999999999426,24.000000000001798,,-3.000000000023668
2021.07.26,0.9999999999843467,-136.0000000000099,-16.0000000000049,80.00000000000229,143.99999999998857,59.99999999999339,99.00000000000463,170.99999999999892,122.99999999999534,-387.99999999998835,-612.0000000000125,128.00000000001432,-451.0000000000014,-578.9999999999961,-7.000000000005002,60.000000000002274,209.00000000000364,70.99999999999883,,-1043.0000000000316
2021.07.26,-42.0000000000087,-124.00000000000944,-84.0000000000063,19.999999999997797,130.0000000000079,48.000000000003595,48.99999999999905,141.00000000000225,139.99999999999568,-386.9999999999818,-737.0000000000099,2.0000000000095497,-537.9999999999941,-648.0000000000041,-87.0000000000033,-55.999999999997385,170.99999999999892,93.99999999999409,,-1908.0000000000061
2021.07.26,-23.00000000001745,-10.000000000005116,-111.00000000000554,9.999999999998899,87.99999999999919,39.999999999995595,4.000000000004,112.99999999999643,139.99999999999568,-430.9999999999814,-792.0000000000149,-79.00000000000773,-656.0000000000122,-714.999999999999,-186.00000000000705,-161.00000000000136,171.99999999999437,63.99999999999739,,-2533.0000000000705
2021.07.26,14.999999999987246,27.999999999991587,-82.00000000000429,58.000000000002494,95.00000000000064,45.99999999999049,14.999999999998348,143.9999999999997,146.99999999999713,-454.9999999999832,-778.000000000012,-38.000000000010914,-625.9999999999932,-649.999999999995,-158.00000000000125,-125.0,207.99999999999707,48.99999999998794,,-2107.0000000000473
2021.07.26,32.999999999994145,33.999999999991815,-53.999999999998494,56.0000000000005,66.99999999999484,15.999999999993797,16.0000000000049,104.99999999999955,131.99999999999878,-525.999999999982,-777.0000000000055,-75.9999999999934,-581.0000000000093,-680.9999999999983,-228.00000000000864,-131.00000000000023,222.99999999999542,48.000000000003595,,-2324.000000000018
2021.07.26,39.999999999995595,69.99999999999318,-100.00000000000009,24.000000000001798,28.999999999990145,14.000000000002899,-36.999999999998145,75.9999999999983,163.00000000000205,-509.99999999998823,-818.0000000000076,-38.99999999998727,-703.9999999999935,-773.0000000000015,-222.0000000000084,-180.99999999999739,202.0000000000022,78.00000000000028,,-2687.9999999999955
2021.07.26,30.999999999981043,79.9999999999983,-111.00000000000554,7.0000000000014495,-18.0000000000069,8.000000000008,-68.00000000000139,51.99999999999649,187.9999999999993,-467.99999999997954,-853.9999999999992,-82.99999999999841,-747.0000000000088,-815.0000000000101,-240.0000000000091,-205.99999999998886,166.99999999999494,65.00000000000395,,-3012.0000000000236
2021.07.26,64.99999999998174,85.99999999999852,-124.00000000000189,-2.999999999997449,-15.00000000000945,1.0000000000065512,-83.9999999999952,24.999999999997247,197.00000000000273,-444.9999999999843,-870.0000000000152,-27.999999999991587,-814.0000000000036,-910.0000000000108,-219.0000000000083,-225.9999999999991,136.99999999999824,70.99999999999883,,-3156.000000000033
2021.07.26,86.99999999999264,76.99999999999818,-107.00000000000153,21.999999999999797,-18.0000000000069,12.999999999996348,-66.99999999999484,54.999999999993946,209.9999999999991,-412.9999999999967,-834.0000000000014,-6.000000000000227,-763.0000000000026,-835.000000000008,-196.00000000001216,-191.99999999999307,148.99999999999915,48.99999999998794,,-2769.0000000000505
2021.07.26,96.99999999999153,82.99999999999841,-90.99999999999665,48.000000000003595,-8.999999999992347,15.00000000000945,-65.99999999999939,70.99999999999883,187.00000000000384,-409.99999999999926,-887.9999999999999,3.0000000000143245,-760.0000000000051,-785.0000000000134,-150.00000000000568,-179.9999999999926,163.00000000000205,29.999999999996696,,-2641.999999999986
2021.07.26,82.99999999998863,107.99999999998988,-99.00000000000463,34.99999999999615,22.999999999995246,11.00000000000545,-70.99999999999883,53.999999999998494,165.00000000000404,-491.99999999998136,-904.0000000000159,-32.99999999998704,-771.0000000000106,-829.9999999999974,-206.00000000000307,-197.00000000000273,175.00000000000293,25.999999999992696,,-2923.000000000028
2021.07.26,119.99999999998678,122.99999999999045,-121.00000000000443,9.999999999998899,-1.0000000000065512,14.000000000002899,-102.00000000000209,24.999999999997247,180.99999999999784,-562.9999999999802,-963.0000000000027,-43.00000000000637,-859.0000000000098,-903.0000000000093,-269.00000000000546,-253.99999999999068,163.00000000000205,56.99999999999594,,-3385.000000000046
2021.07.26,86.99999999999264,113.99999999999011,-126.99999999999933,-11.00000000000545,-106.00000000000608,-2.999999999997449,-100.99999999999554,10.999999999994348,178.99999999999582,-564.9999999999933,-912.0000000000017,-50.00000000001137,-827.0,-924.9999999999981,-292.0000000000016,-245.9999999999951,165.9999999999995,72.99999999998974,,-3535.000000000043
2021.07.26,31.999999999987594,132.99999999999557,-204.00000000000418,-55.000000000005045,-104.99999999999955,-15.999999999993797,-160.00000000000458,-21.00000000000435,165.00000000000404,-549.9999999999839,-1053.9999999999993,-164.99999999999204,-934.9999999999969,-968.0000000000133,-334.0000000000032,-375.0,126.0000000000039,49.99999999999449,,-4436.000000000015
2021.07.26,41.99999999998649,147.99999999999613,-182.00000000000438,-39.00000000000014,-154.99999999999403,-28.999999999990145,-178.00000000000037,-47.00000000000814,172.00000000000549,-534.9999999999966,-1038.0000000000057,-151.9999999999868,-978.0000000000122,-1035.0000000000082,-308.00000000000693,-350.9999999999991,95.99999999999609,18.999999999991246,,-4550.000000000037
2021.07.26,147.99999999999258,220.99999999998943,-139.99999999999568,10.999999999994348,-137.9999999999937,-49.00000000001015,-204.00000000000418,-68.00000000000139,197.99999999999818,-500.9999999999959,-1068.0000000000023,-100.99999999999909,-1015.0000000000103,-1069.9999999999932,-284.000000000006,-335.9999999999985,92.00000000000318,18.999999999991246,,-4285.000000000042
2021.07.26,-6.000000000017103,233.99999999999466,-275.000000000003,-131.00000000000333,-104.99999999999955,-56.99999999999594,-243.99999999999977,-101.00000000000664,163.00000000000205,-563.9999999999867,-1272.0000000000064,-277.9999999999916,-1092.000000000004,-1126.0000000000048,-385.0000000000051,-497.99999999999045,17.000000000000348,-12.000000000012001,,-5732.00000000003
2021.07.26,28.999999999990145,183.9999999999975,-256.99999999999613,-102.00000000000209,31.999999999987594,-21.00000000000435,-197.99999999999818,-51.000000000001044,87.99999999999919,-607.9999999999864,-1278.0000000000014,-245.00000000000455,-1031.000000000004,-1055.000000000006,-350.9999999999991,-464.9999999999892,41.000000000002146,28.000000000005798,,-5260.00000000001
2021.07.26,133.99999999998968,111.99999999999477,-151.00000000000114,-14.000000000002899,99.99999999998899,9.999999999998899,-134.99999999999625,-6.0000000000060005,44.99999999999504,-598.999999999994,-1248.0000000000045,-86.99999999998909,-934.9999999999969,-995.9999999999969,-197.00000000000273,-322.00000000000273,41.000000000002146,25.999999999992696,,-4222.000000000031
2021.07.26,242.99999999999324,111.99999999999477,-31.999999999998696,117.99999999999588,225.99999999999287,35.00000000000725,-63.00000000000195,73.99999999999629,31.000000000003247,-612.9999999999969,-1253.9999999999995,115.0000000000091,-824.0000000000025,-829.0000000000131,-29.000000000010573,-140.99999999999113,65.99999999999939,17.000000000000348,,-2748.000000000022
2021.07.26,247.99999999998158,120.99999999999511,9.999999999998899,151.9999999999966,245.0000000000063,49.00000000001015,-49.99999999999449,83.9999999999952,21.00000000000435,-696.999999999992,-1207.0000000000025,122.99999999999045,-785.0000000000134,-795.0000000000124,-63.00000000000239,-101.99999999998965,112.99999999999643,15.999999999993797,,-2517.000000000038
2021.07.26,237.99999999998266,135.99999999999568,-50.0000000000056,109.99999999999899,209.9999999999991,49.00000000001015,-87.00000000000374,63.99999999999739,46.00000000000159,-714.999999999999,-1236.9999999999993,85.00000000000796,-863.0000000000138,-855.0000000000058,-106.99999999999932,-168.99999999999693,131.00000000000333,26.999999999999247,,-2987.000000000028
2021.07.26,200.00000000000017,131.00000000000023,-77.00000000000485,68.00000000000139,158.99999999999804,17.000000000000348,-107.99999999999699,34.000000000000696,75.00000000000284,-701.9999999999804,-1262.0000000000075,-7.000000000005002,-892.0000000000039,-912.0000000000017,-175.00000000001137,-244.99999999999034,105.99999999999498,34.99999999998504,,-3555.0000000000186
2021.07.26,229.99999999999687,134.9999999999909,-46.999999999997044,93.99999999999409,207.00000000000162,31.000000000003247,-92.99999999999864,43.999999999999595,31.999999999998696,-733.9999999999902,-1231.0000000000043,57.999999999992724,-856.9999999999967,-886.9999999999934,-165.00000000000625,-194.99999999999318,148.0000000000037,21.999999999988695,,-3208.00000000001
2021.07.26,184.99999999999073,77.99999999998875,17.000000000000348,151.00000000000114,319.999999999987,65.00000000000395,2.999999999997449,139.00000000000023,5.999999999994898,-722.9999999999848,-1138.0000000000168,80.99999999998886,-673.0000000000125,-676.9999999999943,-85.99999999999852,-82.99999999999841,178.99999999999582,42.999999999993044,,-2113.0000000000628
2021.07.26,114.99999999999844,23.9999999999867,-82.00000000000429,34.99999999999615,273.9999999999965,79.99999999999119,-14.000000000002899,98.99999999999353,41.000000000002146,-863.9999999999981,-1154.0000000000105,68.00000000001205,-774.000000000008,-835.000000000008,-204.9999999999983,-135.99999999999568,146.00000000000168,58.99999999998684,,-3123.0000000000596
2021.07.26,121.99999999999989,53.999999999987836,-72.0000000000054,59.99999999999339,320.9999999999935,100.0000000000112,-4.000000000004,119.00000000000244,-14.999999999998348,-1022.9999999999961,-1171.000000000011,2.0000000000095497,-768.9999999999975,-805.0000000000113,-272.00000000000557,-164.99999999999204,180.99999999999784,42.999999999993044,,-3294.0000000000327
2021.07.26,190.00000000000128,76.99999999999818,36.0000000000027,180.0000000000024,313.00000000000773,41.000000000002146,26.000000000003798,144.99999999999514,-82.00000000000429,-1063.9999999999982,-1244.0000000000007,64.99999999999773,-608.0000000000085,-648.0000000000041,-200.00000000000284,-66.99999999999307,285.9999999999974,17.999999999984695,,-2536.000000000019
2021.07.26,345.99999999997965,94.99999999999886,168.00000000000148,295.99999999999625,299.99999999998914,31.000000000003247,38.0000000000047,173.9999999999964,-41.000000000002146,-894.9999999999792,-1089.0000000000066,241.99999999999022,-601.000000000007,-584.0000000000067,-16.000000000005343,85.00000000000796,293.99999999999426,-12.999999999996348,,-1170.000000000041
2021.07.26,388.9999999999949,126.99999999999534,221.99999999999997,359.99999999999363,255.99999999998957,-15.00000000000945,34.000000000000696,174.99999999999181,-43.00000000000415,-820.9999999999828,-1013.0000000000194,162.00000000000614,-533.0000000000057,-504.9999999999999,-94.0000000000083,37.00000000000614,319.0000000000026,-35.00000000000725,,-978.0000000000563
2021.07.26,388.9999999999949,131.9999999999908,256.0000000000007,429.0000000000016,245.0000000000063,-42.999999999993044,36.999999999998145,202.0000000000022,-38.0000000000047,-864.9999999999825,-940.0000000000075,262.00000000000045,-449.0000000000105,-351.0000000000124,-2.0000000000095497,150.00000000000568,390.99999999999693,-26.999999999999247,,-222.00000000002166
2021.07.26,404.9999999999887,131.00000000000023,263.0000000000021,405.9999999999952,242.99999999999324,-43.999999999999595,48.000000000003595,193.99999999999417,-61.999999999995396,-911.9999999999795,-1019.9999999999986,266.9999999999959,-408.00000000000836,-361.9999999999957,36.000000000001364,182.00000000000216,365.99999999999966,-26.999999999999247,,-294.0000000000004
2021.07.26,390.9999999999858,106.99999999999932,226.99999999999943,373.99999999999653,286.99999999999284,-76.0000000000094,2.000000000002,153.99999999999858,-75.9999999999983,-990.9999999999864,-1107.999999999998,302.99999999999727,-502.00000000000244,-455.0000000000054,4.9999999999954525,152.00000000000102,370.9999999999991,11.999999999989797,,-823.0000000000425
2021.07.26,402.9999999999978,112.99999999999955,226.99999999999943,378.999999999996,242.99999999999324,-72.99999999998974,-12.999999999996348,141.00000000000225,-56.0000000000005,-930.999999999993,-1084.0000000000182,323.0000000000075,-522.0000000000002,-452.00000000000796,37.9999999999967,155.00000000000114,351.99999999999676,-1.0000000000065512,,-758.0000000000223
2021.07.26,426.9999999999996,92.99999999998931,215.99999999999397,370.00000000000364,174.99999999999181,-99.00000000000463,-36.0000000000027,119.00000000000244,-31.999999999998696,-975.9999999999991,-1099.0000000000055,349.9999999999943,-546.000000000002,-486.00000000000864,19.99999999999602,146.0000000000008,346.0000000000019,-1.0000000000065512,,-1013.0000000000539
2021.07.26,425.99999999999307,103.9999999999992,219.99999999999798,363.99999999999767,141.99999999999767,-123.99999999999079,-46.999999999997044,95.00000000000064,-24.999999999997247,-990.9999999999864,-1048.0000000000045,346.00000000000364,-527.9999999999951,-492.0000000000035,-7.000000000005002,156.0000000000059,366.9999999999951,17.999999999984695,,-1024.0000000000039
2021.07.26,376.9999999999829,76.99999999999818,204.99999999999963,363.0000000000022,113.99999999999189,-123.00000000000644,-46.999999999997044,114.99999999999844,-4.000000000004,-937.9999999999944,-1021.0000000000052,335.00000000000796,-533.0000000000057,-480.00000000001376,-5.000000000009663,149.0000000000009,346.0000000000019,-2.0000000000131024,,-1072.0000000000655
2021.07.26,324.9999999999975,62.99999999998818,192.00000000000327,320.9999999999935,173.00000000000094,-110.00000000001009,-26.000000000003798,113.99999999999189,-29.000000000001247,-835.9999999999923,-1009.0000000000155,290.9999999999968,-492.0000000000035,-459.0000000000094,51.9999999999925,157.0000000000107,305.99999999999517,9.999999999998899,,-957.0000000000664
2021.07.26,320.9999999999935,57.999999999992724,195.00000000000074,295.99999999999625,163.00000000000205,-121.99999999999989,-15.999999999993797,90.0000000000012,-29.000000000001247,-802.9999999999982,-985.999999999998,289.99999999999204,-452.99999999999227,-516.0000000000053,62.99999999998818,164.00000000000148,282.0000000000045,-5.000000000010552,,-1008.0000000000265
2021.07.26,315.99999999998295,39.99999999999204,187.00000000000384,307.0000000000017,181.9999999999933,-121.99999999999989,-12.000000000000899,100.00000000000009,-48.99999999999905,-814.999999999988,-996.0000000000191,296.99999999999704,-442.9999999999934,-470.9999999999992,60.99999999999284,170.0000000000017,295.99999999999625,52.99999999999194,,-899.0000000000459
2021.07.26,362.99999999998,56.99999999998795,227.99999999999488,351.99999999999676,202.9999999999976,-126.99999999998823,2.999999999997449,130.99999999999224,-46.999999999997044,-830.9999999999818,-967.0000000000067,330.99999999998886,-422.9999999999956,-425.0000000000087,71.99999999998852,195.99999999999795,319.99999999999807,34.000000000000696,,-530.000000000057
2021.07.26,343.99999999998875,53.999999999987836,209.00000000000364,344.99999999999534,205.99999999999508,-126.0000000000039,-9.999999999998899,121.99999999999989,-63.99999999999739,-856.9999999999967,-997.0000000000034,305.0000000000068,-432.9999999999945,-415.0000000000098,-52.00000000000671,177.99999999999727,329.00000000000153,-9.000000000014552,,-871.0000000000498
2021.07.27,339.0000000000004,55.999999999997385,197.99999999999818,298.9999999999937,22.999999999995246,-154.99999999999403,-165.00000000000404,0.999999999995449,-92.00000000000318,-863.9999999999981,-931.0000000000151,283.9999999999918,-378.999999999996,-351.99999999999676,-59.00000000001171,154.00000000001057,246.00000000000176,-103.00000000000864,,-1500.0000000000437
2021.07.27,345.99999999997965,62.99999999998818,212.99999999999653,334.00000000000097,136.99999999998712,-181.00000000000892,-82.99999999999974,-14.000000000002899,-124.00000000000189,-891.9999999999817,-1024.0000000000027,268.0000000000007,-424.00000000000216,-347.9999999999928,53.999999999987836,171.00000000000648,280.9999999999979,-15.00000000000945,,-1238.0000000000575
2021.07.27,327.99999999999494,74.99999999998863,212.00000000000108,353.99999999999875,181.9999999999933,-136.00000000000279,-78.99999999999574,95.00000000000064,-109.99999999999899,-897.9999999999987,-1025.0000000000093,269.00000000000546,-405.9999999999952,-364.9999999999931,47.99999999998761,173.00000000000182,334.9999999999964,-15.00000000000945,,-963.0000000000344
2021.07.27,313.99999999999204,67.99999999999784,210.99999999999451,353.99999999999875,239.99999999999577,-126.99999999998823,-2.999999999997449,141.00000000000225,-75.9999999999983,-857.999999999981,-1013.0000000000194,277.9999999999916,-402.0000000000135,-364.9999999999931,48.99999999999238,159.00000000000603,341.0000000000024,14.999999999987246,,-674.0000000000304
2021.07.27,322.00000000000006,59.99999999998806,231.0000000000034,368.00000000000165,255.99999999998957,-120.99999999999334,26.999999999999247,163.99999999999747,-85.00000000000173,-866.9999999999956,-985.0000000000136,284.9999999999966,-348.9999999999993,-327.99999999999494,82.99999999999841,210.00000000000796,346.9999999999973,9.999999999998899,,-372.0000000000199
2021.07.27,337.99999999999386,78.99999999999352,246.99999999999721,375.0000000000031,253.99999999999866,-116.99999999998934,24.000000000001798,154.99999999999403,-80.00000000000229,-877.9999999999789,-992.9999999999994,262.00000000000045,-361.0000000000113,-326.0000000000041,46.999999999997044,183.00000000000693,353.99999999999875,5.999999999994898,,-431.0000000000049
2021.07.27,357.99999999999164,119.99999999999034,204.99999999999963,354.9999999999942,204.00000000000418,-144.99999999999514,-24.000000000001798,129.9999999999968,-73.00000000000084,-921.9999999999784,-1085.0000000000027,219.99999999999886,-456.00000000001194,-401.00000000000693,0.999999999990564,106.99999999999932,343.9999999999999,0.0,,-1062.0000000000327
2021.07.27,383.0,138.9999999999958,210.99999999999451,361.0000000000002,170.99999999998784,-141.99999999999767,-48.99999999999905,97.9999999999981,-53.00000000000304,-885.9999999999868,-1063.0000000000139,187.99999999998818,-495.000000000001,-438.00000000000506,-25.000000000005684,79.9999999999983,336.00000000000296,0.9999999999843467,,-1183.0000000000618
