date,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPAUD,EURJPY,CADJPY,AUDCAD,AUDNZD,empty,sum
2021.04.26,-226.99999999999943,-281.99999999999335,-333.9999999999899,-151.9999999999966,42.00000000000159,29.000000000001247,-210.00000000000796,-345.0000000000175,-90.99999999997976,-177.99999999999727,313.00000000000773,-261.0000000000001,,-1695.9999999999714
2021.04.26,-241.99999999998667,-287.9999999999994,-320.9999999999935,-123.99999999999079,66.0000000000025,21.999999999999797,-206.00000000001728,-327.00000000001063,-69.99999999999318,-189.00000000000716,314.99999999999864,-262.999999999991,,-1626.9999999999886
2021.04.26,-258.99999999998704,-340.9999999999913,-317.9999999999961,-130.0000000000079,38.000000000010914,23.00000000000635,-240.0000000000091,-407.0000000000018,-105.99999999999454,-192.00000000000728,348.00000000000387,-261.9999999999845,,-1845.9999999999586
2021.04.26,-228.99999999999034,-302.9999999999977,-313.99999999999204,-144.99999999999514,22.00000000000557,30.000000000007798,-171.99999999999704,-365.99999999999966,-67.99999999998363,-159.9999999999966,356.00000000000074,-241.99999999998667,,-1590.9999999999247
2021.04.26,-254.999999999983,-309.99999999999915,-313.99999999999204,-113.00000000000753,30.000000000001137,8.000000000008,-171.99999999999704,-422.00000000001125,-28.999999999996362,-168.99999999999693,350.00000000000585,-276.9999999999939,,-1672.999999999962
2021.04.26,-258.0000000000027,-318.99999999999153,-300.99999999999574,-99.99999999998899,38.000000000010914,3.0000000000085514,-162.00000000000614,-312.00000000000114,-8.99999999998613,-159.00000000000603,338.00000000000495,-248.00000000000378,,-1488.999999999958
2021.04.26,-197.00000000000273,-288.9999999999948,-320.9999999999935,-104.99999999999955,47.000000000011255,4.000000000004,-185.00000000000227,-328.00000000001717,-27.999999999991587,-146.0000000000008,345.0000000000064,-269.9999999999925,,-1472.9999999999734
2021.04.26,-217.99999999998488,-278.9999999999959,-317.9999999999961,-112.000000000001,36.000000000001364,1.0000000000065512,-229.00000000001342,-348.9999999999993,-93.99999999999409,-174.0000000000066,367.0000000000062,-295.99999999998516,,-1664.9999999999623
2021.04.26,-202.9999999999976,-239.0000000000003,-350.00000000000585,-160.00000000000458,117.00000000000443,23.00000000000635,-282.0000000000107,-321.0000000000157,-159.9999999999966,-216.00000000000819,296.0000000000074,-270.99999999999903,,-1766.0000000000205
2021.04.26,-207.00000000000162,-231.99999999999886,-561.9999999999958,-191.99999999999218,-16.999999999995907,-123.99999999999079,-403.00000000002,-231.0000000000034,-126.00000000000477,-201.99999999999818,318.00000000000716,-289.0000000000059,,-2267.0
2021.04.26,-151.9999999999966,-276.9999999999939,-719.000000000003,-164.00000000000858,-96.9999999999942,-217.99999999999596,-492.00000000001864,-126.0000000000039,10.99999999999568,-141.00000000000534,392.00000000000347,-333.0000000000055,,-2316.000000000027
2021.04.26,-153.9999999999875,-262.999999999991,-750.9999999999906,-191.99999999999218,-170.99999999999227,-245.99999999999068,-451.9999999999982,-178.00000000001148,99.00000000001796,-128.0000000000001,422.00000000000017,-336.9999999999873,,-2350.9999999999236
2021.04.26,-151.9999999999966,-301.9999999999912,-792.9999999999993,-215.99999999999397,-231.99999999999932,-256.99999999999613,-487.0000000000232,-226.99999999999943,99.00000000001796,-141.00000000000534,445.0000000000065,-358.9999999999982,,-2621.999999999978
2021.04.26,-146.99999999998602,-287.9999999999994,-767.9999999999909,-232.00000000000998,-203.99999999999352,-225.99999999999287,-368.9999999999998,-400.00000000000034,106.99999999999932,-96.00000000000364,426.9999999999996,-333.9999999999899,,-2529.9999999999677
2021.04.26,-207.99999999998596,-345.99999999999073,-655.9999999999899,-236.99999999999832,-209.99999999999375,-150.99999999999002,-377.00000000000955,-419.0000000000138,44.00000000001114,-141.9999999999959,426.00000000000415,-370.00000000000364,,-2645.9999999999563
2021.04.26,-215.99999999999397,-371.99999999999454,-670.9999999999993,-219.99999999999798,-168.99999999999693,-167.9999999999904,-353.00000000000864,-598.0000000000097,58.9999999999975,-164.00000000000148,548.0000000000041,-388.9999999999949,,-2712.999999999986
2021.04.26,-330.9999999999924,-395.0000000000009,-598.999999999994,-150.00000000000568,-82.99999999999841,-173.9999999999964,-335.00000000000796,-709.0000000000041,99.00000000001796,-240.99999999999966,514.0000000000033,-378.999999999996,,-2782.999999999974
2021.04.26,-353.99999999998766,-391.9999999999924,-598.0000000000097,-190.00000000000128,-131.00000000000023,-145.9999999999906,-296.0000000000207,-662.000000000007,93.99999999999409,-299.99999999999716,409.0000000000038,-340.9999999999913,,-2907.000000000001
2021.04.26,-341.99999999999784,-356.9999999999962,-678.0000000000008,-278.00000000000045,-161.99999999999193,-118.99999999999133,-360.00000000001364,-767.0000000000066,4.9999999999954525,-340.0000000000034,383.0,-319.999999999987,,-3334.999999999994
2021.04.26,-383.0,-353.99999999999875,-703.9999999999935,-309.0000000000037,-159.9999999999966,-108.99999999999244,-435.0000000000023,-716.0000000000056,-86.99999999998909,-469.0000000000083,340.00000000000693,-323.99999999999096,,-3709.999999999974
2021.04.26,-419.9999999999982,-391.9999999999924,-697.9999999999986,-303.9999999999932,-40.99999999999682,-140.99999999999113,-599.000000000018,-841.0000000000028,-242.999999999995,-647.0000000000056,350.00000000000585,-333.0000000000055,,-4308.999999999992
2021.04.26,-368.9999999999971,-390.99999999999693,-602.999999999998,-261.0000000000001,-41.99999999998738,-69.9999999999923,-432.00000000001637,-1165.000000000016,-138.00000000000523,-540.9999999999968,350.00000000000585,-397.0000000000029,,-4059.0000000000027
2021.04.26,-339.99999999998477,-349.99999999999477,-563.0000000000024,-266.0000000000107,-48.99999999999238,-110.99999999999443,-380.0000000000239,-1127.0000000000114,-150.00000000000568,-507.000000000005,456.00000000000085,-404.9999999999887,,-3792.0000000000136
2021.04.26,-502.00000000000244,-384.9999999999909,-693.0000000000102,-192.99999999999872,-93.99999999999409,-208.99999999999253,-471.00000000000364,-974.0000000000082,-26.999999999986812,-605.9999999999945,331.999999999999,-480.99999999999807,,-4302.999999999981
2021.04.26,-678.9999999999852,-387.99999999999943,-617.0000000000009,-103.99999999999298,-79.9999999999983,-217.0000000000005,-430.0000000000068,-1070.9999999999998,84.00000000000318,-665.0000000000063,318.00000000000716,-482.00000000000466,,-4330.999999999984
2021.04.26,-905.9999999999845,-495.9999999999964,-557.9999999999918,-80.99999999999774,-15.000000000000568,-183.99999999999528,-569.0000000000168,-1276.0000000000105,-156.99999999998226,-879.0000000000049,219.99999999999798,-502.9999999999868,,-5403.999999999969
2021.04.26,-897.9999999999987,-510.99999999999477,-493.0000000000101,-100.99999999999554,233.0000000000041,-147.99999999999258,-689.9999999999977,-1293.000000000011,-227.99999999998022,-980.9999999999945,201.00000000000674,-466.9999999999952,,-5375.99999999996
2021.04.26,-824.0000000000025,-456.9999999999963,-506.0000000000064,-121.99999999999989,207.00000000000784,-120.99999999999334,-593.0000000000177,-1211.0000000000066,-215.0000000000034,-921.999999999997,204.00000000000418,-412.9999999999967,,-4973.000000000007
2021.04.26,-763.9999999999869,-470.9999999999992,-472.9999999999901,-137.00000000000932,237.00000000000898,-93.99999999999409,-608.0000000000041,-1154.0000000000105,-265.99999999999113,-885.9999999999957,229.00000000000142,-364.9999999999931,,-4751.999999999963
2021.04.26,-712.9999999999859,-505.99999999999534,-436.9999999999985,-140.99999999999113,248.00000000000466,-47.9999999999925,-576.9999999999982,-1182.0000000000164,-286.00000000000136,-832.9999999999984,306.00000000000625,-329.99999999998585,,-4498.999999999953
2021.04.26,-688.9999999999841,-511.9999999999902,-438.9999999999894,-120.99999999999334,268.0000000000007,-65.99999999999939,-627.0000000000095,-1141.9999999999986,-293.00000000000637,-814.0000000000072,348.9999999999993,-316.0000000000052,,-4401.999999999984
2021.04.26,-672.9999999999902,-542.9999999999935,-502.00000000000244,-130.0000000000079,249.00000000000944,-100.00000000000009,-643.0000000000007,-1155.000000000017,-260.9999999999957,-808.0000000000069,345.0000000000064,-290.9999999999968,,-4511.999999999996
2021.04.26,-682.9999999999892,-554.9999999999944,-526.9999999999886,-123.00000000000644,264.00000000001,-129.9999999999968,-705.0000000000125,-1097.999999999999,-269.00000000000546,-802.0000000000067,383.0,-282.0000000000045,,-4526.999999999994
2021.04.26,-760.9999999999894,-544.0,-547.0000000000086,-144.0000000000108,273.00000000001035,-132.99999999999423,-753.0000000000143,-1024.0000000000027,-323.99999999998386,-858.0000000000041,307.99999999999716,-306.9999999999906,,-4813.999999999992
2021.04.26,-786.9999999999822,-530.9999999999926,-557.9999999999918,-133.99999999998968,298.0000000000018,-135.99999999999167,-768.0000000000007,-960.0000000000053,-313.99999999999295,-875.0,273.000000000001,-347.9999999999928,,-4839.999999999937
2021.04.26,-810.999999999984,-535.999999999992,-594.99999999999,-121.99999999999989,274.0000000000009,-174.99999999999181,-780.0000000000011,-968.0000000000133,-298.0000000000018,-900.9999999999962,236.00000000000287,-296.9999999999917,,-4972.999999999958
2021.04.26,-811.9999999999905,-522.9999999999957,-565.9999999999999,-123.00000000000644,287.00000000000614,-147.99999999999258,-762.0000000000005,-912.0000000000017,-282.99999999998704,-897.9999999999961,207.00000000000162,-300.99999999999574,,-4833.999999999958
2021.04.26,-842.9999999999937,-498.9999999999939,-536.0000000000032,-113.99999999999189,173.00000000000182,-164.99999999999292,-716.0000000000082,-1062.0000000000073,-271.99999999999136,-891.9999999999959,165.9999999999995,-306.00000000000625,,-5065.999999999984
2021.04.27,-841.9999999999872,-491.99999999999244,-503.000000000009,-79.99999999999119,65.00000000001194,-205.99999999999508,-676.0000000000161,-1188.0000000000114,-259.9999999999909,-881.0000000000002,133.00000000000534,-309.99999999998806,,-5239.9999999999645
2021.04.27,-844.9999999999847,-485.99999999999756,-478.0000000000006,-86.99999999999264,198.0000000000075,-152.99999999999204,-664.0000000000157,-1157.000000000008,-259.9999999999909,-896.0000000000008,147.00000000000824,-295.0000000000008,,-4975.999999999968
2021.04.27,-835.9999999999923,-481.9999999999935,-514.9999999999987,-93.99999999999409,208.00000000001262,-141.99999999999767,-697.0000000000027,-1059.00000000001,-263.9999999999816,-903.9999999999964,150.00000000000568,-300.99999999999574,,-4935.9999999999445
2021.04.27,-808.9999999999931,-465.9999999999998,-531.9999999999991,-109.00000000000354,301.00000000000193,-142.99999999999312,-778.9999999999964,-935.0000000000191,-325.9999999999934,-948.0000000000075,170.99999999999892,-336.00000000000296,,-4911.000000000006
2021.04.27,-790.9999999999861,-443.99999999999994,-526.9999999999886,-90.99999999999665,300.00000000001137,-145.9999999999906,-766.0000000000196,-918.0000000000188,-294.9999999999875,-933.9999999999975,170.99999999999892,-334.9999999999964,,-4775.999999999971
2021.04.27,-827.9999999999843,-445.99999999999085,-537.9999999999941,-104.99999999999955,275.0000000000057,-157.99999999999147,-745.0000000000045,-958.9999999999987,-264.99999999998636,-941.0000000000025,178.00000000000037,-346.9999999999862,,-4878.999999999933
2021.04.27,-863.9999999999981,-495.9999999999964,-543.999999999989,-92.00000000000318,267.0000000000101,-168.99999999999693,-754.0000000000191,-998.00000000001,-278.99999999999636,-953.000000000003,174.00000000000747,-347.9999999999928,,-5055.999999999987
2021.04.27,-802.9999999999982,-454.9999999999943,-527.9999999999951,-72.0000000000054,231.99999999999932,-170.99999999999892,-722.0000000000084,-903.0000000000093,-239.99999999998067,-912.9999999999967,121.99999999999989,-312.9999999999855,,-4765.999999999973
2021.04.27,-817.9999999999854,-452.99999999999227,-523.9999999999911,-93.00000000000975,263.00000000000523,-147.99999999999258,-761.0000000000241,-914.0000000000148,-298.0000000000018,-965.0000000000034,114.00000000000298,-350.9999999999902,,-4947.999999999997
2021.04.27,-750.9999999999906,-395.99999999999636,-591.0000000000082,-137.00000000000932,298.0000000000018,-162.99999999999093,-843.0000000000177,-914.0000000000148,-352.00000000000387,-1016.0000000000053,123.00000000000644,-373.00000000000114,,-5115.000000000029
2021.04.27,-730.9999999999927,-356.9999999999962,-591.9999999999925,-157.00000000000713,324.0000000000123,-156.99999999999602,-874.0000000000236,-853.0000000000149,-405.00000000000114,-1025.0000000000057,97.9999999999981,-390.9999999999858,,-5120.000000000005
2021.04.27,-707.9999999999975,-281.99999999999335,-564.9999999999933,-156.00000000000057,295.0000000000017,-137.9999999999937,-798.0000000000018,-861.0000000000007,-366.9999999999902,-1004.0000000000049,87.00000000000374,-401.99999999999125,,-4898.999999999961
2021.04.27,-730.9999999999927,-334.9999999999964,-597.0000000000031,-160.99999999998892,233.0000000000041,-140.99999999999113,-775.0000000000057,-956.0000000000013,-318.9999999999884,-1010.0000000000051,102.99999999999754,-411.0000000000058,,-5099.999999999977
2021.04.27,-733.9999999999902,-320.9999999999935,-591.9999999999925,-151.9999999999966,222.0000000000084,-142.99999999999312,-718.0000000000177,-930.0000000000086,-258.99999999998613,-960.9999999999985,100.00000000000009,-401.99999999999125,,-4889.999999999959
2021.04.27,-748.9999999999997,-365.99999999999966,-601.9999999999915,-144.0000000000108,249.00000000000944,-161.00000000000003,-766.0000000000196,-838.0000000000055,-284.9999999999966,-957.0000000000078,102.99999999999754,-350.9999999999902,,-4867.000000000015
2021.04.27,-753.9999999999881,-375.9999999999986,-598.0000000000097,-134.99999999999625,231.00000000000875,-162.99999999999093,-758.0000000000098,-849.0000000000109,-266.9999999999959,-948.9999999999981,123.00000000000644,-333.0000000000055,,-4827.999999999988
2021.04.27,-729.0000000000018,-378.00000000000057,-629.9999999999973,-143.00000000000423,214.00000000001285,-184.99999999999073,-804.000000000002,-911.0000000000174,-266.9999999999959,-948.0000000000075,153.99999999999858,-378.999999999996,,-5006.000000000003
2021.04.27,-784.9999999999912,-432.9999999999945,-646.9999999999976,-151.9999999999966,225.9999999999991,-189.99999999999017,-805.0000000000068,-1018.0000000000077,-266.9999999999959,-953.000000000003,194.0000000000053,-374.999999999992,,-5204.999999999971
2021.04.27,-809.9999999999997,-433.99999999998994,-670.9999999999993,-164.00000000000858,192.00000000000728,-191.99999999999218,-800.0000000000114,-973.0000000000016,-295.99999999999227,-981.9999999999993,185.00000000000182,-397.99999999998727,,-5342.999999999972
2021.04.27,-739.9999999999851,-361.9999999999957,-716.9999999999899,-224.000000000002,140.00000000000057,-213.99999999999199,-759.0000000000146,-941.0000000000141,-257.99999999998136,-963.0000000000081,106.00000000000608,-402.9999999999978,,-5334.999999999974
2021.04.27,-739.9999999999851,-386.9999999999929,-798.0000000000098,-215.99999999999397,130.00000000000966,-237.99999999999378,-862.9999999999995,-906.0000000000068,-329.9999999999841,-984.9999999999994,121.99999999999989,-397.0000000000029,,-5607.999999999958
2021.04.27,-696.999999999992,-322.9999999999955,-662.000000000007,-181.00000000000892,274.0000000000009,-172.99999999998983,-842.000000000013,-924.0000000000136,-332.9999999999984,-978.9999999999992,91.00000000000774,-407.0000000000018,,-5156.00000000001
2021.04.27,-702.0000000000026,-257.9999999999916,-726.9999999999887,-209.9999999999991,186.00000000000705,-200.00000000000017,-886.0000000000241,-728.0000000000175,-343.9999999999941,-998.9999999999952,21.999999999999797,-422.9999999999956,,-5269.000000000001
2021.04.27,-617.0000000000009,-226.99999999999943,-659.0000000000095,-202.9999999999976,179.00000000000205,-166.99999999999494,-773.0000000000246,-795.0000000000124,-287.9999999999825,-951.9999999999982,24.000000000001798,-373.00000000000114,,-4851.000000000017
2021.04.27,-672.9999999999902,-235.99999999999176,-574.9999999999922,-167.9999999999904,207.00000000000784,-127.99999999999478,-774.0000000000009,-770.000000000004,-337.99999999999386,-1031.000000000006,-34.99999999999615,-356.9999999999851,,-4877.999999999938
2021.04.27,-679.9999999999917,-203.99999999999307,-455.0000000000054,-99.99999999998899,350.0000000000085,-195.9999999999962,-810.0000000000023,-702.0000000000026,-359.9999999999852,-1001.9999999999953,-58.000000000002494,-347.9999999999928,,-4564.999999999948
2021.04.27,-733.9999999999902,-242.99999999999324,-472.00000000000574,42.999999999993044,473.0000000000132,-229.99999999999687,-923.0000000000018,-448.000000000004,-332.9999999999984,-995.9999999999951,-49.99999999999449,-322.00000000000006,,-4234.9999999999745
2021.04.27,-797.0000000000033,-330.9999999999924,-597.0000000000031,12.999999999996348,526.0000000000105,-293.99999999999426,-1118.0000000000234,-365.99999999999966,-436.9999999999834,-1028.9999999999964,-30.999999999992145,-306.00000000000625,,-4766.999999999987
2021.04.27,-791.9999999999927,-397.99999999999835,-618.0000000000074,-15.999999999993797,492.00000000000443,-274.9999999999919,-1132.000000000005,-442.00000000000904,-421.99999999999704,-1040.9999999999968,-19.00000000000235,-278.00000000000045,,-4940.999999999991
2021.04.27,-802.9999999999982,-417.0000000000007,-591.0000000000082,-15.00000000000945,502.00000000000955,-256.0000000000007,-1067.0000000000073,-529.0000000000017,-424.99999999998295,-1010.9999999999957,33.000000000005244,-211.99999999998997,,-4790.99999999998
2021.04.27,-820.9999999999828,-412.9999999999967,-506.9999999999908,18.0000000000069,525.0000000000057,-234.99999999999633,-1064.0000000000214,-514.9999999999987,-459.99999999997954,-1009.0000000000003,-19.999999999997797,-211.99999999998997,,-4712.999999999942
2021.04.27,-783.0000000000003,-358.9999999999982,-469.0000000000083,25.999999999992696,544.0000000000111,-204.99999999999963,-993.0000000000234,-479.0000000000072,-409.9999999999966,-996.9999999999999,-17.000000000000348,-221.99999999998886,,-4364.000000000019
2021.04.27,-795.9999999999967,-332.99999999999443,-451.0000000000014,-42.0000000000087,547.0000000000113,-198.99999999999363,-971.0000000000036,-457.00000000001853,-506.0000000000002,-1046.0000000000064,-63.99999999999739,-319.0000000000026,,-4637.000000000013
2021.04.27,-761.999999999996,-322.9999999999955,-547.0000000000086,-76.0000000000094,451.0000000000076,-171.99999999999437,-1165.9999999999968,-499.000000000005,-645.9999999999866,-1106.9999999999993,-107.00000000000153,-295.0000000000008,,-5248.999999999986
2021.04.27,-766.0,-325.99999999999295,-581.0000000000093,-66.99999999999484,630.0000000000097,-220.99999999999343,-1253.0000000000143,-286.00000000000847,-646.9999999999914,-1114.999999999995,-117.00000000000044,-262.999999999991,,-5011.999999999981
2021.04.27,-734.9999999999968,-289.9999999999903,-493.0000000000101,35.00000000000725,734.9999999999994,-311.99999999999005,-1423.0000000000018,-286.00000000000847,-685.0000000000023,-1138.0000000000052,-115.99999999999389,-292.00000000000335,,-4999.999999999996
2021.04.27,-716.9999999999899,-256.99999999999613,-618.9999999999918,62.99999999999084,806.0000000000116,-333.9999999999899,-1495.0000000000045,-139.00000000000023,-658.9999999999918,-1164.0000000000014,-71.99999999999429,-283.99999999999534,,-4870.999999999954
2021.04.27,-808.9999999999931,-274.9999999999919,-621.0000000000049,32.999999999994145,803.0000000000115,-339.99999999999585,-1491.0000000000139,-238.0000000000049,-704.9999999999841,-1237.9999999999995,-113.99999999999189,-279.99999999999136,,-5274.999999999965
2021.04.27,-790.9999999999861,-268.99999999999704,-547.0000000000086,46.999999999997044,853.0000000000086,-287.9999999999994,-1475.999999999999,-273.0000000000121,-728.999999999985,-1275.0000000000057,-109.99999999999899,-280.9999999999979,,-5138.9999999999845
2021.04.27,-713.9999999999924,-253.99999999999866,-601.9999999999915,41.000000000002146,850.0000000000085,-308.9999999999926,-1552.9999999999973,-226.99999999999943,-745.0000000000045,-1251.0000000000048,-102.99999999999754,-279.99999999999136,,-5146.99999999996
2021.04.27,-740.9999999999917,-259.9999999999936,-557.0000000000075,66.99999999999484,926.0000000000019,-304.9999999999997,-1576.0000000000218,-112.000000000001,-792.0000000000016,-1260.000000000005,-104.99999999999955,-248.00000000000378,,-4963.000000000029
2021.04.27,-791.9999999999927,-256.99999999999613,-499.000000000005,49.00000000001015,963.0000000000081,-254.99999999999412,-1588.0000000000223,-97.00000000001374,-889.9999999999864,-1293.0000000000064,-146.99999999999713,-253.99999999999866,,-5059.9999999999945
2021.04.27,-705.0000000000001,-223.99999999999088,-560.0000000000049,-62.000000000006494,964.0000000000128,-235.99999999999176,-1632.000000000005,-83.00000000001084,-1004.9999999999955,-1302.0000000000068,-141.99999999999767,-251.99999999998556,,-5238.999999999983
2021.04.27,-706.999999999991,-220.99999999999343,-574.9999999999922,-110.99999999999443,954.0000000000077,-184.99999999999073,-1627.0000000000095,-116.00000000000499,-1020.9999999999866,-1320.999999999998,-124.99999999999733,-278.00000000000045,,-5332.999999999951
2021.04.27,-748.9999999999997,-226.99999999999943,-554.00000000001,-110.99999999999443,940.0000000000119,-152.99999999999204,-1582.9999999999984,-148.99999999999915,-1015.9999999999911,-1335.9999999999986,-141.99999999999767,-245.0000000000063,,-5324.9999999999745
2021.04.27,-781.9999999999939,-218.99999999999142,-588.9999999999951,-127.00000000001043,945.0000000000074,-161.99999999999548,-1624.0000000000236,-167.00000000000603,-1024.000000000001,-1373.0000000000045,-180.0000000000024,-259.9999999999936,,-5562.000000000011
2021.04.27,-774.9999999999924,-205.99999999999508,-557.0000000000075,-116.00000000000499,986.0000000000042,-156.99999999999602,-1647.0000000000198,-123.00000000000644,-1058.9999999999975,-1372.0,-175.99999999999838,-297.9999999999983,,-5500.000000000012
2021.04.27,-773.9999999999858,-228.99999999999034,-554.9999999999944,-120.00000000000898,953.000000000003,-222.99999999999542,-1649.000000000001,-159.00000000002024,-1063.999999999993,-1376.0000000000048,-229.00000000000142,-285.00000000000193,,-5709.999999999994
2021.04.28,-773.9999999999858,-198.99999999999363,-486.00000000000864,-66.00000000001049,960.000000000008,-229.99999999999687,-1596.0000000000036,-231.0000000000034,-1022.9999999999961,-1293.0000000000064,-258.9999999999981,-296.9999999999917,,-5493.999999999987
2021.04.28,-736.9999999999877,-215.99999999999397,-473.99999999999665,-92.00000000000318,906.0000000000059,-171.99999999999437,-1564.9999999999977,-311.0000000000168,-1019.0000000000055,-1284.9999999999966,-151.00000000000114,-295.0000000000008,,-5410.999999999988
2021.04.28,-731.9999999999993,-188.9999999999947,-510.99999999999477,-96.99999999999153,935.0000000000023,-165.9999999999995,-1578.000000000003,-228.00000000000597,-1025.0000000000057,-1308.0000000000068,-143.9999999999997,-312.9999999999855,,-5355.999999999985
2021.04.28,-712.0000000000015,-195.9999999999962,-514.9999999999987,-96.00000000000719,975.0000000000085,-146.99999999999713,-1616.0000000000139,-142.0000000000199,-1055.0000000000068,-1326.9999999999982,-127.99999999999478,-317.9999999999961,,-5277.000000000022
2021.04.28,-740.9999999999917,-204.99999999999963,-522.0000000000002,-92.00000000000318,1025.0000000000057,-139.99999999999568,-1639.00000000001,-176.00000000002058,-1081.9999999999936,-1356.9999999999993,-121.99999999999989,-299.99999999998914,,-5350.999999999997
2021.04.28,-708.9999999999818,-193.99999999999417,-541.9999999999981,-109.00000000000354,990.9999999999997,-156.00000000000057,-1663.000000000011,-178.00000000001148,-1078.000000000003,-1335.000000000008,-107.99999999999699,-322.9999999999844,,-5403.999999999994
2021.04.28,-691.9999999999815,-161.00000000000003,-537.9999999999941,-116.99999999998934,983.0000000000041,-159.9999999999935,-1717.000000000013,-127.00000000001043,-1128.9999999999907,-1399.000000000001,-173.9999999999964,-375.9999999999986,,-5606.999999999964
2021.04.28,-658.0000000000031,-80.99999999999774,-537.9999999999941,-139.00000000000023,1013.0000000000052,-125.99999999999278,-1695.0000000000216,-78.00000000000028,-1150.999999999982,-1418.9999999999968,-244.99999999999523,-339.99999999998477,,-5456.999999999964
2021.04.28,-661.0000000000005,-79.99999999999119,-544.9999999999955,-133.99999999998968,1033.0000000000014,-122.99999999999534,-1682.0000000000164,-201.00000000000674,-1132.9999999999814,-1418.9999999999968,-215.99999999999397,-368.9999999999971,,-5529.999999999964
2021.04.28,-662.9999999999914,-119.99999999999788,-459.99999999999375,-126.0000000000039,1037.0000000000061,-78.00000000000028,-1598.0000000000132,-26.0000000000149,-1150.0000000000057,-1423.0000000000018,-548.9999999999995,-251.00000000000122,,-5407.000000000017
2021.04.28,-697.9999999999986,-134.0000000000008,-465.99999999998863,-140.99999999999113,1005.0000000000097,-70.99999999999883,-1540.0000000000205,160.99999999998892,-1108.000000000004,-1418.0000000000064,-465.9999999999998,-39.999999999995595,,-4916.000000000006
2021.04.28,-698.999999999983,-83.9999999999952,-442.00000000000904,-124.99999999999733,996.9999999999999,-68.99999999999685,-1528.00000000002,205.99999999999508,-1094.9999999999989,-1397.0000000000055,-510.99999999999477,-95.00000000000064,,-4842.000000000006
2021.04.28,-661.9999999999848,-83.9999999999952,-432.9999999999945,-126.0000000000039,1009.0000000000003,-57.99999999999139,-1539.0000000000157,145.99999999997948,-1112.9999999999995,-1406.9999999999964,-441.0000000000025,-82.00000000000429,,-4790.000000000009
2021.04.28,-678.9999999999852,-115.99999999999389,-411.99999999999017,-117.99999999999588,999.0000000000094,-51.99999999999649,-1483.000000000004,74.99999999998064,-1079.999999999984,-1400.9999999999964,-422.9999999999956,-68.00000000000139,,-4757.999999999954
2021.04.28,-668.9999999999862,-192.99999999999872,-458.00000000000284,-113.00000000000753,983.0000000000041,-85.99999999999719,-1496.0000000000093,-2.0000000000131024,-1040.9999999999968,-1387.0000000000005,-391.9999999999924,-41.99999999998649,,-4895.999999999987
2021.04.28,-690.9999999999972,-220.99999999999343,-462.9999999999912,-129.00000000000134,932.0000000000022,-81.9999999999932,-1493.9999999999998,0.0,-1032.999999999987,-1400.0000000000057,-387.99999999999943,-79.99999999999119,,-5048.999999999956
